Gene = DTL
Position 11793: 0.0002658909280750553
Position 921: 0.0002469416588362348
Position 376: 0.00024637634024076436
Position 672: 0.00019188073285858823
Position 556: 0.0001709502910269885
Position 1083: 0.00015325454610921188
Position 1613: 0.00013823457830877602
Position 1259: 0.0001043191346299814
Position 204: 8.628268870310739e-05
Position 1361: 6.950792014742686e-05
Position 11184: 6.863304257797605e-05
Position 195: 5.6194130737499044e-05
Position 1242: 5.260867251607799e-05
Position 803: 4.539770428270369e-05
Position 472: 2.627766439438352e-05
Position 226: 2.538184389184228e-05
Position 525: 2.449015055378854e-05
Position 9192: 1.660516697138412e-05
Position 9783: 1.4764691634707601e-05
Position 873: 9.073219811877016e-06
Position 550: 8.715059316919234e-06
Position 1896: 6.127449574686623e-06
Position 8: 2.546261919693152e-06
Position 3953: 2.270519917934556e-06
Position 128: 8.082927237900631e-07
Position 224: 2.2764428356212488e-07
Position 2186: 2.8589532549108136e-08
Position 2622: 2.4035248233979123e-08
Position 2445: 2.4032365527411983e-08
Position 2452: 2.3864465834219192e-08
Position 9434: 7.4081195313895125e-09
Position 670: 6.424037946043295e-09
Position 9455: 2.9387357029802883e-09
Position 678: 3.2998339855844063e-10
Position 497: 8.44436979383436e-11
Position 9239: 6.619270351751183e-14
Position 353: 6.172284316066542e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 9082: 0.9930263560406439
Position 1775: 0.9792020379249127
Position 11719: 0.9613702718382954
Position 7415: 0.8834259970634076
Position 11573: 0.6965269988836418
Position 7247: 0.6633200056855909
Position 27306: 0.6169327663978585
Position 3887: 0.4460430613255448
Position 3841: 0.41256799285227846
Position 6364: 0.21692625773614566
Position 906: 0.20548528268757443
Position 18468: 0.17124909185767234
Position 746: 0.1307610948327085
Position 6909: 0.11730059608050407
Position 6746: 0.1138207476985106
Position 7103: 0.10891489171168324
Position 290: 0.10545078966515457
Position 5355: 0.09202734415479795
Position 18775: 0.08656449225314047
Position 956: 0.08601963091684206
Position 776: 0.07840927607880344
Position 5155: 0.06987836416944129
Position 12637: 0.06234874754426372
Position 7462: 0.05906083878287772
Position 1977: 0.05520240458428472
Position 11269: 0.05241643162704347
Position 976: 0.04975889642205209
Position 18035: 0.04956041760013923
Position 5324: 0.043803243551370795
Position 3822: 0.041278447110754235
Position 11489: 0.033767409028813505
Position 11726: 0.03277827790709036
Position 851: 0.029946229258176815
Position 5130: 0.028681496195528917
Position 7837: 0.02450802989147673
Position 14728: 0.02326012379562991
Position 4216: 0.023016843826103656
Position 5099: 0.022228607848293856
Position 1086: 0.022029342539973365
Position 11360: 0.021533784725503293
Position 625: 0.021217399173086827
Position 16114: 0.02049572625272936
Position 3768: 0.01982485557285165
Position 6879: 0.01748577725767104
Position 6661: 0.016940583557820927
Position 1014: 0.015652074000453226
Position 14679: 0.015555151279182406
Position 9404: 0.01469646404260558
Position 16783: 0.013775754753340926
Position 4131: 0.012575369590566945
Position 14086: 0.012026609431326564
Position 7746: 0.01155243807731457
Position 5238: 0.010866553851249756
Position 3746: 0.010127611121162092
Position 937: 0.010017959390504233
Position 5074: 0.00877365695169709
Position 7467: 0.008682535695537135
Position 17668: 0.008184610304732552
Position 11530: 0.008072466425733641
Position 992: 0.007831649075040713
Position 15460: 0.007780137137250002
Position 10462: 0.0076232063328081365
Position 1753: 0.007599755854667817
Position 808: 0.007168672744535988
Position 4758: 0.007096747999013356
Position 12000: 0.006598620136157051
Position 15599: 0.006341777276722834
Position 1510: 0.006302466366080847
Position 12341: 0.0060999875585293125
Position 7834: 0.005989606822406376
Position 19906: 0.005937680509292742
Position 5216: 0.005889670188183043
Position 12314: 0.005709353184630639
Position 9356: 0.005430812510056665
Position 584: 0.005284398936065951
Position 6391: 0.0048234813121022305
Position 12053: 0.004544357489418128
Position 16641: 0.00454363514911881
Position 9908: 0.004517382668400633
Position 4790: 0.0045079043265067115
Position 10476: 0.0044517000504681655
Position 15375: 0.004328324119419878
Position 5973: 0.0040576015798157224
Position 16618: 0.003950178166002678
Position 10386: 0.0039137988726121705
Position 6023: 0.003551000128390044
Position 11954: 0.003544316743216915
Position 20192: 0.0035128358360563246
Position 340: 0.003441574265716589
Position 346: 0.0033494720943037562
Position 233: 0.003124881645081482
Position 15764: 0.003123489314135617
Position 10535: 0.0031024240846639806
Position 7751: 0.0030875649046157114
Position 7398: 0.0030201245963114524
Position 18421: 0.0029421183072481745
Position 4173: 0.002919122795869018
Position 19865: 0.002905274959179152
Position 7900: 0.0028150354034373465
Position 15911: 0.00272711110543799
Position 4689: 0.0025999270380107796
Position 7502: 0.0025314484206439957
Position 19300: 0.0024603471841788647
Position 4070: 0.002435171637428265
Position 10726: 0.0023568468200378307
Position 11333: 0.00230226452742679
Position 17807: 0.002223115410300526
Position 6116: 0.0022157557746142675
Position 15067: 0.002162311537807534
Position 2007: 0.0021253178846004314
Position 4041: 0.0020371624003813265
Position 4518: 0.002024008365446001
Position 15257: 0.001971288259361472
Position 15196: 0.0019141956592735104
Position 16331: 0.0018800502108851627
Position 8366: 0.0018436678348131754
Position 7788: 0.001765757400895198
Position 5889: 0.0015715673691454
Position 14954: 0.0015481077401020597
Position 994: 0.00152970775566568
Position 13366: 0.0015214375737198002
Position 1692: 0.0015010644047857321
Position 6769: 0.0014624089609744835
Position 6620: 0.0014574596994763114
Position 16290: 0.0014098216223355224
Position 1716: 0.0013635250803492715
Position 1635: 0.0013001034811708108
Position 614: 0.0012842226305148975
Position 7696: 0.001249734011552878
Position 9109: 0.0011747113696350259
Position 440: 0.0011709982107293677
Position 16742: 0.0011038665989924342
Position 700: 0.001042650049991941
Position 12657: 0.0009896092404775927
Position 3773: 0.000946918602978216
Position 754: 0.0009395819733209495
Position 15794: 0.0009285277414276446
Position 15613: 0.000901531690262891
Position 17237: 0.0008718832775688112
Position 939: 0.0008612725573530769
Position 11982: 0.0008410701251555968
Position 9292: 0.0008357200834980206
Position 9999: 0.0008263947036194995
Position 8301: 0.0008168471030772055
Position 15965: 0.0007793431239584696
Position 18440: 0.0007657912493466351
Position 13814: 0.0007510451222484403
Position 1425: 0.0007414981404508002
Position 15142: 0.0007095247637502072
Position 9270: 0.0006616528056798294
Position 9106: 0.0006601843285756954
Position 16377: 0.0006552020767127879
Position 15474: 0.0006509794638361789
Position 266: 0.0006022302320059198
Position 11934: 0.0005776249801902384
Position 6119: 0.0005682582922264804
Position 9407: 0.000557751322684107
Position 8392: 0.0005469185830778504
Position 13165: 0.0005150440316183478
Position 10732: 0.0004680518968339098
Position 1058: 0.00046450042434900403
Position 17625: 0.0004640712868387779
Position 13390: 0.0004570375685384306
Position 12800: 0.00045577729464635645
Position 3893: 0.0004544188505614686
Position 5000: 0.0004419803674317307
Position 3456: 0.00042132981043301076
Position 4649: 0.00041994916315534186
Position 6310: 0.0003967800954322164
Position 8588: 0.0003906299778843581
Position 4902: 0.0003733832455847875
Position 816: 0.0003640653676366473
Position 3369: 0.00033620397669951275
Position 464: 0.0003269098276053041
Position 963: 0.0003170236553384211
Position 15008: 0.0003118320514246456
Position 3647: 0.0003095261221686717
Position 787: 0.00030859597553881737
Position 1996: 0.0003068382600571837
Position 3619: 0.00028873675598785337
Position 2129: 0.00028117480194710516
Position 4932: 0.00026480390915827626
Position 13440: 0.00026454677257294496
Position 9951: 0.0002600274554594418
Position 6830: 0.00025551221609902567
Position 2115: 0.00025240809357705287
Position 1141: 0.00022976289675148394
Position 4942: 0.00021713929357953127
Position 6560: 0.00020376603623915694
Position 7724: 0.00019597305848852886
Position 3943: 0.00018985812051604357
Position 3567: 0.00018615507025477045
Position 3710: 0.0001835799598716788
Position 12797: 0.0001824966613649238
Position 7762: 0.00018225842538307856
Position 3338: 0.0001815955744567835
Position 11886: 0.000171435459882141
Position 11729: 0.00016574551221892693
Position 1035: 0.0001588841221714627
Position 1835: 0.00015779155538484858
Position 1181: 0.00015692780714605915
Position 2048: 0.0001473584062918328
Position 4840: 0.0001403947782960354
Position 12397: 0.00013921788770995957
Position 195: 0.00013292663406872467
Position 242: 0.00011639890174655948
Position 2161: 0.00010093316779934867
Position 13791: 8.358601041390556e-05
Position 1241: 6.95079201474267e-05
Position 10988: 6.863304257797591e-05
Position 4658: 6.768514855834134e-05
Position 12355: 6.294313730876822e-05
Position 3053: 5.9044072827668286e-05
Position 1127: 5.3702522773803015e-05
Position 5338: 5.363938024578182e-05
Position 12496: 4.71893148221495e-05
Position 2052: 4.4284267759645624e-05
Position 4669: 4.2831890359003576e-05
Position 3695: 3.754972871650319e-05
Position 395: 3.4392298136666646e-05
Position 3678: 3.1050542447500617e-05
Position 11657: 2.6842564093056955e-05
Position 12140: 2.608343506233261e-05
Position 4299: 2.585789517783599e-05
Position 295: 2.165445042575383e-05
Position 487: 1.6686120225400093e-05
Position 235: 1.6146067107178905e-05
Position 4236: 1.5028715378233013e-05
Position 360: 1.4964324724878566e-05
Position 9148: 1.3773310955743436e-05
Position 12143: 1.2577536751787743e-05
Position 139: 1.1758364051480288e-05
Position 9913: 1.1709296532188857e-05
Position 9384: 6.65110204528567e-06
Position 9890: 6.600331125756707e-06
Position 588: 5.730556261760518e-06
Position 9534: 5.7045245708578455e-06
Position 4221: 4.855703246693877e-06
Position 9708: 3.1502515896390353e-06
Position 4114: 2.985040881165497e-06
Position 1551: 2.6433497046930856e-06
Position 9699: 2.553082426429707e-06
Position 9593: 1.8947489715067298e-06
Position 10551: 1.5805332408492742e-06
Position 914: 1.461282707373286e-06
Position 8747: 1.4271353697568556e-06
Position 174: 8.331846266857614e-07
Position 9929: 7.69903734680479e-07
Position 83: 6.541618819783945e-07
Position 8779: 5.710055685277736e-07
Position 9926: 3.2068262693297755e-07
Position 1512: 2.938678726749152e-07
Position 10005: 2.4526094745805504e-07
Position 147: 1.9268771870614635e-07
Position 497: 1.3813661100530897e-07
Position 1136: 7.747513126728839e-08
Position 2402: 6.627766262019372e-08
Position 506: 6.24805984046821e-08
Position 162: 3.13531257507249e-08
Position 370: 3.029951938342845e-08
Position 10767: 1.9759249069426816e-08
Position 472: 1.6348447209597097e-08
Position 503: 1.2959267890543944e-08
Position 78: 9.18294763224665e-09
Position 2438: 5.654416975416778e-09
Position 763: 4.927680841939019e-09
Position 210: 9.812818155605223e-10
Position 100: 8.633879635404604e-10
Position 117: 6.460548877178097e-10
Position 86: 3.219901568221458e-10
Position 149: 2.116185994199048e-10
Position 9377: 4.8148841164815976e-11
Position 9364: 4.672946410067631e-11
Position 151: 2.8032912667705968e-11
Position 9361: 1.692719876338323e-11
Position 518: 1.7871809876517291e-12
Position 204: 4.150113661458253e-13
