Gene = RP11-96L14.8
Position 2768: 5.1471853563932844e-06
Position 3575: 2.2336255202173066e-06
Position 3446: 1.93737488942786e-06
Position 793: 1.6007735670937118e-06
Position 1478: 1.5373096000178002e-06
Position 1613: 1.5151867146037903e-06
Position 386: 1.2817210196278323e-06
Position 2833: 2.883329044120171e-07
Position 2658: 1.5416394735081608e-07
Position 2667: 5.319632098504679e-08
Position 309: 4.13136336613405e-08
Position 48: 5.2560743492805545e-09
Position 505: 3.5245777580565985e-09
Position 1106: 3.345839462872605e-09
Position 273: 1.714393686894639e-11
Position 56: 1.7836910874542052e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2657: 0.9396123380425287
Position 2462: 0.5929961797232931
Position 2899: 0.4253285598756947
Position 1795: 0.3751767134127991
Position 2390: 0.2965783000789369
Position 3478: 0.28231656568311947
Position 2896: 0.2378704487123486
Position 4125: 0.10197667053502359
Position 3703: 0.09780561560446925
Position 3445: 0.0971797906466387
Position 3757: 0.085117510593187
Position 3410: 0.06498887332260142
Position 3951: 0.05857853343789554
Position 1825: 0.052484070194461406
Position 3910: 0.0312149761504873
Position 3162: 0.031195405583100373
Position 4030: 0.028679377322051815
Position 3923: 0.02838074033141644
Position 3844: 0.023290159671673118
Position 1722: 0.016556113130429376
Position 2534: 0.014638451532635315
Position 4153: 0.00893848192851991
Position 2663: 0.00796521560576484
Position 1133: 0.006690371797250967
Position 3124: 0.0066467672993593425
Position 278: 0.005326832922152845
Position 2464: 0.004572942632061387
Position 3665: 0.004008501632445477
Position 2715: 0.0038749030821757075
Position 2496: 0.0036666199045210512
Position 3089: 0.0032331786044761364
Position 3643: 0.002803500169845178
Position 2352: 0.0023984277643512323
Position 3769: 0.002318294380776814
Position 2468: 0.0021076476966512808
Position 2933: 0.0019310993747617248
Position 2180: 0.0017966947568400678
Position 1940: 0.0016387295502350214
Position 1865: 0.0015827475360125662
Position 1753: 0.00156636051599009
Position 2289: 0.0014881688441226357
Position 2178: 0.0014612563186424423
Position 3715: 0.001335685478280812
Position 395: 0.0013173938283329923
Position 291: 0.0010334306442720837
Position 3487: 0.0010301420208653812
Position 3188: 0.0010276248191604608
Position 2712: 0.0009432904250140778
Position 4209: 0.0009405314888059588
Position 3073: 0.0009257567176638127
Position 1998: 0.000839886614810276
Position 2499: 0.0007331766857865908
Position 1760: 0.0006674321942623452
Position 2395: 0.0005519178598695068
Position 1882: 0.0004655412381594899
Position 2125: 0.0004484628841159391
Position 2854: 0.00042429823523984197
Position 3239: 0.00039981359430898744
Position 314: 0.0003833833232580612
Position 2222: 0.00027030125554537005
Position 691: 0.0002548620747099703
Position 3128: 0.0002426362511657248
Position 1652: 0.00023411190414802336
Position 990: 0.00021454223494590365
Position 3594: 0.00021034913400853718
Position 1254: 0.00020467826135774032
Position 2513: 0.0002016833691680308
Position 1642: 0.00019035741406382326
Position 1966: 0.00017439173431680574
Position 2679: 0.0001698470912502795
Position 1297: 0.00016946385155271301
Position 1324: 0.00015292040894570395
Position 1734: 0.00012520318324841959
Position 1531: 0.00012361596680667374
Position 1580: 0.00012090446351510203
Position 1364: 0.0001014678915318237
Position 1702: 9.977442799821128e-05
Position 1336: 9.715010590349282e-05
Position 1228: 9.645092599385118e-05
Position 2174: 9.356225634711762e-05
Position 1146: 6.584662771420537e-05
Position 2906: 5.9592143273910735e-05
Position 1503: 5.088252136111111e-05
Position 2254: 4.9709810448078786e-05
Position 320: 3.97743388105941e-05
Position 653: 3.614722700666698e-05
Position 1165: 3.328526831980022e-05
Position 1179: 3.0175357440815673e-05
Position 2739: 2.4719026391591757e-05
Position 957: 2.3292219845615247e-05
Position 2015: 2.2250869115281417e-05
Position 1260: 2.163768137094727e-05
Position 526: 2.0377863053314628e-05
Position 1382: 1.854083073785779e-05
Position 2584: 1.7915712840562362e-05
Position 557: 1.789807200141092e-05
Position 570: 1.7244178799594115e-05
Position 1093: 1.7018949090512587e-05
Position 1884: 1.5912777823901946e-05
Position 528: 1.4063569832448418e-05
Position 1232: 1.3536701111602513e-05
Position 626: 1.3476638674281404e-05
Position 593: 1.2215979362451909e-05
Position 553: 1.2195116170103242e-05
Position 491: 8.702152925008723e-06
Position 1560: 6.2235475833213644e-06
Position 913: 6.222965476216231e-06
Position 2721: 5.98370330930754e-06
Position 1516: 4.476186886271152e-06
Position 430: 4.153606262853766e-06
Position 1619: 3.874629517111077e-06
Position 2973: 3.8020084739736935e-06
Position 1268: 3.4415573107381474e-06
Position 925: 2.94915277897282e-06
Position 1001: 2.9157778967601765e-06
Position 567: 2.89179263415522e-06
Position 1388: 2.7980517484370472e-06
Position 242: 2.6518930142953916e-06
Position 2870: 2.380210287438726e-06
Position 1142: 2.1460027874847005e-06
Position 708: 2.1422161874333615e-06
Position 3042: 1.8721965440967936e-06
Position 576: 1.5447393884221571e-06
Position 338: 1.4281229115514192e-06
Position 877: 1.0989884947702504e-06
Position 1149: 8.278930323408409e-07
Position 828: 8.254424361868189e-07
Position 1160: 7.796593197555195e-07
Position 875: 7.618718007516512e-07
Position 356: 6.024236061618245e-07
Position 1616: 4.91465890254159e-07
Position 328: 4.3325750668456076e-07
Position 464: 3.983393835114524e-07
Position 403: 3.8561530168983224e-07
Position 1540: 4.471919404162936e-08
Position 1030: 2.0466536588102908e-08
Position 1174: 1.9777242770344712e-08
Position 1292: 1.9042403132042704e-08
Position 362: 1.1840876547692025e-08
Position 731: 8.159655213690502e-09
Position 494: 2.1409055580521467e-10
Position 931: 2.1180659742477837e-10
Position 351: 1.7935632059517903e-10
Position 324: 1.7333798341850908e-10
Position 532: 1.716033723623879e-10
Position 436: 1.2112779110912448e-10
Position 418: 1.0907274220991958e-10
Position 247: 9.457236274491087e-11
Position 702: 6.867125861119351e-11
Position 740: 5.861888368814251e-11
Position 446: 5.6780665813485655e-11
Position 347: 3.448273023303762e-11
