Gene = CHCHD4
Position 184: 8.223302626590074e-08
Position 517: 6.915301907876178e-08
Position 647: 5.1696385658812196e-08
Position 1010: 3.832219750030859e-08
Position 622: 2.2882823392522106e-08
Position 655: 1.6876916033205914e-08
Position 578: 1.2796334118761017e-08
Position 515: 7.286894433158353e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8333: 0.9816696549579245
Position 11663: 0.5962520217764083
Position 2771: 0.4483593890757592
Position 2828: 0.40078456345667324
Position 9660: 0.19518687806807666
Position 11775: 0.1789924548912621
Position 3763: 0.15834200195180914
Position 9501: 0.0750937030659421
Position 7196: 0.05406830845512054
Position 10866: 0.05112926086008864
Position 11490: 0.04729512070569582
Position 7119: 0.04655825216628896
Position 12513: 0.0462156827383106
Position 2428: 0.043535246353611064
Position 9417: 0.04158294409402405
Position 6605: 0.03943211026233447
Position 12211: 0.03939908105869881
Position 8519: 0.0353874301488318
Position 6584: 0.03515770864773926
Position 9234: 0.03300324720634007
Position 5544: 0.03291300775502173
Position 2839: 0.03186114461926605
Position 10275: 0.03135555182996571
Position 5672: 0.028192102432379393
Position 3814: 0.0218355799837542
Position 6061: 0.01789444423009544
Position 6708: 0.016559261377138347
Position 10329: 0.016305058606729837
Position 9266: 0.01519222604715537
Position 9552: 0.01479032543759344
Position 12336: 0.014239963807368911
Position 10777: 0.012660872632251918
Position 11827: 0.012389534993402123
Position 10245: 0.0106345056210181
Position 6494: 0.009967084050184755
Position 744: 0.009283571941554467
Position 954: 0.008635866762205763
Position 5249: 0.008301563563246007
Position 4806: 0.008069395822744414
Position 11114: 0.008037846690212886
Position 8186: 0.006917103648019263
Position 2409: 0.006664420455603165
Position 907: 0.006314849952112548
Position 2912: 0.0063106831421673795
Position 9399: 0.005904396986318077
Position 8366: 0.005346938053388448
Position 3566: 0.005303324704693291
Position 199: 0.004523669385546849
Position 9045: 0.004186201306698463
Position 887: 0.004184969534343269
Position 3336: 0.004048016518303536
Position 9799: 0.0038518818257627756
Position 9133: 0.0038119498938413215
Position 607: 0.00359522013102284
Position 6428: 0.003347902905139157
Position 9017: 0.0032647456659838695
Position 8363: 0.0032072618204289235
Position 1617: 0.0031913431175092486
Position 4944: 0.0030772669922323774
Position 5800: 0.002669887454901035
Position 9630: 0.0025918523116232493
Position 6646: 0.002461123687576117
Position 8591: 0.002410351080873714
Position 4824: 0.00200626152342717
Position 9878: 0.001955003927925208
Position 1843: 0.0018939220485087338
Position 3859: 0.001815251552400707
Position 11141: 0.001750785535621405
Position 11069: 0.001679874405978349
Position 4727: 0.0016405183642871654
Position 11864: 0.0016239985066902076
Position 3820: 0.0015947202997115709
Position 1543: 0.001497919843464711
Position 2281: 0.0014676095436517034
Position 2847: 0.0014236410149653987
Position 4846: 0.0013456197919015373
Position 3582: 0.0013250921226291967
Position 2387: 0.0013074522617413827
Position 1000: 0.0012542049705719233
Position 9451: 0.0011769828612770818
Position 2782: 0.0010726623583393517
Position 2334: 0.0010294367911803618
Position 11635: 0.0009555100963897448
Position 2307: 0.0009195447834444749
Position 9001: 0.0009020378173246924
Position 11049: 0.0008859867158095951
Position 4669: 0.0008576139760626851
Position 9074: 0.0008550086590629815
Position 8798: 0.0008011917780591678
Position 4828: 0.0007782809640309805
Position 2705: 0.000730435301895764
Position 4681: 0.0006795534842787358
Position 1696: 0.0006489889118318649
Position 10620: 0.0006415682547916152
Position 8132: 0.0006062874242941354
Position 9533: 0.000582075981939286
Position 707: 0.0005209451791366564
Position 8833: 0.0005135884570878726
Position 2449: 0.0004963016886900825
Position 9691: 0.000483948066026599
Position 8114: 0.00043742794225326163
Position 1916: 0.00035133570532379236
Position 8616: 0.00034985794300334926
Position 9293: 0.0003210501254766541
Position 9077: 0.0003117797005834144
Position 9627: 0.00027544619345255686
Position 924: 0.00025297729579549003
Position 8977: 0.00020750913131635024
Position 6568: 0.00017471481469354277
Position 2139: 0.00017391739432030985
Position 890: 0.0001617784870279662
Position 3608: 0.000135217341644886
Position 622: 0.00012863647046533033
Position 3163: 0.00012671886729161865
Position 2250: 0.00012507358638510872
Position 3506: 0.00012220614653144635
Position 2430: 0.00010712399276291091
Position 8557: 0.00010305392242055331
Position 3838: 0.00010154062562371351
Position 2566: 8.685519509309673e-05
Position 914: 8.495564356740601e-05
Position 3548: 8.479908401637021e-05
Position 4548: 8.056925946477973e-05
Position 766: 8.007243148785056e-05
Position 799: 7.973443728354572e-05
Position 1608: 7.350311586893446e-05
Position 8721: 6.96566207302071e-05
Position 7795: 6.789277139409387e-05
Position 8574: 6.638272469170441e-05
Position 3017: 5.69229655918075e-05
Position 1094: 5.3788018146836505e-05
Position 770: 4.938793385111595e-05
Position 1638: 4.8153929910771274e-05
Position 1620: 4.730133774689344e-05
Position 4801: 4.259936406968737e-05
Position 463: 4.11630222825705e-05
Position 447: 3.721475666922696e-05
Position 3611: 3.6266660969266646e-05
Position 3511: 3.3915808252939515e-05
Position 661: 3.3436202057914606e-05
Position 3586: 3.257452462364138e-05
Position 8648: 2.4908172002977392e-05
Position 1947: 2.4267927201389546e-05
Position 1382: 2.3158236699635723e-05
Position 5346: 2.2072708629166554e-05
Position 1176: 2.0280150017584183e-05
Position 8551: 5.815053660177462e-06
Position 9468: 1.0839011719069548e-06
Position 8766: 3.932760751368672e-07
Position 8593: 2.3309329269169593e-07
Position 638: 1.9280525852099534e-08
Position 719: 1.7817735997735765e-08
Position 2584: 9.122244107313942e-09
Position 8524: 6.826968825953744e-09
