Gene = CARD19
Position 503: 0.0001295433424730093
Position 4237: 0.00011550381097377687
Position 481: 9.562282821525528e-05
Position 252: 8.820406271173062e-05
Position 678: 8.50024996074623e-05
Position 265: 7.22278941780553e-05
Position 646: 5.5378091880400265e-05
Position 1373: 4.430118040374671e-05
Position 890: 3.642650747140324e-05
Position 309: 3.457945449907462e-05
Position 302: 2.8781256312639144e-05
Position 843: 2.5592533647510674e-05
Position 369: 2.344268717486025e-05
Position 471: 1.764664198641697e-05
Position 513: 1.59055477661788e-05
Position 287: 1.1914066466301194e-05
Position 372: 1.0777603637357336e-05
Position 1867: 1.0470932405450034e-05
Position 2316: 1.036450880162756e-05
Position 493: 9.366840129176593e-06
Position 183: 6.9720124060753154e-06
Position 47: 1.789267510609298e-06
Position 1837: 1.5402423620371092e-06
Position 2066: 1.3790482793269496e-06
Position 932: 1.061577847471394e-06
Position 33: 1.0432295635605478e-06
Position 803: 9.4976263530504e-07
Position 122: 1.3569795222330122e-07
Position 552: 7.109590737297294e-08
Position 544: 3.9540787254522645e-08
Position 311: 3.127668888997264e-08
Position 216: 1.2227925994732775e-09
Position 660: 1.0778276199944147e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16773: 0.9585883118065588
Position 11455: 0.8956121225856242
Position 14349: 0.8153727337036063
Position 15999: 0.7772359809547321
Position 3480: 0.601159844276579
Position 707: 0.39841532530988616
Position 12772: 0.39220855923659786
Position 8071: 0.26710445634578717
Position 792: 0.2313870232616509
Position 9087: 0.20688568763224094
Position 15785: 0.19743561671392015
Position 4698: 0.18975060437811908
Position 14302: 0.14946698105966175
Position 15195: 0.12247874128969487
Position 5184: 0.11679188490483909
Position 3142: 0.10960430941486479
Position 11503: 0.104387877414376
Position 3010: 0.07277163991896066
Position 12070: 0.07207175202192743
Position 15660: 0.0673016949744849
Position 5244: 0.05855742332323017
Position 841: 0.056701698916652624
Position 226: 0.05607774601094707
Position 14134: 0.05435421902122828
Position 14869: 0.04943446329952498
Position 12198: 0.03108783269299528
Position 15157: 0.02596275333739717
Position 4381: 0.02370427743919829
Position 16387: 0.02059676085588536
Position 6926: 0.020525634841072966
Position 2464: 0.01964065096754477
Position 13036: 0.01797177213408739
Position 3504: 0.017024464568806557
Position 15931: 0.013668335483183466
Position 765: 0.013605941724175688
Position 12223: 0.01082413464179498
Position 12036: 0.010820464221289364
Position 4447: 0.010402834302617443
Position 2056: 0.010060800214612373
Position 2012: 0.009551843926497331
Position 15366: 0.00934796797647973
Position 12663: 0.008413664326779065
Position 16422: 0.007920799920479303
Position 16703: 0.007901168295461364
Position 15288: 0.0076474706977783715
Position 2029: 0.007327347697814381
Position 3409: 0.00713690207877107
Position 598: 0.006785100553208031
Position 12226: 0.0062336805496581455
Position 269: 0.005613871250372348
Position 16419: 0.005458391281042938
Position 1682: 0.005223624659200016
Position 1831: 0.004816766805079834
Position 14852: 0.004814923497579096
Position 3095: 0.004430289234215575
Position 2429: 0.003846890228342011
Position 12044: 0.003251880485331501
Position 6294: 0.0031427972613326744
Position 745: 0.0030538534247635933
Position 12303: 0.002940356221012306
Position 14966: 0.002897715002964008
Position 7942: 0.0028894157554223937
Position 6327: 0.0028633490877320008
Position 16642: 0.002816970668518563
Position 3270: 0.0022303890497588743
Position 506: 0.0021196188290553463
Position 241: 0.0020959912127140753
Position 15893: 0.0018227603279778785
Position 14364: 0.0018071313231869015
Position 15463: 0.001694832242785526
Position 2061: 0.0015772418937537854
Position 3167: 0.0015145499127841953
Position 541: 0.0014804239061769232
Position 2969: 0.0014575158853866303
Position 1815: 0.0014028459583318414
Position 3233: 0.0012965973342653492
Position 12250: 0.001247533394800708
Position 1526: 0.0011011785701158794
Position 15856: 0.0010977406446835548
Position 774: 0.0010234585574686237
Position 17056: 0.001010567067197677
Position 2983: 0.000939866354729647
Position 14759: 0.0008260135113333335
Position 15870: 0.0008139059878699829
Position 4725: 0.0007927013181920468
Position 1969: 0.0006855981750017545
Position 879: 0.0006347173290486088
Position 16834: 0.0006144971271547312
Position 2708: 0.0005860287224796378
Position 6168: 0.0005811746030665788
Position 16196: 0.0005526933334466649
Position 16869: 0.0005484038999201369
Position 14936: 0.00048326450397986453
Position 16401: 0.0004402609411638943
Position 16217: 0.0003921419030606342
Position 16791: 0.0003867926375443503
Position 714: 0.00036865413245744995
Position 1757: 0.0003215783871818525
Position 6452: 0.00031184760232921127
Position 16781: 0.000305998210843188
Position 1854: 0.00027685886619741295
Position 2889: 0.00027595146272480045
Position 2918: 0.0002701578098022431
Position 14886: 0.0002682303293863416
Position 16071: 0.000254747883973771
Position 344: 0.00024901166549360433
Position 4470: 0.00023406729563106907
Position 3597: 0.00019862216864284234
Position 3317: 0.0001851417459798971
Position 501: 0.00018324396524738452
Position 3637: 0.0001588425410463119
Position 216: 0.0001468422390426307
Position 602: 0.00012248645235827965
Position 4119: 0.00011550381097377667
Position 17032: 0.00011083671284613089
Position 1927: 0.00010485221051843258
Position 16285: 0.00010304819886264889
Position 453: 5.243711827021291e-05
Position 4634: 5.1647688347488264e-05
Position 302: 4.3600372994525765e-05
Position 379: 4.105361895879569e-05
Position 1313: 2.958767951276802e-05
Position 668: 1.77567877669075e-05
Position 530: 9.043424408398328e-06
Position 532: 8.439985576477505e-06
Position 1279: 8.275087767969138e-06
Position 2192: 7.376117654536641e-06
Position 252: 6.75170187896783e-06
Position 876: 6.11447768216457e-06
Position 660: 5.325718203078726e-06
Position 1349: 3.3231445449386152e-06
Position 2257: 2.9883911470909246e-06
Position 1082: 2.7378554339722787e-06
Position 2892: 2.489943294819627e-06
Position 614: 2.1659529496100695e-06
Position 2359: 1.912729874130493e-06
Position 436: 1.8849316544472328e-06
Position 516: 1.7870057678686883e-06
Position 396: 1.7229450591337295e-06
Position 1883: 1.6603974831303877e-06
Position 134: 1.5796219050900066e-06
Position 394: 1.4601590554102202e-06
Position 287: 1.3496747788795975e-06
Position 1603: 1.197617817436513e-06
Position 1741: 1.1593036782930807e-06
Position 1718: 1.1093769728843109e-06
Position 509: 8.055825050387837e-07
Position 503: 6.721082473567162e-07
Position 421: 5.927852154115544e-07
Position 1114: 3.774131440986461e-07
Position 779: 3.06205797333834e-07
Position 415: 2.577089520988323e-07
Position 349: 1.205868662384917e-07
Position 1482: 1.0951690056250428e-07
Position 161: 6.931828760258973e-11
