Gene = IDNK
Position 1258: 0.0053195513798219235
Position 5131: 0.004714537740565126
Position 11510: 0.004495028949279617
Position 19001: 0.0039907846664792666
Position 1782: 0.00395819363305373
Position 3656: 0.002860977434555051
Position 6479: 0.0028510860833286804
Position 718: 0.0024604838597754963
Position 1193: 0.0023222534683243843
Position 3719: 0.0022925608868551196
Position 1590: 0.0022456132028059123
Position 493: 0.0021870895541538826
Position 3635: 0.0021230946996584656
Position 1731: 0.002006253700986576
Position 10267: 0.0014259564613204687
Position 6655: 0.001259313627442092
Position 1162: 0.0011744457082553726
Position 11012: 0.001172697722034541
Position 5635: 0.001167976530968345
Position 469: 0.0010088631377111427
Position 459: 0.0009250164330886889
Position 13349: 0.0008482017081481619
Position 940: 0.0008276398868796204
Position 9709: 0.0007394316892742784
Position 2960: 0.0007226383516954091
Position 9009: 0.000714603216002303
Position 3273: 0.0007032944485692801
Position 7527: 0.0006386345384913998
Position 9202: 0.0006273764147566447
Position 1565: 0.0005634443127169981
Position 7749: 0.0004941843237463271
Position 12524: 0.00046401451614742407
Position 10339: 0.0004584903472183529
Position 1291: 0.00043642301200257506
Position 510: 0.00043600991869463784
Position 9851: 0.00042425035067717885
Position 12553: 0.00040018176309666495
Position 11828: 0.00039903897087806685
Position 9638: 0.00037293719772624027
Position 7636: 0.0003494713178458173
Position 6349: 0.0003035991400246515
Position 11403: 0.0002855484831728781
Position 9277: 0.0002841175505311516
Position 6459: 0.00026707830804540404
Position 10311: 0.0002644304273275738
Position 9151: 0.00023811521472037172
Position 7986: 0.00023192493983920461
Position 411: 0.00021817063826359498
Position 5982: 0.00019727902800662845
Position 12750: 0.00018995163215272115
Position 12059: 0.00013752104604998122
Position 6233: 0.00013711514256731664
Position 9895: 0.00013507396026359925
Position 8168: 0.00012538028661642994
Position 6006: 0.00011749836616148147
Position 6739: 0.00010705221516390674
Position 7872: 0.00010252245927102065
Position 11472: 0.00010189688398171758
Position 11537: 9.207305164659714e-05
Position 11199: 8.769198825714402e-05
Position 11167: 8.213379808725699e-05
Position 5746: 7.923394209935598e-05
Position 6596: 6.826919571195026e-05
Position 9867: 6.540864801872182e-05
Position 7255: 5.4571663114248736e-05
Position 2723: 4.6987899952895594e-05
Position 7001: 4.378542169921319e-05
Position 6436: 4.3337444878066225e-05
Position 9441: 4.2270032136351116e-05
Position 8859: 3.861645513374637e-05
Position 7317: 3.132518066581924e-05
Position 6545: 3.095623351401789e-05
Position 590: 3.0030819791971478e-05
Position 6916: 2.9554614263650418e-05
Position 6055: 2.856479279986726e-05
Position 6370: 2.8075288174169225e-05
Position 283: 2.5383574273828395e-05
Position 6253: 2.5089687646149146e-05
Position 2280: 2.0410844298354513e-05
Position 182: 1.4751634856923604e-05
Position 7012: 1.3255900468896943e-05
Position 1035: 1.2210678824244701e-05
Position 6160: 8.401549339284512e-06
Position 744: 7.989554610717741e-06
Position 1431: 7.613989294381523e-06
Position 1215: 5.744101498868163e-06
Position 583: 4.770825125146914e-06
Position 542: 4.519759729189479e-06
Position 1014: 4.02161740150482e-06
Position 434: 3.7395391765035693e-06
Position 1075: 2.562949114159601e-06
Position 2979: 2.0957426619791377e-06
Position 3077: 1.5477649840255855e-06
Position 307: 1.4733167637730826e-06
Position 631: 1.3637637747651876e-06
Position 774: 1.2991269814578295e-06
Position 852: 9.968555567447455e-07
Position 355: 9.506803115482928e-07
Position 817: 8.471095960862831e-07
Position 335: 7.756334456220698e-07
Position 616: 6.275836400633449e-07
Position 653: 5.680678046993997e-07
Position 627: 3.507608018696874e-07
Position 385: 2.447354961303598e-07
Position 586: 2.2738124366568467e-07
Position 603: 1.5681576764529524e-07
Position 291: 1.4614282089029002e-07
Position 634: 1.0794652505518653e-07
Position 190: 1.0561670726371652e-07
Position 907: 7.704534971032557e-08
Position 748: 5.823323597411528e-08
Position 440: 4.8548939114636854e-08
Position 418: 4.392251580443756e-08
Position 361: 3.6519314593214553e-08
Position 313: 2.7837540012586714e-08
Position 438: 2.6534612545369347e-08
Position 109: 2.4315897257843838e-08
Position 826: 2.1434784883211862e-08
Position 263: 1.8682010920427136e-08
Position 879: 5.858058243928878e-09
Position 90: 2.8131216176747623e-09
Position 321: 1.8151297909982914e-09
Position 837: 9.141904227626578e-11
Position 367: 5.828167119014377e-11
Position 317: 3.461589002814239e-11
Position 371: 5.149580221335555e-13
