Gene = RGS7BP
Position 10126: 0.010319046261233696
Position 1146: 0.010178960089032022
Position 396: 0.009279563788815157
Position 4719: 0.008570444441304692
Position 412: 0.007554178046381379
Position 659: 0.007548042306194625
Position 3044: 0.006972421883051677
Position 13283: 0.0065804711346884115
Position 4420: 0.006005360806455518
Position 2810: 0.005484622769505898
Position 2663: 0.005104174192164016
Position 10105: 0.004161561706920172
Position 1485: 0.0038868752360084868
Position 1982: 0.0032980136628996005
Position 10056: 0.003041098994994907
Position 866: 0.0028179376538532692
Position 4701: 0.0025756908606896253
Position 4491: 0.0021841025706245878
Position 2813: 0.0013125119591743599
Position 755: 0.0009327511923154636
Position 12527: 0.0008702259185745478
Position 14979: 0.000753784652843972
Position 17315: 0.0007475510006678111
Position 4561: 0.0006342833653063301
Position 13807: 0.0006087970276994724
Position 168: 0.0005683682217192403
Position 3636: 0.000520836024497156
Position 1957: 0.0004934335135422164
Position 732: 0.0004908986544290908
Position 1944: 0.00045018736355686013
Position 3679: 0.0004444875093197949
Position 2751: 0.000437149146869462
Position 9559: 0.0004343353347033715
Position 12962: 0.00040243036011402747
Position 3622: 0.0003966486247935924
Position 847: 0.00025441803340004083
Position 723: 0.00022917184859076563
Position 2090: 0.0002205877533832491
Position 1204: 0.00017949648940079408
Position 14403: 0.00017595591648015486
Position 12548: 0.00016105519867744777
Position 931: 0.0001419849348538101
Position 1072: 0.00013877203043576714
Position 7507: 0.00012185547853570838
Position 6789: 9.266754844640427e-05
Position 894: 8.492272141313633e-05
Position 579: 8.084272259560126e-05
Position 2199: 7.859202252238128e-05
Position 7202: 6.973156388061919e-05
Position 355: 6.787867896381981e-05
Position 6474: 6.664879548651777e-05
Position 1048: 6.36036415319768e-05
Position 432: 6.104041136794557e-05
Position 298: 5.0183515610938443e-05
Position 6913: 4.555800706240728e-05
Position 363: 4.194331422607644e-05
Position 257: 3.33484782756139e-05
Position 3113: 3.2294989831746976e-05
Position 693: 2.5574083722815454e-05
Position 802: 2.5254853082294647e-05
Position 10023: 2.329343570360067e-05
Position 2710: 2.2296684179921777e-05
Position 9595: 2.0043417828441433e-05
Position 414: 1.9595915259538895e-05
Position 573: 1.6425824067521167e-05
Position 844: 1.4130142192140937e-05
Position 223: 1.3974031966197747e-05
Position 7484: 1.3381063037473044e-05
Position 5116: 1.3009366331395716e-05
Position 330: 1.1769547296319496e-05
Position 2216: 1.1456588965902424e-05
Position 1045: 1.114306277429181e-05
Position 191: 6.738683300038125e-06
Position 5290: 6.013236565934898e-06
Position 3934: 5.332983026232658e-06
Position 2328: 5.02385953169448e-06
Position 1421: 4.646500490624072e-06
Position 6636: 4.241842032202746e-06
Position 1451: 3.664899147373856e-06
Position 174: 3.0884275055797196e-06
Position 1861: 2.897799689636993e-06
Position 141: 2.5009718599849544e-06
Position 1577: 2.223961613423602e-06
Position 1453: 1.7946056196000954e-06
Position 195: 1.4738083747342197e-06
Position 438: 1.176497906952288e-06
Position 2342: 1.099603745985465e-06
Position 400: 7.368804703749922e-07
Position 419: 7.284961640012943e-07
Position 1436: 6.282069570529667e-07
Position 145: 6.134310973552042e-07
Position 1423: 5.722452740994127e-07
Position 117: 5.187478360551059e-07
Position 1786: 4.778871836849132e-07
Position 696: 2.408262756508813e-07
Position 201: 2.2461953183037928e-07
Position 1082: 1.8858035958673977e-07
Position 1549: 1.4217711441772007e-07
Position 1034: 1.3627949125747216e-07
Position 1051: 1.3596779278823349e-07
Position 1317: 1.345329192288195e-07
Position 470: 1.9608470122689503e-08
Position 448: 5.616981703141738e-09
Position 427: 4.001565960153736e-09
Position 799: 2.189546073990422e-09
Position 487: 2.135496761602673e-09
Position 4063: 1.95892853037027e-09
Position 210: 1.9151404646465027e-09
Position 450: 1.8568350456381789e-09
Position 704: 1.5288070172753227e-09
Position 906: 6.767898657813535e-10
Position 708: 6.347548416248373e-10
Position 123: 4.755894432401963e-10
Position 534: 2.0656848962671974e-10
Position 532: 9.026461969632941e-11
Position 885: 5.381042397951337e-11
Position 939: 5.340793890643682e-11
Position 806: 4.0708058276022316e-11
Position 901: 1.607448493430017e-13
