Gene = CPTP
Position 306: 0.00683193980164704
Position 3440: 0.006266043742094537
Position 424: 0.005068388300238489
Position 2177: 0.005023466680105362
Position 3470: 0.004718761998707227
Position 2190: 0.004713975473478628
Position 2996: 0.0043565403810395635
Position 2960: 0.0032550600852203366
Position 1703: 0.0028352872304540726
Position 3207: 0.002703476595269145
Position 1881: 0.0025856728349454954
Position 2357: 0.0022841571569132348
Position 1640: 0.0022686533630786754
Position 2422: 0.0016496162856861226
Position 591: 0.0015597049842164504
Position 3679: 0.001542057569559316
Position 282: 0.0013664722521151862
Position 3915: 0.001232373348267244
Position 1094: 0.0011541715216915262
Position 2567: 0.0011526779746660564
Position 1160: 0.0011029791922678046
Position 898: 0.0010318251237043782
Position 2197: 0.0010020341572860012
Position 799: 0.0009614789497208553
Position 1036: 0.0009399179630203186
Position 3990: 0.0008893608449974615
Position 1669: 0.0007550537431328233
Position 2485: 0.0007088371436264701
Position 2082: 0.0006896107223717792
Position 693: 0.000677391113538255
Position 1722: 0.0006609810448297642
Position 2200: 0.0006270993609271422
Position 2247: 0.000625950106984287
Position 3124: 0.0005729243587943697
Position 2708: 0.0004880238736645142
Position 977: 0.0004721811098608829
Position 1973: 0.00045749786271741407
Position 624: 0.0004503075746893119
Position 220: 0.00044636695628515844
Position 1117: 0.0003573560181914561
Position 824: 0.00035374978288836724
Position 598: 0.0003249949721633537
Position 279: 0.0002514088067045241
Position 1848: 0.00024541556024672024
Position 793: 0.00020578784180401275
Position 3891: 0.000196234326759475
Position 604: 0.0001887480003292829
Position 915: 0.00018217136978675055
Position 2043: 0.00017867718969450156
Position 1458: 0.00016756709229319422
Position 2022: 0.00016699532454092733
Position 726: 0.0001610460917308801
Position 1191: 0.00014081516583993816
Position 703: 0.0001294088294690237
Position 1103: 0.0001237219661007389
Position 335: 0.0001233166112940969
Position 864: 0.00011475034338319034
Position 998: 9.833045945571606e-05
Position 740: 9.140164639363449e-05
Position 158: 7.696133157846386e-05
Position 660: 5.391624853173737e-05
Position 546: 5.255545383701861e-05
Position 435: 5.2354559885170704e-05
Position 1795: 4.8175509921100196e-05
Position 323: 4.727197053552487e-05
Position 963: 4.308890798950063e-05
Position 1312: 3.743269723970543e-05
Position 690: 3.386020248724271e-05
Position 507: 3.376995743561626e-05
Position 1354: 3.005551325315357e-05
Position 1424: 2.6599190022079547e-05
Position 1171: 2.3762898316648594e-05
Position 673: 1.9158793174909808e-05
Position 209: 1.90384145331053e-05
Position 1388: 1.4817151478221665e-05
Position 1182: 1.3456630425635407e-05
Position 1108: 1.3446032194837458e-05
Position 1418: 1.0867009163671378e-05
Position 1345: 9.288439592754235e-06
Position 1309: 8.931396857745178e-06
Position 614: 8.218707507889047e-06
Position 1258: 7.175626792655463e-06
Position 747: 6.023189546824283e-06
Position 805: 4.627378478725864e-06
Position 362: 4.100986460302137e-06
Position 711: 3.2170730592794297e-06
Position 1502: 3.1644064176731837e-06
Position 382: 3.1135204387435507e-06
Position 802: 2.041751985720559e-06
Position 954: 1.9438093897640563e-06
Position 665: 1.8986582589574902e-06
Position 1227: 1.7541269016310746e-06
Position 905: 1.5153201726966988e-06
Position 184: 1.2794934696210654e-06
Position 992: 1.2076783132825874e-06
Position 611: 1.0052808553769104e-06
Position 985: 9.212253247224783e-07
Position 933: 7.876979871482286e-07
Position 705: 6.327588037671181e-07
Position 769: 5.089525971952522e-07
Position 750: 4.596446828626983e-07
Position 119: 2.0255199588026844e-07
Position 160: 2.0112879545389412e-07
Position 515: 1.4131938437587734e-07
Position 127: 6.2859914337583514e-09
Position 137: 4.255715546565882e-09
Position 168: 3.2934768466929777e-09
Position 922: 1.4625911139185694e-09
Position 143: 1.4619102642954932e-09
Position 340: 4.80600328372523e-10
Position 348: 4.622007289112941e-10
