Gene = DPM2
Position 186: 6.203257910895049e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 447: 0.7882556244631251
Position 2703: 0.6049626308617342
Position 1828: 0.5363640741905709
Position 2240: 0.46474295821935885
Position 2811: 0.169255404562589
Position 909: 0.13115009597901486
Position 960: 0.10763176955371993
Position 592: 0.06523677432924328
Position 2278: 0.06256311258339478
Position 1842: 0.06105677208986365
Position 3193: 0.05607717846045054
Position 2948: 0.053639947486037835
Position 2657: 0.030539179916992877
Position 2884: 0.030335253184835653
Position 2654: 0.01898867068241712
Position 3169: 0.01781830342107727
Position 1618: 0.015541389970169307
Position 2283: 0.011708005357019106
Position 1907: 0.009622642283694601
Position 2109: 0.008432149920186175
Position 2181: 0.0061602127522679614
Position 3001: 0.005246788713575756
Position 1966: 0.005158077865927199
Position 2505: 0.005076800431955021
Position 1790: 0.004719454178742438
Position 558: 0.004462197860575456
Position 211: 0.003971851591049561
Position 1750: 0.003921241185017164
Position 1742: 0.0039052429896282125
Position 544: 0.003762472085109715
Position 3173: 0.003574183889395028
Position 1846: 0.00338885206816994
Position 171: 0.0033429622683630138
Position 1476: 0.0030347509739482824
Position 511: 0.003002135351175927
Position 869: 0.002955947976674888
Position 1808: 0.0020221409346561484
Position 1007: 0.0017949284358165555
Position 2443: 0.0016960899094929237
Position 2816: 0.0016375859685437957
Position 1795: 0.0015158466631642654
Position 1173: 0.0014655746812489872
Position 3039: 0.0011318389343105326
Position 1621: 0.0010930247819639298
Position 1434: 0.0009184590628047516
Position 451: 0.0008955602919646638
Position 820: 0.0008885854048145422
Position 2488: 0.0008859987244224261
Position 391: 0.0008781559548293579
Position 3358: 0.0008031469762766748
Position 825: 0.0007240263054202538
Position 1861: 0.0006457447571322905
Position 1705: 0.0005968733808765669
Position 486: 0.0005594105589384575
Position 514: 0.0005367145748123772
Position 938: 0.00046251014479853196
Position 1104: 0.00044050327597008003
Position 1338: 0.0004263774275977323
Position 2732: 0.00039053245869293375
Position 729: 0.00032673198167641385
Position 1459: 0.0003216572358787165
Position 449: 0.0002915508899021873
Position 1216: 0.0002912445682192331
Position 2070: 0.000286152110725157
Position 1877: 0.00025741615736962954
Position 973: 0.00022728333234295784
Position 555: 0.00018479905855224978
Position 1437: 0.00017539439642935697
Position 2565: 0.00015439369387901464
Position 839: 0.0001282421232395368
Position 1353: 0.00012111780105545234
Position 874: 0.00011622774637434445
Position 922: 8.986345102771293e-05
Position 599: 8.684981581794837e-05
Position 407: 8.61080379248728e-05
Position 1655: 7.191636387603628e-05
Position 1120: 7.126842633235311e-05
Position 1553: 6.361900937863406e-05
Position 1663: 4.787301072568015e-05
Position 1575: 4.550690082796325e-05
Position 978: 4.506569945268496e-05
Position 363: 4.2487029919923e-05
Position 1391: 4.114315361297399e-05
Position 924: 3.649963052403279e-05
Position 1383: 3.399080766387869e-05
Position 1089: 3.229986761111811e-05
Position 412: 3.033499716457152e-05
Position 801: 3.0322694734511715e-05
Position 1570: 3.0055113964865776e-05
Position 807: 2.9839073841046857e-05
Position 461: 2.2943939866598296e-05
Position 1127: 1.5655421048914045e-05
Position 843: 1.250484049725813e-05
Position 732: 1.0136586870617584e-05
Position 519: 2.472499673385812e-06
Position 516: 2.470791438207055e-06
Position 365: 1.0224633215935918e-06
Position 606: 3.721975704627684e-07
Position 608: 3.1441311981659144e-07
Position 281: 3.123446623615425e-07
Position 144: 4.276310344997396e-08
Position 220: 3.7225779470523405e-08
Position 416: 2.331641834238973e-08
Position 217: 1.9000725093547372e-08
Position 180: 1.583200467826484e-08
Position 69: 8.300515380352687e-09
Position 943: 4.502308635028477e-09
Position 150: 3.955686376117382e-09
Position 82: 1.1937511306021966e-09
Position 101: 2.2671482042452024e-11
Position 98: 2.0382419025371546e-13
