Gene = BNIP1
Position 14228: 0.3004277801270452
Position 2350: 0.2540982023365875
Position 17557: 0.23985519369749933
Position 2210: 0.2311926987249346
Position 1629: 0.14020658813463394
Position 404: 0.09835462134331052
Position 11451: 0.09361788353689261
Position 16378: 0.09054793139411903
Position 8254: 0.06543117093216475
Position 1632: 0.06474490361984346
Position 1799: 0.060820984492446585
Position 5824: 0.05875649794651625
Position 17539: 0.056551434042696656
Position 8225: 0.049436676306889756
Position 10513: 0.04019642873128066
Position 7123: 0.030184613977039396
Position 1736: 0.028388584049709807
Position 1532: 0.028038042013450153
Position 6728: 0.018922580397012966
Position 1949: 0.01751221181656785
Position 2133: 0.01667426075198366
Position 1587: 0.016593618065537403
Position 333: 0.012569024889031088
Position 2323: 0.009777238130855273
Position 18299: 0.009171783734197917
Position 19093: 0.007921295820918283
Position 16171: 0.007659624844205763
Position 17832: 0.007531503674663293
Position 15739: 0.007228840907033934
Position 535: 0.0070198869603731165
Position 364: 0.006572747412777555
Position 484: 0.006123950350528244
Position 16068: 0.005893912722649579
Position 221: 0.005846782486408367
Position 15368: 0.005676377745877613
Position 14024: 0.005531253230519658
Position 17213: 0.005476609351803938
Position 16123: 0.004475935708102692
Position 5982: 0.004350569871533335
Position 2093: 0.004266381310658678
Position 9513: 0.0037559044744500123
Position 11483: 0.003233534422080568
Position 19515: 0.0029138027138170992
Position 1975: 0.002528060741160647
Position 5985: 0.0023001458640858536
Position 15764: 0.0021910483008513574
Position 4870: 0.0014108826624070845
Position 2590: 0.0012793409802270457
Position 1750: 0.001248458098044315
Position 19525: 0.0012043880110321169
Position 15628: 0.0011619502110093664
Position 1406: 0.0009881594119857367
Position 1598: 0.0009691277393103064
Position 2369: 0.0009517019499948827
Position 4694: 0.000792520740460397
Position 19450: 0.0007468472733794232
Position 1923: 0.0007173920786094656
Position 18203: 0.0007075140099859937
Position 552: 0.0006330350851834545
Position 18652: 0.0006227566236280812
Position 1767: 0.0005656087143068071
Position 16757: 0.00048286873389186586
Position 9261: 0.0004037979451083474
Position 17802: 0.0003464236484647994
Position 16573: 0.00030970890636246404
Position 1583: 0.0003005609672945221
Position 19274: 0.0002932639520347909
Position 6343: 0.00026927014529954567
Position 1926: 0.00024622306113848165
Position 1801: 0.00024029097154703414
Position 2071: 0.00021602906884195288
Position 497: 0.0002013136084826053
Position 4463: 0.00015071725458450113
Position 1473: 0.00014712642479775117
Position 907: 0.00013999796670445623
Position 16613: 0.00012717559304922202
Position 4515: 0.00011562619521446226
Position 1074: 5.4557420537967384e-05
Position 228: 5.429126373678474e-05
Position 622: 5.2929102369179e-05
Position 603: 5.2338419959430356e-05
Position 1485: 4.9285770190845244e-05
Position 1847: 4.261108430302159e-05
Position 2166: 3.5772471146235174e-05
Position 1330: 2.5430124108554822e-05
Position 745: 2.373934363095615e-05
Position 931: 2.1707454673991244e-05
Position 2643: 1.674191602521403e-05
Position 1300: 1.5618371264427606e-05
Position 1071: 1.4770256351413471e-05
Position 335: 1.3907208554814016e-05
Position 511: 1.0382059969489569e-05
Position 10052: 9.495785060752888e-06
Position 1379: 4.652439793398596e-06
Position 569: 3.347963741153643e-06
Position 2107: 2.586255026587632e-06
Position 7429: 2.2061117067417966e-06
Position 1383: 2.1307156096400214e-06
Position 186: 1.722621257509665e-06
Position 1336: 1.7073826811436192e-06
Position 1680: 1.4231701895708387e-06
Position 5916: 1.2945158106112715e-06
Position 1096: 7.60697343764977e-07
Position 2212: 7.26670905763529e-07
Position 2260: 6.355628140607587e-07
Position 1076: 5.874202129424573e-07
Position 3757: 1.0871041289761965e-07
Position 1309: 3.2320208714978943e-08
Position 1315: 1.7899960156025853e-08
Position 178: 5.016536669345503e-09
Position 149: 1.9278742971861193e-09
Position 146: 1.9055570816627757e-09
Position 161: 1.0210879343134563e-09
Position 96: 1.2885912732964102e-11
Position 102: 1.4478444242017866e-13
Position 75: 7.4023044812035e-14
Position 114: 4.782891466466194e-14
