Gene = BROX
Position 1008: 5.458475838669998e-06
Position 818: 5.443212408814965e-06
Position 275: 4.798741200636444e-06
Position 289: 4.502859461071338e-06
Position 480: 3.47324735494275e-06
Position 768: 3.4435705559235844e-06
Position 909: 1.941089754063167e-06
Position 86: 9.034797271220956e-07
Position 695: 4.2401542736296245e-07
Position 902: 2.3539177133471707e-07
Position 965: 2.216303938524105e-07
Position 15040: 6.266069641121974e-08
Position 412: 3.478750130222259e-09
Position 446: 5.571083987279808e-10
Position 326: 4.48383512476224e-10
Position 262: 1.242642427399709e-10
Position 155: 3.3043016966692635e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12896: 0.97237277094157
Position 6709: 0.9659206254008567
Position 17473: 0.9484081669324212
Position 14614: 0.9382658990432523
Position 20074: 0.9038577451911428
Position 3130: 0.8178188178697657
Position 11495: 0.7549193600166498
Position 2591: 0.679399584213009
Position 17066: 0.6676188650816133
Position 16189: 0.4996873677563786
Position 6371: 0.3923752784357121
Position 22114: 0.33752507256039516
Position 16836: 0.28828601075881133
Position 10332: 0.27440612437707507
Position 6237: 0.24984712078832666
Position 6286: 0.22870107912914373
Position 9865: 0.20842962944477356
Position 16118: 0.20220650519532055
Position 2825: 0.20177436693780065
Position 1034: 0.1890026572885879
Position 11538: 0.1749720922770519
Position 702: 0.17169460446295473
Position 3166: 0.1582195467056753
Position 20347: 0.1543002651229487
Position 9915: 0.08500351097137909
Position 12266: 0.07661506099053086
Position 18803: 0.07286563758066296
Position 7471: 0.06942345745638376
Position 358: 0.06885645297066098
Position 2400: 0.06547628658878651
Position 20320: 0.06427443782327648
Position 11882: 0.04886357761560829
Position 7449: 0.04488460430247518
Position 15346: 0.040167315763889565
Position 6576: 0.03915564461117028
Position 7897: 0.037531147052113974
Position 9790: 0.0320478910782157
Position 736: 0.028379259636210435
Position 18312: 0.02833486437263046
Position 6563: 0.02734525694039709
Position 20571: 0.025753911970243792
Position 5910: 0.025590485588394423
Position 480: 0.023041163147565328
Position 9837: 0.021973016692994295
Position 20547: 0.020702017715275876
Position 16789: 0.017931589257838842
Position 8997: 0.015549593498990264
Position 22214: 0.015474431152112214
Position 22327: 0.014852418510823964
Position 16861: 0.014836741180761854
Position 21957: 0.012982900485066163
Position 16084: 0.012639829723944488
Position 20709: 0.01212603558653333
Position 9762: 0.011625586135291317
Position 20039: 0.010872024508727084
Position 18826: 0.010681633671001318
Position 14562: 0.010242725703692801
Position 9033: 0.010212183863674916
Position 15156: 0.00967467129064606
Position 2430: 0.009190520350426782
Position 11941: 0.008926968093063297
Position 16706: 0.00837461624633665
Position 16205: 0.007942201157729409
Position 2610: 0.007114679982131042
Position 11886: 0.006799075886272594
Position 489: 0.006578045560648936
Position 17564: 0.005957206728158626
Position 361: 0.0058175225880917605
Position 11818: 0.005459180622725612
Position 6199: 0.0053080294000534736
Position 15104: 0.005046455441511878
Position 523: 0.00495161314433616
Position 17299: 0.004257749138796355
Position 18868: 0.004199608877328981
Position 6162: 0.004123270350593541
Position 18733: 0.0038823480024843832
Position 292: 0.003712597052079185
Position 16925: 0.003587401150554577
Position 13125: 0.0034478400997372746
Position 6742: 0.0033993500752190976
Position 20365: 0.0031070845904247746
Position 19295: 0.003012458087646196
Position 16742: 0.0027923316696055163
Position 5433: 0.00248227289430671
Position 6651: 0.0024300121091313104
Position 7968: 0.0021766421005035863
Position 21411: 0.002116826954085066
Position 16997: 0.0021139945987201795
Position 10007: 0.0019203893247504524
Position 1115: 0.0018697728940004084
Position 22547: 0.0018578495681357767
Position 17748: 0.0017610918538727325
Position 17449: 0.0016904257569504233
Position 22395: 0.0016651022175446838
Position 7299: 0.0016308705436995034
Position 6595: 0.0016138273512412867
Position 11109: 0.001589905064162507
Position 12423: 0.0014896883657661542
Position 17340: 0.0014376399748502976
Position 14588: 0.00137069606225217
Position 15228: 0.001318165320830645
Position 16270: 0.0012343965616935736
Position 17401: 0.0012334911466083235
Position 2462: 0.0012127806495842673
Position 7336: 0.001210202302843375
Position 16254: 0.0012028128971028184
Position 985: 0.0011811710209624529
Position 20952: 0.0011563697264473885
Position 913: 0.0011527013265013129
Position 14951: 0.0011272854639381412
Position 17536: 0.0010639834088032403
Position 6931: 0.0010569067242002877
Position 20293: 0.0010483339361504831
Position 15425: 0.0010125217669577193
Position 575: 0.0009387857723267773
Position 18348: 0.0008983634494725521
Position 5304: 0.0008503025562218137
Position 18369: 0.0008464639921546447
Position 543: 0.0008419806992908617
Position 5396: 0.0007447620738298696
Position 11750: 0.0007357860503556621
Position 13915: 0.0006809499705946831
Position 17881: 0.00067023542090071
Position 13102: 0.0006670940701057212
Position 14478: 0.0006575200107404428
Position 15136: 0.0006203344688936503
Position 17484: 0.0005648166569187441
Position 1228: 0.0005507091835952571
Position 2628: 0.0005229630051607803
Position 2642: 0.0005084750372857595
Position 14971: 0.00047251389343835876
Position 7356: 0.0004418065372670385
Position 3425: 0.00042652373256860717
Position 2645: 0.00041074092128653717
Position 587: 0.00037630993293711435
Position 17717: 0.00036313079119931323
Position 6965: 0.00035406982726180283
Position 221: 0.00035319610318213326
Position 14985: 0.0003153719604695187
Position 7014: 0.00028774824344960097
Position 17733: 0.00027923995188216795
Position 18408: 0.00027844571026924196
Position 18128: 0.0002646473458450289
Position 4130: 0.0002603196451405474
Position 14418: 0.00024558431804079745
Position 8939: 0.00024417511526708224
Position 738: 0.00024353794000293608
Position 2671: 0.00022441893389893905
Position 5365: 0.00020038272250707482
Position 6597: 0.00017144490080468996
Position 14520: 0.0001491956555227586
Position 635: 0.00014435308567255263
Position 501: 0.00014015123097874094
Position 14372: 0.0001242785415676689
Position 828: 0.0001049961379295219
Position 15350: 9.245536684756352e-05
Position 8955: 9.061351640502941e-05
Position 20400: 8.439895002384326e-05
Position 7040: 7.632388020436246e-05
Position 6877: 6.993954380572053e-05
Position 7027: 5.847110572081684e-05
Position 11165: 5.376114514287786e-05
Position 6895: 4.286366874528861e-05
Position 3397: 4.150397832437585e-05
Position 17699: 4.14254759576622e-05
Position 7240: 4.042329546255966e-05
Position 11834: 3.765217246165355e-05
Position 7073: 3.303123746779772e-05
Position 15960: 3.2658505318119594e-05
Position 6892: 2.845039349791865e-05
Position 446: 2.2454084576270214e-05
Position 15161: 1.6028361746641407e-05
Position 162: 1.4762198437741074e-05
Position 591: 1.450484847626969e-05
Position 6140: 1.2426528804081853e-05
Position 459: 1.0471495501386238e-05
Position 6774: 1.0305786900003422e-05
Position 749: 9.796062309742734e-06
Position 6746: 9.20075642653251e-06
Position 197: 7.0963328012718264e-06
Position 637: 6.73162792042666e-06
Position 812: 5.3175878633915285e-06
Position 18899: 4.484100552651947e-06
Position 7475: 4.184224545835324e-06
Position 17766: 4.162246865226946e-06
Position 806: 4.118787593353845e-06
Position 7194: 3.3427040083654586e-06
Position 7559: 2.7827298771793625e-06
Position 453: 2.6448592135974496e-06
Position 512: 2.416265868350226e-06
Position 420: 2.3305826485566628e-06
Position 153: 1.9617334859030587e-06
Position 650: 1.577754522828617e-06
Position 810: 1.528139873736423e-06
Position 7048: 1.5029990016970947e-06
Position 6946: 1.5019448647849904e-06
Position 843: 1.140119488682057e-06
Position 547: 9.467946524415181e-07
Position 14389: 8.547259022282989e-07
Position 130: 6.820281708645798e-07
Position 382: 4.381304836496184e-07
Position 15036: 4.3155728736640193e-07
Position 14925: 3.6419600756973883e-07
Position 7091: 3.167485177790136e-07
Position 944: 3.063101848660474e-07
Position 12610: 2.3413624401990595e-07
Position 936: 2.0713881802587298e-07
Position 951: 9.04440858612867e-08
Position 863: 8.516070895616133e-08
Position 134: 8.201927680663849e-08
Position 7869: 6.178649813492236e-08
Position 1068: 5.2951969131305244e-08
Position 3216: 4.8656869280704354e-08
Position 1053: 2.380846863607436e-08
Position 1120: 1.4766018988971463e-08
Position 14352: 1.3993924225391035e-08
Position 138: 1.3392056248053509e-08
Position 916: 7.749954714361318e-09
Position 127: 7.514086111700377e-09
Position 402: 2.762404874044652e-09
Position 394: 2.014492389201041e-09
Position 404: 1.0218952017088477e-13
