Gene = FAM221B
Position 383: 2.4771727650486496e-08
Position 386: 2.2627508983918777e-08
Position 395: 2.207912810219582e-08
Position 3717: 1.934389225832783e-08
Position 4461: 1.7763837278313808e-08
Position 389: 1.6596983602913602e-08
Position 595: 1.6453357423018448e-08
Position 3645: 1.261041268289364e-08
Position 615: 1.1631152757849884e-08
Position 392: 9.665009156642493e-09
Position 625: 7.243662891870609e-09
Position 851: 1.169290577022528e-10
Position 35: 3.866939153966054e-11
Position 474: 3.036204746931724e-14
Position 318: 2.546274670107012e-14
Position 398: 7.454040881977825e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 8731: 0.9519605009323758
Position 9722: 0.8189462897711944
Position 9337: 0.8032784739220099
Position 10225: 0.7987056358369002
Position 3358: 0.7950421453634383
Position 8319: 0.46668616036723903
Position 8484: 0.0927823005855412
Position 10013: 0.09139168155032407
Position 9935: 0.08660885418180353
Position 8455: 0.08350880528074905
Position 4506: 0.07692206846736543
Position 7186: 0.05916154625964089
Position 9456: 0.055387058578950696
Position 1794: 0.050836789028768016
Position 3389: 0.04851310618557014
Position 7103: 0.0482512271754693
Position 7049: 0.047222944300345474
Position 10890: 0.04419018634488701
Position 9745: 0.03440023966093884
Position 9527: 0.030102667926131227
Position 7107: 0.02882038705366125
Position 1843: 0.026542724573097518
Position 10747: 0.02621798794705696
Position 11618: 0.02321062005002313
Position 8237: 0.020331489805262705
Position 3045: 0.02011598944583019
Position 9814: 0.01755762816681215
Position 824: 0.01679032835178338
Position 11449: 0.01631565044774156
Position 3264: 0.015179065640541348
Position 9811: 0.013863724611938412
Position 3314: 0.013002394661122305
Position 1211: 0.01185720694889045
Position 10577: 0.011809213505217825
Position 9357: 0.011646093804073087
Position 4448: 0.011072688038184581
Position 9406: 0.009802386973002663
Position 10436: 0.00908261327146676
Position 1659: 0.00834247646402829
Position 7219: 0.00833335259849377
Position 8961: 0.007900737083018918
Position 841: 0.006997711131833033
Position 10037: 0.006914824657642919
Position 1879: 0.006361317729834879
Position 8010: 0.006224333412759764
Position 9488: 0.005625493465042708
Position 6973: 0.005158100942112096
Position 7013: 0.00485344785638017
Position 3308: 0.0041021906781263185
Position 7854: 0.004078887148274607
Position 11644: 0.0037700789151379204
Position 3059: 0.003662030398748982
Position 7125: 0.003615098739661534
Position 4489: 0.003557577530484031
Position 1072: 0.002971667661323582
Position 3465: 0.0028568247405708104
Position 8393: 0.0028159672899591573
Position 2945: 0.0025968440104519033
Position 1130: 0.0025659933741386115
Position 8081: 0.0025053557982867335
Position 6813: 0.002165065628842766
Position 1837: 0.0021371606622887307
Position 10893: 0.00212963533355561
Position 9305: 0.0020437860847346313
Position 3589: 0.0020121033397945296
Position 10084: 0.001972961683235901
Position 8262: 0.001821627842310435
Position 10449: 0.0017255615538989888
Position 10580: 0.001718532471994754
Position 1891: 0.0015641293769299638
Position 8103: 0.0015450710776116897
Position 2206: 0.0014133130409198324
Position 10916: 0.0012736226764467249
Position 6833: 0.0012196276414472502
Position 2762: 0.0011930068584834834
Position 3586: 0.0011459295277850337
Position 4520: 0.0011357157199027843
Position 2570: 0.0010094088128663964
Position 10119: 0.0009929551208918508
Position 1096: 0.0009217860554353754
Position 3393: 0.0009168610938002142
Position 10231: 0.0007837930543548452
Position 9252: 0.0007078325065309502
Position 10019: 0.000679789633611865
Position 4577: 0.0006575684633084251
Position 9546: 0.0006270522824424669
Position 10622: 0.0006253687901115467
Position 3147: 0.0005780014867690825
Position 10790: 0.0005755785053020714
Position 1276: 0.0005182065298996216
Position 1029: 0.0005172643867659563
Position 4243: 0.0004916425283773418
Position 11227: 0.00047114263162113313
Position 11596: 0.0004624857320463816
Position 1762: 0.00045782099671950435
Position 4322: 0.00044728218590489073
Position 4377: 0.00039710326244398955
Position 7046: 0.0003912937345515911
Position 9102: 0.000384260653764177
Position 9784: 0.00038338135906797123
Position 1150: 0.00036863741906864014
Position 8910: 0.0003685723773731223
Position 2978: 0.0003655914067688919
Position 1850: 0.00036313368067794133
Position 3086: 0.0003613655000021873
Position 1043: 0.00034466237742544206
Position 1607: 0.00032775317664471526
Position 1533: 0.0003004423629108772
Position 1173: 0.00025898089550972336
Position 2125: 0.0002460524705538981
Position 10388: 0.00024033008010532317
Position 3634: 0.00022469499470825552
Position 1676: 0.00020779511544288855
Position 2249: 0.00020611708447624449
Position 10327: 0.0001937177134884679
Position 4360: 0.00018528694478085536
Position 11009: 0.00015513355436164186
Position 10454: 0.0001542240646294273
Position 10131: 0.00014113132533440293
Position 2144: 0.00012378824389610088
Position 10016: 0.00010438510503042762
Position 1815: 9.636623281056788e-05
Position 10274: 9.349425023921929e-05
Position 1811: 7.361823984305493e-05
Position 2262: 6.46187846157166e-05
Position 2338: 5.067432009162538e-05
Position 1679: 4.561182038742738e-05
Position 4671: 2.6248500301695536e-05
Position 10539: 2.1619717035608603e-05
Position 9108: 1.5437173407825122e-05
Position 3524: 1.435595262795653e-05
Position 3593: 1.3437251502378706e-05
Position 3168: 1.291487822314841e-05
Position 3637: 1.1116453944510057e-05
Position 4351: 1.0855319419547406e-05
Position 5176: 8.19068281484075e-06
Position 916: 8.015116332570852e-06
Position 933: 5.830967899210796e-06
Position 1222: 3.6926113052460748e-06
Position 1134: 2.308450511486699e-06
Position 1157: 1.7414766606539092e-06
Position 447: 1.7137267033318673e-06
Position 1539: 1.703229817601945e-06
Position 3564: 1.6519446330190301e-06
Position 1183: 1.608029557655639e-06
Position 5089: 1.4268935425836043e-06
Position 5294: 1.3765256411656142e-06
Position 2177: 1.1140444584151552e-06
Position 1497: 8.001726068276765e-07
Position 1577: 7.33905903300233e-07
Position 1104: 7.21941725852002e-07
Position 948: 6.262094782155485e-07
Position 144: 5.792621260956719e-07
Position 604: 4.885874653360506e-07
Position 1007: 4.788822600082736e-07
Position 607: 4.588726117881582e-07
Position 975: 4.446795137888039e-07
Position 1154: 4.2657307468744307e-07
Position 467: 4.1555642255869265e-07
Position 3498: 3.999660399460932e-07
Position 10165: 3.6763038051455633e-07
Position 153: 3.6312360784637665e-07
Position 1292: 3.301995080666606e-07
Position 517: 2.1572960976747405e-07
Position 337: 4.260364575111943e-08
Position 633: 3.7442061199937755e-08
Position 972: 3.145808233050927e-08
Position 192: 2.6363307066974992e-08
Position 356: 2.5419577945859447e-08
Position 175: 2.2602680310848748e-08
Position 220: 1.7842857624077696e-08
Position 443: 1.534021128837223e-08
Position 123: 9.316326478698288e-09
Position 659: 8.963523435816602e-09
Position 541: 7.481437488972789e-09
Position 1582: 3.107563615188383e-09
Position 359: 2.9288570829028803e-09
Position 1368: 2.897512888714659e-09
Position 1624: 2.6308487299005483e-09
Position 3502: 2.42629321202163e-09
Position 936: 1.1438192860064564e-09
Position 585: 8.420017978629639e-10
Position 1110: 8.257848569270769e-10
Position 225: 2.7121631618127155e-10
Position 128: 1.837260386260811e-10
Position 449: 1.5116933815603196e-10
Position 609: 1.4696856757758837e-10
Position 311: 3.9353131323883586e-11
Position 158: 3.1618220440368685e-11
Position 177: 2.925862470631498e-11
Position 238: 2.7844350609968165e-11
