Gene = GNL2
Position 28488: 0.0002004978438255722
Position 1562: 0.00018771571978912137
Position 28269: 0.00018280002754428434
Position 416: 0.000168201834371232
Position 13816: 0.00014514511388747056
Position 2968: 0.0001390312976565734
Position 1298: 0.00013881094076688386
Position 630: 0.00013846398918244471
Position 486: 0.0001370376249937321
Position 1986: 0.00013518490229768391
Position 2773: 0.00012141461121672898
Position 516: 0.00010478642350481167
Position 2854: 0.00010295767610137161
Position 13885: 9.956474842130382e-05
Position 667: 9.781471928821555e-05
Position 27895: 8.737388306297449e-05
Position 686: 8.596036418021719e-05
Position 492: 8.490568085604342e-05
Position 8940: 8.377151581461604e-05
Position 442: 7.09419212996642e-05
Position 1292: 6.482924661100606e-05
Position 8604: 6.16241882788216e-05
Position 1627: 5.872662841543699e-05
Position 3418: 5.427552511166993e-05
Position 634: 5.310301063977437e-05
Position 1304: 5.3097462155364044e-05
Position 13590: 5.283467245130081e-05
Position 863: 4.096055115528318e-05
Position 399: 2.8249266997295553e-05
Position 1266: 2.5134606443104583e-05
Position 22699: 1.7004042519825387e-05
Position 22239: 1.3608310416649038e-05
Position 14026: 1.0936131329908576e-05
Position 3126: 1.0824245318730782e-05
Position 1339: 5.114123785598812e-06
Position 2388: 6.254787053098232e-07
Position 188: 6.001684338843867e-07
Position 245: 5.473186055888362e-07
Position 20331: 2.9079963364702076e-07
Position 79: 2.870542905440716e-08
Position 85: 2.738611304472294e-08
Position 13: 2.486397101738749e-08
Position 43: 2.38660383654533e-08
Position 329: 1.298013034548928e-08
Position 284: 9.216530141911888e-09
Position 290: 4.294284083626208e-09
Position 140: 3.0352268775028884e-09
Position 406: 2.192016956975994e-09
Position 3: 1.9187417102040203e-09
Position 254: 1.838929167093885e-09
Position 332: 9.313292916595723e-10
Position 388: 1.6511776966856945e-10
Position 365: 9.630977854865335e-11
Position 90: 2.940629771496721e-11
Position 15: 1.2996527994377966e-11
Position 386: 8.978563877278256e-12
Position 326: 6.5973867030386194e-12
Position 47: 8.841612288310172e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8425: 0.996704929780336
Position 27563: 0.995644511508332
Position 21464: 0.9926808004204365
Position 12984: 0.9642662138894621
Position 2074: 0.9636920051320143
Position 19364: 0.9184962924659119
Position 28913: 0.8351004761936455
Position 20221: 0.8335007121401243
Position 3114: 0.7653706225494734
Position 11987: 0.6014513765556894
Position 12139: 0.5588927911934692
Position 28156: 0.5540099764181379
Position 13584: 0.5198713980757252
Position 8208: 0.4945625545942323
Position 15629: 0.45127574865794795
Position 22098: 0.33136969933288785
Position 5075: 0.2813855288232846
Position 21097: 0.2610060615907233
Position 9816: 0.24384352012544794
Position 1474: 0.2363757272448892
Position 13611: 0.21378335758339412
Position 27210: 0.1978113730434886
Position 26618: 0.18512804030686672
Position 19593: 0.149781713785685
Position 28109: 0.14114185653146924
Position 2673: 0.1395407801134442
Position 6838: 0.11431761885645723
Position 12152: 0.0941418718486913
Position 22526: 0.08260656443611997
Position 15649: 0.07186517814600812
Position 28440: 0.06764536184772046
Position 7083: 0.06577296957533035
Position 11835: 0.06486925241175033
Position 9847: 0.06337666695078774
Position 28170: 0.05940723978406056
Position 3838: 0.053437949664453505
Position 3289: 0.05216515839751675
Position 20138: 0.0470889296590502
Position 3512: 0.04518061287583193
Position 28867: 0.04480066640789704
Position 15527: 0.041302710146456284
Position 19733: 0.04100681566280705
Position 4935: 0.03872687177877201
Position 2730: 0.038274183440502534
Position 23106: 0.03203483750705626
Position 22867: 0.026163306330060525
Position 2646: 0.023121040286837733
Position 26519: 0.021542036668777104
Position 20193: 0.020294037358394638
Position 9925: 0.02022682439914357
Position 21660: 0.019938116116938027
Position 3292: 0.019131461419309093
Position 27832: 0.018675462689824594
Position 2403: 0.017758120728777253
Position 343: 0.017118413877842777
Position 26643: 0.01628816386134355
Position 23240: 0.015238974300522588
Position 2524: 0.014061736428205074
Position 14375: 0.01370338318897914
Position 3439: 0.012378216366328507
Position 28124: 0.01198590620252418
Position 2047: 0.011721307221740924
Position 6760: 0.010988170724261502
Position 15699: 0.01096235840583007
Position 19757: 0.01078023222024614
Position 3872: 0.010723438832356626
Position 4811: 0.009770318839292946
Position 10100: 0.009124542328869955
Position 10130: 0.009014672378822015
Position 27960: 0.008994854701206333
Position 2740: 0.008666962527669443
Position 22993: 0.0084879113863691
Position 20273: 0.00813569261279683
Position 28005: 0.007707325872457755
Position 2264: 0.00753293301539141
Position 9067: 0.007493040044008861
Position 23467: 0.007148373108951307
Position 11190: 0.007096618650138613
Position 28483: 0.006785771295453688
Position 12954: 0.00661560806821039
Position 6969: 0.0061824674929693265
Position 13640: 0.005961188951426549
Position 7015: 0.0057084218751461795
Position 20173: 0.005579133264719424
Position 3462: 0.005568656100537633
Position 10033: 0.005360086888422531
Position 28780: 0.005263209826599911
Position 13815: 0.0051928108490438395
Position 28406: 0.005104634848006102
Position 3397: 0.004594841228541944
Position 12784: 0.004099850166954425
Position 4553: 0.003930316135714682
Position 776: 0.0039016204507450703
Position 2899: 0.003894224450401698
Position 15625: 0.0036769740277934715
Position 2009: 0.0036720355138872263
Position 3562: 0.0028502849306916793
Position 2847: 0.002702759398277761
Position 2715: 0.0026468887380746062
Position 23041: 0.002604046784886268
Position 20009: 0.0024466743579575783
Position 20940: 0.002364865586592403
Position 25125: 0.002334026860597702
Position 4685: 0.0023314880490558796
Position 3436: 0.0022806694147974008
Position 5018: 0.0020818577798970314
Position 452: 0.0020009484190240756
Position 1743: 0.001996999188880853
Position 2471: 0.001978427271688766
Position 3176: 0.0018814097463236601
Position 2437: 0.0018599740099285384
Position 2902: 0.0018388689559421694
Position 7655: 0.0018136486529590971
Position 14415: 0.0016585259235821189
Position 12787: 0.0016076357737075976
Position 13553: 0.001456545172802938
Position 22123: 0.0014490486500462504
Position 4736: 0.001432907948978203
Position 13797: 0.0013873885261033335
Position 21485: 0.0013747620684890728
Position 10080: 0.0013288081885103466
Position 20918: 0.0013121505660457474
Position 606: 0.0012072878297743033
Position 27765: 0.0011744831093893837
Position 24728: 0.0011300250847374976
Position 648: 0.001120950380622601
Position 2332: 0.0010870166657653087
Position 1481: 0.0010533937014200515
Position 18466: 0.001037911352254109
Position 22478: 0.0010139506703966258
Position 18642: 0.0010062497131413388
Position 13479: 0.0009808402456869777
Position 11481: 0.0009680595068458829
Position 28541: 0.0009490836307990194
Position 13775: 0.0009240085425896218
Position 12915: 0.000905135516049026
Position 8384: 0.0008925077400537676
Position 24206: 0.0008904097584522191
Position 28412: 0.0008623411374248597
Position 564: 0.000814956859279575
Position 22035: 0.0007609496182709913
Position 2965: 0.0006667127342274126
Position 1815: 0.0006642353992773257
Position 800: 0.0006457671923781656
Position 13778: 0.0006313102776132298
Position 13500: 0.0006053020385006674
Position 21764: 0.0005618247932386996
Position 1052: 0.0005006302947945632
Position 1908: 0.0004999701592508155
Position 1579: 0.0004957602571573162
Position 541: 0.0004834772884161346
Position 902: 0.0004785787653462784
Position 1553: 0.0004525008237415495
Position 1114: 0.00044400346723882884
Position 1765: 0.00043089183975278053
Position 9024: 0.0004181398092438676
Position 3120: 0.00039296164617094704
Position 2927: 0.00037442119054507207
Position 29102: 0.00035741758507375795
Position 1873: 0.00035682513558850474
Position 1027: 0.0003416483546679049
Position 2699: 0.0003169206008151756
Position 2870: 0.000295017168363232
Position 2884: 0.0002896678409331181
Position 1728: 0.00026871167481493747
Position 2307: 0.0002476021214892297
Position 2085: 0.0002471952451910364
Position 2080: 0.00021574354798710568
Position 1843: 0.00021471611478450408
Position 2214: 0.00020362998907376984
Position 3734: 0.00020358933910525855
Position 491: 0.00020119808494314882
Position 3665: 0.00018102016272284792
Position 379: 0.0001704806663363319
Position 21369: 0.00016594081496300583
Position 3786: 0.00016501171458292797
Position 859: 0.00012743062759997776
Position 1778: 0.000123710246722665
Position 2550: 0.00012204076822763585
Position 3471: 0.0001195513251434858
Position 1086: 0.00011091157494413943
Position 738: 0.000107300388619384
Position 2854: 0.00010303859909122267
Position 953: 9.790083090086708e-05
Position 4526: 9.254586527477483e-05
Position 22613: 9.217309363100097e-05
Position 3759: 8.762482728738519e-05
Position 2385: 7.28541696103529e-05
Position 22538: 6.404043497924494e-05
Position 2453: 5.42553294868916e-05
Position 1399: 5.3351552797035894e-05
Position 267: 4.780028383079923e-05
Position 1248: 4.509714638386817e-05
Position 3017: 4.207952715170718e-05
Position 992: 4.1555341299430684e-05
Position 8681: 3.735204628975983e-05
Position 2144: 3.650344760155328e-05
Position 2479: 3.306000123483388e-05
Position 2592: 3.270232796394056e-05
Position 1297: 3.1712382012530154e-05
Position 8731: 2.6973980544266467e-05
Position 652: 2.6762525183090873e-05
Position 1609: 2.6467502878520515e-05
Position 13514: 2.185936063504756e-05
Position 8657: 1.944548898058976e-05
Position 21677: 1.8962106911891448e-05
Position 1523: 1.8229105910913812e-05
Position 27906: 1.4238405025452726e-05
Position 1576: 1.4236274214386985e-05
Position 22594: 1.2622159486922711e-05
Position 22689: 1.0248228721105965e-05
Position 27885: 1.014592300709274e-05
Position 21937: 9.567365049376419e-06
Position 573: 8.835644129153923e-06
Position 21891: 8.660134918182761e-06
Position 2382: 6.339476359311638e-06
Position 2483: 4.973066810791159e-06
Position 3514: 4.511563329743895e-06
Position 2358: 3.804427036486334e-06
Position 13406: 3.0844013125329253e-06
Position 2343: 2.82342050714866e-06
Position 1131: 2.3831933982509774e-06
Position 1154: 1.9388425191432343e-06
Position 1333: 1.796825226005062e-06
Position 630: 1.6631391444232104e-06
Position 613: 1.3360601835497808e-06
Position 885: 1.0132757785546538e-06
Position 406: 9.828542717954605e-07
Position 560: 9.413896807940892e-07
Position 1265: 9.121922526913341e-07
Position 927: 8.911563833645477e-07
Position 459: 7.682987867112758e-07
Position 1211: 6.776819700596634e-07
Position 1684: 6.246662646037322e-07
Position 661: 5.9172922152801e-07
Position 411: 4.311509751235993e-07
Position 867: 3.459480860125537e-07
Position 877: 2.8230028348724607e-07
Position 304: 2.4517412168786136e-07
Position 627: 2.368681016452633e-07
Position 2794: 2.086955577929027e-07
Position 427: 1.8390868551445867e-07
Position 1827: 5.965328970024545e-08
Position 21940: 4.267525382083343e-08
Position 1431: 1.513741918371587e-08
Position 386: 1.0268140303554438e-08
Position 435: 9.663358824704239e-09
Position 465: 8.651073838766949e-09
Position 1370: 8.101380771740607e-09
Position 355: 7.855169276939638e-09
Position 358: 7.031524826216408e-09
Position 634: 3.459967639771334e-09
Position 457: 3.355845936613167e-09
Position 365: 3.2174132579798632e-09
Position 664: 2.891620269113966e-09
Position 391: 2.1484435604808403e-09
Position 312: 5.038325243670218e-10
Position 708: 3.87672766720396e-10
Position 240: 3.292217285302462e-10
Position 243: 1.169542919452318e-10
Position 416: 5.478090713271445e-11
Position 317: 3.855415346875559e-11
Position 234: 2.8676636955588827e-11
Position 279: 2.0638621298559838e-11
Position 254: 2.425761368579436e-12
Position 226: 5.181729543448856e-13
Position 1427: 1.7818916983677676e-13
