Gene = SASS6
Position 6650: 0.0036086787949197625
Position 35152: 0.003531610881267841
Position 1217: 0.0035159181197496675
Position 20018: 0.003287562399747676
Position 28801: 0.003260545713539539
Position 4365: 0.0030833800604272636
Position 27148: 0.0030276465773753434
Position 36944: 0.0030234730325381085
Position 21077: 0.002769844108459287
Position 38096: 0.0026532918272859345
Position 23367: 0.002641731223364706
Position 17162: 0.0025389193835330696
Position 5074: 0.0025288256793458935
Position 37431: 0.0025179977822850147
Position 25467: 0.002420944530552291
Position 25907: 0.0023085404916059205
Position 32533: 0.0022564727955216588
Position 2888: 0.002155337011321507
Position 5138: 0.0020480436053492397
Position 4419: 0.001977360337582599
Position 12952: 0.001946132596077247
Position 628: 0.0018038723848580744
Position 21501: 0.0017854659850679265
Position 13881: 0.001651934887422549
Position 31387: 0.0016324181516942696
Position 818: 0.0016174747279706241
Position 5952: 0.0015915174933145103
Position 39030: 0.0015531138541158237
Position 31491: 0.0015383689536029859
Position 31240: 0.0012406371859536606
Position 38882: 0.001197810338855793
Position 35867: 0.0011907250004182135
Position 14423: 0.0011569269069773868
Position 25734: 0.001096857028574288
Position 26937: 0.0010731171247796007
Position 5161: 0.0010599228534565748
Position 4526: 0.0010572436908802766
Position 17136: 0.0009248417728988232
Position 851: 0.0009178320377435287
Position 25419: 0.0009039097011474084
Position 33129: 0.0008704481105303235
Position 3934: 0.0008672500977176249
Position 1226: 0.0008556526908795475
Position 34490: 0.0008500938063450903
Position 31340: 0.0007957647264320138
Position 25390: 0.0007496737709192766
Position 34582: 0.0007304378465425049
Position 4329: 0.0006550057569275666
Position 11248: 0.0006456547504410836
Position 2850: 0.0006434047658869668
Position 31541: 0.0006176440217468782
Position 12561: 0.0005805780188218982
Position 30286: 0.0005695488316581469
Position 14642: 0.0005316320370396274
Position 4624: 0.0005295965103456832
Position 11182: 0.0005036951697671823
Position 14881: 0.0004951212383079717
Position 1201: 0.0004504271833165835
Position 32196: 0.0004172617943578058
Position 32994: 0.0004135978083024888
Position 30880: 0.0003905059904247875
Position 1586: 0.00037977084380171375
Position 1194: 0.000341825112476913
Position 5408: 0.00031881571955019933
Position 698: 0.0002774399597958407
Position 2627: 0.00027318143165952046
Position 25885: 0.0002694142311383488
Position 33680: 0.0002664583219451452
Position 32696: 0.0002577751788959068
Position 4376: 0.00025369603277343244
Position 2726: 0.0002431447047250607
Position 30282: 0.0002374612041339446
Position 5005: 0.00022071793798496514
Position 1122: 0.00021917511326478118
Position 2769: 0.00021095539981444918
Position 11234: 0.00020724905290608208
Position 11730: 0.00018277493604048747
Position 33654: 0.00017880207855246015
Position 17789: 0.00017736044125778188
Position 32397: 0.0001763114831458236
Position 30100: 0.00017408309474718976
Position 1078: 0.00017143151323266586
Position 14042: 0.00015004748428008277
Position 324: 0.00014314489319284905
Position 16317: 0.000126253498588336
Position 386: 0.00011348873865497541
Position 30930: 0.00011058680996485037
Position 31289: 0.00010969194387376623
Position 31608: 9.92056310659747e-05
Position 867: 8.46631312678393e-05
Position 16353: 8.139942313782289e-05
Position 1231: 7.479932015841989e-05
Position 31732: 7.265818009679613e-05
Position 30837: 6.83197407848081e-05
Position 31044: 6.755472300219904e-05
Position 1178: 6.542210268409045e-05
Position 32270: 6.246803443185159e-05
Position 33969: 5.5623101892389e-05
Position 1563: 5.250239535524131e-05
Position 937: 4.451435922657238e-05
Position 31752: 4.405787636566808e-05
Position 16443: 4.347872819336169e-05
Position 14340: 4.201886628081978e-05
Position 30610: 4.069368300415089e-05
Position 14130: 3.968198716589305e-05
Position 5096: 3.599136078550091e-05
Position 14832: 3.426609197610692e-05
Position 834: 3.173877881858837e-05
Position 14806: 2.7480046392610657e-05
Position 32421: 2.6435317939164664e-05
Position 16232: 2.2662120462690307e-05
Position 14081: 1.3854745485366465e-05
Position 12840: 1.3740385410287017e-05
Position 6256: 1.229697824289708e-05
Position 5204: 1.010898463310973e-05
Position 3089: 8.134051483583337e-06
Position 14470: 7.676583073581905e-06
Position 28886: 6.5980880532231925e-06
Position 14463: 3.510386380346451e-06
Position 14534: 2.5994939111500573e-06
Position 14321: 2.589180516740241e-06
Position 373: 2.4021150889607856e-06
Position 303: 2.2853888070448236e-06
Position 14349: 2.1518800029562945e-06
Position 14005: 1.2471064410641086e-06
Position 14045: 5.387751954606159e-07
Position 14803: 5.103663327532364e-07
