Gene = MIIP
Position 12039: 0.00032341993243411384
Position 10424: 0.00027254712673882553
Position 1870: 0.0002591449935556528
Position 1277: 0.00025069839062121944
Position 398: 0.00023860576439420415
Position 7024: 0.00021224045928328552
Position 1456: 0.00020064319754260038
Position 1500: 0.0001932141348614522
Position 429: 0.00017253652543344926
Position 4748: 0.0001658412351005858
Position 422: 0.00016033106210640885
Position 2982: 0.00015874985404996605
Position 1714: 0.00014907500263517618
Position 539: 0.00014650549835776758
Position 3055: 0.00012884959493601294
Position 2943: 0.00011387126532856457
Position 8388: 0.00011362382653095808
Position 11967: 0.00010933995527509536
Position 11943: 9.207452719230133e-05
Position 2235: 8.669502871376332e-05
Position 4315: 8.270858553408565e-05
Position 2026: 7.880056901590097e-05
Position 112: 6.408177865567898e-05
Position 793: 6.346696474340572e-05
Position 10671: 6.00622311097003e-05
Position 2101: 4.096350507979083e-05
Position 705: 3.9886375402914515e-05
Position 10920: 3.849790246807493e-05
Position 10853: 3.807309335032908e-05
Position 10601: 2.7892861094317395e-05
Position 288: 2.7419079754824414e-05
Position 1137: 2.04344998000434e-05
Position 520: 1.9710167268786413e-05
Position 782: 1.8569308682067637e-05
Position 10563: 1.7812058312982916e-05
Position 11161: 1.1035137202209392e-05
Position 10864: 7.207522701469247e-06
Position 4617: 3.1499305216441713e-06
Position 91: 1.3604648305029193e-06
Position 4357: 1.1332680273962032e-06
Position 11910: 1.1049357006089126e-06
Position 4299: 1.0125263867728962e-06
Position 4081: 9.744135637352751e-07
Position 4347: 9.417886023150459e-07
Position 10814: 5.675147471704655e-07
Position 907: 3.8811233664287673e-07
Position 290: 2.6398234477613215e-07
Position 732: 1.8856536326556012e-07
Position 746: 1.8055192751129242e-07
Position 263: 1.740994980720226e-07
Position 730: 1.7323545157512118e-07
Position 367: 1.6002177299692225e-07
Position 522: 1.1344671212199977e-07
Position 144: 3.92965749285072e-08
Position 3878: 2.7244962475145667e-08
Position 213: 1.2465846283780996e-08
Position 226: 1.0848971994958671e-08
Position 352: 3.757569060970642e-09
Position 3498: 7.869488584317171e-10
Position 3693: 5.219423655618546e-10
Position 464: 4.053645288308604e-10
Position 400: 3.334615583780449e-10
Position 265: 2.9533916933938354e-10
Position 276: 1.4962794565986046e-10
Position 245: 7.087326662442122e-11
Position 175: 3.462959957520316e-12
Position 3543: 1.2174477855010144e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10561: 0.9648631433310192
Position 3366: 0.9626140938823453
Position 11799: 0.9080628956962239
Position 10298: 0.747590476841344
Position 12255: 0.7088210147491846
Position 2178: 0.6490785161031062
Position 2628: 0.4868358898841056
Position 9566: 0.4751021686374704
Position 9756: 0.368475256399811
Position 11343: 0.3102327466518561
Position 10374: 0.17767007460037434
Position 9541: 0.13514049843431272
Position 12074: 0.11405581756143207
Position 12151: 0.09421189916660372
Position 11008: 0.08937497208465627
Position 2780: 0.07437750877687449
Position 8914: 0.0572001107784651
Position 12401: 0.051292645348607176
Position 9098: 0.04620330032569375
Position 10267: 0.04445132794634269
Position 9597: 0.03972235079894096
Position 11835: 0.037323508110713846
Position 2746: 0.036895641298592505
Position 12221: 0.03344754068726664
Position 2817: 0.030464986035777082
Position 7155: 0.029770904482083495
Position 8993: 0.02477399133435138
Position 8809: 0.023231193990623317
Position 10130: 0.022618426719040276
Position 10535: 0.02149721353598893
Position 11600: 0.018327270006503454
Position 3323: 0.01501463672301776
Position 2854: 0.013958692631177596
Position 897: 0.012408272873151134
Position 2961: 0.012237556986100464
Position 2823: 0.011746533901162502
Position 3371: 0.011246363902765018
Position 12101: 0.010927743687026958
Position 7218: 0.010538397878969683
Position 395: 0.010452875266176798
Position 7098: 0.009276333462807847
Position 2137: 0.008564733693801993
Position 2876: 0.008044214013026383
Position 10928: 0.007608443641123389
Position 7315: 0.007146623501999744
Position 2925: 0.00628423714272549
Position 3134: 0.005684988215451814
Position 10862: 0.0054575729040576785
Position 2228: 0.005259239226583844
Position 12384: 0.0052061044774388155
Position 8497: 0.005164518971023642
Position 864: 0.005147372335365936
Position 3074: 0.004958393232690889
Position 10822: 0.004744707805929287
Position 6279: 0.004668922766625521
Position 12270: 0.0045075235562228805
Position 8222: 0.0042603285343613745
Position 2934: 0.004219014663207833
Position 2680: 0.004179852230953745
Position 6229: 0.0038989030477738673
Position 464: 0.0036788627351042507
Position 8345: 0.003529042104002196
Position 2049: 0.0033476919325207163
Position 11395: 0.003338931496840259
Position 653: 0.003284159429385861
Position 8247: 0.0030635459472653204
Position 2633: 0.0028353364202035143
Position 3192: 0.0026066509369477393
Position 301: 0.002364176437659831
Position 12366: 0.002054574852139547
Position 10737: 0.001997548986498989
Position 562: 0.0019461386080650333
Position 12298: 0.0019127852439532191
Position 10725: 0.0018400800698962565
Position 3062: 0.0017477634378125632
Position 8387: 0.0015374627726836526
Position 4826: 0.0014569730112590964
Position 3160: 0.0014455201658023842
Position 1652: 0.001443611887958095
Position 318: 0.00127588055700684
Position 3397: 0.0012005186677418686
Position 12333: 0.0011239664737432464
Position 3337: 0.0010998545285910496
Position 2917: 0.001011970344384762
Position 1535: 0.0009982288263726514
Position 11892: 0.0009444263744986095
Position 2182: 0.000942489341250678
Position 4699: 0.0009108234542452151
Position 12306: 0.0009054487588248882
Position 4775: 0.0008740055432305177
Position 12574: 0.0008676095058782774
Position 2572: 0.0008212804286940107
Position 2400: 0.0007609045897825139
Position 10056: 0.0007203789555565361
Position 789: 0.0007195305785289603
Position 12503: 0.0006938394789123237
Position 1984: 0.0006834932873952802
Position 12031: 0.0006656705469189094
Position 6135: 0.000650521937616369
Position 11468: 0.0006497136878529965
Position 1238: 0.0006494824748410913
Position 10786: 0.0006473995119488685
Position 11141: 0.0006342159773492949
Position 840: 0.00062301524219365
Position 12081: 0.0006087393568334302
Position 3118: 0.0005901530042968732
Position 10526: 0.0005895353903464879
Position 10589: 0.0005683906163441584
Position 2648: 0.0005388022300479193
Position 12155: 0.0005270028289509532
Position 12559: 0.0005113471722848898
Position 2424: 0.000457009812366036
Position 2204: 0.000453741260966708
Position 11480: 0.0003958848010577373
Position 12436: 0.0003493997660130659
Position 2645: 0.00034367747789416735
Position 10878: 0.0003355965358445506
Position 11898: 0.00031384961244724726
Position 11280: 0.0003028979585463166
Position 10059: 0.0002989491340583913
Position 2682: 0.0002746539521091859
Position 1680: 0.0002594030120120436
Position 1086: 0.0002405566527156595
Position 1136: 0.0002367749132506963
Position 4839: 0.00023386530276131367
Position 6929: 0.00021224045928328552
Position 2702: 0.00019714667800483827
Position 175: 0.00019455067153496827
Position 2585: 0.0001675367316931531
Position 2046: 0.0001656084845260775
Position 408: 0.00016235226031648822
Position 710: 0.00016120379172256504
Position 1068: 0.0001444509906784203
Position 2235: 0.0001363797356428058
Position 426: 0.00012225592617857485
Position 11924: 9.911877590907181e-05
Position 2354: 9.712897359317915e-05
Position 2335: 9.628797967744843e-05
Position 900: 9.432433920867295e-05
Position 11720: 8.31252295962122e-05
Position 422: 7.763774883758779e-05
Position 2491: 7.743896162842955e-05
Position 2595: 7.427710863836632e-05
Position 1318: 7.101160714248195e-05
Position 2029: 6.720144161662732e-05
Position 4239: 6.379240451991523e-05
Position 2259: 6.151938258325801e-05
Position 2096: 5.8583503252815415e-05
Position 3390: 5.6060379842388685e-05
Position 10971: 5.456442228125221e-05
Position 2308: 5.2492629902383486e-05
Position 12441: 5.103477118707449e-05
Position 1399: 5.079849768987969e-05
Position 10729: 4.810668130414401e-05
Position 2151: 4.677125095159014e-05
Position 10968: 4.593389897785428e-05
Position 333: 4.4364513882758094e-05
Position 6167: 4.331138911501928e-05
Position 2651: 4.1779017021066395e-05
Position 793: 3.977829252991153e-05
Position 2287: 3.777635979031211e-05
Position 2320: 3.738316985914556e-05
Position 1262: 3.4176911122645436e-05
Position 1163: 2.6383091268690652e-05
Position 746: 2.359331601344801e-05
Position 4804: 2.34920572206237e-05
Position 950: 2.3481930994577208e-05
Position 1661: 2.273430649673697e-05
Position 906: 2.1146361700564005e-05
Position 10492: 1.9487489907939376e-05
Position 1402: 1.8060180037317035e-05
Position 12178: 1.6397432744665293e-05
Position 12172: 1.5956056742972955e-05
Position 2211: 1.5861474688943937e-05
Position 727: 1.4806497617586526e-05
Position 4656: 1.348674951258593e-05
Position 814: 1.1961317804024206e-05
Position 659: 1.0073340828051224e-05
Position 1160: 1.0055968544654458e-05
Position 872: 9.06749769683074e-06
Position 3982: 8.770157330567535e-06
Position 876: 8.764267161420883e-06
Position 1596: 8.263791825494603e-06
Position 4130: 7.524613335633505e-06
Position 1559: 7.2205833416608835e-06
Position 4133: 6.601396078851024e-06
Position 10758: 6.542213755808049e-06
Position 1628: 6.394361681375111e-06
Position 2402: 6.117403930659093e-06
Position 1580: 5.094758285322644e-06
Position 1430: 4.691386405837066e-06
Position 10772: 4.066011145281627e-06
Position 530: 3.910345344519077e-06
Position 582: 3.0610408578020067e-06
Position 542: 2.957213345126252e-06
Position 3387: 1.7930535431694055e-06
Position 10743: 1.696597159421179e-06
Position 10622: 1.6243543609963705e-06
Position 2540: 1.4146722370712157e-06
Position 12336: 7.756926611436926e-07
Position 4499: 6.185561417653182e-07
Position 4463: 4.699245014455128e-07
Position 4281: 4.20935144690429e-07
Position 4511: 4.1354323743997514e-07
Position 4189: 3.6410795655785367e-07
Position 4414: 3.063535715413347e-07
Position 4538: 2.1571709105250208e-07
Position 4244: 2.0256374052908258e-07
Position 10764: 1.690202227863443e-07
Position 3422: 1.322401951784334e-07
Position 4457: 1.2132391134724105e-07
Position 3962: 9.842967436414392e-08
Position 274: 6.240386061020143e-08
Position 10781: 5.457781280599297e-08
Position 410: 4.2853265088244344e-08
Position 158: 2.6185934025340906e-08
Position 635: 2.3701330053875614e-08
Position 968: 1.6396350476285997e-08
Position 3618: 1.5892982005944745e-08
Position 2361: 1.5850283363382277e-08
Position 344: 1.0420002000412658e-08
Position 3642: 9.843354419728113e-09
Position 1336: 9.581264463378583e-09
Position 338: 9.146833568941971e-09
Position 186: 9.119767790584773e-09
Position 798: 4.437559338759417e-09
Position 1244: 4.429967579693747e-09
Position 822: 2.171834078470361e-09
Position 764: 2.0934803072454125e-09
Position 1697: 1.5344589021605926e-09
Position 3692: 1.3442748778666522e-09
Position 191: 1.3012795140239867e-09
Position 183: 1.1031555805551357e-09
Position 716: 5.68911464027687e-10
Position 3958: 4.864002485680862e-10
Position 3808: 3.284814807099286e-10
Position 3782: 3.139522187097084e-10
Position 809: 1.3521077433385455e-10
Position 694: 1.0406046795838488e-10
Position 3779: 4.385983774835755e-11
Position 826: 4.1488973388100954e-11
Position 593: 1.0653935836198447e-11
