Gene = PRRT3
Position 439: 1.8084829058458845e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3480: 0.9019680273736863
Position 186: 0.6445605772304597
Position 4392: 0.5559745989702457
Position 3205: 0.2735685503886797
Position 805: 0.21499894072429748
Position 4291: 0.1446675127001978
Position 3226: 0.1440110597883257
Position 1181: 0.1437242464070269
Position 151: 0.14307979660698616
Position 2924: 0.12210182560252514
Position 3521: 0.0865642986488431
Position 2221: 0.07963295232324376
Position 6682: 0.06809375290434587
Position 1226: 0.03843108482792829
Position 5839: 0.032423092954293097
Position 6060: 0.030990329579923936
Position 5570: 0.024507414955560778
Position 6723: 0.024467026921792846
Position 3013: 0.02037957677642789
Position 2797: 0.019409636458527495
Position 1246: 0.01780693207531306
Position 3202: 0.01532130090432894
Position 1760: 0.01454543950248855
Position 3070: 0.011987230720042348
Position 4446: 0.011951496126252029
Position 4114: 0.01097164796975616
Position 1195: 0.010343504495130214
Position 4808: 0.009643212105063739
Position 5436: 0.00926157907126476
Position 4704: 0.00807787479954678
Position 1106: 0.0072401680658809
Position 6015: 0.007062651033193442
Position 414: 0.006380518694365014
Position 4426: 0.006375239792496821
Position 3372: 0.006372335610922574
Position 5027: 0.005885864337434502
Position 310: 0.005879813100768893
Position 2885: 0.005733469326517085
Position 6086: 0.005698815211876838
Position 6139: 0.0054790989835563925
Position 5217: 0.005291744471016051
Position 3582: 0.005291660523726903
Position 2155: 0.0052422810103576545
Position 1809: 0.00497870478111011
Position 1066: 0.0043002947625600235
Position 3266: 0.0040037068373859
Position 6698: 0.00374212481733846
Position 881: 0.0034959387042788536
Position 5394: 0.003177591934196156
Position 4437: 0.003121678523270993
Position 4537: 0.0028284458331170547
Position 3879: 0.002821309326846874
Position 3787: 0.002727028776804966
Position 5457: 0.002618949669467163
Position 4117: 0.0025368013032632383
Position 326: 0.002491146721130828
Position 4451: 0.0024446639225806704
Position 3041: 0.0018326088153152688
Position 1007: 0.0018091251098617867
Position 3755: 0.0017972194111027771
Position 1035: 0.0016090825349820686
Position 1205: 0.0015999947865808777
Position 4716: 0.0015916992037635041
Position 1625: 0.0014741104950816552
Position 3904: 0.0012791950143234976
Position 4331: 0.00124708113260926
Position 3930: 0.001127623730745136
Position 780: 0.0010108645471160174
Position 4206: 0.0010025686127656333
Position 563: 0.0009439234341793736
Position 1055: 0.0008797621215737295
Position 5926: 0.0008759526494752252
Position 2757: 0.0008644698236353502
Position 6264: 0.0008378924670606238
Position 1479: 0.0007693705400883061
Position 3010: 0.0007637586781907206
Position 3982: 0.0007192643320210871
Position 755: 0.0007114323703580959
Position 338: 0.0007084616573536491
Position 5879: 0.0006863699642264296
Position 4881: 0.0006662661980809467
Position 2438: 0.0006096412222069243
Position 360: 0.0005989364396781195
Position 2980: 0.0005929999434439911
Position 1845: 0.0005231291496186742
Position 1258: 0.0004971049768613253
Position 6831: 0.0004901518402304827
Position 4950: 0.0004717849020513227
Position 5183: 0.0004661060905016058
Position 3847: 0.00042991815938935707
Position 4713: 0.00041950197156575436
Position 812: 0.00041409871714629114
Position 2422: 0.00040934901626769687
Position 4551: 0.00037366783294342474
Position 498: 0.00037301802746307264
Position 4191: 0.0003520955989551426
Position 4971: 0.00034677294060135784
Position 4398: 0.00032819647225225455
Position 995: 0.0003096396172999075
Position 4173: 0.0002905540840778373
Position 4496: 0.0002869361020036735
Position 6845: 0.0002804926353410191
Position 785: 0.0002641408840050214
Position 1803: 0.00024559020892391616
Position 5332: 0.00022509116846751377
Position 1592: 0.00022450378681197931
Position 1633: 0.00021918999703226635
Position 6148: 0.00021116457151458196
Position 4018: 0.0002049710288449916
Position 5997: 0.0001828793561108413
Position 728: 0.00018212212042311162
Position 4131: 0.0001663351636160433
Position 1277: 0.0001431256427155026
Position 439: 0.00013495896737985427
Position 3976: 0.00013486159726812776
Position 481: 0.0001295634474614399
Position 5782: 0.0001265801255879744
Position 5461: 0.00012118420959424938
Position 5279: 0.00010633318850466885
Position 817: 9.603638482535187e-05
Position 3766: 8.028604079600272e-05
Position 1728: 7.345353719574349e-05
Position 470: 5.803123528171544e-05
Position 1457: 4.4696311835369627e-05
Position 869: 3.9725765404996806e-05
Position 200: 3.867923831451348e-05
Position 4170: 3.7585064764106926e-05
Position 3936: 3.4891199342111396e-05
Position 1304: 3.10762120189202e-05
Position 652: 2.9643981497322453e-05
Position 744: 2.7406394848105056e-05
Position 854: 2.6052551779780233e-05
Position 3632: 2.3665450683218268e-05
Position 1567: 1.7263259740424942e-05
Position 674: 1.638286538303323e-05
Position 1411: 1.594755213880412e-05
Position 679: 1.4895258950765338e-05
Position 159: 1.4286707286239915e-05
Position 271: 1.3547100258761309e-05
Position 1070: 1.2766434120474863e-05
Position 520: 1.2042102311712781e-05
Position 877: 8.542650235155669e-06
Position 883: 7.752162850317007e-06
Position 732: 7.234614325026476e-06
Position 1113: 6.589662741257842e-06
Position 372: 6.493175985259064e-06
Position 985: 6.0111741785169496e-06
Position 659: 5.323306959557693e-06
Position 1353: 5.1663977889854434e-06
Position 212: 4.299260624359978e-06
Position 828: 3.5862730895003533e-06
Position 716: 2.4087912877317047e-06
Position 2084: 2.1620432551107878e-06
Position 1039: 2.043509681848052e-06
Position 701: 1.928598592303627e-06
Position 684: 1.8491916832821348e-06
Position 713: 1.5535656551934008e-06
Position 916: 1.4923060140556267e-06
Position 369: 1.2363326127539955e-06
Position 977: 8.130862481915765e-07
Position 445: 7.89970656788526e-07
Position 979: 7.612731025385333e-07
Position 223: 6.356707226599531e-07
Position 1508: 4.5489227168199885e-07
Position 340: 3.128987023063581e-07
Position 238: 2.9078163868598776e-07
Position 121: 2.581210198218421e-07
Position 229: 2.497120940906877e-07
Position 342: 1.5758323252199976e-07
Position 241: 1.430910580571807e-07
Position 902: 8.933599914833287e-08
Position 1076: 8.117829972868013e-08
Position 2051: 7.126138074032492e-08
Position 374: 3.11200074711709e-08
Position 235: 2.5191662942649738e-09
Position 244: 1.8125882092374906e-09
Position 218: 1.6732184663242486e-09
Position 220: 1.6367201902557993e-09
Position 208: 1.4888645489399045e-09
Position 278: 1.3518592483192886e-09
Position 247: 1.2699365594413158e-09
Position 232: 1.130913783470435e-09
Position 250: 6.694971166470287e-10
Position 216: 2.657185662847889e-10
Position 252: 2.487071023791402e-10
Position 262: 1.1783780340560577e-10
Position 385: 8.188300516975341e-11
Position 396: 5.1267114292492156e-12
Position 380: 7.678462377817633e-14
