Gene = WBSCR27
Position 2414: 0.8634136880771462
Position 1336: 0.7451032040682471
Position 1985: 0.5999471969766771
Position 390: 0.3864681814583214
Position 4290: 0.23833891068509436
Position 4064: 0.12236350170018112
Position 4209: 0.1157142886163197
Position 2923: 0.09852164363183692
Position 3497: 0.06970257768646336
Position 2962: 0.06567547742776683
Position 3050: 0.05023444856961084
Position 1376: 0.04775099658306352
Position 5283: 0.04720225310085457
Position 3107: 0.03425335512742605
Position 3419: 0.028511048970616112
Position 2287: 0.02721624553902777
Position 2335: 0.027129854578658907
Position 1316: 0.020430493781660893
Position 3085: 0.018892527058740394
Position 3259: 0.0184078282873649
Position 6506: 0.01616650018420963
Position 5647: 0.01497508890381591
Position 5367: 0.014788659877266089
Position 7911: 0.014268107203589439
Position 4187: 0.012117677456003997
Position 7557: 0.011104805836093705
Position 4015: 0.011097575638741133
Position 245: 0.010887608925531174
Position 6739: 0.010683391181453969
Position 1998: 0.00998694249397868
Position 478: 0.009819117932732548
Position 4725: 0.009638570141407884
Position 7434: 0.008762770195208748
Position 2072: 0.00739973342108666
Position 7454: 0.007230245467926977
Position 393: 0.006927676505272801
Position 2872: 0.006350009798711819
Position 4416: 0.00472093540825675
Position 6779: 0.00468684799980416
Position 3159: 0.0046203255015997095
Position 195: 0.004581078157904201
Position 2253: 0.00446005526745852
Position 1540: 0.004270078554284677
Position 1416: 0.0040386240017799375
Position 1560: 0.0038829891314592214
Position 4099: 0.0038704747454240875
Position 3982: 0.0037896343774672177
Position 2438: 0.003501827264007965
Position 3329: 0.003348079341077415
Position 659: 0.0030713273706064127
Position 2009: 0.0029324611586905003
Position 2208: 0.002553363390287091
Position 3511: 0.002494346016499565
Position 371: 0.002483549413407714
Position 1246: 0.0024813574434503355
Position 1403: 0.001830258591568545
Position 2358: 0.001804849458568651
Position 3710: 0.001800275298537851
Position 1926: 0.0017378718349674532
Position 2451: 0.0016670985167934512
Position 1920: 0.0016633827220068227
Position 2305: 0.0015258587738988388
Position 3550: 0.001350115190639515
Position 673: 0.001325611977054826
Position 2048: 0.0010913430106417922
Position 1700: 0.001073158881920848
Position 3109: 0.0008989494152577535
Position 3445: 0.0008126451121556727
Position 2666: 0.0007081907035977131
Position 1896: 0.0006314485986526057
Position 2099: 0.0006129354818657385
Position 314: 0.0006118287604074772
Position 2034: 0.0005020176542498548
Position 3605: 0.00046594227556210813
Position 6546: 0.000389219795758696
Position 263: 0.00037151984950451296
Position 1948: 0.00036781163357278235
Position 203: 0.0003437184151886391
Position 116: 0.000335515547419733
Position 2635: 0.000335251460809588
Position 290: 0.0003277839071290147
Position 2461: 0.00030612543357629913
Position 1448: 0.0002811978835147152
Position 1173: 0.0002646455407605565
Position 1830: 0.00025203331572795103
Position 1500: 0.000235226498644415
Position 2751: 0.00022546009173148027
Position 1587: 0.0001990578333729126
Position 1214: 0.00018910127119083165
Position 2663: 0.00017725781464023738
Position 687: 0.00013243425904938853
Position 2846: 0.00012874163559457077
Position 1874: 0.00012835018138072324
Position 2080: 0.00012596038877005713
Position 2809: 0.00012567635127458155
Position 2727: 0.00012082501659329142
Position 403: 0.00011929517030839536
Position 406: 0.00010495907987866176
Position 355: 9.946647639166945e-05
Position 5393: 9.812493864625904e-05
Position 1280: 9.579154673883002e-05
Position 2653: 9.202217481704529e-05
Position 444: 8.627616606966307e-05
Position 914: 7.694937276685788e-05
Position 367: 7.576247097874712e-05
Position 1901: 7.45710663508696e-05
Position 2375: 7.165152418707357e-05
Position 1394: 6.857857278495391e-05
Position 2623: 6.841663790254106e-05
Position 791: 6.224919702952648e-05
Position 548: 6.012765713434696e-05
Position 3471: 5.492216980044247e-05
Position 808: 5.217881906598342e-05
Position 320: 4.5949196096572726e-05
Position 576: 4.51056859033352e-05
Position 409: 4.4136948919001744e-05
Position 209: 3.3830702274801015e-05
Position 155: 3.375649795177766e-05
Position 952: 3.285460507117321e-05
Position 323: 2.977904593410002e-05
Position 2765: 2.5918309264222485e-05
Position 778: 2.4627834636028873e-05
Position 1220: 1.8068512823315165e-05
Position 1583: 1.5547024592775247e-05
Position 1159: 1.3622220011911205e-05
Position 612: 1.305355171766954e-05
Position 644: 1.2884668132602899e-05
Position 427: 1.2620741955565943e-05
Position 1480: 1.016733121920299e-05
Position 1016: 9.523739484095387e-06
Position 931: 8.57468198687976e-06
Position 302: 7.241314705642627e-06
Position 2567: 7.158148372387041e-06
Position 1224: 7.10719331081505e-06
Position 894: 5.914991076677917e-06
Position 328: 4.8555332082364e-06
Position 2258: 4.6372138462008144e-06
Position 225: 4.2262361540111384e-06
Position 696: 4.138349400230053e-06
Position 978: 3.799513251410017e-06
Position 275: 2.8820836440855316e-06
Position 2992: 2.645527950989706e-06
Position 619: 2.5367857203238142e-06
Position 293: 2.144405048618261e-06
Position 122: 1.890563557674502e-06
Position 2102: 8.734905446654793e-07
Position 1842: 4.5747619526812596e-07
Position 3279: 4.5092443531675486e-07
Position 1739: 1.7456058517342084e-07
Position 1713: 1.6030587059685254e-07
Position 1251: 5.076982509617339e-08
Position 1081: 3.319145028998101e-08
Position 1136: 3.189218307488898e-08
Position 2215: 2.824191228260719e-08
Position 2151: 2.6329985157819923e-08
Position 134: 1.1760721403028375e-08
Position 802: 4.180238433150626e-09
Position 336: 3.6194153975311546e-09
Position 339: 2.7505214447052717e-09
Position 132: 2.7104306563599613e-09
Position 211: 2.1701876810641016e-09
Position 138: 4.71769665633956e-10
Position 517: 4.4230553912035347e-10
Position 142: 2.497812132886751e-10
Position 417: 2.402169345790818e-10
Position 729: 1.5476412055370733e-10
Position 623: 1.210458322517668e-10
Position 73: 1.1806485589487363e-10
Position 587: 1.038501593484402e-10
Position 634: 5.333366339311774e-11
Position 714: 5.320454337868092e-11
Position 553: 1.1466305274273646e-11
