Gene = GS1-114I9.3
Position 2279: 1.060010267352792e-06
Position 810: 1.078654431226209e-07
Position 592: 7.775422633232263e-08
Position 651: 6.954197815552416e-08
Position 636: 1.994772364067328e-08
Position 392: 3.868153976090031e-10
Position 161: 3.4109292199757804e-10
Position 379: 2.1839383671072886e-10
Position 495: 2.1173182423876583e-10
Position 155: 1.4074300173131774e-10
Position 447: 1.3410331580545426e-10
Position 382: 1.3096311031799778e-10
Position 309: 1.1043433241163819e-10
Position 215: 6.597046015924942e-11
Position 48: 2.7650496223244556e-11
Position 167: 3.44631564444735e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 17604: 0.3114966228281126
Position 8553: 0.12261391871879943
Position 15641: 0.11214688243521849
Position 9911: 0.10171562149244569
Position 17787: 0.09743682840349602
Position 19561: 0.090227566266472
Position 7124: 0.08240619732312582
Position 7575: 0.06315007767819777
Position 17883: 0.06308495303109657
Position 3539: 0.042363554176425886
Position 7202: 0.035503077001295485
Position 6573: 0.03400689869722781
Position 13560: 0.030553620116295577
Position 3634: 0.030443052027403463
Position 9054: 0.030183653389553363
Position 13759: 0.027704164835769006
Position 12897: 0.02473727188148134
Position 13512: 0.019374599958100595
Position 5009: 0.014393254039912215
Position 15274: 0.013694586052907612
Position 14042: 0.012816557894720138
Position 5654: 0.012213291713729799
Position 5298: 0.012019069434906247
Position 2979: 0.011565913783981694
Position 3653: 0.01087090117952428
Position 8117: 0.009412145619079377
Position 173: 0.008117114060517345
Position 12796: 0.005424320776562042
Position 12894: 0.005335270929039062
Position 7953: 0.0049987158822355675
Position 5208: 0.004173102634333473
Position 5835: 0.0041083033644683685
Position 12556: 0.003468267652288013
Position 6483: 0.0034221402162073512
Position 8781: 0.0033210320837791765
Position 6966: 0.0031316759357997966
Position 9360: 0.0030783470934918687
Position 2816: 0.0022328406038134734
Position 7414: 0.0022286553237195156
Position 10966: 0.001983959702671325
Position 4547: 0.001825330003320789
Position 4720: 0.0017931553330923413
Position 7928: 0.0016973549239142206
Position 2193: 0.0016469400679114089
Position 3391: 0.001560229493691073
Position 10116: 0.0015298758648214863
Position 9077: 0.0015037638804445798
Position 6758: 0.0013780575236791192
Position 4119: 0.0013462836603755713
Position 9133: 0.0012192634151738876
Position 9826: 0.0012030394007460892
Position 8085: 0.0011873134406402462
Position 4843: 0.001107402533495322
Position 3033: 0.0010782314509859942
Position 9104: 0.0009777867246669762
Position 6397: 0.000971854449956591
Position 981: 0.0008797432051724312
Position 4397: 0.0008647772639649265
Position 8720: 0.000835527888194176
Position 9638: 0.0008084100218095532
Position 3296: 0.0007831266729813914
Position 5861: 0.0007208688292608314
Position 1116: 0.0007146147527592938
Position 9080: 0.0007009432523709302
Position 2833: 0.0006788198811641322
Position 6534: 0.0006655376062038867
Position 5321: 0.0006100860124061655
Position 4268: 0.0005686320835667648
Position 5818: 0.0005556028329946925
Position 3448: 0.0005395617402201569
Position 1355: 0.0004981598248877783
Position 6791: 0.0004971636398857227
Position 3563: 0.0004367786565113294
Position 7684: 0.00040357152228879536
Position 4334: 0.00040081862794304787
Position 265: 0.00039824364410966876
Position 9130: 0.00039160102863121924
Position 1566: 0.0003910041348369431
Position 7615: 0.0003719409615967541
Position 3253: 0.0003708269992076628
Position 5716: 0.0003682693346561912
Position 2447: 0.00032894493768571213
Position 6841: 0.00030947349110543285
Position 4173: 0.00028057428617592856
Position 2363: 0.0002791044292447636
Position 2382: 0.00026674134280595455
Position 3043: 0.00026046079677211217
Position 3695: 0.00024585196169376624
Position 1598: 0.00024417184188697767
Position 3193: 0.00023837839097018946
Position 1404: 0.00023385979261738264
Position 6026: 0.0002241527609357815
Position 2882: 0.00021324925848050164
Position 6772: 0.0002068613577304453
Position 3968: 0.00020112733027711127
Position 1191: 0.0001999327945252223
Position 1949: 0.0001975592436436422
Position 4138: 0.00019156444708807782
Position 144: 0.00019114944507815025
Position 5487: 0.00018514582178693774
Position 4827: 0.00018475550184278167
Position 5388: 0.00017512222667123806
Position 2998: 0.00017245416029257335
Position 956: 0.00016763596964156232
Position 1544: 0.00016716354423628713
Position 1420: 0.00016090685367535723
Position 5531: 0.00015221646993600306
Position 5119: 0.00015075604187788518
Position 4688: 0.0001468002352063786
Position 3165: 0.00013786817552915073
Position 4423: 0.00012493756290814554
Position 5363: 0.00010441358764893914
Position 1381: 0.00010071029023831343
Position 3755: 9.891997530269778e-05
Position 2677: 9.325537933607163e-05
Position 2425: 8.503629180064825e-05
Position 1318: 8.406805491199922e-05
Position 1283: 7.76898590514276e-05
Position 2319: 7.754596412613859e-05
Position 283: 7.749326181341887e-05
Position 3923: 6.22927642924647e-05
Position 1032: 6.001254344511713e-05
Position 1509: 5.755903364298729e-05
Position 1455: 5.5095974355190505e-05
Position 2841: 5.378816485621661e-05
Position 692: 5.2361895482782173e-05
Position 2464: 4.9830762669565945e-05
Position 3014: 3.854919053741275e-05
Position 1513: 3.812733796736883e-05
Position 1760: 3.3170091711769556e-05
Position 917: 3.2767734979609834e-05
Position 4852: 3.151275628832011e-05
Position 2233: 3.097236229870641e-05
Position 2392: 2.7998049953594557e-05
Position 469: 2.7382150086344655e-05
Position 181: 2.3960476454552154e-05
Position 1221: 1.9460071337462427e-05
Position 887: 1.8917974232041684e-05
Position 1027: 1.875500664683583e-05
Position 601: 1.8635381401921632e-05
Position 1070: 1.8610744106554165e-05
Position 3356: 1.7779236982295106e-05
Position 647: 1.724150916599061e-05
Position 1120: 1.7012597143352238e-05
Position 951: 1.6555008669161197e-05
Position 3463: 1.5952315702767096e-05
Position 1139: 1.4707286459552127e-05
Position 1601: 8.226563446236956e-06
Position 1575: 5.840375103454701e-06
Position 3670: 4.8539759549397765e-06
Position 3083: 4.258859473491565e-06
Position 1983: 1.286827338728897e-06
Position 2004: 7.210315921457124e-07
Position 2068: 1.3083671041791454e-07
Position 607: 6.827488015046067e-08
Position 481: 6.43677229891306e-08
