Gene = SUSD5
Position 166: 1.6708275093382217e-05
Position 960: 1.5856331415655307e-05
Position 1707: 1.2992050471621562e-05
Position 1185: 1.2337025633414937e-05
Position 332: 1.0002131347719007e-05
Position 87: 9.862729872867302e-06
Position 572: 9.34769708151602e-06
Position 1091: 8.029342950554418e-06
Position 11344: 7.6213259801235906e-06
Position 983: 5.93766900657882e-06
Position 864: 4.676409129066734e-06
Position 1038: 3.1324284212409397e-06
Position 1221: 2.7228810305938394e-06
Position 7: 2.075294734686589e-06
Position 666: 1.0552674661856715e-06
Position 1258: 8.062120362605776e-07
Position 349: 2.956651378139513e-07
Position 560: 2.33040219718478e-07
Position 779: 2.3192339214149802e-07
Position 237: 1.6470134903591526e-07
Position 449: 3.0987503192778964e-08
Position 567: 2.6349260177840285e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11288: 0.9737231868852455
Position 5109: 0.9166628500673927
Position 12432: 0.6314358161142455
Position 20414: 0.4789507034400493
Position 24448: 0.3975706430131474
Position 16694: 0.37871301643729455
Position 15970: 0.29998702839611036
Position 25069: 0.26478957512626566
Position 11814: 0.20195959938655508
Position 9824: 0.18061093580652182
Position 16554: 0.1291012598361434
Position 628: 0.12226674687036615
Position 12402: 0.1161579466675224
Position 24693: 0.10625318491417204
Position 21909: 0.0968889352046621
Position 1305: 0.08306330865723334
Position 14088: 0.08138405806687858
Position 4330: 0.08108803326876043
Position 16770: 0.07823653791978634
Position 16040: 0.07229862740178429
Position 7518: 0.07002942643351721
Position 20386: 0.050317267395181144
Position 22656: 0.048989774569620614
Position 22028: 0.047271778131013666
Position 24027: 0.03672712827096762
Position 5812: 0.033086617843799244
Position 5183: 0.030803309635361095
Position 16018: 0.025787161541280065
Position 10094: 0.02442372204610671
Position 5211: 0.022992015445396315
Position 2133: 0.01642643399604572
Position 885: 0.016417543678426773
Position 25813: 0.013457783218663729
Position 4475: 0.012620439474845802
Position 6199: 0.011401252650247152
Position 6340: 0.010924859895572452
Position 16625: 0.010001748542809889
Position 7838: 0.009938691245581615
Position 10043: 0.008960482568469362
Position 4544: 0.008130905332949025
Position 4374: 0.007691232031097101
Position 1279: 0.007556379682792895
Position 1206: 0.007277565331377838
Position 13528: 0.007269567652752371
Position 16574: 0.006997412064607151
Position 5135: 0.006199742529751196
Position 17622: 0.0061832950891168225
Position 11482: 0.005990393287618869
Position 458: 0.005674237542099035
Position 756: 0.005614302319856069
Position 5006: 0.005425081449975998
Position 20014: 0.005127099011800711
Position 2431: 0.005083035876044902
Position 16413: 0.005055026762392474
Position 7177: 0.0050488572144513945
Position 11525: 0.00491563518881183
Position 2724: 0.0047549766335870675
Position 8743: 0.004619838019918151
Position 11251: 0.004555218563886801
Position 6362: 0.004462870142366079
Position 2408: 0.004360787007655677
Position 12468: 0.004215106512803512
Position 16055: 0.004145978608337007
Position 702: 0.003986883426811611
Position 6001: 0.0036911893605482047
Position 11267: 0.0036009845629394847
Position 5838: 0.003583751715032531
Position 12509: 0.00353747763116744
Position 12407: 0.0033633741108093696
Position 1331: 0.003286332512854622
Position 6431: 0.002900531004313188
Position 13996: 0.0026547523881981375
Position 20748: 0.00257888494193163
Position 4968: 0.002542551624431452
Position 2792: 0.002444508533521159
Position 6877: 0.002248274993679322
Position 1245: 0.002038665113314509
Position 2055: 0.0019530687300362223
Position 11992: 0.001800228701366631
Position 2987: 0.0017194513722735092
Position 12027: 0.0016894339545699168
Position 6278: 0.001686279856712556
Position 11786: 0.001653079355066493
Position 11169: 0.0015246577604177418
Position 6851: 0.0014986131693834396
Position 11769: 0.0014770775905564087
Position 2688: 0.0014612595874900721
Position 6457: 0.001452780218407119
Position 11127: 0.0014476426048160328
Position 915: 0.0014227453519058233
Position 17209: 0.0013011465915468944
Position 11142: 0.0012162751747497732
Position 2089: 0.001174745581590057
Position 12610: 0.0011540779329518697
Position 13653: 0.0011240599606264054
Position 11485: 0.0011098589622509838
Position 2557: 0.0011009498927605163
Position 679: 0.0010884315734997663
Position 11511: 0.0010781580719941045
Position 16433: 0.001063466446781661
Position 2610: 0.0010534904621353864
Position 5972: 0.0010493656766286954
Position 8879: 0.0009793788845190777
Position 12643: 0.0007816785038033034
Position 11173: 0.000775245135413101
Position 635: 0.000753996738024763
Position 2498: 0.0007376082189539786
Position 11696: 0.0007276960262213361
Position 969: 0.0006604858953464896
Position 16217: 0.0006585087422248351
Position 12471: 0.0006286615397548232
Position 5444: 0.0005709291195893602
Position 6839: 0.0005708954199571633
Position 12868: 0.000548846436682889
Position 11529: 0.0005165613245207779
Position 5605: 0.0005163863801998647
Position 3037: 0.0005141149490905613
Position 1288: 0.000496638640882011
Position 933: 0.0004962919828150389
Position 5659: 0.0004632052987196555
Position 2284: 0.0004540846014381556
Position 801: 0.00044347576621257015
Position 2587: 0.0004403490099130001
Position 5608: 0.0004251663907171866
Position 5518: 0.0004202535985988481
Position 16924: 0.00039554571354484536
Position 18687: 0.0003939458035190846
Position 13462: 0.00032613969808486815
Position 1841: 0.0002961091823191937
Position 12843: 0.0002896898829520668
Position 12532: 0.0002749668498930323
Position 18157: 0.0002679806035806199
Position 17746: 0.00026283119656683734
Position 373: 0.0002513472646604837
Position 11746: 0.00024130884956990954
Position 581: 0.00023348596076693434
Position 13554: 0.00018151966724905036
Position 16969: 0.0001751589745415046
Position 437: 0.00017439262688473243
Position 13398: 0.00016883319659106403
Position 1063: 3.5146602301308815e-05
Position 5912: 3.295867334291814e-05
Position 13355: 3.102807580109436e-05
Position 5818: 3.059673421693829e-05
Position 13156: 2.9999678262127827e-05
Position 13008: 2.747628627272775e-05
Position 6051: 2.5239271300181414e-05
Position 8484: 1.4233182669619283e-05
Position 8539: 9.317054874005582e-06
Position 5468: 8.179913294893706e-06
Position 1607: 4.861606307724298e-06
Position 293: 4.754199492693655e-06
Position 1602: 4.219843810890962e-06
Position 641: 3.6440450982357675e-06
Position 4834: 3.3225509492587855e-06
Position 592: 3.0938387879020415e-06
Position 845: 2.767311725860059e-06
Position 1636: 1.7406156031214248e-06
Position 5864: 1.7258985750188633e-06
Position 1217: 1.6677312076047334e-06
Position 2062: 1.6126628726460187e-06
Position 1034: 1.3370201567866193e-06
Position 1025: 1.306150511837027e-06
Position 1909: 1.3015541377761324e-06
Position 2109: 1.2220593218171903e-06
Position 585: 1.1569476281937855e-06
Position 377: 1.0749327964347693e-06
Position 770: 9.189019661586002e-07
Position 2233: 8.539292826780482e-07
Position 1804: 8.246013667624052e-07
Position 429: 8.103244673660423e-07
Position 861: 7.999883869108038e-07
Position 1477: 7.947403857421339e-07
Position 993: 7.521941667421222e-07
Position 244: 6.680759059839922e-07
Position 779: 6.604764113324287e-07
Position 836: 5.614444388280826e-07
Position 1666: 5.545802579428891e-07
Position 660: 3.976312668978232e-07
Position 763: 3.1869201979737206e-07
Position 96: 3.0223578554917704e-07
Position 318: 2.8648448597402095e-07
Position 349: 2.5801405567421775e-07
Position 391: 2.513890304499004e-07
Position 2349: 2.387744217836198e-07
Position 647: 2.3236034354358204e-07
Position 379: 1.6863223662117302e-07
Position 649: 5.6396681697421815e-08
Position 1086: 4.6633649139893106e-08
Position 978: 4.157697799882285e-08
Position 221: 1.805280891223672e-08
Position 1045: 1.4794404485881377e-08
Position 308: 6.716583762677394e-09
Position 192: 3.0487673985510095e-09
Position 325: 2.7360557091721956e-09
Position 313: 1.1196329436197534e-09
Position 810: 3.5204376281840665e-10
Position 814: 3.2987275369532234e-10
Position 140: 2.7222929532637477e-10
Position 132: 2.1642258826299702e-10
Position 327: 2.3724392875890166e-11
Position 320: 2.3490373731530616e-11
Position 197: 2.022777698278812e-11
Position 172: 9.959107975862848e-12
Position 208: 9.36552674073359e-12
Position 115: 1.7742211028404416e-12
Position 98: 1.2584972429213092e-12
Position 332: 7.630914948471094e-13
Position 110: 4.592113931671955e-13
Position 194: 4.359830836968703e-13
Position 148: 2.4302684560700303e-13
Position 155: 2.292911999374375e-13
Position 161: 1.3978511512022776e-13
Position 534: 2.0097415727223482e-14
Position 565: 1.4065763065736473e-14
