Gene = ASTE1
Position 652: 0.12761228253517184
Position 11748: 0.11974869489339585
Position 1730: 0.10740359299357423
Position 692: 0.0833871975917055
Position 2595: 0.06068441430885666
Position 1238: 0.05709466380492884
Position 3061: 0.05508095219674721
Position 7074: 0.04945667609659585
Position 2523: 0.03878502061424487
Position 11803: 0.02735050510863446
Position 727: 0.027135213663297374
Position 1751: 0.02630962835254846
Position 6602: 0.02587491268111087
Position 11868: 0.02223001429171602
Position 1070: 0.02189678889204735
Position 2344: 0.01945256720277955
Position 1142: 0.016424163328489692
Position 1486: 0.015593862787297666
Position 3009: 0.014485102512129496
Position 2689: 0.013487250951257445
Position 2309: 0.013134698786907003
Position 7182: 0.011794339645629226
Position 2541: 0.011709021266159355
Position 1120: 0.011371081857043655
Position 12091: 0.011066233643775224
Position 1620: 0.01106130051747556
Position 7117: 0.010859396288442196
Position 698: 0.010078419373310147
Position 2926: 0.010058752748910714
Position 4569: 0.008481552057582447
Position 2870: 0.00834366355072681
Position 12125: 0.00791404393806324
Position 455: 0.007861307283666612
Position 3040: 0.0075991390968853075
Position 3043: 0.006766239458386268
Position 7149: 0.006263774258465083
Position 2118: 0.006121022235451107
Position 4777: 0.0056402233365104885
Position 11849: 0.005546679096106301
Position 11891: 0.0055453932176717765
Position 11846: 0.004483284717405767
Position 2387: 0.004390251341759056
Position 1279: 0.004310280775128359
Position 11774: 0.0042389928761536605
Position 8639: 0.004205518149508663
Position 1179: 0.004084921779674851
Position 2315: 0.0040782440871260164
Position 1075: 0.004046133945131716
Position 3747: 0.004043934128670628
Position 1213: 0.004013581631607226
Position 1774: 0.003720959245699235
Position 10978: 0.0036915556747933007
Position 136: 0.0036497851832068646
Position 997: 0.0033343966794065843
Position 173: 0.0033296602638842304
Position 11551: 0.0029058551201286585
Position 3793: 0.0028179017132152857
Position 315: 0.002666915091106241
Position 704: 0.0026355144306888867
Position 1667: 0.002527614674877591
Position 1216: 0.0021573924468566625
Position 1435: 0.0018762231196937488
Position 2450: 0.0018612320476377878
Position 2235: 0.0018535638462643558
Position 437: 0.0017869799963916501
Position 733: 0.001740344899748463
Position 1561: 0.001669027923093944
Position 12326: 0.0016428970182621183
Position 381: 0.0014186442149822878
Position 3829: 0.001308504571985836
Position 1903: 0.001246598386812813
Position 10999: 0.0010423373610250043
Position 12575: 0.0009787479350000037
Position 10812: 0.0009372331531043402
Position 2474: 0.0009096776434670398
Position 1529: 0.0008212329263736966
Position 5737: 0.0007866409620431077
Position 1973: 0.0007279504343255046
Position 5654: 0.0007225843001639238
Position 294: 0.0006822760674099141
Position 2228: 0.0005513100068245348
Position 9927: 0.000531970486519833
Position 12301: 0.0005318152697071749
Position 1736: 0.0005114476424966824
Position 606: 0.00048180172548287307
Position 3681: 0.0004803552758865681
Position 212: 0.000365713169253473
Position 743: 0.00035093609051707885
Position 5180: 0.00032767540818249343
Position 231: 0.0003242490524145343
Position 255: 0.000312752048396463
Position 3954: 0.0003002488811406316
Position 375: 0.0002974683758347972
Position 470: 0.00028931041176134765
Position 1779: 0.0002656741933490552
Position 12269: 0.00021543518347818088
Position 10800: 0.00017448213703113487
Position 175: 0.0001703198331168125
Position 2025: 0.0001625268838892188
Position 1283: 0.0001327363428213721
Position 1023: 9.478514613146847e-05
Position 526: 9.261073349972416e-05
Position 1046: 7.139633024334603e-05
Position 1870: 7.094690552549922e-05
Position 1157: 6.874636729517544e-05
Position 1150: 6.326901570655798e-05
Position 509: 6.033201768864078e-05
Position 917: 4.6884148707715515e-05
Position 562: 3.2473989734531994e-05
Position 775: 3.1430942823206126e-05
Position 336: 2.9616896457261277e-05
Position 937: 2.8349731075516987e-05
Position 6175: 2.293364931345375e-05
Position 1508: 2.1432426350993173e-05
Position 872: 1.8947500654736957e-05
Position 3315: 1.6316737130897297e-05
Position 614: 9.813804097689238e-06
Position 343: 6.824519308406927e-06
Position 1368: 6.4392329163231055e-06
Position 361: 5.855057082583771e-06
Position 770: 5.7454990954815426e-06
Position 296: 4.566978713104591e-06
Position 4788: 4.025439452593045e-06
Position 271: 3.101298697208324e-06
Position 1410: 2.8619787982739777e-06
Position 3285: 1.911602930873909e-06
Position 550: 1.6798533942901921e-06
Position 299: 1.4052554093999015e-06
Position 516: 1.3893768038737645e-06
Position 190: 1.2192811286453841e-06
Position 532: 1.129516310805353e-06
Position 289: 7.774226618701388e-07
Position 234: 7.682061006645803e-07
Position 238: 6.957149332137237e-07
Position 2843: 5.783220182661079e-07
Position 386: 3.8843335042688795e-07
Position 274: 3.873672263336482e-08
Position 920: 1.3400452603707724e-08
