Gene = PODXL2
Position 504: 4.10665311903002e-08
Position 567: 3.680063819190432e-08
Position 224: 3.4734662928002274e-08
Position 463: 2.3947277895421185e-08
Position 459: 2.3429515580606357e-08
Position 152: 7.272747527459975e-09
Position 279: 5.511768961758195e-09
Position 427: 2.639698817263414e-09
Position 226: 2.176136744395893e-09
Position 457: 1.908637965275627e-09
Position 538: 1.5672904585181097e-09
Position 304: 1.0465458817558049e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10449: 0.36029304906594983
Position 6809: 0.317562925562036
Position 15481: 0.19313553505756398
Position 16510: 0.1809888736383434
Position 10637: 0.1410604388522723
Position 1958: 0.124189226402872
Position 6910: 0.0900218377940933
Position 15776: 0.050835983166936646
Position 192: 0.03312754857144969
Position 2021: 0.023340085802687965
Position 8477: 0.02314156171336942
Position 5769: 0.02304735168659583
Position 14862: 0.02213199100716976
Position 8502: 0.02152587766591918
Position 7390: 0.01902483900489166
Position 10063: 0.018433568565025985
Position 10787: 0.0132073701195873
Position 1709: 0.012766798906155003
Position 10868: 0.011636621587138277
Position 1294: 0.011491078949555969
Position 1968: 0.011344213113657999
Position 15447: 0.010798300142062503
Position 11140: 0.008774882455115016
Position 14482: 0.008426168186885087
Position 4052: 0.0072021979652469375
Position 4906: 0.007044439205493028
Position 7386: 0.006293278552761786
Position 2078: 0.0058962900711905936
Position 2114: 0.00534317837271187
Position 7667: 0.004708006994619216
Position 10906: 0.004176803928749111
Position 2740: 0.003766978621229546
Position 8380: 0.0036695308281666267
Position 1266: 0.0036060394314791177
Position 1246: 0.003543309946080562
Position 10028: 0.0030333025380050596
Position 6754: 0.0029076305988212127
Position 1328: 0.0028285092560835045
Position 1934: 0.002542724016756504
Position 12377: 0.002485782708628308
Position 11752: 0.002397143624405818
Position 8865: 0.0023955858913693334
Position 2771: 0.002203718819526795
Position 1893: 0.001958911594987693
Position 680: 0.0017678530113796327
Position 2974: 0.0016766246674699392
Position 1750: 0.0016014143426743923
Position 5996: 0.0014893611670904455
Position 5922: 0.0014205894153308282
Position 9147: 0.0013795911028076822
Position 7265: 0.0013687184641714089
Position 8241: 0.0012307155148998559
Position 1105: 0.0011573192546948394
Position 3619: 0.001103411880783939
Position 1997: 0.0010497700939449657
Position 3862: 0.0009172156955312916
Position 9942: 0.0008726133239812712
Position 4744: 0.0008445435900162791
Position 6211: 0.0008186178694197241
Position 9867: 0.0008156535959398735
Position 171: 0.0008120605486597029
Position 2737: 0.0007939124305253434
Position 3475: 0.0007313794098008264
Position 2050: 0.000729500256058637
Position 2173: 0.0007285927656063767
Position 2293: 0.0007101045151262217
Position 7824: 0.0006972460313948137
Position 3402: 0.0005912285124388677
Position 326: 0.0005838436229549238
Position 4974: 0.0005344382571279739
Position 1528: 0.0005226754204883988
Position 3942: 0.0004867438145179804
Position 1786: 0.00047714277585779864
Position 3271: 0.0004559639530218851
Position 4996: 0.0004207200478039705
Position 854: 0.0004054926218376883
Position 3249: 0.00038525766595635
Position 2844: 0.0003695717835067925
Position 6402: 0.0003287541467649296
Position 1926: 0.00029463186805074766
Position 380: 0.0002778203043805893
Position 3647: 0.00026929364965991894
Position 7425: 0.00026920060300823
Position 4473: 0.0002684542625926543
Position 6411: 0.00025011404229616176
Position 6177: 0.0002436367461021717
Position 2149: 0.00022368580069141893
Position 1653: 0.00020242818596438736
Position 5615: 0.00019031428780613767
Position 5869: 0.00017479849709049896
Position 5977: 0.00017256454230333757
Position 199: 0.00015713245954392975
Position 1073: 0.00014989042044706764
Position 6153: 0.00014332706506819728
Position 4956: 0.00013440622603385892
Position 4381: 0.0001296240832034145
Position 1126: 0.00011879710518712071
Position 797: 0.00011478729537759617
Position 3444: 6.254030116545219e-05
Position 3129: 6.096126715863088e-05
Position 1890: 5.912012810492686e-05
Position 800: 4.9301332325806814e-05
Position 4112: 4.8115653379506345e-05
Position 918: 4.336480753588781e-05
Position 913: 3.846609182382206e-05
Position 3503: 3.7803846343558635e-05
Position 3186: 3.73370436119876e-05
Position 1720: 3.676013780946258e-05
Position 499: 3.5374489992926046e-05
Position 1307: 2.9853392462833225e-05
Position 1278: 1.9726937597584282e-05
Position 1532: 1.5131482707910482e-05
Position 1175: 1.237670894384599e-05
Position 218: 1.0691001827667942e-05
Position 1801: 8.198176991646142e-06
Position 1730: 8.044813601074603e-06
Position 550: 7.20404873695573e-06
Position 1313: 5.895162056056924e-06
Position 4498: 5.7931250397406875e-06
Position 514: 4.733031940386533e-06
Position 704: 4.302186734103894e-06
Position 201: 4.269088876864932e-06
Position 386: 3.3024506440877427e-06
Position 271: 3.27493279712235e-06
Position 469: 2.890169441670085e-06
Position 543: 2.762902344822399e-06
Position 268: 2.531480552077942e-06
Position 724: 2.312640046710114e-06
Position 625: 1.914606692122698e-06
Position 1945: 1.7230054625875704e-06
Position 501: 1.6751278281025e-06
Position 970: 1.6393341202177984e-06
Position 529: 1.5852131931264362e-06
Position 4017: 5.386383819266492e-07
Position 1871: 1.1535101054378787e-07
Position 1078: 9.496982208160469e-08
Position 1214: 8.633118203441086e-08
Position 888: 1.9191318729822886e-08
Position 749: 1.889913143357176e-08
Position 683: 1.685248369071816e-08
Position 340: 8.55820629961559e-09
Position 351: 6.059152247315099e-09
Position 946: 1.7939260624306093e-11
