Gene = DAG1
Position 8145: 0.480842392616146
Position 1617: 0.3015900464881112
Position 10631: 0.22808491211310628
Position 752: 0.1723436848779019
Position 13182: 0.13720651815400192
Position 1924: 0.07433942501766232
Position 464: 0.06933443726458902
Position 10527: 0.06605059700779088
Position 9861: 0.06463390237105868
Position 504: 0.049804950377509434
Position 8104: 0.0340778777495902
Position 10507: 0.030062730409264
Position 522: 0.028898712096017454
Position 2261: 0.02820135274405628
Position 7015: 0.027010242200282298
Position 13087: 0.026304124219972996
Position 1554: 0.02588972486794404
Position 1180: 0.019061411442884858
Position 12079: 0.01580076596394335
Position 6971: 0.012419254695163678
Position 554: 0.01155273663792397
Position 5990: 0.011054973215449173
Position 1102: 0.009873951993768665
Position 3244: 0.009572872403831617
Position 4895: 0.00906244769762549
Position 10651: 0.008691649647620918
Position 1076: 0.008527375841359128
Position 791: 0.008363545852923223
Position 7500: 0.00806678206843622
Position 409: 0.007894741074428087
Position 529: 0.005979206386525132
Position 488: 0.0044009277004666
Position 5205: 0.004093621849063904
Position 1589: 0.003968818420327322
Position 1339: 0.0038191358552957804
Position 8315: 0.0034286768002167903
Position 4800: 0.0028150010003179598
Position 8339: 0.0025312915252984573
Position 1430: 0.0024127034507298614
Position 1244: 0.0023872443195783856
Position 543: 0.0022659191152499714
Position 2076: 0.002041195446111785
Position 6421: 0.0019427611854130455
Position 6446: 0.0019195937104820335
Position 7638: 0.001834836516148824
Position 6125: 0.0017677407527770914
Position 3856: 0.0015694382821327287
Position 524: 0.0014006275027798546
Position 4803: 0.0013877100491097934
Position 929: 0.0012940252165787416
Position 5116: 0.0011320673999337045
Position 492: 0.0011113216289628679
Position 756: 0.0010189414956027045
Position 992: 0.0009270758455734912
Position 2432: 0.0008431360908434292
Position 3127: 0.0007886615365049312
Position 7497: 0.0007811396786215123
Position 1186: 0.000731944044253849
Position 798: 0.0006368933274964593
Position 2441: 0.0006302767704078376
Position 2303: 0.0006237984301997336
Position 3721: 0.0006108650165726816
Position 2856: 0.0005315926864283241
Position 3859: 0.000516383140226056
Position 1690: 0.0004808255820735887
Position 696: 0.00047724522645305764
Position 630: 0.00045688963600996294
Position 2169: 0.0004171464786752965
Position 447: 0.0003980839058603058
Position 3085: 0.0003756058201021576
Position 5534: 0.00032339951125465676
Position 427: 0.00029989408600734544
Position 468: 0.00027504034728509646
Position 560: 0.0002657830681510855
Position 1511: 0.0002101520036073198
Position 423: 0.00014865174567993923
Position 420: 9.563265390074836e-05
Position 1110: 9.28904229922769e-05
Position 248: 8.753966197766229e-05
Position 433: 4.9561933360676035e-05
Position 1140: 4.1883284566387176e-05
Position 1418: 3.656923907325709e-05
Position 191: 3.465467530597959e-05
Position 1152: 2.691750678137696e-05
Position 165: 1.986840756357376e-05
Position 602: 1.5017714229122678e-05
Position 718: 9.609025268998957e-06
Position 879: 9.198280146436042e-06
Position 1434: 5.088938203284815e-06
Position 563: 2.457857444588092e-06
Position 1455: 2.3788889312151116e-06
Position 262: 1.7490633190262361e-06
Position 605: 1.439970825278398e-06
Position 311: 1.3087907845464924e-06
Position 437: 9.942066563922183e-07
Position 849: 7.885270381374168e-07
Position 449: 7.722477964045144e-07
Position 1009: 6.817909373807936e-07
Position 367: 6.597239750529792e-07
Position 951: 6.489506639832483e-07
Position 871: 4.970749748457685e-07
Position 834: 4.890919580959877e-07
Position 217: 2.8934334212066315e-07
Position 857: 1.8036649310026814e-07
Position 211: 1.5867702995248613e-07
Position 852: 1.5790265611882899e-07
Position 1159: 1.0757562666466485e-07
Position 650: 9.719435164609495e-08
Position 599: 9.71322741769309e-08
Position 729: 9.168609875290571e-08
Position 806: 3.988476916656478e-08
Position 333: 2.8273032137141465e-08
Position 352: 2.5516399076257986e-08
Position 167: 1.5482437974289384e-08
Position 702: 6.953814479567945e-09
Position 274: 4.6887406368740274e-09
Position 319: 2.6302066725806964e-09
Position 656: 2.4265826996177418e-09
Position 111: 2.2941423527254084e-09
Position 338: 1.8547516635946887e-09
Position 97: 1.2582315331583457e-09
Position 324: 7.803268449266479e-10
Position 281: 1.9289599177979802e-10
Position 69: 1.0406375505052915e-10
Position 269: 8.482517229582333e-11
Position 118: 6.382268384584217e-16
