Gene = MCL1
Position 11: 3.905838589576759e-07
Position 2428: 2.898534780233142e-07
Position 578: 1.185866197237946e-08
Position 27: 1.3427886754975e-09
Position 257: 2.057875173254413e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2098: 0.9529507218037302
Position 1098: 0.9330780617365843
Position 3764: 0.535183937547564
Position 558: 0.44705115491630626
Position 561: 0.35313349396520827
Position 3058: 0.14239048677213645
Position 2924: 0.0648115293665034
Position 3028: 0.05478806860626545
Position 3786: 0.03931820714339209
Position 4142: 0.03550808678120663
Position 3704: 0.034179368791322565
Position 2713: 0.032142614994760406
Position 4572: 0.026187600718506725
Position 3817: 0.021721405339925257
Position 2948: 0.021374885339592378
Position 3011: 0.018883548947290347
Position 626: 0.017091060702258055
Position 4340: 0.016342400429619177
Position 4548: 0.01449291352543705
Position 3579: 0.013535248754806424
Position 4118: 0.012700935792096918
Position 4281: 0.010781330774564684
Position 3396: 0.010701980741117365
Position 3683: 0.008809503802524337
Position 1057: 0.00872541799827717
Position 3417: 0.008210846317594195
Position 4169: 0.007778495444597468
Position 4832: 0.007514864805871812
Position 3178: 0.007378440122653419
Position 4513: 0.007278005533833707
Position 3064: 0.006824274443077879
Position 4471: 0.006279685918975915
Position 1456: 0.00615147333625612
Position 2601: 0.00429975445684787
Position 2805: 0.0034725530911469942
Position 875: 0.0033217954240706902
Position 3826: 0.003103480978053648
Position 1719: 0.003017639905125487
Position 2884: 0.002840002293826985
Position 1174: 0.002825506882620618
Position 4905: 0.0027562752974647177
Position 1586: 0.002490241436447148
Position 523: 0.002459264303504992
Position 1564: 0.0023920379362372007
Position 2404: 0.002384622983388971
Position 2535: 0.0023732291849717334
Position 563: 0.002357701940823312
Position 3883: 0.00196713909221647
Position 590: 0.0018976378886879787
Position 2969: 0.001840612268591437
Position 3260: 0.0017257043937009974
Position 2307: 0.0016091005748803794
Position 3138: 0.0015305233270591439
Position 679: 0.0014487849197551315
Position 273: 0.0013545927624274354
Position 4431: 0.0011333131671807824
Position 2880: 0.001133135488128965
Position 661: 0.0010211916435664806
Position 3102: 0.0010115338331500839
Position 1284: 0.0008683252013322524
Position 314: 0.0008348758919991509
Position 3655: 0.0007408812676175567
Position 676: 0.0007138673659191027
Position 2928: 0.0007016432811443574
Position 1281: 0.0006661278850409332
Position 641: 0.0006526801616920261
Position 1247: 0.0005981783564811349
Position 572: 0.000528497702939985
Position 936: 0.000518191613502412
Position 4688: 0.00048394685234573557
Position 1995: 0.0004741856011048958
Position 2423: 0.00042339342274896625
Position 3168: 0.0004188884023111185
Position 3409: 0.0004072684584106991
Position 2171: 0.00039030853326202104
Position 1036: 0.00034204178041147125
Position 1684: 0.00032545243475382783
Position 599: 0.0002531334174271999
Position 3928: 0.00025015154798405846
Position 4920: 0.00022682175048034092
Position 879: 0.00022411324495831892
Position 3558: 0.0002232262521762315
Position 1409: 0.0002172049282497749
Position 1429: 0.0001905603409431175
Position 429: 0.00014346165052981288
Position 386: 0.00014255531884379942
Position 817: 0.0001307429087050977
Position 1861: 0.0001263630259351374
Position 623: 0.0001152648270273754
Position 1131: 0.0001119421030947724
Position 2126: 0.00010712017808244589
Position 844: 0.00010058568809878016
Position 2037: 8.785696511267116e-05
Position 566: 8.043168522239073e-05
Position 2952: 7.895017611822896e-05
Position 1063: 7.07114638694371e-05
Position 1198: 6.323171067714672e-05
Position 179: 6.0123645967077985e-05
Position 650: 5.726657879486556e-05
Position 722: 5.216048864285184e-05
Position 949: 5.1340256237007076e-05
Position 343: 4.104336627135106e-05
Position 569: 3.6910245813187876e-05
Position 494: 3.602990114445891e-05
Position 1008: 3.261651513085859e-05
Position 1264: 3.022753041863815e-05
Position 2272: 2.8409387475077494e-05
Position 1011: 2.7108733403756598e-05
Position 1730: 2.6214826473701915e-05
Position 1066: 2.124309834815088e-05
Position 1309: 2.1091744468025755e-05
Position 2040: 1.7692745553809972e-05
Position 1681: 1.6506512866147704e-05
Position 2406: 1.5975306485929072e-05
Position 182: 1.5058724917624496e-05
Position 1660: 1.4071613658447773e-05
Position 1498: 1.3183809365903995e-05
Position 896: 1.2737424994047189e-05
Position 2464: 1.2685764549514228e-05
Position 156: 1.2295855778851842e-05
Position 1501: 1.1905068736856129e-05
Position 389: 1.1289602256277013e-05
Position 2320: 9.465094737017346e-06
Position 683: 9.047506353424832e-06
Position 283: 7.592193261868409e-06
Position 840: 7.582951235224954e-06
Position 1411: 7.388470707092583e-06
Position 176: 6.061309969261185e-06
Position 204: 4.537479850800381e-06
Position 238: 4.323625898794375e-06
Position 978: 3.789692908975383e-06
Position 133: 3.0923608892640173e-06
Position 692: 2.995803541250534e-06
Position 2366: 2.5011686187895903e-06
Position 467: 2.3733751966681373e-06
Position 431: 2.2260031839272636e-06
Position 734: 2.1645676594093313e-06
Position 76: 2.1096167674817835e-06
Position 434: 1.4462950913572833e-06
Position 2420: 1.375949841278414e-06
Position 2328: 1.3608371912384219e-06
Position 958: 1.203445296242368e-06
Position 2484: 1.1114016267361674e-06
Position 200: 9.121280958111654e-07
Position 578: 8.79074415279935e-07
Position 396: 8.15448887227123e-07
Position 250: 4.924480274541298e-07
Position 2332: 3.344200183857935e-07
Position 1155: 8.786449146203464e-08
Position 198: 4.534837553471202e-08
Position 2056: 1.944482135116513e-08
Position 215: 1.3115864219373238e-08
Position 1469: 2.5226684233759225e-09
Position 455: 1.1999619342982434e-09
Position 210: 7.19584746997049e-10
Position 747: 1.6570077627996726e-10
Position 772: 1.0712851901324604e-10
Position 449: 3.0081702646269926e-12
