Gene = ADCK2
Position 4685: 0.0003820528138795443
Position 1270: 0.00036913177489845115
Position 77: 0.0003564414210697157
Position 4333: 0.00031651193947105884
Position 1120: 0.0002857829842582386
Position 5570: 0.00027173518732841493
Position 196: 0.0002705540543385052
Position 627: 0.00027029926904431216
Position 3520: 0.0002577508320608418
Position 6248: 0.0002550538721054863
Position 6044: 0.00023235432140060797
Position 202: 0.0002061563492717123
Position 2825: 0.00020213170907707408
Position 1193: 0.00016612660822687682
Position 553: 0.0001609812939033828
Position 4301: 0.00015563765440812472
Position 140: 0.00014398287430634766
Position 862: 0.00012463864468114578
Position 2414: 9.706665887327524e-05
Position 916: 7.681966654074699e-05
Position 1406: 7.508144167780062e-05
Position 1224: 7.458557329788042e-05
Position 273: 6.773708305364852e-05
Position 1485: 5.132457618226074e-05
Position 1045: 4.4072191180144504e-05
Position 793: 3.0935132007146426e-05
Position 1670: 2.9748902397141322e-05
Position 1729: 2.904440222749222e-05
Position 1047: 2.612811295365442e-05
Position 1329: 2.6059189844096863e-05
Position 668: 2.0378326977995786e-05
Position 2340: 2.0071433571973142e-05
Position 2482: 1.7462725041076297e-05
Position 2501: 1.3951722906219887e-05
Position 819: 1.3093865289837596e-05
Position 1911: 1.2973414649828004e-05
Position 374: 1.1307949615020367e-05
Position 1117: 1.1197841304533871e-05
Position 1596: 1.0568653802525112e-05
Position 1954: 1.0550815280104555e-05
Position 2287: 8.875584599491271e-06
Position 1967: 8.501595570537986e-06
Position 2024: 8.308395745604194e-06
Position 1550: 6.425050529314914e-06
Position 2555: 4.445770014693649e-06
Position 1863: 2.9247381896416745e-06
Position 1609: 1.0465717800460409e-06
Position 1524: 6.039224947409312e-08
Position 216: 2.002737704638005e-10
Position 1712: 1.3823420505300844e-10
Position 1533: 6.73969663465293e-12
Position 367: 1.006757187681377e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1457: 0.9899523184529045
Position 6001: 0.9689783995057357
Position 16443: 0.9403834620672281
Position 7888: 0.6046684904607603
Position 21509: 0.4723710809509255
Position 15436: 0.3802017885891046
Position 13836: 0.3120919451485718
Position 13864: 0.2541896202240431
Position 17606: 0.25059610500508045
Position 17797: 0.20712137333620362
Position 2656: 0.19794420244864155
Position 13783: 0.1791161122626571
Position 7569: 0.11119935576833033
Position 19856: 0.0766198000847009
Position 2910: 0.062241235672777055
Position 15213: 0.062010527079283534
Position 4526: 0.0601183571336587
Position 2959: 0.05720095991609318
Position 19690: 0.05119671843931954
Position 13893: 0.04908364715560629
Position 16935: 0.04656278289236697
Position 2943: 0.042132358096659904
Position 1018: 0.034884574546173025
Position 20347: 0.03420214017549269
Position 7918: 0.03125440740998169
Position 18368: 0.026434307711660186
Position 4887: 0.025316029520691962
Position 2885: 0.023387250778619473
Position 16710: 0.023065360806610282
Position 18629: 0.022824072660111796
Position 7908: 0.021177031233096326
Position 17793: 0.02011941247526728
Position 18951: 0.019907113991253802
Position 19229: 0.019242364018853025
Position 5205: 0.01889529086580776
Position 4638: 0.018440586440880605
Position 20577: 0.01797071871196984
Position 16966: 0.017170342073954084
Position 5333: 0.014914919928689457
Position 17394: 0.013291243433468856
Position 5488: 0.011686988139532244
Position 20432: 0.011148559050410817
Position 2202: 0.010572513873156572
Position 2889: 0.008668092315719597
Position 4973: 0.008575813391016837
Position 4909: 0.00852929921680836
Position 1484: 0.008210890741605175
Position 19004: 0.00799230768560423
Position 5363: 0.007486661943622551
Position 11144: 0.006584392924344266
Position 7915: 0.006575852233247003
Position 16283: 0.00650855696376429
Position 11100: 0.0063242284257279385
Position 7893: 0.00565748163419799
Position 1841: 0.005188181472394047
Position 1059: 0.005154698198433717
Position 5366: 0.005070745191478532
Position 4675: 0.004910607177249661
Position 997: 0.004737644389099087
Position 16684: 0.004393586640645087
Position 5794: 0.0039529219899246655
Position 5944: 0.003510240679485924
Position 17070: 0.003292510984001629
Position 7796: 0.0032621783443343554
Position 916: 0.003235968163732379
Position 741: 0.003079415820057993
Position 2761: 0.0029518850140501556
Position 19183: 0.0027784718780678136
Position 970: 0.002728264525837098
Position 2929: 0.002727402721359437
Position 4807: 0.0027192639140946606
Position 1001: 0.002677175733191373
Position 1105: 0.0026715697605363764
Position 2982: 0.0025763088601434116
Position 7665: 0.0023648955851710914
Position 20139: 0.0023583353577608574
Position 2787: 0.0023530010082595133
Position 206: 0.002255717770090368
Position 18757: 0.0021942847431089185
Position 19744: 0.002094547023552696
Position 12854: 0.002036093295062137
Position 14916: 0.0019112113528021793
Position 18815: 0.0019000345785407102
Position 2175: 0.0018645985892813545
Position 3325: 0.0017976688934802267
Position 7948: 0.0017121780458480512
Position 11119: 0.001639327472526256
Position 5966: 0.0015452868961342617
Position 7944: 0.0014568942353533503
Position 2477: 0.001410643529537611
Position 16799: 0.001288866715907952
Position 2433: 0.0011695464073913228
Position 2859: 0.0011092467246927823
Position 4606: 0.0010771174176599655
Position 802: 0.0009666625149554513
Position 20162: 0.0009425792055456288
Position 5262: 0.0008565723734643741
Position 2792: 0.0008362292541817838
Position 3349: 0.0008156790640373678
Position 1042: 0.0007422985438126551
Position 17817: 0.0007346592144667
Position 2926: 0.000719003892259998
Position 816: 0.0007045934485103144
Position 982: 0.0006915110973165357
Position 16773: 0.0006642418709145066
Position 17586: 0.0006311131128483474
Position 2255: 0.0005756185670078156
Position 2968: 0.0004867258393514557
Position 4226: 0.0004721495938791835
Position 5160: 0.0004272032636740396
Position 3439: 0.0004080337626655279
Position 852: 0.00040586721271884294
Position 6544: 0.00037343967659801583
Position 6105: 0.0003623111922366615
Position 2692: 0.00035880187875360976
Position 1359: 0.00033969381837756907
Position 4895: 0.00033844208542009244
Position 1423: 0.00032670368786467485
Position 2851: 0.0003074467426229408
Position 684: 0.00029958821679245735
Position 2181: 0.0002812543269746287
Position 2865: 0.00027320825983087507
Position 2017: 0.0002676245700419335
Position 2380: 0.00025277350157178815
Position 1976: 0.00025090461638807885
Position 780: 0.00021514915774122883
Position 1362: 0.00018293660057564577
Position 2340: 0.00018053745382860825
Position 1511: 0.00018036793166775698
Position 6614: 0.00015230449703396588
Position 2319: 0.00015072139471409044
Position 1080: 0.00012987964737199876
Position 10686: 0.0001280529231364222
Position 16906: 0.00011882825204015464
Position 10442: 9.020781229625391e-05
Position 1264: 7.503822221238109e-05
Position 551: 6.563635704034088e-05
Position 6201: 6.417380879952294e-05
Position 660: 6.316783307081753e-05
Position 1241: 6.201883423646009e-05
Position 6564: 5.981727448094997e-05
Position 227: 5.862445045145046e-05
Position 6179: 5.325333688412716e-05
Position 860: 5.098824122049239e-05
Position 6540: 4.989735502404542e-05
Position 586: 4.2464533622272745e-05
Position 2228: 3.7800974695401664e-05
Position 2313: 3.288570319689342e-05
Position 324: 3.269508697163561e-05
Position 987: 3.2303986119495386e-05
Position 2023: 3.1824855907019906e-05
Position 11762: 3.0382202594895963e-05
Position 8485: 2.7201247641877964e-05
Position 13148: 2.6907362278561718e-05
Position 826: 2.6236986625417383e-05
Position 290: 2.279246828244362e-05
Position 1159: 2.2030031526851792e-05
Position 2499: 1.8398539086850984e-05
Position 395: 1.8035091674535136e-05
Position 6020: 1.802213282583813e-05
Position 1279: 1.7268992615057398e-05
Position 2715: 1.509531958022799e-05
Position 1803: 1.4918601750404868e-05
Position 2059: 1.4572088604623657e-05
Position 8658: 1.2542573040767696e-05
Position 2396: 1.1268106681720813e-05
Position 1420: 1.0709708256238748e-05
Position 2542: 1.0289208988494617e-05
Position 1858: 1.0098811305263479e-05
Position 114: 8.998402027882262e-06
Position 1723: 8.72635138875587e-06
Position 2810: 8.46499869624267e-06
Position 2177: 8.01856532459989e-06
Position 8489: 7.63470343034881e-06
Position 7409: 7.426783213816415e-06
Position 423: 7.157415103786225e-06
Position 2722: 7.076750017726804e-06
Position 242: 7.017841666425258e-06
Position 4493: 6.4472972001981906e-06
Position 1519: 6.102094716802415e-06
Position 2599: 6.052720929597187e-06
Position 2813: 5.837954123160549e-06
Position 425: 5.314085581682063e-06
Position 6837: 4.648010508975058e-06
Position 2030: 4.273723879379824e-06
Position 374: 3.8682529133845196e-06
Position 1944: 3.814549027510017e-06
Position 1984: 3.207315745286867e-06
Position 1542: 3.130944519852018e-06
Position 6960: 2.7715056839208417e-06
Position 8185: 2.7318443173375075e-06
Position 2398: 1.3506372006813714e-06
Position 2070: 7.64942090971178e-07
Position 1881: 6.667776155436246e-07
Position 1763: 5.721687453829939e-07
Position 627: 1.7423933761923393e-07
Position 3065: 1.0426693784255077e-07
Position 237: 7.676063055770697e-08
Position 140: 7.261808250763014e-08
Position 1876: 6.249131570935586e-08
Position 1395: 4.844392524993346e-08
Position 1862: 2.8806973412274446e-08
Position 1988: 2.1878407834987196e-08
Position 7585: 1.900899270582898e-08
Position 273: 1.1820961937022182e-08
Position 1624: 2.5379299985360385e-09
Position 383: 2.1029460510126122e-09
Position 1287: 1.8038229907147746e-09
Position 436: 1.2672500082722467e-09
Position 176: 1.1769714038366382e-09
Position 246: 1.0441992161715513e-09
Position 2124: 6.767257055804716e-10
Position 1670: 5.271865788957859e-10
Position 2269: 3.568818143624112e-10
Position 878: 2.607132732269702e-10
Position 145: 1.6855213861535574e-10
Position 125: 3.454649396621585e-11
Position 263: 3.2048877076498516e-11
Position 254: 2.4667457953223e-11
