Gene = PHAX
Position 259: 0.0001359160437830329
Position 2904: 0.00013488155748393022
Position 2830: 0.00013454207196928727
Position 758: 0.00012574125872252205
Position 467: 0.00011614779951244794
Position 480: 0.00011389911415380131
Position 2404: 0.00010835218510093272
Position 1366: 0.00010356565238874164
Position 3057: 0.00010186631864375861
Position 2714: 9.894295225432838e-05
Position 510: 9.842323846183252e-05
Position 5039: 9.77103138833159e-05
Position 9344: 9.280093750365701e-05
Position 3392: 8.979620303735382e-05
Position 5409: 8.328407386840705e-05
Position 1779: 8.204214818306521e-05
Position 12634: 8.192877259207074e-05
Position 4537: 8.179253630623617e-05
Position 270: 5.10167948068491e-05
Position 367: 3.726860311948602e-05
Position 51: 3.31437983194946e-05
Position 253: 3.163655695207889e-05
Position 2027: 2.9643440725575146e-05
Position 8200: 2.305886701476039e-05
Position 795: 2.245097847272292e-05
Position 3939: 2.2354923040209994e-05
Position 121: 1.8982207000255667e-05
Position 406: 1.7287330293434434e-05
Position 18047: 1.6128053371564193e-05
Position 374: 7.501090512080486e-06
Position 2373: 1.8214568553553652e-06
Position 127: 2.572403278350608e-07
Position 8: 6.189819181265647e-08
Position 197: 3.091018859312356e-08
Position 62: 2.2481531412089124e-08
Position 309: 2.960857537122024e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8095: 0.993806330265125
Position 16981: 0.9924045452199788
Position 3822: 0.7622617926944536
Position 675: 0.6934307097342188
Position 3301: 0.5919677234890754
Position 24306: 0.4849011546401807
Position 286: 0.21229124650109665
Position 26851: 0.1820788168330382
Position 16796: 0.13498822316211487
Position 6404: 0.13468720414208907
Position 16732: 0.13267955033790263
Position 4033: 0.12587136771726237
Position 680: 0.11819112697892156
Position 3574: 0.09584221760186731
Position 3488: 0.09251232344971928
Position 9232: 0.0877907996347141
Position 9492: 0.08735992732541088
Position 20496: 0.07853004982467411
Position 9947: 0.06824356330763352
Position 14914: 0.06778700093031119
Position 2026: 0.06749302050174821
Position 5952: 0.062269499652753094
Position 649: 0.05779767750667933
Position 13532: 0.05708333846678413
Position 2074: 0.05360997529969179
Position 6570: 0.05253001377563929
Position 204: 0.05182923683950636
Position 23310: 0.044389164606121266
Position 24894: 0.044169665086982515
Position 2104: 0.039444918520963955
Position 19587: 0.03764244457155544
Position 6707: 0.03559540541165057
Position 20516: 0.035441390153526736
Position 6408: 0.03295843693361381
Position 6624: 0.032832934969501716
Position 15556: 0.03091821955924796
Position 19844: 0.027774356574176463
Position 613: 0.025568444840618376
Position 17702: 0.02305582082687603
Position 19618: 0.021063339911384555
Position 19061: 0.020282990584362816
Position 19882: 0.01927280330341981
Position 18419: 0.01824748691059064
Position 694: 0.017034194011007288
Position 25088: 0.016793498413260048
Position 4053: 0.01484524663925008
Position 11962: 0.0143182020504125
Position 4029: 0.013308918680103794
Position 6573: 0.013132903731668265
Position 6599: 0.012345126682053604
Position 18843: 0.0118414895206769
Position 570: 0.011640747644849942
Position 22500: 0.011088524030412958
Position 10459: 0.008194582717725147
Position 22206: 0.008088770030952595
Position 2107: 0.0079146947021486
Position 2455: 0.0076533610163301334
Position 3639: 0.007301852702297869
Position 19417: 0.007039076669630087
Position 583: 0.006535115252959853
Position 10483: 0.006512195705023981
Position 2170: 0.005594987192529463
Position 20492: 0.005121453501544936
Position 21717: 0.004857253491463733
Position 215: 0.004748579523643275
Position 14015: 0.004597670581571955
Position 3247: 0.004282992499739977
Position 25012: 0.004055184511392377
Position 16921: 0.003983630760313002
Position 19720: 0.003924342146417336
Position 21887: 0.003873597321262219
Position 19574: 0.0038682956677547438
Position 546: 0.003568073955885077
Position 3041: 0.003466425543911292
Position 13875: 0.003439847575421695
Position 8102: 0.0030532996444428535
Position 13925: 0.0030429998997267035
Position 3580: 0.0029872823061016665
Position 22209: 0.0029825199593765585
Position 4181: 0.0029072558225964077
Position 180: 0.002894618354256054
Position 1889: 0.0028627243548323476
Position 6428: 0.0028522607478287027
Position 12150: 0.0026266619840247555
Position 6354: 0.0025284967624031756
Position 1942: 0.00246215756424416
Position 11854: 0.002425872218043402
Position 6801: 0.002255230826748117
Position 23324: 0.002113224553731476
Position 19504: 0.002037208779125225
Position 23922: 0.0019089558351623628
Position 19821: 0.0018145818036364252
Position 20044: 0.0017678272909508515
Position 5569: 0.0016315231209854744
Position 20811: 0.0014946271131401775
Position 19001: 0.0014752612415918772
Position 10382: 0.0014674101549559232
Position 610: 0.0014126023886596227
Position 1860: 0.0014044319768204494
Position 23397: 0.0013693210381291367
Position 23662: 0.0012950622502660176
Position 5641: 0.0012864115784242014
Position 18442: 0.0012740434947136482
Position 2372: 0.0012403963109659415
Position 1583: 0.001210391546857427
Position 3536: 0.0011692176570427969
Position 17167: 0.0011446567707040346
Position 5656: 0.0010666338904665516
Position 3305: 0.0009716359814122888
Position 21107: 0.000944060628184757
Position 2059: 0.0009151047057887279
Position 17730: 0.0008072897767553244
Position 17766: 0.0008064486050038588
Position 1863: 0.0007502146067264629
Position 17870: 0.0007437444329479088
Position 3499: 0.0007044978651833242
Position 3340: 0.0006814561014915261
Position 9516: 0.0006549116422046106
Position 17698: 0.0006255748579733541
Position 3490: 0.0006129146919345129
Position 17255: 0.0005254339402498275
Position 17556: 0.0004975615013903159
Position 937: 0.0004005369579626103
Position 22609: 0.00037251202978416626
Position 17231: 0.00033933723289940814
Position 9329: 0.0003362479651104194
Position 17392: 0.00033019168362896347
Position 19983: 0.00033012282324825035
Position 4897: 0.0003279370946517351
Position 2488: 0.0003204926240970566
Position 20327: 0.00030746619724926364
Position 1915: 0.0002972060749277584
Position 18652: 0.0002897970752415373
Position 9679: 0.00027341732000452226
Position 18716: 0.0002488171279439825
Position 1609: 0.0002484762988845348
Position 5620: 0.00023770993235585003
Position 7814: 0.00021803206433522218
Position 18572: 0.00021259401637142614
Position 8329: 0.0002122699475624663
Position 3013: 0.00020646613772173727
Position 17530: 0.00019551026451154868
Position 355: 0.0001865891689776869
Position 1778: 0.0001609077442742497
Position 5151: 0.00015326694910106965
Position 18845: 0.0001510575012899139
Position 17395: 0.00014703708308732525
Position 18766: 0.00014437936106147746
Position 5972: 0.00014393307933317513
Position 3541: 0.0001433901997516489
Position 334: 0.0001340436018868004
Position 20118: 0.00012474117612060553
Position 5764: 0.00012336408621801674
Position 5169: 0.00010902034813556635
Position 1186: 0.00010306822647700047
Position 18260: 0.00010018404754099943
Position 2030: 9.560476063295411e-05
Position 17908: 9.007230357259725e-05
Position 9288: 8.986208100953953e-05
Position 4941: 8.939111068621288e-05
Position 12539: 8.192877259207074e-05
Position 318: 7.619998574187702e-05
Position 2201: 7.013699686073143e-05
Position 152: 7.013134672567943e-05
Position 4916: 6.689126001807332e-05
Position 3194: 5.785904065381103e-05
Position 420: 5.637108075914165e-05
Position 137: 5.2289699588491155e-05
Position 3425: 5.10440418328511e-05
Position 18425: 5.0504500401023965e-05
Position 121: 4.964130106631405e-05
Position 1956: 4.847609185751198e-05
Position 1724: 4.829846159514008e-05
Position 365: 4.657452029050254e-05
Position 1017: 4.6333602905176655e-05
Position 19750: 4.263259582255318e-05
Position 7934: 4.201066662902784e-05
Position 1981: 3.951261714909919e-05
Position 2282: 3.8852094635655134e-05
Position 3508: 3.8202443732335575e-05
Position 4345: 3.65622167332204e-05
Position 239: 3.6303959965830536e-05
Position 1023: 3.4874269593069445e-05
Position 722: 3.384789142434053e-05
Position 3513: 3.3372735564618856e-05
Position 4386: 3.2555638619847036e-05
Position 961: 3.0663662133898194e-05
Position 8420: 2.7187573209174637e-05
Position 164: 2.623161465629639e-05
Position 1119: 2.4963356703237e-05
Position 3544: 2.4831996866292838e-05
Position 5311: 2.3088441795372285e-05
Position 1064: 2.264633467299205e-05
Position 10832: 1.9960806608049882e-05
Position 9903: 1.3073653487030327e-05
Position 768: 1.093665382181714e-05
Position 774: 1.0868839233247337e-05
Position 4187: 1.0765366453634682e-05
Position 411: 1.003381760815183e-05
Position 8385: 8.150655763744792e-06
Position 159: 8.11685071954168e-06
Position 10807: 7.683035745965725e-06
Position 525: 5.304401155407027e-06
Position 114: 5.035312243411354e-06
Position 730: 4.845337273637287e-06
Position 706: 4.010856284207143e-06
Position 1421: 4.0063024693466e-06
Position 9955: 3.7541048500672123e-06
Position 1865: 3.553705754682974e-06
Position 386: 3.541848078155143e-06
Position 1753: 3.4126064215621017e-06
Position 1806: 2.4313154216541854e-06
Position 497: 2.423407343455473e-06
Position 309: 2.1718540763785295e-06
Position 320: 2.082010452428048e-06
Position 342: 1.8444808602986605e-06
Position 391: 1.194990640202615e-06
Position 1443: 1.0874996433975401e-06
Position 382: 1.0311695759689744e-06
Position 1500: 9.558966439798058e-07
Position 1517: 8.99739767444676e-07
Position 440: 6.369866969910005e-07
Position 2247: 6.105962695405052e-07
Position 3180: 4.5009039778527e-07
Position 3154: 4.4642583533945437e-07
Position 413: 3.2607124046828683e-07
Position 1222: 2.0688462201792056e-07
Position 995: 1.8051208333097329e-07
Position 4098: 1.662983702608778e-07
Position 1274: 1.6568311123306532e-07
Position 928: 1.5672022229036822e-07
Position 453: 1.4958253162818167e-07
Position 1280: 1.1717670402831782e-07
Position 858: 1.0683372020159014e-07
Position 4805: 5.326932563179665e-08
Position 367: 2.8483587791465077e-08
Position 7784: 1.781456974645147e-08
Position 1229: 7.681474461869216e-09
Position 3967: 5.909494897762065e-09
Position 950: 4.426431438087296e-09
Position 1096: 3.385046584020566e-09
Position 379: 3.0700940208578287e-09
Position 510: 2.463869251917849e-09
Position 444: 1.630116673814598e-09
Position 394: 2.53119788350117e-10
Position 426: 3.6705475280768736e-16
Position 401: 3.630296556716584e-16
