Gene = IARS2
Position 53629: 0.004796686458434351
Position 42814: 0.004768000402259572
Position 6719: 0.004383266050743356
Position 5961: 0.004377278971989054
Position 1748: 0.004015180459192337
Position 18: 0.0035720653229949864
Position 2093: 0.0030583633597436686
Position 4417: 0.002919236269986087
Position 7000: 0.0027754253047336443
Position 3916: 0.002523444592875514
Position 1955: 0.0025114350407652018
Position 1942: 0.002464580355609423
Position 4928: 0.0024364932313193457
Position 11932: 0.0023556797832685592
Position 6503: 0.0023021909974645354
Position 52200: 0.002252521870775287
Position 51645: 0.002043493845715919
Position 9499: 0.001975272926747174
Position 11930: 0.001853961828734213
Position 10215: 0.0016883548642145194
Position 1525: 0.0016690030724233272
Position 8719: 0.0016618545317988317
Position 6072: 0.0015211434307037788
Position 9152: 0.0013989813170436065
Position 10754: 0.001353227360680526
Position 592: 0.0013308102377379996
Position 643: 0.0013020015654666762
Position 1743: 0.0012295725420316014
Position 20939: 0.0011163200870944788
Position 8436: 0.0010033507571674284
Position 1790: 0.0009993031658857624
Position 11237: 0.0009788931379303206
Position 12674: 0.0006912515466289996
Position 3541: 0.0006362077164009029
Position 13096: 0.0006349902093016266
Position 5338: 0.0005972445790739934
Position 739: 0.0005894081146473176
Position 7385: 0.0005757555184560137
Position 1673: 0.0005641886917038967
Position 8363: 0.0005276237865994766
Position 1642: 0.0005122933721522953
Position 13384: 0.0004840730063313604
Position 173: 0.00048116712294259107
Position 304: 0.0004463399623272321
Position 9182: 0.00043716578585360516
Position 55: 0.00042457121281718277
Position 2140: 0.0003955470914089716
Position 1701: 0.00032258451142088074
Position 8350: 0.0002993711791141035
Position 1687: 0.000294570436782952
Position 13102: 0.00027750292623444364
Position 260: 0.000249791212080079
Position 247: 0.0001738997069513334
Position 1868: 0.0001724350413245967
Position 8184: 0.00017144682332486134
Position 1769: 0.00014502034587784957
Position 1279: 0.00013527386331612442
Position 712: 0.0001281045416102442
Position 2886: 0.00010407139514270506
Position 45: 8.409127973841592e-05
Position 494: 6.816479372965338e-05
Position 2168: 6.723184941184764e-05
Position 13002: 5.6240689392704425e-05
Position 104: 3.616360853067943e-05
Position 8454: 2.8962134759593778e-05
Position 2424: 2.3618914700865215e-05
Position 13240: 1.7476601117779376e-05
Position 1518: 1.2604476067619623e-05
Position 1407: 1.243844040357145e-05
Position 52077: 1.047831540560573e-05
Position 2047: 6.448521488629441e-06
Position 177: 5.374505888659798e-06
Position 829: 4.516015765137512e-06
Position 2439: 1.6104291779128456e-06
Position 1327: 1.4910408308458842e-06
Position 554: 1.2004270237778344e-06
Position 849: 7.157974250244026e-07
Position 119: 6.068845518454537e-07
Position 496: 5.285931412746029e-07
Position 1118: 3.930814589972748e-07
Position 615: 3.8489037109957383e-07
Position 1200: 3.8165741086837237e-07
Position 1173: 3.636481894411015e-07
Position 778: 3.178845942422364e-07
Position 508: 1.4264408239518838e-07
Position 8878: 1.204579228570511e-07
Position 517: 1.8980024905581767e-08
Position 585: 8.901466368842808e-10
Position 284: 2.3101483865928973e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 32647: 0.9999999560652388
Position 42706: 0.999994731994476
Position 51406: 0.9975323845856403
Position 11788: 0.9919425678992115
Position 12958: 0.9447056424774318
Position 8584: 0.9337213572882671
Position 6387: 0.921466115553544
Position 16683: 0.9178000406379417
Position 8026: 0.8855729508900754
Position 44905: 0.864662275145104
Position 2001: 0.8463443476194137
Position 1385: 0.8307871311866184
Position 22321: 0.8253455720778521
Position 46080: 0.811581770043697
Position 53390: 0.7766369401147912
Position 8392: 0.7435321587013117
Position 9344: 0.7136381589677657
Position 19229: 0.5713240063078857
Position 1596: 0.5291682708348487
Position 8260: 0.40887407052599406
Position 5830: 0.3433836083689793
Position 9577: 0.325296475555515
Position 48841: 0.32032296957527556
Position 20211: 0.22271485094924304
Position 2222: 0.1783394717196755
Position 22287: 0.16269731742706645
Position 4242: 0.1481056043845217
Position 21570: 0.14210796905066206
Position 9556: 0.12493529374057102
Position 2017: 0.11700470453411879
Position 13471: 0.10651678233514802
Position 19206: 0.105197405404788
Position 942: 0.10177692066329506
Position 591: 0.07436008568988464
Position 2253: 0.07214413067656252
Position 6325: 0.06964904790498089
Position 531: 0.06410741233505687
Position 24898: 0.0640866651638859
Position 25004: 0.06199050387726008
Position 20248: 0.05599649956205445
Position 7312: 0.05214255864038151
Position 20187: 0.05107024831040902
Position 2344: 0.05011236276058543
Position 12211: 0.0470078542754337
Position 21547: 0.0469902912577282
Position 8603: 0.04201748687483235
Position 11294: 0.03991563053102525
Position 51881: 0.03968763834540518
Position 9318: 0.03824395577912303
Position 318: 0.034356476692835335
Position 8030: 0.03344207215512789
Position 53608: 0.03222455363452301
Position 20226: 0.029648010607864463
Position 52064: 0.029128849365784148
Position 1497: 0.028592763602137104
Position 8828: 0.028366140856212824
Position 9460: 0.02788952849447387
Position 8983: 0.027541380195258112
Position 1415: 0.026304738110736796
Position 52470: 0.025536486516332065
Position 46049: 0.024267677768034387
Position 7345: 0.02249432404217151
Position 4290: 0.022201736295398938
Position 6689: 0.021917709979403614
Position 53513: 0.021024082142520904
Position 8310: 0.019292893609556633
Position 19165: 0.01820765438088995
Position 6661: 0.017825843545446987
Position 2565: 0.017572441888025057
Position 1977: 0.017317961149360232
Position 2273: 0.016680524743754973
Position 4402: 0.016125328717111743
Position 5979: 0.015379277628818234
Position 2548: 0.01524808324132596
Position 9369: 0.014419030546158937
Position 51644: 0.0135239749982955
Position 1866: 0.01268362797601241
Position 4482: 0.012240830413286356
Position 13222: 0.011770877807038983
Position 51920: 0.011096182046842958
Position 1845: 0.010581713602713955
Position 12267: 0.010233552146227478
Position 12968: 0.009866520774913401
Position 52614: 0.009810457892182227
Position 10059: 0.009352614171168337
Position 8412: 0.009335753680593611
Position 51623: 0.00927724381385291
Position 9397: 0.008610130736377746
Position 13001: 0.008266608268388934
Position 21593: 0.007132707544243417
Position 53798: 0.007029396753669783
Position 16691: 0.0067753651503330735
Position 8811: 0.006480345897616635
Position 13554: 0.006432040229720078
Position 1660: 0.006003770225426253
Position 9891: 0.0059898209432160295
Position 12900: 0.005896808936774185
Position 9181: 0.005870636966291114
Position 7233: 0.005669320334834342
Position 1461: 0.005507094133407169
Position 5903: 0.0051947417203917195
Position 9605: 0.0051784684783933
Position 53470: 0.004987167585305121
Position 8204: 0.0047812000288036645
Position 18947: 0.004754798530024176
Position 6086: 0.004323254638290495
Position 10080: 0.004241446910896269
Position 12992: 0.004206060421772852
Position 2309: 0.0041613139765191666
Position 52166: 0.004137312508666559
Position 466: 0.0038832064209485023
Position 53106: 0.003703904804878034
Position 53732: 0.0036313792122443303
Position 8854: 0.0034158926592803367
Position 203: 0.003198256732098326
Position 53048: 0.0031948954169297985
Position 52103: 0.003083535439319186
Position 1357: 0.0027934186846975805
Position 1394: 0.002680854371886054
Position 8474: 0.002665297061879187
Position 52067: 0.0025327164895386782
Position 3797: 0.0025234445928755127
Position 2325: 0.002364113040143538
Position 53447: 0.0021938377466001373
Position 52664: 0.0021656680159966427
Position 7255: 0.001953033662784267
Position 2257: 0.001947954614724154
Position 12004: 0.001654594867554667
Position 1419: 0.0016184203713127169
Position 4758: 0.0016072055901577037
Position 8957: 0.001566934589706237
Position 51970: 0.0013632652343140764
Position 10616: 0.0013532273606805265
Position 52805: 0.0012991700304498465
Position 6867: 0.001247422266124175
Position 53477: 0.0012015402320788232
Position 13142: 0.0011832239265794457
Position 2375: 0.001062395775116372
Position 53208: 0.0010595965334942886
Position 2036: 0.0010357603362444565
Position 11794: 0.0009919691777167067
Position 52751: 0.0009889185692955162
Position 11048: 0.0009788931379303208
Position 52754: 0.0009728754314903673
Position 6939: 0.0009338332852924646
Position 336: 0.0009061519105264249
Position 7148: 0.0008612519392603399
Position 7123: 0.0008490863759609712
Position 4727: 0.000829287641161642
Position 20855: 0.0008279776541473814
Position 9130: 0.000821628050540327
Position 6723: 0.000756986166517866
Position 6845: 0.0007312759384025401
Position 51648: 0.0006706413626468934
Position 451: 0.0006537776769591289
Position 8794: 0.000631282551882862
Position 9209: 0.0005989952872839954
Position 5169: 0.0005972445790739931
Position 3286: 0.0005883967758678006
Position 12570: 0.0005496756260699205
Position 1946: 0.0005155391335158768
Position 12253: 0.0005090969145544687
Position 53198: 0.0004876016929739719
Position 12080: 0.00048330388639375134
Position 1031: 0.00048288009493555967
Position 569: 0.00045765517141279353
Position 787: 0.000455733400447424
Position 53132: 0.0004534659329112984
Position 1632: 0.00044438091195688064
Position 12305: 0.0004339118935836339
Position 503: 0.000422050457652602
Position 973: 0.00040250844119059094
Position 8339: 0.0003834011427726603
Position 1627: 0.0003779179195764516
Position 6745: 0.00034095905791425266
Position 7977: 0.00031204311715267436
Position 6233: 0.0003031966816059283
Position 673: 0.0002891705622805085
Position 20831: 0.0002883424329470991
Position 47256: 0.00025744611638588936
Position 950: 0.0002311466956366761
Position 1288: 0.00017539643757221232
Position 260: 0.00016985039993858353
Position 1613: 0.00016690054269075845
Position 12546: 0.00014266725535263172
Position 354: 0.0001368366453905342
Position 11769: 0.00011730945629857194
Position 13236: 0.00011693887574656957
Position 1470: 0.000112282462304773
Position 6781: 0.00010775563876706572
Position 12330: 9.566380941978053e-05
Position 1200: 9.050996280223079e-05
Position 351: 9.049193970046092e-05
Position 46255: 8.729980937631656e-05
Position 1746: 8.45318334037004e-05
Position 754: 8.381549822398569e-05
Position 1364: 5.99104738416215e-05
Position 909: 5.936523532559997e-05
Position 173: 5.93178931841159e-05
Position 612: 5.275559504251768e-05
Position 2696: 4.881678577822412e-05
Position 3253: 4.7810940533102855e-05
Position 554: 4.77045037796632e-05
Position 284: 4.762008978108265e-05
Position 1547: 4.25625542199117e-05
Position 270: 3.855730801360932e-05
Position 13192: 3.619055335576758e-05
Position 1055: 3.516304511278283e-05
Position 1007: 3.321785585932536e-05
Position 981: 3.191039718552907e-05
Position 2623: 3.109596485848063e-05
Position 1118: 2.238598440981261e-05
Position 2650: 2.14209698933271e-05
Position 101: 1.730619282480299e-05
Position 11584: 1.6630456063767323e-05
Position 290: 1.4809509305693658e-05
Position 13021: 1.2993033816174334e-05
Position 1421: 1.252442635815939e-05
Position 413: 1.1358189746374604e-05
Position 11626: 1.1211922880279746e-05
Position 1327: 8.24833687231954e-06
Position 45871: 8.235116293804981e-06
Position 915: 7.648345768339655e-06
Position 1340: 7.360054074363447e-06
Position 559: 7.2051182759204785e-06
Position 574: 6.157467554910636e-06
Position 45208: 6.008819537414041e-06
Position 1121: 5.054441320768979e-06
Position 8502: 4.991266747926997e-06
Position 622: 4.694191937506304e-06
Position 1214: 4.407114949292081e-06
Position 1037: 4.281862712111326e-06
Position 8641: 4.253616795406778e-06
Position 1767: 4.230915051867967e-06
Position 804: 3.7372516199342724e-06
Position 1259: 3.6266388656644444e-06
Position 1147: 3.188107310112456e-06
Position 1173: 3.033761135035433e-06
Position 9127: 2.7344291655901116e-06
Position 765: 2.4401449703929615e-06
Position 632: 2.061467078261515e-06
Position 36994: 1.4483428213534342e-06
Position 36480: 1.4153529286455348e-06
Position 12712: 1.080192326352055e-06
Position 36214: 7.167420461045929e-07
Position 2388: 6.669352935876604e-07
Position 33003: 5.342330965079721e-07
Position 2391: 5.269557407854434e-07
Position 32931: 4.403540847400428e-07
Position 323: 3.032713060489248e-07
Position 372: 2.4377054382724136e-07
Position 34239: 2.422268453176365e-07
Position 35287: 2.2752161129035184e-07
Position 2572: 1.902246875061335e-07
Position 378: 1.5357665145027753e-07
Position 217: 8.055120464822054e-08
Position 33270: 7.938951478365921e-08
Position 381: 7.186631786853918e-08
Position 639: 7.02583625588977e-08
Position 12624: 6.764248727480585e-08
Position 2363: 5.8685576447089616e-08
Position 682: 4.9096649556316685e-08
Position 34824: 4.38236413035334e-08
Position 34673: 3.885520095787005e-08
Position 600: 3.7828412257623336e-08
Position 26024: 1.7390994517148596e-08
Position 230: 1.2021053657530613e-08
Position 849: 8.028295337242423e-09
Position 228: 7.412564436956407e-09
Position 366: 4.558252352393465e-09
Position 23962: 3.815755369312518e-09
Position 23829: 2.8218805324460987e-09
Position 24050: 2.77080697856472e-09
Position 24317: 2.139861344519693e-09
Position 22671: 1.5809162576068803e-09
Position 23134: 1.3728723470074723e-09
Position 417: 1.1295629341886395e-09
Position 415: 9.966380721544726e-10
Position 22689: 9.002755391206645e-10
Position 22640: 2.600614960180092e-10
Position 87: 2.4223675482862483e-10
Position 18046: 2.3674002491923673e-10
Position 798: 1.8053821448280027e-10
Position 82: 1.126387345346473e-10
Position 18481: 3.8832618567959155e-11
