Gene = ANKMY2
Position 10300: 0.002406955388165972
Position 11419: 0.002175844027929397
Position 28935: 0.0016369726860578208
Position 28575: 0.001604588037488106
Position 4254: 0.0013128239489543139
Position 10772: 0.0010703305697963572
Position 1216: 0.0010604963215538933
Position 817: 0.0009673836844860424
Position 3453: 0.0008222005134527144
Position 619: 0.0005462017194432245
Position 607: 0.0005110050047531702
Position 317: 0.0005012398148093194
Position 469: 0.0004242672041157161
Position 845: 0.00041810845548955286
Position 142: 0.0003894660489693815
Position 692: 0.00037079933152668084
Position 11441: 0.0002997905231988275
Position 2234: 0.000249355628715256
Position 587: 0.0002176123400260974
Position 2410: 0.00018411099062509473
Position 30563: 0.00015044949107887473
Position 14553: 0.00012327820653392526
Position 1413: 0.00011640879375834842
Position 76: 9.85610944677901e-05
Position 623: 9.675126667975844e-05
Position 408: 8.605880333537704e-05
Position 1192: 8.268970889812585e-05
Position 149: 6.411037193538533e-05
Position 1213: 6.398242305408543e-05
Position 458: 5.621966377081132e-05
Position 19: 5.479010561700828e-05
Position 520: 4.9736454475995635e-05
Position 392: 4.891957431900502e-05
Position 792: 4.344303878407718e-05
Position 1116: 2.1564064017332795e-05
Position 621: 2.077287979614763e-05
Position 1144: 1.861820614292198e-05
Position 46: 9.823857977123335e-06
Position 1537: 6.625970261262398e-06
Position 113: 4.684475261647156e-06
Position 136: 2.6657263581260887e-06
Position 134: 2.615679974198262e-06
Position 247: 5.71318353421768e-07
Position 298: 3.827302636336811e-07
Position 189: 2.26202597275852e-07
Position 503: 3.897057952129603e-08
Position 445: 1.3327096299005382e-08
Position 169: 1.879835702605083e-09
Position 360: 4.9506534097606024e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20735: 0.9999730721980599
Position 9361: 0.9952210274866453
Position 28523: 0.9944293466531624
Position 18638: 0.6497233130825703
Position 36291: 0.5643931702729065
Position 36051: 0.5530303187247166
Position 29912: 0.517568911005547
Position 30223: 0.497624028662725
Position 1023: 0.39210070706242894
Position 29064: 0.38404917286791035
Position 1004: 0.36089295835499674
Position 24165: 0.22148055287988178
Position 12284: 0.20278036793987508
Position 4123: 0.18207270762041378
Position 33709: 0.1797692628231979
Position 2238: 0.16705859528795156
Position 24710: 0.16569213377032607
Position 8626: 0.16293610234921277
Position 21407: 0.14472564776642602
Position 21350: 0.1376574108497827
Position 18666: 0.12205444378771638
Position 29087: 0.08238207748211923
Position 24580: 0.0804191423066845
Position 586: 0.07697050129700735
Position 30177: 0.07265967839095877
Position 34225: 0.07047950324751073
Position 29860: 0.06897677105100579
Position 31059: 0.06830406353656945
Position 1830: 0.0675102511678618
Position 1610: 0.06232992707522951
Position 21964: 0.062211392789806606
Position 15096: 0.06077366155404527
Position 14979: 0.059571443347031336
Position 8567: 0.055549475149317344
Position 31591: 0.05044889284211961
Position 1373: 0.04346140557905165
Position 29961: 0.0413458681674643
Position 24497: 0.03928124342551607
Position 2792: 0.03822076299742062
Position 24912: 0.03579884623967327
Position 38852: 0.03221477429398991
Position 17399: 0.028909578872472048
Position 30802: 0.027055582568031134
Position 2173: 0.02419418044787081
Position 13453: 0.023475940152770665
Position 36086: 0.022925610703501652
Position 31903: 0.020837367846713868
Position 1427: 0.019573986040067055
Position 2198: 0.018971828553204267
Position 33751: 0.016814962290421388
Position 34496: 0.015971020330276933
Position 31409: 0.01592838322081438
Position 21895: 0.015566446567002432
Position 3633: 0.014877055601205173
Position 31076: 0.014640287159433146
Position 36823: 0.014169295124954745
Position 7251: 0.013958623923162161
Position 8726: 0.013916710883107314
Position 13318: 0.013760032555801605
Position 18571: 0.01365759297818876
Position 30898: 0.013375724299339423
Position 1586: 0.012189965033114139
Position 1265: 0.012036810562562505
Position 37801: 0.011788928189096892
Position 14746: 0.011116415388838416
Position 13583: 0.010938038524095896
Position 852: 0.010074065236172313
Position 15390: 0.009517764323242188
Position 31097: 0.009355355147176218
Position 22006: 0.009317702702065795
Position 29303: 0.008575630881969346
Position 31332: 0.008501273487905244
Position 953: 0.008159640308506286
Position 30183: 0.007920936946103841
Position 870: 0.006575505132705775
Position 30723: 0.006468894043128506
Position 13214: 0.005938666303656029
Position 3241: 0.00543808513262636
Position 3363: 0.005356840432486177
Position 3078: 0.005322661465234827
Position 30249: 0.004827461355703293
Position 9321: 0.004778972513356144
Position 2675: 0.004771089342473036
Position 1346: 0.00474069167705354
Position 32327: 0.004192927650555724
Position 18983: 0.004162841630096908
Position 21712: 0.004111954200505469
Position 3592: 0.0040187981493276645
Position 2274: 0.003932887973666832
Position 1322: 0.0038129634009519174
Position 15342: 0.0036940684192405078
Position 1826: 0.003675255773164468
Position 6288: 0.0036725414221132967
Position 5657: 0.0035785301005760166
Position 468: 0.003478723894244909
Position 7169: 0.0034221800636963203
Position 33564: 0.0034132797448043926
Position 32636: 0.0033307261826100954
Position 30146: 0.0030636477804290596
Position 28854: 0.003007247669960206
Position 35053: 0.0029034561723372387
Position 6777: 0.002822214498163182
Position 1319: 0.00256860252897868
Position 34455: 0.002510588796888955
Position 29319: 0.002479958035983227
Position 11300: 0.0024488496855754015
Position 33050: 0.0023069774053138515
Position 3710: 0.0022456528966937573
Position 1079: 0.0020206591330893756
Position 3198: 0.0019554266092992193
Position 35485: 0.0017379126509288014
Position 10134: 0.001722658972242244
Position 3327: 0.0017146165568567282
Position 212: 0.0016981154934688197
Position 32561: 0.0016829967997906638
Position 1036: 0.001375500585669078
Position 873: 0.0010465251342415983
Position 711: 0.0009886702933571232
Position 29708: 0.0008024106711441418
Position 417: 0.0006661137642722093
Position 10694: 0.0006231914888088531
Position 31899: 0.0006106662651555177
Position 10035: 0.0005630051858637421
Position 29097: 0.00046838670247701004
Position 1132: 0.00046670472504047646
Position 30681: 0.0003720379464392767
Position 28934: 0.00036619529125084754
Position 10720: 0.0003281320793851876
Position 679: 0.00030211201519781024
Position 30863: 0.00029858997459398753
Position 1849: 0.00024993533428719863
Position 619: 0.00022917918570550366
Position 12194: 0.00021483352772470982
Position 721: 0.00020758100572782116
Position 1050: 0.00018319480225987926
Position 425: 0.00015654975842171705
Position 216: 0.00015188566789569569
Position 1099: 0.00014724620016449386
Position 3313: 0.00014372228138372694
Position 2584: 0.00013029529969706
Position 14406: 0.00012327820653392526
Position 231: 0.0001086987084732462
Position 1030: 0.00010550257751884131
Position 838: 0.00010108877066808843
Position 10646: 9.941637083365907e-05
Position 10085: 8.695460907914886e-05
Position 3553: 8.400571690053307e-05
Position 3037: 8.034164117857259e-05
Position 1380: 6.589088534226981e-05
Position 810: 6.44640639029636e-05
Position 30427: 6.269969141260956e-05
Position 529: 5.963547374419475e-05
Position 673: 5.649494715198343e-05
Position 262: 5.303504147101553e-05
Position 2775: 5.0238367421607986e-05
Position 897: 5.0043408038110646e-05
Position 1305: 4.980744468933963e-05
Position 1179: 4.361804173934248e-05
Position 1594: 4.262516542520105e-05
Position 475: 4.189940218746871e-05
Position 888: 4.0466775408381386e-05
Position 1242: 3.8228818369434455e-05
Position 1063: 3.051718900621588e-05
Position 12165: 2.946726633913609e-05
Position 664: 2.9165703467661794e-05
Position 11274: 2.6802009337380805e-05
Position 1283: 2.6326906657431978e-05
Position 645: 2.5722217936343026e-05
Position 25081: 2.4357473194092817e-05
Position 687: 2.322064674459538e-05
Position 181: 2.0069882448485036e-05
Position 30487: 1.9644158111660033e-05
Position 10578: 1.959063076865615e-05
Position 276: 1.9411710957980812e-05
Position 1267: 1.8973085060898378e-05
Position 10189: 1.804217379597069e-05
Position 1535: 1.7056592613304783e-05
Position 10155: 1.629444718486464e-05
Position 1681: 1.5595168480367125e-05
Position 517: 1.5589038405781647e-05
Position 258: 1.4427574013509192e-05
Position 1060: 1.3529249875098733e-05
Position 500: 6.287039377302537e-06
Position 1326: 4.954212866564386e-06
Position 285: 4.186062434748147e-06
Position 1652: 3.853494426987761e-06
Position 523: 3.497821573244625e-06
Position 1401: 3.362581772644657e-06
Position 1398: 3.3173026187808894e-06
Position 1749: 2.8625970774215194e-06
Position 497: 2.311346282140895e-06
Position 515: 2.173235770835131e-06
Position 882: 1.8318518591573012e-06
Position 503: 1.7600088564678178e-06
Position 279: 1.5854307295005883e-06
Position 803: 1.4310143270123878e-06
Position 149: 1.3166312984192344e-06
Position 958: 9.251190012387734e-07
Position 1104: 4.5482760328429797e-07
Position 17613: 3.476981553543226e-07
Position 84: 3.153160077893912e-07
Position 1087: 9.841757265960259e-08
Position 9517: 9.086559583130423e-08
Position 441: 2.5646231417403765e-08
Position 597: 1.726354387983286e-08
Position 134: 1.554960503206734e-08
Position 485: 1.1916562281873137e-08
Position 282: 3.185756200916456e-09
Position 345: 4.3333022706647466e-10
Position 310: 1.9754283005569375e-10
Position 288: 8.756535496950118e-11
Position 267: 3.3331557038381565e-11
Position 241: 3.086834501964266e-11
Position 443: 2.0399001521302664e-11
Position 298: 1.07299739107161e-11
Position 98: 4.54229703106049e-12
Position 483: 3.1640748816277627e-12
Position 368: 2.5407094116102183e-12
Position 101: 1.8858731259231325e-12
Position 94: 1.744981077548075e-12
Position 103: 4.675786884543685e-13
Position 106: 5.2238794494995736e-15
Position 111: 9.972034550937277e-17
