Gene = LDLRAD2
Position 1700: 1.4073055694667025e-05
Position 1416: 1.1184748532765905e-05
Position 3448: 1.1097001471595853e-05
Position 2017: 1.0716515244156882e-05
Position 1787: 9.71433342993551e-06
Position 649: 8.910644538253112e-06
Position 351: 8.085747277570598e-06
Position 1001: 8.0357603346231e-06
Position 128: 7.643480122553461e-06
Position 1724: 5.940014684456081e-06
Position 800: 5.733933756075414e-06
Position 1570: 5.520889969722851e-06
Position 1841: 4.9205247057540845e-06
Position 1633: 4.8537210561130915e-06
Position 1790: 4.406477895069958e-06
Position 1677: 3.623793643330985e-06
Position 1442: 2.86350843372958e-06
Position 453: 2.8216927674412666e-06
Position 179: 2.731266823923316e-06
Position 267: 2.6455148988685403e-06
Position 6724: 2.195651788299326e-06
Position 347: 2.0892268586070906e-06
Position 549: 1.7352121532913534e-06
Position 119: 1.3995531162041312e-06
Position 1012: 8.508115425377586e-07
Position 1125: 8.477828810062576e-07
Position 3457: 7.43692269743812e-07
Position 468: 6.553551977200218e-07
Position 2653: 6.189757946130779e-07
Position 330: 4.912653372574726e-07
Position 479: 4.348726418789931e-07
Position 959: 4.286314545568706e-07
Position 972: 3.773876974767626e-07
Position 937: 3.591820840974866e-07
Position 884: 3.084812208573405e-07
Position 500: 1.9646600019649071e-07
Position 1432: 7.210798831974183e-08
Position 1816: 5.249772524810964e-08
Position 476: 2.934362173896464e-08
Position 1557: 2.63703067362972e-08
Position 1554: 2.5855927831868516e-08
Position 554: 1.6787745249803373e-08
Position 482: 1.4041883073118041e-08
Position 372: 1.2370820890518541e-08
Position 708: 1.1099154879027165e-08
Position 4214: 9.850147085265456e-09
Position 512: 9.608864533120624e-09
Position 933: 9.3364055380909e-09
Position 130: 7.831515549124868e-09
Position 2995: 7.173571761641706e-09
Position 382: 6.546810022974558e-09
Position 138: 6.481451808659284e-09
Position 816: 4.987773718045267e-09
Position 965: 4.715785897597186e-09
Position 144: 3.6042331917625974e-09
Position 3070: 1.6721897928350568e-09
Position 2515: 1.5970689966183467e-09
Position 3045: 1.1128629004314391e-09
Position 2261: 8.997120404908224e-10
Position 1345: 2.1179295865886062e-10
