Gene = DCP2
Position 18753: 0.0024883429081055354
Position 16676: 0.0022950058393012454
Position 32983: 0.0021819007465680856
Position 26126: 0.0019561009346287283
Position 13181: 0.001937306706807489
Position 27267: 0.0019027205814752203
Position 36003: 0.0018201384318630007
Position 1519: 0.0011184168289318864
Position 24691: 0.0008618997292728252
Position 24756: 0.0008320324670189655
Position 4238: 0.0007072667276910414
Position 24433: 0.0006840951148823727
Position 16060: 0.0005784389450229251
Position 24552: 0.0005760321523117289
Position 28207: 0.0004552390330336009
Position 24388: 0.0004381374077344243
Position 28406: 0.0003727703112417749
Position 185: 0.00027148586113706847
Position 25886: 0.00020609276262828393
Position 36: 0.0001789352076845635
Position 762: 0.00016743536937284995
Position 296: 0.00013306289374491077
Position 25115: 8.811661310314022e-05
Position 25497: 8.15955683929657e-05
Position 16481: 6.19038185559624e-05
Position 25027: 5.247045633428859e-05
Position 16327: 4.9743142621105655e-05
Position 678: 4.8726284139547395e-05
Position 24902: 2.7153689671591652e-05
Position 25837: 2.5797141305191703e-05
Position 24738: 2.5779297858701965e-05
Position 16157: 2.550964404354501e-05
Position 25506: 2.280904624272114e-05
Position 213: 2.1369151782120992e-05
Position 137: 1.9803694039925987e-05
Position 998: 1.3267156651393765e-05
Position 1083: 1.1828515009021883e-05
Position 287: 1.1375580101850738e-05
Position 189: 1.005926683396206e-05
Position 282: 8.566839215968767e-06
Position 1157: 8.218949145516938e-06
Position 25158: 7.580669987387963e-06
Position 850: 7.362954581072762e-06
Position 1190: 7.174102086895544e-06
Position 26067: 7.0829645060753076e-06
Position 604: 5.605316292545777e-06
Position 1616: 4.763168050822012e-06
Position 548: 2.9002916292262772e-06
Position 1621: 2.7532145921823045e-06
Position 25672: 2.586893189513292e-06
Position 16757: 2.1164446225123745e-06
Position 1116: 1.914434421313437e-06
Position 44: 1.7781885821018587e-06
Position 437: 1.3105617801694435e-06
Position 9: 1.1584218950226657e-06
Position 640: 7.232615218160178e-07
Position 638: 6.03928002676527e-07
Position 132: 6.021886699696237e-07
Position 65: 5.815474956592127e-07
Position 1074: 5.713239200117375e-07
Position 323: 5.031390430303751e-07
Position 755: 4.4711778737235035e-07
Position 146: 4.386449720977966e-07
Position 126: 3.305127299273769e-07
Position 176: 3.043330427423819e-07
Position 341: 2.5970816083299013e-07
Position 1151: 2.2800647091893643e-07
Position 27951: 1.901797218205917e-07
Position 525: 1.58979465375342e-07
Position 848: 1.0085495944027299e-07
Position 27462: 9.249068242528044e-08
Position 26157: 8.917737039127882e-08
Position 80: 8.900831192596293e-08
Position 386: 7.242479853418163e-08
Position 77: 1.4875152768464983e-08
Position 347: 2.316836661913113e-09
Position 24987: 2.371876910618199e-10
Position 24998: 2.2769306957546123e-10
Position 71: 2.6164964811461826e-12
Position 231: 5.2010164973774524e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 24620: 0.9961246132362107
Position 24830: 0.9939965979760853
Position 15935: 0.9907239759187975
Position 24347: 0.9874074044893839
Position 6011: 0.9720826815010133
Position 31201: 0.9064190879910211
Position 15417: 0.8634276513267879
Position 43608: 0.6317937345662835
Position 522: 0.489066290051864
Position 15677: 0.4335351141191906
Position 36584: 0.34680149206540856
Position 27205: 0.34044304937104314
Position 6262: 0.2853670327508825
Position 32854: 0.24603652084001684
Position 12327: 0.20296246940246562
Position 6337: 0.1995532762397533
Position 16309: 0.14909924324679566
Position 6358: 0.1432303598668537
Position 15695: 0.13331044829751884
Position 16369: 0.12809293070382058
Position 6395: 0.12410982396274978
Position 467: 0.11139536868965708
Position 35932: 0.10889995728771643
Position 15391: 0.09461289029087686
Position 27226: 0.09393003197041762
Position 15758: 0.0815864360898533
Position 28735: 0.0757624487382592
Position 983: 0.06618413559281304
Position 35089: 0.06325173550655634
Position 38441: 0.062461054616120934
Position 15620: 0.045631832787447396
Position 19802: 0.04307290270790222
Position 33206: 0.03472361250008146
Position 893: 0.03247838296436338
Position 25970: 0.02360891388564779
Position 16622: 0.02297833822274716
Position 1740: 0.021545830621817027
Position 6212: 0.01596275909098448
Position 2249: 0.015925085857049513
Position 33321: 0.015292791170608456
Position 4305: 0.014649627411338108
Position 31667: 0.014326117410884437
Position 923: 0.013854345365011097
Position 6316: 0.01333252078323352
Position 5552: 0.012300589592536867
Position 27144: 0.012175855973594307
Position 31770: 0.01181639639096999
Position 38645: 0.011555089473507604
Position 21760: 0.011492841708323043
Position 16979: 0.011182905030276878
Position 2630: 0.009496725809712775
Position 18943: 0.00942843180841215
Position 661: 0.009189478724645614
Position 25070: 0.007284462966329578
Position 24378: 0.007065944612944623
Position 1262: 0.007037563530124875
Position 34019: 0.00679694703303776
Position 19840: 0.006177501357547983
Position 27263: 0.005700838325685043
Position 429: 0.005636606461473609
Position 19843: 0.005117328242105435
Position 31623: 0.004414224181695295
Position 6122: 0.004339371292084298
Position 15628: 0.004209370104354373
Position 25233: 0.004160247291779872
Position 35928: 0.003966462005719223
Position 5056: 0.003790887500782412
Position 25997: 0.003785488076745419
Position 19819: 0.0037790163139800386
Position 19039: 0.003506661236226765
Position 24857: 0.0034613716407464194
Position 27074: 0.0032843358649006942
Position 6372: 0.003231224591609578
Position 26680: 0.0032063900932088846
Position 15880: 0.0031522378301080687
Position 18983: 0.002962313948865282
Position 16140: 0.0029613896053394513
Position 16547: 0.002811813004026634
Position 6301: 0.002620838236216959
Position 31576: 0.0024545923284039297
Position 32857: 0.0024119443395838706
Position 28059: 0.0020631876860198184
Position 4182: 0.0020007473888043106
Position 26649: 0.001945828684720088
Position 25830: 0.0017666649815625422
Position 26617: 0.0017506470076324534
Position 19865: 0.0015150738333751027
Position 495: 0.0015091874290916662
Position 13012: 0.0014709490241108538
Position 24839: 0.0014264784529525695
Position 5818: 0.0014209027867340793
Position 4311: 0.0014092724143394393
Position 18572: 0.0013602765260351374
Position 2675: 0.001286611651154252
Position 673: 0.001198888642319987
Position 26720: 0.0011793306294278457
Position 25810: 0.0011703571035051586
Position 18635: 0.0011280663820703975
Position 665: 0.0011237087295352568
Position 2196: 0.001050413196052028
Position 2146: 0.0009878952956434448
Position 18371: 0.0009824393210679362
Position 18967: 0.0009819509659021262
Position 687: 0.0009755427736703853
Position 1422: 0.0009709839105567848
Position 27017: 0.0009428960375434363
Position 1286: 0.0009389170180590181
Position 1029: 0.00093775857835911
Position 25045: 0.0009373023310209476
Position 6078: 0.0008782417788455832
Position 18420: 0.0008306909176666181
Position 25021: 0.0008040201812778601
Position 5533: 0.000800572727030165
Position 33202: 0.0007696336493458818
Position 27336: 0.000714826701892901
Position 1425: 0.0007011904580743097
Position 18338: 0.0006951801712551237
Position 35750: 0.0006559529738599879
Position 937: 0.000640652944417195
Position 1654: 0.0006131126189763208
Position 25972: 0.0005606663250220802
Position 25267: 0.0005152819497807188
Position 24874: 0.0005151645845129296
Position 25092: 0.0005015365265630186
Position 12884: 0.00046635768269663504
Position 693: 0.0004311585550082487
Position 26474: 0.0004310228878302377
Position 25806: 0.00041093647191892406
Position 26397: 0.00039080461302777174
Position 32292: 0.00038097540673261577
Position 31848: 0.00036586441836731164
Position 34549: 0.0003608260538980118
Position 4307: 0.0003329763680957428
Position 26023: 0.0003237612231617148
Position 723: 0.00028243978308409615
Position 33495: 0.0002764726482125924
Position 24808: 0.00021479849930174476
Position 2650: 0.0001920495133534813
Position 34631: 0.00017348947873973677
Position 27818: 0.00017000682462598222
Position 24661: 0.00013822424976799366
Position 1502: 0.00013552770980401142
Position 30569: 0.000132451483930645
Position 30534: 0.00012885141235874186
Position 32019: 0.00012753223110197357
Position 25158: 9.35618610921536e-05
Position 25326: 9.073965124599791e-05
Position 29032: 9.047694706295038e-05
Position 16315: 7.06932744147791e-05
Position 26040: 6.25568710893391e-05
Position 25406: 4.939945063893299e-05
Position 29159: 4.59259026958355e-05
Position 108: 4.221650385912099e-05
Position 25438: 4.173909965856997e-05
Position 446: 3.2798520141838434e-05
Position 528: 2.5685638835795436e-05
Position 24644: 1.9417865873079244e-05
Position 29929: 1.8435994918576523e-05
Position 554: 1.7303022795051637e-05
Position 701: 1.583483612205733e-05
Position 16387: 9.08230100845688e-06
Position 720: 8.8556184358533e-06
Position 27657: 7.3486044474071585e-06
Position 24794: 6.46019635121911e-06
Position 25114: 5.644773655577909e-06
Position 24878: 4.459417954485591e-06
Position 229: 4.448831258549119e-06
Position 987: 4.433441048735729e-06
Position 1681: 3.533075686052344e-06
Position 1767: 2.8314499024292196e-06
Position 25186: 2.3339281172603055e-06
Position 25190: 2.126627754539896e-06
Position 678: 1.8672862619141607e-06
Position 132: 1.6104110771582375e-06
Position 2278: 1.4051439647685502e-06
Position 146: 1.4021030949246346e-06
Position 1516: 1.368074573758742e-06
Position 1598: 1.3564433096967768e-06
Position 1173: 1.3287626581535569e-06
Position 542: 1.3277396435865611e-06
Position 1001: 1.2892112859989124e-06
Position 2221: 9.23895482836109e-07
Position 126: 7.662417795171545e-07
Position 24733: 3.5106636113560284e-07
Position 250: 2.5219231126275216e-07
Position 25023: 2.0917108737101762e-07
Position 24905: 1.895124549551128e-07
Position 163: 1.720776731140548e-07
Position 1139: 1.528465178002883e-07
Position 314: 1.4162760630266317e-07
Position 840: 9.78931168855798e-08
Position 1116: 9.432120077428784e-08
Position 792: 9.28019145359253e-08
Position 77: 9.077696613928193e-08
Position 218: 7.040138113607868e-08
Position 312: 6.852304834043194e-08
Position 120: 4.3122768024783576e-08
Position 296: 4.1011535395537113e-08
Position 1047: 3.630073387877825e-08
Position 203: 3.0471129982710354e-08
Position 25410: 2.417275981532768e-08
Position 25526: 9.029447102152008e-09
Position 25369: 6.909443196948629e-09
Position 25105: 1.9939810680429287e-10
Position 25285: 1.944973120154012e-10
Position 25168: 1.9104399661549995e-10
Position 24977: 5.6435605993077595e-11
