Gene = RP11-15K19.2
Position 2749: 0.0028559906799908857
Position 6821: 0.0026868558131734306
Position 7437: 0.0025403103222749134
Position 20132: 0.0023697368230176223
Position 20039: 0.0023285211142048544
Position 1150: 0.0020908875831794657
Position 2725: 0.001353631359672686
Position 6871: 0.0012321959917670718
Position 7372: 0.0011157960864906673
Position 6746: 0.0009742816887172898
Position 6885: 0.0009629712381278302
Position 6830: 0.0009016325434352331
Position 19500: 0.0008311464540590172
Position 20087: 0.000759426364258107
Position 1076: 0.0006408989728626722
Position 13578: 0.0006343561906637444
Position 19704: 0.0005719337444214348
Position 19452: 0.0004165562539579231
Position 2609: 0.0004101306049503303
Position 12489: 0.0003101259090301291
Position 9998: 0.00023171621759720878
Position 16714: 0.0001776874297206369
Position 12559: 4.8346403658489976e-05
Position 9895: 2.0738180817693114e-05
Position 9994: 1.7860542905092483e-05
Position 1497: 1.6550188353448397e-05
Position 8579: 1.591844010536403e-05
Position 11156: 1.2600533863983782e-05
Position 9511: 1.1628900974908825e-05
Position 7254: 1.0313527017745883e-05
Position 8211: 9.64088377336428e-06
Position 1844: 9.412619328994797e-06
Position 722: 8.151478717845967e-06
Position 704: 7.981837827085885e-06
Position 7812: 7.799599220519877e-06
Position 4520: 7.15618313356925e-06
Position 1869: 6.880282665744886e-06
Position 4078: 6.689995823662422e-06
Position 8556: 6.528607961419239e-06
Position 8236: 6.431678869308472e-06
Position 8633: 5.767342922621813e-06
Position 10320: 5.408882467879459e-06
Position 10018: 4.738671152133596e-06
Position 7845: 4.104097958739279e-06
Position 9209: 3.95706819481752e-06
Position 8844: 3.8571994538288765e-06
Position 11246: 3.685222997286879e-06
Position 4171: 2.6135154952444487e-06
Position 6324: 2.3267589183448455e-06
Position 9417: 1.5447295980291928e-06
Position 1522: 1.5235803287393119e-06
Position 4054: 1.5005850793808597e-06
Position 2250: 1.4942456938105238e-06
Position 9212: 1.3957480868544305e-06
Position 9017: 1.2765763321355832e-06
Position 4496: 1.097946896122723e-06
Position 4754: 1.065744168702342e-06
Position 3431: 8.037182263780326e-07
Position 4615: 6.943684024730738e-07
Position 5883: 6.84164606026836e-07
Position 865: 6.19521545184164e-07
Position 2674: 5.591871442551906e-07
Position 4203: 5.48916449653129e-07
Position 2324: 5.404641438563937e-07
Position 2006: 5.330368234053203e-07
Position 2924: 4.798420799343253e-07
Position 6257: 4.2159589234006503e-07
Position 3494: 3.810374170588179e-07
Position 5155: 3.324834749566728e-07
Position 5070: 3.322072291132551e-07
Position 3855: 3.287003685073009e-07
Position 2471: 3.2706928607661236e-07
Position 4190: 2.986134856386102e-07
Position 1052: 2.691027321527312e-07
Position 5309: 2.554121235524444e-07
Position 2638: 2.505397582611239e-07
Position 2009: 2.2984233925793115e-07
Position 3997: 2.287571143491842e-07
Position 5188: 2.2403213399765858e-07
Position 1320: 2.213089812245184e-07
Position 1186: 2.0572982646406895e-07
Position 2831: 2.0519069592526801e-07
Position 3386: 1.8968324672443037e-07
Position 1294: 1.6233378421774346e-07
Position 1943: 1.454936150753145e-07
Position 2060: 1.3579457224615719e-07
Position 1850: 1.3559030697120036e-07
Position 3645: 1.295668151110748e-07
Position 2201: 1.206888151475396e-07
Position 1537: 1.156849745013118e-07
Position 3333: 1.1243778062496234e-07
Position 2205: 1.0669363668262099e-07
Position 1224: 1.0488693272619018e-07
Position 2550: 9.036169271975794e-08
Position 1366: 8.461306988342182e-08
Position 1435: 7.610532017940334e-08
Position 1654: 6.989808785883214e-08
Position 2430: 6.266710655828523e-08
Position 283: 6.158449769679402e-08
Position 2449: 6.158318048523397e-08
Position 984: 5.545413864691463e-08
Position 1030: 4.969196853570651e-08
Position 1539: 4.465579636204785e-08
Position 726: 3.8598156789112294e-08
Position 977: 3.1910307033206e-08
Position 253: 1.5004349978994267e-08
Position 830: 5.716630136718084e-09
Position 1092: 3.766595445814487e-09
Position 849: 2.39577192952205e-09
Position 216: 1.787572203050327e-09
Position 1157: 1.7528436840767662e-09
Position 221: 1.6778395893857982e-09
Position 1473: 6.975656546072217e-10
Position 366: 6.516144358603709e-10
Position 910: 5.718443345708481e-10
Position 256: 4.1673545413246137e-10
Position 1661: 3.3065790910105637e-10
Position 1955: 3.1712506131367716e-10
Position 805: 3.042124491411589e-10
Position 1162: 2.5219722339023726e-10
Position 821: 2.4973566167650176e-10
Position 261: 1.46180354887384e-10
Position 1380: 1.0671391451290643e-10
Position 1619: 9.174955714418785e-11
Position 959: 5.832258708850401e-11
Position 128: 5.6856500419499924e-11
Position 180: 5.684908339943881e-11
Position 1207: 4.673598699980017e-11
Position 793: 3.1330081114237034e-11
Position 205: 3.025322273145556e-11
Position 786: 1.961935121981952e-11
Position 218: 1.2222551419268846e-11
Position 521: 9.441033200833317e-12
Position 175: 8.813488229765508e-12
Position 135: 8.309979955241751e-12
Position 375: 4.375742973511373e-12
Position 508: 2.869398517925449e-12
Position 152: 2.3878828418843757e-12
Position 495: 1.4587716780034946e-12
Position 385: 1.276020450883658e-12
Position 115: 1.1055139652777025e-12
Position 482: 3.1381162619395997e-13
Position 1233: 1.9202418546841273e-13
Position 1236: 1.9020268096646667e-13
Position 403: 1.5782576850545012e-13
Position 637: 8.730606616624133e-14
Position 469: 7.250825518676675e-14
Position 990: 2.6672999417339826e-14
Position 988: 1.3301538284109443e-14
Position 132: 2.334482337452001e-15
Position 630: 1.6790718305807885e-17
