Gene = RSRP1
Position 4267: 0.0004697141703074222
Position 3338: 0.0004628942624702705
Position 308: 0.00043578865607394435
Position 4823: 0.00040820132662710846
Position 1354: 0.0003973030335985118
Position 4191: 0.00038853646215723044
Position 2926: 0.0003296125762528985
Position 536: 0.00030394509606406454
Position 4165: 0.00026189058326197623
Position 4620: 0.0002475422708887696
Position 4530: 0.00022346229819226118
Position 4789: 0.0002117423101208472
Position 3757: 0.0002099769704850386
Position 527: 0.00018350461435049872
Position 4235: 0.00015922170848576121
Position 322: 0.00012902353880235934
Position 3719: 0.000127145904901103
Position 1249: 0.00011498491301536475
Position 4108: 0.00010149352001459597
Position 1200: 9.692726972999844e-05
Position 3904: 9.39994841676599e-05
Position 2878: 8.242748956571887e-05
Position 3942: 8.229226772491582e-05
Position 4283: 7.762897289659393e-05
Position 4767: 7.363968428796771e-05
Position 4513: 6.914503779505662e-05
Position 183: 6.581849309297362e-05
Position 4889: 6.223181412032723e-05
Position 155: 5.323718928029073e-05
Position 838: 4.981795687409008e-05
Position 1180: 4.887008274022368e-05
Position 1171: 4.7884784060123024e-05
Position 806: 4.189029249445807e-05
Position 4875: 4.155292483322804e-05
Position 3108: 4.152620036547911e-05
Position 5056: 4.131867655223888e-05
Position 1360: 4.11689994770426e-05
Position 2988: 3.780833044234536e-05
Position 842: 3.7164461746409377e-05
Position 2241: 3.332111937163981e-05
Position 2316: 3.2250249576891866e-05
Position 549: 2.9720312796763443e-05
Position 5208: 2.8270014093367795e-05
Position 3666: 1.889506409008199e-05
Position 441: 1.7675452611397728e-05
Position 3669: 1.6816791069733807e-05
Position 411: 1.4108879591825919e-05
Position 5166: 1.2691751163995401e-05
Position 159: 6.3602660282697435e-06
Position 2178: 5.891317494473234e-06
Position 119: 5.737264765469136e-06
Position 603: 4.112292110811999e-06
Position 731: 3.717002272209191e-06
Position 738: 3.5271633909757445e-06
Position 335: 3.4257986269411317e-06
Position 2296: 2.691502192236755e-06
Position 2788: 2.5601316612945005e-06
Position 638: 2.4960465036071953e-06
Position 600: 1.7591344078573975e-06
Position 2268: 1.7118973450199441e-06
Position 779: 1.6208091174596034e-06
Position 743: 1.434853338466451e-06
Position 662: 1.381913413092201e-06
Position 2743: 9.986281976786766e-07
Position 555: 9.80585443255771e-07
Position 1979: 5.375150748641757e-07
Position 3612: 5.131525069917732e-07
Position 116: 4.7297262060277893e-07
Position 190: 3.7997400010056027e-07
Position 500: 1.240291097736872e-07
Position 3569: 8.145803320940375e-08
Position 1067: 7.616338807866965e-08
Position 2937: 4.8556402282467645e-08
Position 1501: 4.044992777825745e-08
Position 505: 2.9487685527112777e-08
Position 129: 2.504918762210913e-08
Position 171: 2.3830356057430286e-08
Position 344: 1.507140302754227e-08
Position 261: 9.834227665736331e-09
Position 239: 8.859761521238383e-09
Position 2016: 7.469518694049485e-09
Position 3495: 7.082238924675775e-09
Position 215: 1.1504955387958373e-09
Position 194: 1.131270216427375e-09
Position 250: 1.0666415175736622e-09
Position 264: 1.0975941809193728e-10
Position 268: 7.86506785860871e-11
