Gene = MGST3
Position 23417: 0.10340972279342561
Position 4925: 0.06895698030545609
Position 353: 0.05962718746656059
Position 20083: 0.05445410802961839
Position 756: 0.05167637256481919
Position 1413: 0.04925101230974849
Position 20132: 0.04918176300297889
Position 2157: 0.04790773982254782
Position 23356: 0.04707855891191464
Position 19330: 0.042664536973524264
Position 9506: 0.04255504890057981
Position 22835: 0.04162427448036876
Position 413: 0.04110352275736538
Position 22906: 0.041049411515766854
Position 4458: 0.04076548903848561
Position 13922: 0.03367068732644818
Position 242: 0.03285546362941561
Position 20169: 0.030964331988458976
Position 4895: 0.02592553778180781
Position 988: 0.025306935226073128
Position 4601: 0.025061595377237584
Position 1375: 0.02335282580737278
Position 1041: 0.020428115804956876
Position 20599: 0.01934426304823424
Position 22094: 0.016756475044974517
Position 20520: 0.01577385957698795
Position 364: 0.01358009291428138
Position 819: 0.013532495697189725
Position 1128: 0.012385525501570975
Position 4702: 0.010966907268867869
Position 1079: 0.00993841223264517
Position 23182: 0.008599226851160487
Position 1433: 0.00846600713229462
Position 20651: 0.008304150565540708
Position 397: 0.007179282901633976
Position 21819: 0.007073469095812781
Position 211: 0.006868533691883374
Position 1015: 0.006408130004555152
Position 22065: 0.006277631553426002
Position 3660: 0.005835412816073556
Position 8203: 0.005822876167547606
Position 9597: 0.00534043648168975
Position 3778: 0.004633353267670022
Position 24589: 0.004282592555650065
Position 784: 0.0038912828859982984
Position 8059: 0.003686580139123673
Position 1149: 0.0034542412232625944
Position 20576: 0.003400683943275966
Position 24066: 0.0031591020558930315
Position 24701: 0.0027667076873747684
Position 1166: 0.0022755598164410093
Position 19718: 0.002159139267770388
Position 21574: 0.0018227165278692265
Position 21272: 0.001817381160034226
Position 1141: 0.0017267365691826183
Position 9041: 0.001635675270316489
Position 19829: 0.0014533372491848911
Position 22767: 0.0014279863329131183
Position 1458: 0.0012435656868127014
Position 21724: 0.0011731455081428364
Position 284: 0.0011169874610069375
Position 22288: 0.0011046752532657559
Position 22203: 0.0010558896105188273
Position 688: 0.0010304874551994665
Position 22499: 0.0009999383222801298
Position 423: 0.0009326625085141493
Position 264: 0.0008894182091482691
Position 1212: 0.0008560099834142855
Position 21492: 0.0007811932478928641
Position 21537: 0.0007244732369098625
Position 21297: 0.0006022652958748668
Position 21540: 0.0005295564507413352
Position 24361: 0.0005171012240879724
Position 24239: 0.0004729398207379663
Position 3961: 0.0004498968122348555
Position 3449: 0.00044224596086089293
Position 23045: 0.00039214371646852396
Position 20620: 0.0003234750425449747
Position 22089: 0.0003069353331788462
Position 22069: 0.00022489617260079196
Position 23581: 0.00021976695001771444
Position 22113: 0.00019660389387768227
Position 4871: 0.00017316092898867557
Position 1909: 0.00015889061844385138
Position 24420: 0.00015783072211202176
Position 22680: 0.00015163243207836705
Position 24513: 0.00014807300137254536
Position 22868: 0.00013758261036851623
Position 1889: 9.8824845144766e-05
Position 1378: 9.399255916215213e-05
Position 22241: 8.613110948100996e-05
Position 22316: 8.582425929330765e-05
Position 3693: 7.205074168934795e-05
Position 23062: 7.135701918456498e-05
Position 23207: 7.130981757289603e-05
Position 821: 6.95858982974346e-05
Position 3316: 6.271048388035474e-05
Position 21402: 5.57803359121793e-05
Position 3716: 4.5484582704947276e-05
Position 1195: 3.636586392842468e-05
Position 21874: 2.919520893575875e-05
Position 21823: 2.5402281823221645e-05
Position 268: 2.4114804746016766e-05
Position 572: 2.2292999916899764e-05
Position 933: 1.9705942610916406e-05
Position 175: 1.518270404722891e-05
Position 1241: 9.812989210720466e-06
Position 885: 9.199520676160385e-06
Position 1243: 8.371764044498015e-06
Position 252: 6.844170446828906e-06
Position 1043: 5.976887494177074e-06
Position 517: 5.899371020160888e-06
Position 21649: 5.7246246047793475e-06
Position 369: 4.9824324137771736e-06
Position 208: 4.655740975546892e-06
Position 21279: 3.885882319700976e-06
Position 639: 3.496402436945176e-06
Position 701: 3.46176898216409e-06
Position 181: 3.0927390560283344e-06
Position 183: 3.0848993206442583e-06
Position 21334: 2.796155957869589e-06
Position 223: 2.7794305498996428e-06
Position 21612: 2.023116657038699e-06
Position 287: 1.2824487409771357e-06
Position 278: 1.0868042040176036e-06
Position 860: 8.104916658261645e-07
Position 215: 7.976150780382525e-07
Position 1269: 7.071678765869626e-07
Position 186: 2.9832532505352886e-07
Position 432: 2.3584941660093158e-07
Position 580: 1.7704863158350882e-07
Position 888: 7.707449675732102e-08
Position 5159: 4.09676360339358e-08
Position 7335: 3.170587372987927e-08
Position 658: 1.157626605950259e-08
Position 5071: 1.0492608933203411e-08
Position 488: 8.72339850908735e-09
Position 499: 7.234823348711995e-09
Position 160: 6.299096389844628e-09
Position 456: 3.954397538007112e-09
Position 123: 2.985231629401292e-09
Position 128: 2.4068605357628703e-09
Position 463: 2.708508638682909e-10
Position 535: 1.4957919400073992e-10
Position 443: 6.272436348578224e-11
Position 144: 3.496515719079953e-11
Position 662: 1.5951687728786304e-11
