Gene = CCT5
Position 9438: 0.0021670342747102055
Position 9544: 0.0021630712134113675
Position 15535: 0.0019612165211395126
Position 10382: 0.001894375773888675
Position 7483: 0.0018659572610620265
Position 1345: 0.0018604014941757184
Position 3746: 0.0017744930093756782
Position 7225: 0.0017178489710015813
Position 6547: 0.0017156100157706285
Position 14069: 0.0017093071261602114
Position 6299: 0.0016522531567003946
Position 1608: 0.0016145904024599759
Position 2458: 0.0015706485488331302
Position 16355: 0.0015701039076849747
Position 4696: 0.0015130967242694047
Position 3465: 0.0014697698652305232
Position 400: 0.001468380803771889
Position 632: 0.0014104414686146307
Position 2057: 0.0012978616558371428
Position 6119: 0.0011827407403062111
Position 4195: 0.0011777775468823856
Position 4239: 0.0011430913018923444
Position 8248: 0.0011400180157796586
Position 1684: 0.0010718921174550841
Position 9322: 0.0009484058056657017
Position 2003: 0.0009164656200548783
Position 4730: 0.0008907014216679201
Position 11319: 0.0008734098475777963
Position 904: 0.0008485806412682912
Position 1289: 0.0007983122292182571
Position 9317: 0.0007634314621250317
Position 2130: 0.000754509192159114
Position 2271: 0.000672833328103124
Position 4402: 0.0006346706154217567
Position 256: 0.0006114562101197352
Position 6555: 0.00052412076091031
Position 3110: 0.0004856564527236317
Position 13502: 0.00047149790170925856
Position 2115: 0.00046021136258678983
Position 259: 0.0004554488965761471
Position 9532: 0.00040665298590279947
Position 1590: 0.00040223228960691216
Position 6487: 0.00039337693443311717
Position 281: 0.00039246825715472783
Position 862: 0.00035533913717714777
Position 5358: 0.0003483230364002019
Position 1834: 0.0003476443124598675
Position 2086: 0.0003347839727092682
Position 178: 0.000329134081440125
Position 1581: 0.00032225718039139583
Position 2006: 0.0003204535329633102
Position 233: 0.00029746674996958207
Position 13944: 0.00028226302986990076
Position 6203: 0.0002693089874441727
Position 1255: 0.00026805950143627734
Position 1721: 0.0002628797431836364
Position 13814: 0.00021980710926959606
Position 2081: 0.0002051499534722937
Position 190: 0.0002006280164163737
Position 989: 0.00019699240159059943
Position 13826: 0.00019197312458052102
Position 1037: 0.00018728556423134172
Position 4663: 0.00018381303033180487
Position 3065: 0.00014128794876068154
Position 3541: 0.00013785798759220996
Position 972: 0.00013161343855752402
Position 1380: 0.000131116332069098
Position 2914: 0.00012985997100778377
Position 5790: 0.00012044659147573233
Position 1954: 9.110873028605213e-05
Position 780: 8.331270005159455e-05
Position 672: 7.79578910414306e-05
Position 330: 7.750942126482706e-05
Position 485: 5.226518211350153e-05
Position 803: 5.197629665157901e-05
Position 5298: 4.344713471028579e-05
Position 515: 3.971827353986492e-05
Position 9197: 3.423922453059785e-05
Position 348: 3.391729232340277e-05
Position 242: 3.303923345991399e-05
Position 1457: 2.9089993128934144e-05
Position 12031: 2.1576723662868397e-05
Position 1400: 1.8585197494860532e-05
Position 357: 1.7863695470723462e-05
Position 290: 1.6006692564878207e-05
Position 1076: 1.5436487590381532e-05
Position 5182: 8.618550435259283e-06
Position 4590: 4.932310464564025e-06
Position 1470: 4.4117687559109e-06
Position 733: 3.0190018620684072e-06
Position 9838: 2.9989568408103485e-06
Position 750: 2.384797385656773e-06
Position 4039: 2.3611368755203435e-06
Position 4615: 2.216457145011562e-06
Position 1139: 1.6975014853333706e-06
Position 737: 1.5855336553605378e-06
Position 1006: 1.3802029051915107e-06
Position 798: 1.2286416251581293e-06
Position 1087: 9.272513589506862e-07
Position 13870: 6.718472245709566e-07
Position 762: 3.4896723066450443e-07
Position 559: 2.605741509641545e-07
Position 4528: 2.063816951622754e-07
Position 13263: 1.4670560461057876e-07
Position 536: 9.538389460211156e-08
Position 4511: 8.643734887509091e-08
Position 524: 1.6075931985578744e-08
Position 494: 1.2467508649021842e-08
Position 287: 1.2187682684109625e-08
Position 597: 7.931775388704835e-09
Position 299: 6.41324507957713e-09
Position 685: 1.2574005387283498e-09
Position 638: 8.51756272955175e-10
Position 602: 8.480642769019348e-10
Position 605: 7.591663631314127e-10
Position 573: 6.509999281012102e-10
