Gene = TROVE2
Position 583: 0.10548941522326838
Position 9935: 0.0900063949281831
Position 24463: 0.07155444714366996
Position 25220: 0.0704881594924912
Position 22170: 0.05739362132432825
Position 451: 0.04953621797478053
Position 24191: 0.04443703076807445
Position 24352: 0.03871855586783701
Position 6819: 0.03375549215860727
Position 24427: 0.033486429487169955
Position 3787: 0.032629654782100614
Position 24866: 0.023859539354322227
Position 6733: 0.022318757777782795
Position 23856: 0.020896228337626915
Position 24394: 0.018769933567605996
Position 23776: 0.014943630136294512
Position 9451: 0.010832305267499585
Position 23695: 0.0076309579401713954
Position 24652: 0.006048944713273174
Position 23881: 0.005012462990877129
Position 23991: 0.004874124924564074
Position 25013: 0.004493999622330587
Position 21945: 0.003552461139628491
Position 25172: 0.003530440176808163
Position 23149: 0.0025421770867874
Position 601: 0.002419869764931237
Position 3920: 0.0020847051040080553
Position 24441: 0.0019822747786426504
Position 22694: 0.001962695231351291
Position 23098: 0.0017599202095528214
Position 23818: 0.0016572122021579051
Position 24914: 0.0014924058900168647
Position 23714: 0.001381108678956285
Position 23564: 0.0013581881968596705
Position 23367: 0.0011513944045660903
Position 23519: 0.0011474489996818559
Position 3618: 0.0010876902692546241
Position 24132: 0.001036530459561933
Position 23146: 0.0010053005728457869
Position 24127: 0.0009180192904445986
Position 23187: 0.0008791595282302394
Position 23363: 0.0008136022700953985
Position 24498: 0.0007325086552225991
Position 22779: 0.0007106167908702039
Position 23437: 0.0006075074792291716
Position 25298: 0.0006015534209353987
Position 24468: 0.0005197578949808705
Position 24233: 0.0004812349475506758
Position 23837: 0.0004781883431069187
Position 23545: 0.0004644763983796699
Position 24620: 0.00043015354454758315
Position 22568: 0.0003899544119042469
Position 25316: 0.0003643430127022873
Position 23461: 0.00035930348156932294
Position 25319: 0.00035022087431036157
Position 25226: 0.0003026591063204309
Position 24707: 0.00027242356473233435
Position 24001: 0.0002545142876773189
Position 24091: 0.00025131146641988497
Position 23612: 0.00023418361054041123
Position 423: 0.00022570788331904374
Position 23033: 0.00022182810337691993
Position 24144: 0.00018970271886513878
Position 23008: 0.0001763465975178202
Position 24289: 0.00016688700696710154
Position 23190: 0.00013151688956796712
Position 23088: 0.0001239669487362979
Position 294: 0.0001127189834839404
Position 23925: 9.11924902989173e-05
Position 23943: 8.87557842751874e-05
Position 24580: 7.652486888456659e-05
Position 269: 2.8020378160394352e-05
Position 24375: 2.019144782022954e-05
Position 1142: 1.8576011147584385e-05
Position 22405: 1.1849596266526972e-05
Position 23678: 1.1492612322844721e-05
Position 23702: 1.0436343046638677e-05
Position 229: 9.641430236053021e-06
Position 23235: 8.258056445442942e-06
Position 3512: 8.206788404967353e-06
Position 3094: 5.182262639314515e-06
Position 3275: 3.842370809644212e-06
Position 1338: 3.7176558009777096e-06
Position 1813: 2.4711568515385906e-06
Position 3291: 2.182453865582969e-06
Position 2764: 2.1367550617963155e-06
Position 707: 1.6722248482549813e-06
Position 1590: 1.4235289067204405e-06
Position 3469: 1.388681567246501e-06
Position 22200: 1.358768700528459e-06
Position 304: 1.194492873176003e-06
Position 1057: 9.923212345003277e-07
Position 23248: 9.82072265407456e-07
Position 3162: 8.108310355994219e-07
Position 402: 6.294920916038504e-07
Position 2786: 5.518306995600507e-07
Position 1090: 5.390697918707516e-07
Position 3242: 4.934419975162273e-07
Position 3125: 4.391917968379064e-07
Position 740: 3.5508348078636744e-07
Position 3102: 3.370661493609968e-07
Position 459: 3.050608472951016e-07
Position 1181: 2.7491843319120663e-07
Position 1164: 2.7185993745652597e-07
Position 2677: 2.2206559334789102e-07
Position 333: 2.1990459776443406e-07
Position 709: 1.409575094946858e-07
Position 23800: 1.2979526225554256e-07
Position 821: 1.2651230156303389e-07
Position 23675: 1.1522598345532336e-07
Position 775: 1.0742963076827053e-07
Position 535: 9.166023591633903e-08
Position 348: 2.420581666029426e-08
Position 23273: 1.64819233956615e-08
Position 180: 1.3775701037687637e-08
Position 177: 8.661668437292533e-09
Position 188: 5.902804504222203e-09
Position 22971: 3.903757648295838e-09
Position 354: 3.539472767267516e-09
Position 1108: 3.4314136129147297e-09
Position 759: 3.066222282987018e-09
Position 165: 3.39579237144217e-10
Position 182: 1.198137451025096e-10
Position 372: 4.744483295576436e-12
Position 384: 3.1536487932324635e-12
Position 359: 3.7439949177238287e-13
