Gene = OCLN
Position 31121: 0.036927539659362886
Position 29707: 0.03474422420891977
Position 26980: 0.03014810881941892
Position 6807: 0.029836388132052884
Position 29194: 0.021526497017890243
Position 25039: 0.01935118645713895
Position 6811: 0.019035969218883557
Position 2390: 0.01882777874876837
Position 27690: 0.018304498381386546
Position 23639: 0.017780416456767225
Position 28600: 0.017170059033941577
Position 22367: 0.014416537286361464
Position 29728: 0.012893715350464569
Position 12174: 0.011510792725783427
Position 21955: 0.011435227584773975
Position 23139: 0.01115924666702409
Position 28576: 0.011108783590227668
Position 2311: 0.010191928531655906
Position 494: 0.009084819128556033
Position 27325: 0.008859404033225202
Position 548: 0.008790304071868156
Position 21931: 0.008764490438407779
Position 393: 0.008641107833746569
Position 25565: 0.008592082867529558
Position 499: 0.00832752794025534
Position 26601: 0.008311080239109626
Position 535: 0.008078914965188725
Position 16848: 0.008020330260282016
Position 1168: 0.007924470536156527
Position 27711: 0.007240392830272336
Position 25202: 0.006500600929392351
Position 22643: 0.0060262225265712305
Position 23679: 0.0053912721967882184
Position 14863: 0.005242896235646031
Position 23719: 0.0051780001147182725
Position 23486: 0.004844229912963626
Position 25521: 0.004780858159045823
Position 23406: 0.004711090040875226
Position 27590: 0.004617600458695864
Position 22024: 0.004031770699519639
Position 27024: 0.004029442041000034
Position 14048: 0.0037156143336057007
Position 22279: 0.003515767199853943
Position 6412: 0.0033456645319361236
Position 26315: 0.0033378485711448354
Position 26221: 0.0032660098269792024
Position 25063: 0.0031663138172671767
Position 21881: 0.0030788672377745105
Position 2529: 0.0029382613447124176
Position 23410: 0.0029195231565918066
Position 23090: 0.002625295034486869
Position 23600: 0.0025880162145848163
Position 23523: 0.00249964033256101
Position 309: 0.0024671040542736692
Position 25683: 0.002214691282740491
Position 25983: 0.002181359722020978
Position 23795: 0.002060270820440432
Position 21998: 0.0018449315396821696
Position 12137: 0.001701142524415587
Position 3115: 0.0015230899918470405
Position 1923: 0.0013336258984817852
Position 2748: 0.001135997513692227
Position 438: 0.0010418163943898666
Position 2874: 0.000968871791382439
Position 1947: 0.0009022704655548257
Position 511: 0.0008911881858550706
Position 450: 0.0008322991348159579
Position 2129: 0.0007395488820758914
Position 2676: 0.0007019643772394811
Position 23563: 0.0006833977099110434
Position 17748: 0.0006354785505979909
Position 1338: 0.0006339892906733268
Position 22601: 0.0006333743231999973
Position 2637: 0.0006125752181293869
Position 1242: 0.0005951021429530949
Position 13709: 0.0005733966577898673
Position 22389: 0.0005185045832647761
Position 15787: 0.0005102466870345374
Position 1326: 0.0004164895972173115
Position 22150: 0.00037157722870567587
Position 22073: 0.0003706581154456597
Position 12196: 0.0003568286880417812
Position 2076: 0.0002882144343655853
Position 2318: 0.00027172559608350277
Position 2079: 0.0002675307080842379
Position 2104: 0.0002643087092985231
Position 2499: 0.00025576038510708576
Position 316: 0.00024266341188478673
Position 19146: 0.00021671474007986093
Position 15358: 0.0002030247532818443
Position 2397: 0.00019019469179511314
Position 22047: 0.0001577011934627985
Position 2723: 0.00015013953763396215
Position 357: 0.00011724962913371516
Position 2212: 0.00011496639674842789
Position 17093: 9.353158270551036e-05
Position 18803: 7.764768633606708e-05
Position 224: 7.550926241286769e-05
Position 1074: 5.703255768164149e-05
Position 3010: 5.6172378775115585e-05
Position 1952: 5.5544879813994224e-05
Position 583: 5.255720820987359e-05
Position 2228: 5.166023416743735e-05
Position 729: 4.860221822929729e-05
Position 969: 4.796969818025629e-05
Position 15203: 4.042084829259487e-05
Position 1171: 3.7439129560773655e-05
Position 457: 3.595605030035581e-05
Position 2274: 3.387143869278367e-05
Position 14111: 3.375553884279546e-05
Position 684: 3.2048992069305444e-05
Position 13100: 2.889805393739564e-05
Position 12844: 2.8689257377714108e-05
Position 17468: 2.748247787125395e-05
Position 15337: 2.6867138039491755e-05
Position 17566: 2.1151229971081154e-05
Position 13197: 2.0460687819989713e-05
Position 475: 1.876438556481754e-05
Position 3342: 1.8649123214325103e-05
Position 595: 1.859811451847055e-05
Position 367: 1.837915259817625e-05
Position 1290: 1.8376771711147603e-05
Position 12396: 1.4699575338662159e-05
Position 463: 1.3630769448602896e-05
Position 1929: 1.2732742604543556e-05
Position 12316: 1.0815761931736724e-05
Position 14255: 8.990884154035445e-06
Position 162: 5.476927866513008e-06
Position 12357: 4.864406840379476e-06
Position 14295: 4.697351819912107e-06
Position 12709: 3.314136325698876e-06
Position 3833: 1.608360753503812e-06
Position 98: 6.520857561562384e-07
Position 1134: 2.330386070407162e-07
Position 484: 1.786052316611581e-07
Position 330: 1.700276864943207e-07
Position 4970: 1.64586001980701e-07
Position 4293: 1.0586815279736177e-07
Position 1997: 4.276105477232765e-08
Position 218: 4.185030439343005e-08
Position 336: 2.9493045168644117e-08
Position 364: 2.474692325526618e-08
Position 248: 2.009588957015233e-08
Position 173: 1.1297009777554327e-08
Position 938: 9.355754320197347e-09
Position 245: 9.113140028716962e-09
Position 241: 8.309453634913054e-09
Position 481: 7.84421065190095e-09
Position 472: 5.7798843266159455e-09
Position 324: 5.246429008174072e-09
Position 326: 4.42942791927127e-09
Position 553: 4.236782973302302e-09
Position 1028: 2.557265153998038e-09
Position 187: 2.4208861848834024e-09
Position 101: 2.090751330559508e-09
Position 454: 1.9234042827269562e-09
Position 762: 1.4620553847153089e-09
Position 348: 1.096055061094366e-09
Position 742: 1.0831758861826319e-09
Position 345: 3.644149251463247e-10
Position 184: 3.2373626663181365e-10
Position 338: 1.3416089583596458e-10
Position 1010: 6.265791027019963e-14
