Gene = MEAF6
Position 1108: 6.464337668327489e-05
Position 1358: 6.137192017916578e-05
Position 532: 5.7137308232556224e-05
Position 5319: 5.415777357260458e-05
Position 581: 5.404213927789517e-05
Position 996: 4.570625842570526e-05
Position 778: 3.877401289608619e-05
Position 471: 3.866549317105732e-05
Position 1031: 3.8121070163656504e-05
Position 1111: 3.075119539893293e-05
Position 6371: 3.050135556482597e-05
Position 1562: 2.5985999166110305e-05
Position 2209: 2.5686366388228402e-05
Position 5294: 2.4254603173588694e-05
Position 1385: 2.2599681797525706e-05
Position 926: 1.2277016372566275e-05
Position 802: 1.1504180935187279e-05
Position 6450: 9.424872654808281e-06
Position 804: 6.830067572610954e-06
Position 1132: 6.660217249274517e-06
Position 726: 5.237333845850382e-06
Position 898: 4.284127978693599e-06
Position 225: 3.386802599899155e-06
Position 2746: 2.636965628763504e-06
Position 2742: 2.3140653499393743e-06
Position 4986: 1.3672534541810865e-06
Position 2536: 1.5352230906922035e-07
Position 5398: 9.338076854597942e-08
Position 126: 7.257219198141965e-08
Position 842: 4.309020807714921e-08
Position 190: 3.3301229357776098e-09
Position 489: 1.7556028500774935e-09
Position 83: 8.442029840453521e-10
Position 451: 2.133580597899709e-10
Position 487: 2.2024494274218947e-11
Position 194: 2.3170162193272923e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1224: 0.9533240364467921
Position 12766: 0.9359432830640001
Position 5220: 0.8374677761635313
Position 13745: 0.7433440846825478
Position 20655: 0.5882946979133936
Position 5439: 0.44855542510605456
Position 18844: 0.40521804118502525
Position 9541: 0.3770846253302874
Position 15217: 0.29913331230217866
Position 9544: 0.23365012453532874
Position 5417: 0.1630651707266169
Position 13472: 0.16173701336056828
Position 5092: 0.14359278248415097
Position 2581: 0.13308801461856007
Position 17820: 0.10302877820735601
Position 15165: 0.05988067095687806
Position 6656: 0.038459710593689626
Position 20948: 0.03767365018759995
Position 7200: 0.03709336234647044
Position 7148: 0.0362525781309776
Position 13182: 0.036154575229369414
Position 13821: 0.03401474303123894
Position 18158: 0.023726345625445084
Position 12910: 0.02194095436912514
Position 1106: 0.020512828431397977
Position 13712: 0.020440983305407345
Position 7163: 0.01996940592679083
Position 13576: 0.01715427090934369
Position 19107: 0.016841227451348324
Position 16861: 0.014478575520899492
Position 882: 0.013695222206879352
Position 17221: 0.013355234606736485
Position 4728: 0.012991914426354405
Position 16674: 0.012524153947812342
Position 15001: 0.012267927651059251
Position 5047: 0.010981288689419267
Position 13429: 0.009989804202079662
Position 12819: 0.009984584582816279
Position 14473: 0.00975941431142108
Position 6652: 0.00965002402758388
Position 4720: 0.009592792421138242
Position 14153: 0.008193958259993623
Position 2655: 0.0064194369995302526
Position 777: 0.005850558782523282
Position 2040: 0.005809216169727789
Position 19232: 0.005220757213767346
Position 3476: 0.005149642941752083
Position 11278: 0.004936358670663388
Position 13243: 0.004436178182239019
Position 5232: 0.004307450060456489
Position 13187: 0.004067568052795182
Position 2066: 0.0040054802343023515
Position 2499: 0.003816441636265444
Position 14005: 0.003647522658552519
Position 13951: 0.003598179047903013
Position 13539: 0.003593163111704594
Position 1191: 0.0035734126557739354
Position 13693: 0.0035249051202660715
Position 16641: 0.0034342767781956967
Position 13983: 0.0032783364627459685
Position 6616: 0.0030437061270221183
Position 7343: 0.0025010601837813316
Position 2898: 0.002283458007690417
Position 7234: 0.002236774090065536
Position 277: 0.002075579855134957
Position 3777: 0.002044986847539378
Position 9431: 0.0019525647425043331
Position 7769: 0.0019441978774403753
Position 10496: 0.0019281134919568645
Position 4639: 0.0018811225107426026
Position 7661: 0.0016656525356507188
Position 5167: 0.001620342852662431
Position 20599: 0.0015692918701427825
Position 5099: 0.0015638593574664862
Position 1271: 0.0014096453610625396
Position 14056: 0.0014000976132064445
Position 2629: 0.0013598989489299882
Position 5443: 0.0013560592771945416
Position 14495: 0.0013450981050383431
Position 7470: 0.0013361796822391003
Position 13489: 0.0012408053518160223
Position 15588: 0.0012139790118888072
Position 1737: 0.000987380992010249
Position 1686: 0.000982189324829452
Position 6746: 0.0009502821973726118
Position 3003: 0.0009496368246174899
Position 7610: 0.0009214723821691558
Position 15620: 0.0008675388120332247
Position 4554: 0.0008565261711851172
Position 15780: 0.0007819476257596309
Position 5113: 0.0007744944279898568
Position 17296: 0.0007465384958874816
Position 7449: 0.0007442328570375215
Position 5397: 0.00064586060900278
Position 622: 0.0006446261406831844
Position 12557: 0.0006432332823360772
Position 7734: 0.0005823297614724567
Position 12692: 0.0005801853149716164
Position 14477: 0.0005536297762633069
Position 1251: 0.0005367761231470351
Position 2602: 0.0004957892418550472
Position 3135: 0.0004649575281068426
Position 1266: 0.00044296216727985797
Position 16810: 0.0004408456110812256
Position 1740: 0.00043431476460581187
Position 1028: 0.00043206576532346994
Position 18345: 0.0004244139235102523
Position 2943: 0.0004240547224296925
Position 241: 0.0003869109363687895
Position 5385: 0.0003573976263955146
Position 2109: 0.0003370214203437716
Position 4115: 0.00031626389138024057
Position 2554: 0.0003039868408639533
Position 1648: 0.0002812629357788671
Position 3607: 0.00027797084280359915
Position 14119: 0.0002653028223089344
Position 14299: 0.0002646021101168352
Position 3909: 0.00026346186147006997
Position 14021: 0.00025046377513453325
Position 787: 0.00023487661904643677
Position 17258: 0.0002311147322690613
Position 186: 0.00021946847306830256
Position 14867: 0.0002142928906484913
Position 3958: 0.00020930762872518394
Position 6510: 0.00018449162761797146
Position 765: 0.0001763036615196811
Position 2426: 0.00016709901405174927
Position 2043: 0.00016194330939745457
Position 2070: 0.0001587318534102173
Position 1168: 0.0001461420115761363
Position 2092: 0.0001448323680002124
Position 2789: 0.00014470653164698472
Position 591: 0.00014412589743837429
Position 16066: 0.00014308168971652576
Position 4427: 0.00013802076250330454
Position 6596: 0.00012870679431644847
Position 5515: 0.00012514134662830153
Position 7128: 0.00011851246146926558
Position 1047: 0.00011355178876382857
Position 1483: 0.00011031508849615156
Position 15479: 0.00010663336399708798
Position 1627: 0.00010480863259014146
Position 1683: 9.942375029192538e-05
Position 2261: 9.606047961229744e-05
Position 2095: 9.548720598516822e-05
Position 2434: 6.930949619547456e-05
Position 1898: 6.737644459913018e-05
Position 1878: 6.196251337169219e-05
Position 1594: 6.135766217039224e-05
Position 2243: 6.003112449536907e-05
Position 14221: 5.788812750668193e-05
Position 595: 5.328762846590628e-05
Position 1872: 4.8514663610399796e-05
Position 1151: 4.803251075731519e-05
Position 1984: 4.610589276836741e-05
Position 1698: 4.447300828447303e-05
Position 15093: 4.343544268945993e-05
Position 1009: 2.9208046766486854e-05
Position 625: 2.6851482924711834e-05
Position 14097: 2.54310211811956e-05
Position 6185: 2.3469524202815363e-05
Position 748: 2.202272002431485e-05
Position 6629: 1.984991449259523e-05
Position 565: 1.91822679971964e-05
Position 822: 1.730283939379739e-05
Position 665: 1.591437779983128e-05
Position 6164: 1.4703029596111514e-05
Position 930: 1.4426105281889859e-05
Position 970: 1.3444262611423837e-05
Position 5458: 1.2004900284146991e-05
Position 4896: 1.1704253841910873e-05
Position 13824: 1.1602295225107746e-05
Position 1972: 9.807174189963536e-06
Position 1396: 9.019798157321698e-06
Position 676: 8.36612018369178e-06
Position 1412: 6.863134239710114e-06
Position 797: 6.177648305069299e-06
Position 12660: 6.150363595474754e-06
Position 4940: 6.098068005227847e-06
Position 527: 5.461540157148355e-06
Position 5617: 5.36806117313728e-06
Position 301: 4.941083486040327e-06
Position 1791: 4.711634991809959e-06
Position 1508: 4.6118938667233825e-06
Position 709: 4.498115613773304e-06
Position 580: 3.6246214514522186e-06
Position 685: 2.4362160638015354e-06
Position 1874: 2.2304365378641766e-06
Position 6190: 1.7536744207073462e-06
Position 1742: 1.604070293862437e-06
Position 5671: 1.4385632996566877e-06
Position 1290: 1.3665814037345247e-06
Position 1053: 1.2647739225874614e-06
Position 1818: 1.245910303858458e-06
Position 1429: 9.900838643755293e-07
Position 172: 9.60459812218489e-07
Position 1433: 9.422216625575466e-07
Position 2119: 9.331343533223526e-07
Position 1245: 9.068698632867942e-07
Position 1832: 8.416697398566525e-07
Position 1532: 8.133810741402598e-07
Position 5527: 7.926070757322191e-07
Position 1116: 7.789469752875041e-07
Position 2133: 7.330023362225273e-07
Position 1282: 6.94882782132891e-07
Position 2766: 2.892512735303417e-07
Position 2668: 2.724851096475151e-07
Position 3102: 2.4229123095833265e-07
Position 855: 1.6469126671442844e-07
Position 2705: 4.6814195207317896e-08
Position 2709: 4.426391524962932e-08
Position 632: 3.2336010982301974e-08
Position 1175: 3.226929657049896e-08
Position 1578: 2.1904747989124774e-08
Position 1063: 1.9703687950413674e-08
Position 505: 1.8091233280730983e-08
Position 1555: 1.5423875691438695e-08
Position 393: 1.177922510896118e-08
Position 351: 1.0512940799448473e-08
Position 1380: 2.991221757485412e-09
Position 5447: 7.170332253612488e-10
Position 5632: 1.5782247202031138e-10
Position 644: 2.161850875621164e-12
Position 401: 5.945363121748247e-13
Position 312: 5.077289133959652e-13
