Gene = NSMF
Position 4992: 0.0026509080296619777
Position 1957: 0.002469681013905258
Position 1919: 0.0019314315653799288
Position 4916: 0.0019225865691876024
Position 5813: 0.0017873276551907168
Position 7009: 0.0014410331105837613
Position 298: 0.0014319924466997074
Position 4727: 0.0013898163129946331
Position 10611: 0.0013789043271992623
Position 4451: 0.0013212629894313172
Position 10081: 0.0013156873921449737
Position 1159: 0.0013092784544293736
Position 2664: 0.0012262120240256614
Position 1339: 0.0011942678554168525
Position 4797: 0.0011478177320695527
Position 518: 0.0010049643931807877
Position 1519: 0.000968767888558838
Position 9009: 0.0009370582342127019
Position 7241: 0.0007835521624241852
Position 5986: 0.0007307466489708599
Position 3200: 0.000544017017763165
Position 307: 0.0005196202546467899
Position 1125: 0.000518465648300233
Position 6986: 0.00049617180864953
Position 1905: 0.0004729414275589639
Position 11118: 0.0004344920091338818
Position 6080: 0.0004104829724900776
Position 3108: 0.000399977396756128
Position 5953: 0.00039935665392105675
Position 11122: 0.000394352314072533
Position 2955: 0.00036369964688422434
Position 1747: 0.00032176996050646637
Position 1602: 0.00029992420858192546
Position 1274: 0.0002789047588410699
Position 7212: 0.000269257194560457
Position 2174: 0.0002626280211010401
Position 6683: 0.0002461623659046536
Position 731: 0.00019578152370613726
Position 6111: 0.00018622813890946824
Position 1669: 0.0001856222153585727
Position 6812: 0.00018555018052353323
Position 3184: 0.00014675339417217955
Position 2443: 0.00012867370567939024
Position 2105: 0.00012207279986838028
Position 10090: 0.00011715628937698747
Position 7190: 0.00011686074531555664
Position 7398: 0.00010707570426449607
Position 7041: 0.0001057468351776735
Position 9579: 0.0001033172117931565
Position 6393: 0.00010316618810703195
Position 4125: 9.840379142896506e-05
Position 3541: 7.467683222760796e-05
Position 3191: 7.21909159134254e-05
Position 1306: 6.279531860315435e-05
Position 948: 5.98115993723679e-05
Position 1808: 5.418780183348619e-05
Position 6603: 4.929229474050853e-05
Position 743: 4.6486175944191455e-05
Position 378: 4.575180788032068e-05
Position 9417: 4.105573248163759e-05
Position 6339: 4.052899961989366e-05
Position 642: 3.7338043391714694e-05
Position 360: 3.5464595667959224e-05
Position 497: 3.411545088774926e-05
Position 6786: 2.6553871671885295e-05
Position 286: 2.4308496359571746e-05
Position 6544: 9.53537844017881e-06
Position 9785: 8.017036291806474e-06
Position 640: 5.876439103812825e-06
Position 534: 3.5265256147211164e-06
Position 3291: 2.6988877079596757e-06
Position 10507: 2.1276166288998483e-06
Position 453: 1.5611330968231258e-06
Position 9880: 1.290086415723232e-06
Position 494: 4.5790802848294615e-07
Position 921: 2.423165743178448e-07
Position 279: 1.197254815173536e-07
Position 941: 3.359225084182115e-08
Position 1297: 5.216103339555732e-09
Position 10038: 7.761437999471391e-11
Position 525: 2.084104438776973e-11
Position 733: 5.330200898917429e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5513: 0.9780587975534566
Position 9308: 0.9597960938590497
Position 9842: 0.9596201016649547
Position 6153: 0.9268326428074699
Position 6514: 0.9041739282287946
Position 6898: 0.8755978674950314
Position 3777: 0.8741069892037509
Position 2847: 0.8457606963337967
Position 9659: 0.8070362036272177
Position 6747: 0.6416351777968238
Position 4890: 0.5987505075835238
Position 784: 0.5300822885839724
Position 681: 0.3670409270479955
Position 3526: 0.20848613405835947
Position 6711: 0.1917877857150683
Position 2785: 0.14234313932573564
Position 9697: 0.11271938333387069
Position 1706: 0.11042661301915156
Position 9078: 0.10316112107247669
Position 1815: 0.06511192845460725
Position 11025: 0.06241167825327827
Position 11135: 0.062299471836093946
Position 4870: 0.05899331156873173
Position 4541: 0.05023290301885506
Position 3997: 0.048983475562734205
Position 6157: 0.04739791734371838
Position 2521: 0.03998996016805708
Position 11479: 0.035571627776146274
Position 4026: 0.03391212182746158
Position 4829: 0.028074941840662296
Position 9233: 0.02746926036378987
Position 10124: 0.02652345610762188
Position 4363: 0.025964419330168506
Position 6673: 0.025617593182713123
Position 9527: 0.025362394350323697
Position 5890: 0.024251331004377576
Position 6629: 0.02419867176921209
Position 6529: 0.023443560966475104
Position 4412: 0.02295805323117374
Position 9668: 0.021683383951487497
Position 251: 0.021276742922959856
Position 517: 0.019883360564747283
Position 10588: 0.019706159365785195
Position 3377: 0.019177856670648044
Position 2576: 0.014123490258445538
Position 2561: 0.0141059854720279
Position 3840: 0.012398412242323655
Position 9108: 0.01191353725842346
Position 6875: 0.011774027243001662
Position 550: 0.011643998939099894
Position 1432: 0.01147481195257186
Position 5307: 0.011277814985399906
Position 2326: 0.01008856465359986
Position 4546: 0.008816893974356301
Position 6969: 0.008318213508174976
Position 6681: 0.008103936810550922
Position 10701: 0.0080700933061898
Position 3699: 0.007481932796220256
Position 6460: 0.006909904652827983
Position 11145: 0.006860499762466326
Position 10872: 0.006679885344361156
Position 2359: 0.006489417422388966
Position 6900: 0.006469522736319924
Position 11081: 0.00596952522636199
Position 789: 0.005689464548097092
Position 11436: 0.0053740759972562835
Position 10847: 0.005168575299633041
Position 1637: 0.005161674966183661
Position 9847: 0.005040911746214725
Position 10314: 0.004986088693234111
Position 6498: 0.004860370273969577
Position 1857: 0.004648130837223122
Position 2398: 0.004575075384350462
Position 10384: 0.004415128979930962
Position 4518: 0.00435119360270251
Position 5331: 0.0040996458054170706
Position 3499: 0.004037403172952189
Position 4490: 0.004033665065564107
Position 5281: 0.003973855538037737
Position 4794: 0.0038365041974788533
Position 9850: 0.003834920059849217
Position 2606: 0.0036876233294661723
Position 1736: 0.0036729709946387704
Position 4002: 0.0036149846673183173
Position 1011: 0.003273207504365742
Position 10662: 0.0031713059989717054
Position 1093: 0.0031590785939721393
Position 11217: 0.00307695170485518
Position 5428: 0.0030541510731792376
Position 3930: 0.003034500963176477
Position 4265: 0.00303346227451269
Position 6368: 0.0029988723043488778
Position 11489: 0.0029956342865983887
Position 1005: 0.002817737770000281
Position 1204: 0.002802047839319625
Position 9068: 0.0027067373291661274
Position 1724: 0.0026839881099679206
Position 6167: 0.0026598282864974147
Position 3787: 0.0024335222685420064
Position 5395: 0.002365594799744086
Position 6933: 0.002349955102099674
Position 1710: 0.0022840529836056214
Position 9575: 0.0020732428063590875
Position 5269: 0.002014320250503463
Position 2742: 0.0020107019452814383
Position 6903: 0.0019235530457484015
Position 2472: 0.001902077332258952
Position 1121: 0.0017759032821493554
Position 490: 0.0017257865849840239
Position 3414: 0.001712539192214081
Position 10339: 0.0016637713679389906
Position 3456: 0.0016394583287453134
Position 417: 0.0015901872397637326
Position 3450: 0.0014889151708517665
Position 1485: 0.0014674558823578056
Position 11163: 0.0013671803706011934
Position 5243: 0.0013414381618269122
Position 6429: 0.0013239111400257127
Position 2529: 0.0013179090972869117
Position 5683: 0.0013084348343251249
Position 10250: 0.0012535845364231974
Position 10456: 0.0011615550597692905
Position 10989: 0.001083835634721357
Position 5205: 0.0010835847230115756
Position 10426: 0.001042803483625313
Position 10737: 0.0010233175838502463
Position 10180: 0.0009535501388222202
Position 10936: 0.0009509919805518977
Position 8931: 0.0009370582342127019
Position 5291: 0.0009355725734595557
Position 5231: 0.0009153053045866911
Position 5995: 0.0008701755430211666
Position 3471: 0.000811863162194261
Position 5079: 0.0008078397189627252
Position 2492: 0.000792244290866109
Position 2557: 0.0007722152044915595
Position 11454: 0.0007471326778844666
Position 2347: 0.000690972598664511
Position 3228: 0.0006874157839731238
Position 10614: 0.0006468904314801374
Position 553: 0.0006151472211468278
Position 4460: 0.0005950056498544589
Position 3290: 0.000593940360132193
Position 10059: 0.0005931229348746851
Position 1764: 0.0005847196717658306
Position 3434: 0.0005766654293887408
Position 9318: 0.0005609618671281959
Position 10361: 0.0005568446913646117
Position 4498: 0.0005415272958560981
Position 3017: 0.0005342229408803176
Position 1497: 0.0005239773191280893
Position 9676: 0.0005180478306377529
Position 1872: 0.0005134292385821029
Position 10080: 0.0005063355981613955
Position 4235: 0.000490284833309548
Position 10126: 0.00048292973952183575
Position 6818: 0.0004812792552955574
Position 3036: 0.0004677460352341736
Position 2476: 0.0004522052696053623
Position 5736: 0.0004431609602325082
Position 6538: 0.0004240953902940466
Position 10795: 0.0004104323097881176
Position 6403: 0.0004081702338553166
Position 9802: 0.0003907405403081909
Position 2879: 0.0003646990626856948
Position 2821: 0.00033820247673670714
Position 10289: 0.0003309510804528087
Position 6191: 0.00032956498525431424
Position 11387: 0.00032442377547338246
Position 1650: 0.00032207170256795526
Position 3417: 0.0003110943427770551
Position 6102: 0.0002974541830220678
Position 609: 0.0002973400704488272
Position 10732: 0.000296966374167536
Position 786: 0.00028457375436776274
Position 11198: 0.0002819588279762109
Position 2167: 0.00028019847268989797
Position 3539: 0.00026976393551892314
Position 689: 0.0002692498906086182
Position 6907: 0.0002653268889313786
Position 1075: 0.0002480699517731155
Position 1794: 0.00024090351195358247
Position 10358: 0.0002350182682553441
Position 3260: 0.0002349173979315463
Position 3808: 0.00022960056887834937
Position 9577: 0.0002265570278961251
Position 6659: 0.00020910852197399403
Position 6378: 0.0002050909943187938
Position 5971: 0.0002044223884355845
Position 3478: 0.00020321772952553384
Position 1778: 0.0002020134588599538
Position 2424: 0.00018615454639110994
Position 2363: 0.00018492309874675538
Position 741: 0.00017610947435411795
Position 1686: 0.00017337583798804316
Position 2768: 0.00017059791729503212
Position 2431: 0.00016567340757159103
Position 3594: 0.00016228661096438036
Position 4175: 0.00015988458789678483
Position 3317: 0.00015544831279056627
Position 1674: 0.00015175877727033996
Position 1170: 0.00014697772318076873
Position 594: 0.00014325728924204117
Position 6320: 0.00014157114261787522
Position 11249: 0.0001374120693738657
Position 2072: 0.00013733104117515593
Position 257: 0.00013060824159720125
Position 1644: 0.00012737747188555542
Position 2018: 0.00012529697992588406
Position 3734: 0.00011683148229125857
Position 5411: 0.00011527940966206933
Position 1017: 0.00010943743271946008
Position 1893: 0.00010869002862896011
Position 9550: 0.00010538286934843544
Position 1754: 0.00010453528030275456
Position 2765: 9.513448826058818e-05
Position 655: 9.317553424597953e-05
Position 629: 8.577610175808191e-05
Position 254: 8.41240800097026e-05
Position 5340: 8.389366054080072e-05
Position 3382: 8.266822995190405e-05
Position 3812: 7.887439968520644e-05
Position 3001: 7.387352675276866e-05
Position 3888: 7.338227401073435e-05
Position 6998: 7.123707323991081e-05
Position 1981: 6.839714357371272e-05
Position 6344: 6.14085100526464e-05
Position 6272: 6.0736780502561225e-05
Position 5951: 5.989780018780665e-05
Position 3138: 5.825235251339152e-05
Position 1994: 5.3675656294667324e-05
Position 2789: 5.3599021900057125e-05
Position 10050: 5.161068417831005e-05
Position 7261: 4.721555926319475e-05
Position 10474: 4.393090208573408e-05
Position 5576: 4.323134203781499e-05
Position 9439: 4.166039071951601e-05
Position 6603: 3.9512126745810154e-05
Position 6348: 3.4792889964743815e-05
Position 9114: 3.276085689971561e-05
Position 6495: 3.155360181459936e-05
Position 6255: 3.0279109550727454e-05
Position 298: 2.732821024259906e-05
Position 9554: 2.6397850970487162e-05
Position 177: 2.6176659982992775e-05
Position 4035: 2.5040607023515408e-05
Position 2671: 2.4512176364729856e-05
Position 3060: 2.2163879161222522e-05
Position 9812: 2.1869260878233583e-05
Position 2254: 2.131928564392449e-05
Position 2674: 2.0193698951583597e-05
Position 4093: 1.9794462689889878e-05
Position 6050: 1.895608177591533e-05
Position 9729: 1.5830568498169814e-05
Position 2893: 1.4465946052704274e-05
Position 1593: 1.1659461013413215e-05
Position 1479: 1.078064188691117e-05
Position 6433: 9.78563849453133e-06
Position 360: 7.592691839748955e-06
Position 1014: 6.828915649531803e-06
Position 1406: 6.643092931962501e-06
Position 2232: 6.253675551052315e-06
Position 636: 6.0399196230339416e-06
Position 1385: 5.759271397898448e-06
Position 1544: 4.783099963812393e-06
Position 3115: 4.563934171539242e-06
Position 1141: 4.529163090544988e-06
Position 273: 4.5106725819591964e-06
Position 818: 3.987528530231213e-06
Position 3851: 3.4288093682282497e-06
Position 1890: 3.370876208806178e-06
Position 4377: 2.9711340900729075e-06
Position 619: 2.959540168829188e-06
Position 505: 2.7902071471278924e-06
Position 10432: 2.752517329543614e-06
Position 141: 2.6991531943176333e-06
Position 2988: 2.15308589548533e-06
Position 1216: 1.8947827995356425e-06
Position 1151: 1.8639793809363797e-06
Position 5769: 1.8488672959330102e-06
Position 203: 1.0722296239935848e-06
Position 3861: 9.72598903935606e-07
Position 135: 9.572479931616794e-07
Position 1024: 8.734726317198511e-07
Position 1503: 6.763992334405364e-07
Position 525: 5.62028153046729e-07
Position 9895: 3.1335251465713313e-07
Position 3199: 2.07566905713791e-07
Position 111: 1.9994043543087843e-07
Position 117: 1.6733871050226885e-07
Position 121: 1.6708331827916666e-07
Position 129: 1.581718880270975e-07
Position 269: 1.0842782349008286e-07
Position 1331: 1.0049402839327595e-07
Position 1253: 9.363219593400185e-08
Position 846: 7.84577810170331e-08
Position 820: 5.034757565040014e-08
Position 266: 4.3443011344038195e-08
Position 926: 2.2538940738137626e-08
Position 806: 4.857118288100808e-09
Position 795: 2.2092053244525055e-09
Position 804: 1.2479468246350202e-09
Position 890: 5.562183663162205e-10
Position 307: 2.9999741149485205e-10
Position 830: 1.1304741623571572e-10
