Gene = HLTF
Position 31634: 0.021101806071241944
Position 13386: 0.020524513772445206
Position 23630: 0.019777812212630287
Position 25935: 0.01578873130738926
Position 37722: 0.012466666925281807
Position 549: 0.011622274173108155
Position 45542: 0.011351474775064416
Position 20016: 0.009898442562844495
Position 18952: 0.009771845338975065
Position 10604: 0.009703358465965954
Position 20826: 0.009077381035514144
Position 26069: 0.0088662823054253
Position 33024: 0.008483648408687441
Position 14389: 0.00730879842282534
Position 54636: 0.007161005030181589
Position 44928: 0.006873876548567761
Position 49633: 0.006224240945733398
Position 44675: 0.005948297786201447
Position 18478: 0.005732056774688981
Position 14122: 0.005533051123250617
Position 388: 0.005309835037714254
Position 31702: 0.005268578214915046
Position 53997: 0.0049830808903586574
Position 52071: 0.004900976689926346
Position 55470: 0.004784800109440114
Position 25953: 0.0041521737061762124
Position 52180: 0.0038280500378166235
Position 949: 0.003182305708662214
Position 22933: 0.0030736915665664816
Position 54836: 0.002735657939768301
Position 53230: 0.0027161276349618167
Position 52891: 0.002122766896836833
Position 18306: 0.001913873471633401
Position 25979: 0.0016153422472681552
Position 22651: 0.0016106750829988957
Position 18647: 0.0015990800760412038
Position 1383: 0.0014788413494792989
Position 47175: 0.001470078549007395
Position 127: 0.0013793852523697244
Position 25759: 0.001310976140647091
Position 1538: 0.0012670361023299126
Position 14384: 0.0009658834764452939
Position 51944: 0.0008608332572221158
Position 46505: 0.0007805440057143541
Position 46459: 0.0007400082655286658
Position 232: 0.0006597834265172756
Position 18649: 0.0006135204829089126
Position 24065: 0.00042237086022226715
Position 13337: 0.00032641435874468025
Position 46978: 0.0003244751602742657
Position 32670: 0.00026634091870515747
Position 23395: 0.00025456656877369385
Position 31466: 0.0002417406789216606
Position 52269: 0.00022495143466897926
Position 52569: 0.0001792765573131654
Position 32643: 0.00017240816972742448
Position 1456: 0.0001682289224882785
Position 25041: 0.00015990641750422162
Position 26817: 0.00014019566420148908
Position 19035: 0.0001336443079446968
Position 46895: 0.00010626863598870345
Position 205: 9.343437309890126e-05
Position 23969: 9.17025633744162e-05
Position 20254: 7.606784922586292e-05
Position 25428: 3.9530990155606536e-05
Position 918: 2.5096993311083243e-05
Position 335: 2.354983181210428e-05
Position 1431: 1.8506343164348804e-05
Position 61: 1.5823990739157615e-05
Position 1558: 1.4969516508668467e-05
Position 516: 1.42723300118826e-05
Position 23907: 1.2022142488645213e-05
Position 1233: 1.1558790238138103e-05
Position 878: 1.0883548364190787e-05
Position 748: 9.874354060295767e-06
Position 589: 9.645245812126813e-06
Position 414: 9.067792059719892e-06
Position 1302: 8.410869189704095e-06
Position 786: 5.176877300877425e-06
Position 45289: 1.1837102221637991e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 37528: 0.9999999999999951
Position 14872: 0.9541804033579344
Position 51531: 0.9488489912924801
Position 47300: 0.9386927152962264
Position 23005: 0.9306154749919471
Position 25671: 0.9295599359539924
Position 21663: 0.925128802234145
Position 46836: 0.9245716253650189
Position 12181: 0.9067356417011287
Position 44239: 0.8970456952697303
Position 13207: 0.8815252061639236
Position 18194: 0.8642473280572709
Position 54157: 0.819761340756507
Position 14229: 0.810685901505611
Position 46373: 0.8090909983943185
Position 15086: 0.7689996367962503
Position 36154: 0.7475153945110277
Position 31129: 0.650664151273766
Position 10482: 0.6450788727839394
Position 38366: 0.5315651726697921
Position 40270: 0.47806248825118824
Position 26725: 0.4611078808252049
Position 32541: 0.4364966646944642
Position 52987: 0.43056181802440113
Position 25842: 0.41954922277710205
Position 22725: 0.37159761876626474
Position 31336: 0.2926306387196525
Position 46143: 0.2767003995595973
Position 31089: 0.26570111398916435
Position 26722: 0.2617064732799125
Position 18546: 0.24334644433870692
Position 31364: 0.23941616167053706
Position 33262: 0.2179714001097495
Position 26655: 0.19558921518160124
Position 55166: 0.18370237852576707
Position 44861: 0.14641486670800918
Position 37873: 0.1339955589047601
Position 18863: 0.13176308534956588
Position 55127: 0.11518872948932395
Position 55559: 0.10397226088910422
Position 18219: 0.10001226575784587
Position 40306: 0.09684676788156665
Position 46399: 0.0823376982545982
Position 44561: 0.07588974427722622
Position 24164: 0.07502781179470863
Position 7450: 0.07125993341477088
Position 53575: 0.06966309473937568
Position 38442: 0.06583200881103338
Position 44849: 0.06451452848083958
Position 31541: 0.06403785116536193
Position 26410: 0.05904956993801376
Position 26507: 0.05747433216178268
Position 16224: 0.05368296452923845
Position 52950: 0.05103369906470897
Position 55638: 0.05100796968418972
Position 56217: 0.05073410116450111
Position 25674: 0.047457604684499444
Position 54563: 0.04233927454473613
Position 40686: 0.0396925499164375
Position 39845: 0.03661490991447338
Position 16189: 0.03605537360116371
Position 1640: 0.034923968595008285
Position 2113: 0.03225532134574795
Position 2987: 0.03181858526610641
Position 18472: 0.03132297995065757
Position 43835: 0.030782978421556032
Position 15026: 0.02763860407846136
Position 3910: 0.027572243171546967
Position 40583: 0.026384928206192253
Position 55675: 0.026054416160043992
Position 40700: 0.025401754894179937
Position 54864: 0.024418007138713064
Position 54805: 0.02361602445032296
Position 18390: 0.02293845026246165
Position 25122: 0.02291954802762078
Position 18496: 0.022640668115300185
Position 56154: 0.021932398949449
Position 26398: 0.02139170657140573
Position 52825: 0.021008074856007183
Position 18074: 0.020661138279184563
Position 12046: 0.01879381610290036
Position 23589: 0.018026629761993457
Position 1756: 0.017563003974562102
Position 54635: 0.017089065203086083
Position 55169: 0.01612879872750769
Position 56220: 0.01600318698027437
Position 16237: 0.013770645868173685
Position 44453: 0.013579489574764216
Position 39892: 0.013244565580582434
Position 54958: 0.01318074043194985
Position 26455: 0.013123567972927188
Position 13213: 0.013066092182087962
Position 56183: 0.012605344071239252
Position 52686: 0.012590062295122608
Position 54182: 0.012294145862224392
Position 51387: 0.011783377075209815
Position 24011: 0.011447027948951761
Position 52891: 0.011422143860600514
Position 45465: 0.011351474775064416
Position 56291: 0.011218421747812604
Position 51417: 0.010968599138023507
Position 46736: 0.010966432599768634
Position 44182: 0.010547341407065612
Position 53378: 0.010531934017908834
Position 38310: 0.010282716101870792
Position 24104: 0.009746934910915816
Position 40102: 0.009726567190214464
Position 52110: 0.008949846771060357
Position 55714: 0.008898856499521261
Position 22687: 0.008713793753896781
Position 32782: 0.008483648408687424
Position 54169: 0.008207585060320951
Position 38001: 0.008138461999947373
Position 40167: 0.007632212674585047
Position 46781: 0.007239829666646298
Position 20728: 0.007177225382275779
Position 37812: 0.006705789707117222
Position 40769: 0.006401339940153701
Position 2092: 0.006074430323647563
Position 1741: 0.005938393180095372
Position 19873: 0.005933496493878928
Position 26702: 0.005612121536991864
Position 49528: 0.0055606734183378595
Position 13924: 0.005533051123250614
Position 15182: 0.005182192448646045
Position 14903: 0.004839773371273966
Position 55490: 0.004705717077953285
Position 47265: 0.0045678397111299125
Position 39909: 0.004562425505081928
Position 40754: 0.004316954103459172
Position 47428: 0.0041957783174110756
Position 51837: 0.004188159806482956
Position 54433: 0.0038410635616231846
Position 22505: 0.00378973890089062
Position 18579: 0.0037743632908444603
Position 54721: 0.0037375995645848236
Position 26673: 0.0032382111044893186
Position 52769: 0.002959962139485178
Position 46605: 0.0029358933625917944
Position 2794: 0.002910044211254529
Position 55286: 0.0028983859711133406
Position 24047: 0.0028409874569206212
Position 3860: 0.0028396388572783375
Position 53594: 0.002782383894515376
Position 54415: 0.0027778427519289557
Position 47425: 0.0027753956665437234
Position 54498: 0.002742587903239157
Position 23972: 0.0025545919081956772
Position 54607: 0.002470401749042954
Position 31394: 0.0022325068294609327
Position 53252: 0.001996329434524524
Position 19907: 0.0019872287457696806
Position 51941: 0.0019853424527718822
Position 19904: 0.0019777173231958914
Position 52017: 0.0019574295223292425
Position 20724: 0.001900155653238369
Position 16088: 0.0018619117438352845
Position 26251: 0.001826172502072965
Position 53119: 0.0018131555780664314
Position 55328: 0.0017610640164128473
Position 52262: 0.0017496415792804731
Position 23548: 0.0017291654907534801
Position 1665: 0.0016726421319442793
Position 53733: 0.0016003220120778198
Position 26678: 0.001596656144558545
Position 31503: 0.0015650009101603269
Position 47044: 0.001473863643507451
Position 47455: 0.0014545781186644118
Position 2039: 0.0014269775221719106
Position 18890: 0.0013683765937956406
Position 52992: 0.001323397459329585
Position 25964: 0.0012863586125900772
Position 37754: 0.0012368994709725163
Position 23041: 0.0012352877011457511
Position 3923: 0.001218968540813326
Position 47370: 0.0012136916108918417
Position 46752: 0.001176135997610449
Position 53145: 0.0011014525523624311
Position 31410: 0.0010911446877603017
Position 1772: 0.0010297147220329143
Position 14882: 0.0010070262485169107
Position 2065: 0.0009987206559591499
Position 52490: 0.0009942387971143998
Position 15123: 0.0009745696017928097
Position 14125: 0.000952875115627466
Position 18247: 0.0009518762084088985
Position 53499: 0.0008916993336853513
Position 26457: 0.0008844602995588121
Position 51971: 0.000856319306911074
Position 45889: 0.0008417127824096044
Position 23015: 0.0008272919782354319
Position 47389: 0.0007805161795819468
Position 12841: 0.0007537713562915124
Position 14648: 0.0007246458208711476
Position 49400: 0.0006635675273955379
Position 2813: 0.0005820389043654513
Position 47392: 0.0005598778687963683
Position 1956: 0.0005468134017227609
Position 53222: 0.0005295626977111251
Position 49069: 0.0005275885382199238
Position 14554: 0.00048779603332343134
Position 52040: 0.00048594327947539293
Position 14835: 0.0004811405675572715
Position 46640: 0.0004751404351913898
Position 15930: 0.0004572851440122653
Position 14484: 0.00045709973172705003
Position 2015: 0.0004443982721198478
Position 55388: 0.00042754394957317677
Position 15949: 0.0003890907594234545
Position 46911: 0.0003834005619039025
Position 15154: 0.00038186100634761763
Position 46936: 0.00036497074215081205
Position 14676: 0.00035645912247927157
Position 18265: 0.0003169922148837936
Position 1805: 0.00031664151037298757
Position 51318: 0.0003128244389199652
Position 47349: 0.00030257416381013517
Position 2147: 0.0002993411941454695
Position 38218: 0.0002816537236544849
Position 16020: 0.00026324263316040183
Position 54752: 0.0002456233962718017
Position 14504: 0.0002449044865932628
Position 15821: 0.00023422631752753574
Position 14729: 0.0002214725441509318
Position 54689: 0.00021450260930408515
Position 23204: 0.00020193614040073493
Position 24700: 0.00015990641750422162
Position 18435: 9.13126363818709e-05
Position 51801: 8.186860329361867e-05
Position 47723: 6.416137750739839e-05
Position 23814: 6.273115891644117e-05
Position 20072: 6.048524946005667e-05
Position 23969: 5.456742142335255e-05
Position 23723: 3.3155638424398745e-05
Position 38065: 2.2916720663377094e-05
Position 23296: 2.1823189124351024e-05
Position 23511: 2.164692096276198e-05
Position 15044: 1.9577438983332685e-05
Position 15129: 1.759345646079211e-05
Position 20137: 1.5582599765806184e-05
Position 23163: 1.249281525406158e-05
Position 23752: 7.83790852222149e-06
Position 23139: 5.849197208205647e-06
Position 47302: 3.477314236085528e-06
Position 18805: 3.1353014872636266e-06
Position 21252: 1.5561909394131963e-06
Position 51773: 7.984389326754604e-07
Position 23508: 3.700389205743763e-07
Position 15227: 5.3932024530089336e-08
Position 45181: 1.1837102221637991e-08
Position 47050: 7.824252956053445e-09
