Gene = MTURN
Position 2415: 0.04772642774381555
Position 21043: 0.04754365008312061
Position 7268: 0.047270420466119484
Position 24527: 0.04648508843204789
Position 24175: 0.045845522456590196
Position 24564: 0.040899829736685996
Position 9580: 0.03640124210981356
Position 4546: 0.03532627597789862
Position 6924: 0.03055376578905099
Position 5317: 0.029315593521053698
Position 26714: 0.02898427834902525
Position 2807: 0.027848530021155168
Position 2646: 0.02601489843134073
Position 757: 0.024347777699450658
Position 1353: 0.0225336367677304
Position 2391: 0.021970842342744972
Position 20267: 0.01892826648364077
Position 24856: 0.016679938426743063
Position 8222: 0.015031102747074445
Position 7490: 0.01500858540016042
Position 25160: 0.013545702727577408
Position 20235: 0.01262721576449675
Position 20950: 0.012057411287436138
Position 2739: 0.011884411392719483
Position 11797: 0.011314516587424996
Position 1079: 0.011276581254561041
Position 27701: 0.01112870175575987
Position 11366: 0.010104223969007462
Position 25139: 0.00954914609517693
Position 2488: 0.009453534810348456
Position 22812: 0.009230938616392658
Position 7432: 0.00777780295271749
Position 2262: 0.007015679995729926
Position 24902: 0.006609266183538285
Position 2744: 0.0063433152093170285
Position 2229: 0.006243526455258225
Position 2368: 0.005997761419689647
Position 27363: 0.005964280117567805
Position 23027: 0.005364521105198068
Position 25521: 0.005123733457685051
Position 1992: 0.005011131530480628
Position 25610: 0.00437373440336582
Position 23066: 0.004036105179667598
Position 2773: 0.0029430564667726968
Position 1581: 0.00279081598556018
Position 26394: 0.0027473817500054893
Position 1064: 0.0027299412626622605
Position 22649: 0.002221816797822545
Position 25448: 0.0021977882132197092
Position 2879: 0.0021209246491646593
Position 2100: 0.0019083879463979245
Position 25299: 0.0018179175044585982
Position 903: 0.001770082756082634
Position 26848: 0.0017060134802841802
Position 23488: 0.0013649706817653463
Position 2532: 0.0011780836960201245
Position 26187: 0.001131072000749345
Position 23548: 0.0009482022427706822
Position 2379: 0.0008712760556377228
Position 933: 0.0008401055986992008
Position 3515: 0.0007203733461169761
Position 24003: 0.000633718387984361
Position 1036: 0.0005919626767784826
Position 1882: 0.000459833566495323
Position 2130: 0.0004312614412791589
Position 2166: 0.00042607180201902534
Position 2026: 0.00039834282207556944
Position 22947: 0.00038725958134412143
Position 3489: 0.0003787329363224748
Position 3568: 0.000371724907014579
Position 1308: 0.0003594194464019391
Position 1373: 0.0003354768826565757
Position 1548: 0.0003168182492179628
Position 977: 0.0003078285548947812
Position 2107: 0.0003026849175069905
Position 2660: 0.00030021088340306953
Position 1587: 0.0002942943960134472
Position 23923: 0.00029049461158220337
Position 1737: 0.00028182851176125276
Position 5135: 0.00025785884946956736
Position 872: 0.00024031144872851132
Position 1636: 0.00022731549671795183
Position 1691: 0.0002055437936220231
Position 2546: 0.00019602892814145513
Position 1336: 0.0001757919081292204
Position 1715: 0.00016442773361923787
Position 4859: 0.00013374940884652842
Position 1384: 0.00012674180429330458
Position 906: 9.816673288931829e-05
Position 17479: 9.245349611718782e-05
Position 2304: 7.947620961284784e-05
Position 951: 7.584671073134463e-05
Position 338: 6.640130355486753e-05
Position 341: 6.381610396077793e-05
Position 1463: 4.9189575906666105e-05
Position 1917: 4.601565995240621e-05
Position 1921: 3.47609942652464e-05
Position 1893: 3.23006281168415e-05
Position 911: 2.9677842962838672e-05
Position 1538: 2.2461350203404196e-05
Position 11622: 2.024479978716746e-05
Position 2616: 1.960402487391161e-05
Position 1850: 1.5720234120162173e-05
Position 1820: 1.3188747131637971e-05
Position 1853: 1.0308678621963073e-05
Position 1267: 9.840786523534404e-06
Position 835: 7.416760576211511e-06
Position 640: 6.738888643166565e-06
Position 12064: 6.439809022908158e-06
Position 12879: 6.384904932776904e-06
Position 12105: 4.1834308750025605e-06
Position 12394: 2.6526384508066563e-06
Position 386: 2.0806909040674406e-06
Position 700: 1.6516538035368108e-06
Position 738: 1.3547160004233758e-06
Position 404: 1.302708135163655e-06
Position 1896: 4.726963309326064e-07
Position 1858: 3.383570362002903e-07
Position 589: 2.3756203851260318e-09
Position 1276: 1.643746996697288e-09
Position 359: 1.154559288640551e-09
Position 401: 1.0955023064713593e-09
Position 1008: 9.65804844529274e-10
Position 415: 9.217503688450639e-10
Position 710: 3.9016069273518643e-10
