Gene = MLLT11
Position 1507: 0.03747987866083254
Position 9460: 0.035718389779831744
Position 8104: 0.02439602073888315
Position 5464: 0.02303666431305154
Position 4306: 0.022711276850661915
Position 8441: 0.022093609020497552
Position 2451: 0.021931501883694974
Position 763: 0.02062298295583859
Position 7689: 0.018240153238631828
Position 1076: 0.013447707055903065
Position 6308: 0.009185734679525399
Position 2095: 0.008621111559700115
Position 1610: 0.0080566910491024
Position 5148: 0.007750681168673237
Position 5712: 0.006319678543958373
Position 3128: 0.005871221776760461
Position 9376: 0.005370220303617012
Position 4625: 0.0051719764227669334
Position 9513: 0.004631885270300834
Position 2370: 0.0038893879067987986
Position 3113: 0.0033747289650884046
Position 6283: 0.0029362481921006256
Position 4649: 0.002817753327601842
Position 2629: 0.002789210220935566
Position 4186: 0.0026548787201062843
Position 2540: 0.002552853342682477
Position 8128: 0.0025334489071220144
Position 8268: 0.0024765834017573154
Position 1689: 0.002078996737546741
Position 6447: 0.001966128973196737
Position 7570: 0.0018058328336920894
Position 2859: 0.0016010429991707325
Position 3183: 0.0013930385378873415
Position 3072: 0.0013921388025090868
Position 1741: 0.0012933462009672497
Position 6825: 0.0012247761836352959
Position 924: 0.0011741426786187957
Position 4033: 0.0010700006737019102
Position 6781: 0.000888859698614555
Position 5438: 0.0008373400717880383
Position 6951: 0.0007771880397441957
Position 6193: 0.0007625327063318793
Position 1556: 0.0007046218370956224
Position 819: 0.0006799526302613834
Position 2998: 0.0006215095247227676
Position 5176: 0.0005680866342401929
Position 5688: 0.0005386915504834859
Position 3568: 0.000509951376045113
Position 2969: 0.0004356405944681257
Position 849: 0.0004205102906303604
Position 1298: 0.0004053305399616126
Position 269: 0.0003860677386870768
Position 770: 0.0003554538647741528
Position 2943: 0.0003174067262712069
Position 531: 0.00030505118909495804
Position 2137: 0.00027172655786506563
Position 2879: 0.00026445583960440827
Position 4223: 0.0002569706128122395
Position 866: 0.0002524888915908358
Position 4700: 0.00020663454353119876
Position 3303: 0.0002054608041834767
Position 4313: 0.0002007776981555908
Position 1376: 0.00019847723703180032
Position 3367: 0.00019786884279657675
Position 839: 0.00015998174205081339
Position 1621: 0.00015504841807714823
Position 1792: 0.00015320987379725877
Position 3431: 0.00012219325897468413
Position 444: 8.826459916548617e-05
Position 322: 6.596128337592914e-05
Position 266: 6.13294511193541e-05
Position 1260: 3.668531428469954e-05
Position 1116: 3.4474741107205066e-05
Position 834: 3.02443653848552e-05
Position 610: 1.88853500697727e-05
Position 809: 1.7840397831539584e-05
Position 1100: 1.5375579300692e-05
Position 1113: 1.3693183568197344e-05
Position 1165: 1.1667988168092968e-05
Position 832: 6.805032974635346e-06
Position 1198: 6.788934358763765e-06
Position 793: 6.466075447410741e-06
Position 685: 5.427149243794615e-06
Position 539: 2.468321657908763e-06
Position 273: 2.077200464161665e-06
Position 241: 1.384922026242053e-06
Position 100: 6.145417388770045e-07
Position 507: 5.993652156079985e-07
Position 462: 2.2682559852450956e-07
Position 247: 2.2527608019566028e-07
Position 514: 1.9357451188131005e-07
Position 556: 1.7617527068523978e-07
Position 880: 1.6539336194490707e-07
Position 934: 1.5373718270007172e-07
Position 712: 1.4300402671877441e-07
Position 732: 1.2848331595607193e-07
Position 446: 9.818476384170645e-08
Position 605: 8.879896654811474e-08
Position 567: 8.765368918630112e-08
Position 249: 3.3380079847068483e-08
Position 223: 3.2554967873639366e-08
Position 583: 2.1452919871186688e-08
Position 215: 1.8163345916384557e-08
Position 410: 9.638206442997695e-09
Position 104: 9.550598121801872e-09
Position 456: 8.616656296684738e-09
Position 117: 5.5919720551371216e-09
Position 333: 4.4761666231789904e-09
Position 144: 3.274136066378047e-09
Position 327: 2.7900782057949236e-09
Position 107: 1.9338154758642164e-09
Position 114: 8.037231082974508e-10
Position 188: 2.920266743778192e-10
Position 174: 1.6045976598997575e-10
Position 146: 1.5201618261467439e-10
Position 126: 1.3266114045785413e-10
Position 163: 3.417903191871437e-11
Position 148: 2.415487466104943e-11
Position 120: 3.9473070678839425e-12
Position 357: 2.602842051596069e-13
Position 378: 9.946382988020518e-14
Position 385: 5.869585655039038e-14
Position 381: 3.905200305105035e-14
Position 359: 3.698168575653318e-14
Position 362: 3.3926481278982284e-14
Position 397: 6.827282854967985e-15
