Gene = PI4KB
Position 1650: 0.0006204724472579932
Position 32650: 0.0004101830179160587
Position 25473: 0.0003998281034094759
Position 33909: 0.00034549719818371835
Position 1977: 0.00024183222214223154
Position 1486: 0.00019808716038416586
Position 34133: 0.0001801678154428091
Position 2816: 0.00017314577239058976
Position 25475: 0.00013230990941266418
Position 173: 0.00012961196551174937
Position 2262: 0.00011806654910339851
Position 33612: 0.00010393265619138066
Position 28801: 8.755511817291308e-05
Position 33734: 8.517243205064902e-05
Position 2107: 7.966724404307846e-05
Position 2434: 6.32279405615435e-05
Position 557: 5.7243316558977484e-05
Position 428: 5.152444713440053e-05
Position 524: 4.8023084517001596e-05
Position 1890: 4.498973980904711e-05
Position 1321: 4.461577742905489e-05
Position 29415: 4.260572939326122e-05
Position 376: 3.986508715834958e-05
Position 2590: 3.955160151599186e-05
Position 2466: 2.2605458394313018e-05
Position 1617: 1.2871746041974069e-05
Position 1821: 1.1460738947748427e-05
Position 1108: 7.521492479555724e-06
Position 2316: 6.939754132659703e-06
Position 1656: 4.741859187643606e-06
Position 1785: 4.517378889114169e-06
Position 152: 4.0125703330255755e-06
Position 1228: 3.7475866888820386e-06
Position 508: 3.3226545142312234e-06
Position 2625: 3.1650607929301176e-06
Position 149: 2.6363383985593283e-06
Position 2584: 2.182886214310092e-06
Position 1722: 2.0813541487418274e-06
Position 143: 1.9073951263480565e-06
Position 1368: 1.8132150618635604e-06
Position 4696: 1.7888585878825407e-06
Position 2215: 1.5097157041004208e-06
Position 2888: 1.477837093762104e-06
Position 3162: 1.4471556015019395e-06
Position 26903: 1.4399643936104796e-06
Position 646: 1.4260190762939009e-06
Position 26474: 1.402270546223833e-06
Position 1390: 1.3653389364424482e-06
Position 1118: 1.2780991136130638e-06
Position 6906: 1.20602440333171e-06
Position 991: 9.107262275600497e-07
Position 7764: 7.68115615236789e-07
Position 22: 7.469848194725583e-07
Position 25925: 5.997230547620821e-07
Position 26662: 4.095177127263541e-07
Position 178: 1.242270141351837e-07
Position 176: 6.778030015381007e-08
Position 186: 5.710018371083688e-08
Position 334: 9.232132827888393e-09
Position 253: 3.5702709009637967e-09
Position 195: 1.9284969145224204e-09
Position 311: 1.1419637462139365e-10
Position 273: 7.167053493924122e-11
Position 332: 5.2959297637911354e-11
Position 423: 1.7881576245819733e-12
Position 341: 4.2981310957479435e-13
Position 409: 4.719104001335166e-14
Position 440: 3.051806409756653e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 21293: 0.9999999999999943
Position 33518: 0.9995881918785607
Position 2739: 0.9947958508941516
Position 25689: 0.9861535057551124
Position 25358: 0.8352222526143803
Position 24006: 0.828627629253719
Position 33115: 0.7377087769353127
Position 28697: 0.652329198279083
Position 34194: 0.6522740063739184
Position 17401: 0.48623771671584354
Position 34623: 0.24892893516468817
Position 35542: 0.23941838586863645
Position 32609: 0.23073733992662623
Position 25377: 0.1568304050226947
Position 34487: 0.15196347833059762
Position 33796: 0.14387349800284804
Position 32949: 0.14262041406301063
Position 11839: 0.11585182921970588
Position 11984: 0.11478530540303207
Position 32519: 0.09680059043097743
Position 28583: 0.08879039873573066
Position 17514: 0.08201438901697514
Position 28742: 0.07840623845698731
Position 11965: 0.07136906180780471
Position 34654: 0.06899710181318754
Position 32650: 0.06046947950602756
Position 34427: 0.05518099730356037
Position 35131: 0.05367340276614778
Position 11808: 0.05132971923581102
Position 33144: 0.04342534102339558
Position 33187: 0.042718221510133936
Position 34484: 0.03375838673467005
Position 34915: 0.02737887182318953
Position 34020: 0.025777779280501227
Position 35039: 0.025547262882619083
Position 28913: 0.02420465148302811
Position 29500: 0.022463748276978262
Position 34884: 0.018239676253295752
Position 35276: 0.01823870213190767
Position 35187: 0.01653342536094707
Position 34066: 0.013292001180844252
Position 32955: 0.00735616986062708
Position 15766: 0.007178272722868877
Position 28359: 0.007072615280009333
Position 25264: 0.006517673636827143
Position 28538: 0.005648564632038236
Position 34125: 0.0050208442774532965
Position 25795: 0.00445789565016296
Position 33878: 0.004358409808715177
Position 33938: 0.004179034682109808
Position 27268: 0.0041071824750184205
Position 28948: 0.004048207861090147
Position 28654: 0.0038074964774033834
Position 33147: 0.003534001678785848
Position 28598: 0.0035306779989675114
Position 8696: 0.003431090143687645
Position 27413: 0.003419706792095128
Position 28980: 0.003390491195656304
Position 32336: 0.0032482890895888343
Position 2785: 0.0032399851892304476
Position 34674: 0.00306994643699736
Position 28977: 0.0028515744178188385
Position 33337: 0.002839963050754992
Position 23827: 0.0027821392282248647
Position 27077: 0.002769517554897956
Position 29516: 0.0025159991369717092
Position 29543: 0.002318964713624415
Position 28477: 0.002195697104210707
Position 29007: 0.0017754397323743575
Position 28887: 0.0017053441950271725
Position 2040: 0.0015155545966027892
Position 8699: 0.001473057296209402
Position 29289: 0.001421821289733887
Position 34093: 0.0013618899560196565
Position 277: 0.0013443320381605808
Position 2741: 0.0013233866100899906
Position 4629: 0.0012260998977025148
Position 28622: 0.0011750593494479775
Position 35293: 0.0011276250022556299
Position 34430: 0.000976692369880019
Position 8587: 0.0009601837094049283
Position 32585: 0.0009348071601818992
Position 4607: 0.0009153975983933389
Position 32156: 0.0009063632242557162
Position 28777: 0.0008614423208370776
Position 27461: 0.0008488425745923925
Position 29090: 0.0008114285651095235
Position 27296: 0.0008042854177189497
Position 4758: 0.0007761567763686964
Position 34081: 0.0005991695577853876
Position 2782: 0.0005775739757454704
Position 8653: 0.0005492245121886363
Position 8370: 0.0005278693977415123
Position 28671: 0.0005030192137471133
Position 34727: 0.00044772117805492214
Position 28285: 0.00042304071348964683
Position 1569: 0.00032148453903350194
Position 25698: 0.00029940479663976145
Position 34132: 0.0002979247977978765
Position 25745: 0.00029357040219307593
Position 27052: 0.0002904768861518051
Position 25548: 0.00027908056915019926
Position 27243: 0.00021209048800925097
Position 1951: 0.00020652095511623523
Position 1519: 0.00019708274187083577
Position 27310: 0.00019502772805802689
Position 1283: 0.00017790545671551744
Position 25628: 0.00016824219178046725
Position 25756: 0.00015874957531056058
Position 1882: 0.00014842020173338468
Position 234: 0.00014291476319400925
Position 258: 0.0001283645181491069
Position 8669: 0.00011435170721419173
Position 466: 0.00010957799799757133
Position 33560: 0.0001029299029140515
Position 29178: 9.888646735758396e-05
Position 201: 9.602233378716086e-05
Position 2097: 9.167518002461722e-05
Position 28219: 9.102665577472415e-05
Position 4821: 8.265448704829929e-05
Position 27217: 7.722869319213508e-05
Position 1153: 7.011844132931212e-05
Position 2106: 6.716506339644091e-05
Position 242: 6.613171693749679e-05
Position 25568: 6.123688401958135e-05
Position 25576: 5.8560114263789194e-05
Position 27127: 5.658389274319186e-05
Position 2320: 5.451730055786568e-05
Position 1606: 4.771446914926378e-05
Position 33755: 4.689826186955857e-05
Position 33777: 4.628618423241411e-05
Position 33691: 4.411519749256383e-05
Position 2261: 3.719257054987396e-05
Position 4691: 3.2774762308123325e-05
Position 27431: 3.125091983916098e-05
Position 1788: 2.906392685860224e-05
Position 1754: 2.7717360372743456e-05
Position 218: 2.5108314487521336e-05
Position 27420: 2.4062163802032787e-05
Position 4775: 2.390449531008224e-05
Position 2355: 1.792289079868503e-05
Position 34212: 1.6117715651001196e-05
Position 1504: 1.4951397487032124e-05
Position 1630: 1.4414529743543195e-05
Position 28549: 1.2413291485015395e-05
Position 2370: 1.221863532114081e-05
Position 282: 1.2030872382039364e-05
Position 1532: 1.0955475641133506e-05
Position 1328: 1.0254780105785083e-05
Position 1379: 1.0029949346316974e-05
Position 960: 8.799591593168787e-06
Position 2398: 7.955546326293879e-06
Position 159: 7.2110679395619345e-06
Position 1411: 6.678419121524441e-06
Position 2130: 6.0694608005528645e-06
Position 1637: 5.6339890572011205e-06
Position 1961: 4.955302112928832e-06
Position 1105: 4.765901664597056e-06
Position 287: 4.182423745580004e-06
Position 2211: 3.3599590027389394e-06
Position 208: 3.1224562187647517e-06
Position 1903: 3.074071339520474e-06
Position 1972: 2.864495199413725e-06
Position 1187: 2.7206662367802e-06
Position 29075: 2.6083292408071723e-06
Position 1727: 2.4948365176475715e-06
Position 1440: 2.4895927209585128e-06
Position 1358: 2.4412341818056963e-06
Position 2049: 2.03673021930452e-06
Position 2815: 1.902053056599652e-06
Position 33403: 1.840749678660488e-06
Position 33482: 1.7754918979058608e-06
Position 163: 1.5959082799056035e-06
Position 1121: 1.3366200766527685e-06
Position 1889: 1.2039932501247306e-06
Position 2110: 1.0607284595743748e-06
Position 1541: 1.022552606976854e-06
Position 786: 9.107193771439754e-07
Position 89: 8.783162035980224e-07
Position 1363: 8.6134292105396e-07
Position 26839: 7.837822245330875e-07
Position 167: 7.807219151902662e-07
Position 26390: 7.699383300107961e-07
Position 7638: 7.68115615236789e-07
Position 1706: 6.329443566024716e-07
Position 6771: 6.155623676272458e-07
Position 1611: 6.061070768370419e-07
Position 6750: 5.904620357044643e-07
Position 2950: 5.167563182606962e-07
Position 512: 4.3345488810882563e-07
Position 332: 4.2870978613397504e-07
Position 172: 4.1681510090418894e-07
Position 26433: 4.0292054536278165e-07
Position 2701: 3.187412879155439e-07
Position 26674: 2.910803736414079e-07
Position 2688: 2.486541222133779e-07
Position 26310: 1.9782406504900796e-07
Position 26781: 1.8915236910578074e-07
Position 2813: 1.857027558764999e-07
Position 26570: 1.7431492731669168e-07
Position 27336: 1.7101682509470226e-07
Position 2888: 1.1388267808373361e-07
Position 26812: 1.0394045076581854e-07
Position 27214: 8.588107715534096e-08
Position 26517: 7.556042736124304e-08
Position 3021: 7.471748487436183e-08
Position 2953: 7.405404662473314e-08
Position 26359: 6.625736890572544e-08
Position 26719: 5.2003571063709854e-08
Position 26575: 4.528565733334361e-08
Position 26395: 4.4779334580325546e-08
Position 26485: 3.490760303027211e-08
Position 26765: 2.000540450067463e-08
Position 33739: 9.270803323358787e-10
Position 25804: 3.2854950395029836e-12
