Gene = TMA7
Position 3716: 0.0050327663622077076
Position 1107: 0.004517334695303777
Position 471: 0.004183198488895842
Position 1405: 0.004081814886760219
Position 1648: 0.0035159882100217715
Position 1683: 0.0032800305969343598
Position 1187: 0.0032089143697388873
Position 575: 0.0027391436676524887
Position 2455: 0.0025825763102323806
Position 2176: 0.0024058539855186124
Position 2220: 0.0022592720370882965
Position 2378: 0.0016712749025505668
Position 1314: 0.0016672437039627996
Position 3809: 0.0015964182336616446
Position 3479: 0.0015831795815691187
Position 2557: 0.0015389360950497286
Position 2375: 0.0015176642412158667
Position 1110: 0.0013749390892375017
Position 1820: 0.001033854700744511
Position 779: 0.0010016483999085682
Position 1803: 0.0009098151417287327
Position 2238: 0.0008678111898784204
Position 1616: 0.0008354981129710548
Position 1498: 0.0008225764371755787
Position 724: 0.0006601040072661282
Position 940: 0.0005444953532629752
Position 2469: 0.00044245541833135704
Position 579: 0.0003743339494301335
Position 2060: 0.0003577028308396871
Position 2288: 0.00034333276180907325
Position 3161: 0.00032437128786956857
Position 1764: 0.000318967275871103
Position 642: 0.00031624893731144893
Position 3061: 0.00031301285130156124
Position 1064: 0.00029529878704440533
Position 2404: 0.0002887779738467894
Position 3440: 0.00028130186481991975
Position 304: 0.00025977444537502885
Position 970: 0.0002586583119959498
Position 1786: 0.00025664656306788943
Position 3790: 0.00024456580442880176
Position 973: 0.000234078246430715
Position 2095: 0.00020992791949093405
Position 3756: 0.00020500455530209197
Position 1289: 0.00020270449391672916
Position 2147: 0.00020235520989401925
Position 3852: 0.00019268418272085268
Position 1975: 0.0001692945285957915
Position 2641: 0.00016480494175057136
Position 995: 0.00015951370267886368
Position 3246: 0.0001404648242280331
Position 1040: 0.0001300158231900084
Position 3547: 0.0001287186028945789
Position 1592: 0.0001225980088521387
Position 1873: 0.000113745040719425
Position 1088: 0.00011121729625124033
Position 1729: 0.0001003968515637265
Position 119: 9.908055868676128e-05
Position 1473: 9.446082149830066e-05
Position 2733: 9.196077623997508e-05
Position 3823: 9.104825102807505e-05
Position 3210: 9.000450637244089e-05
Position 785: 8.422073059025838e-05
Position 3361: 8.102481709651706e-05
Position 839: 8.026480524640569e-05
Position 1750: 7.457872075928544e-05
Position 292: 7.306476524874755e-05
Position 1769: 6.622579760705318e-05
Position 3208: 6.613653496952486e-05
Position 3642: 6.5560386159243e-05
Position 1663: 6.283701269011183e-05
Position 860: 5.44308432332408e-05
Position 877: 5.126347127839969e-05
Position 1537: 5.1135091341442965e-05
Position 603: 4.9589001486942665e-05
Position 529: 4.940822053980141e-05
Position 2862: 4.814717586522774e-05
Position 1899: 4.8103851449374626e-05
Position 2312: 4.658545856535527e-05
Position 1137: 4.559802550778957e-05
Position 2628: 4.0916501232008894e-05
Position 511: 3.699416637123885e-05
Position 3777: 3.4897440488892454e-05
Position 2380: 3.3365776873429936e-05
Position 1555: 3.039321934102733e-05
Position 2750: 2.8023332986580206e-05
Position 1747: 2.624562534067391e-05
Position 747: 2.590880126669848e-05
Position 322: 2.4541846149930302e-05
Position 2632: 2.452225863356075e-05
Position 1444: 2.432866195994309e-05
Position 1162: 2.3404112764530198e-05
Position 648: 1.699527907655747e-05
Position 1342: 1.2713040483936356e-05
Position 171: 7.964269354599137e-06
Position 156: 6.036561808498473e-06
Position 153: 4.932199280892807e-06
Position 159: 3.4582178992813996e-06
Position 1883: 2.956047830328645e-06
Position 180: 2.8239799312028573e-06
Position 515: 2.6487349304318517e-06
Position 301: 2.0465576734164456e-06
Position 535: 2.012499031079583e-06
Position 559: 1.8075869909608578e-06
Position 1894: 1.6177434043622068e-06
Position 1908: 1.5976477663491125e-06
Position 1050: 1.3671817176550886e-06
Position 325: 1.2115164106501196e-06
Position 1701: 1.0810466333702415e-06
Position 999: 5.277514026552401e-07
Position 520: 4.92285358836077e-07
Position 183: 4.405722690546132e-07
Position 611: 4.0379267028760293e-07
Position 177: 3.830461911769793e-07
Position 605: 3.528081815444864e-07
Position 314: 2.8041923265123777e-07
Position 1112: 2.706865428617623e-07
Position 975: 2.0869156133556382e-07
Position 539: 1.3980649555174034e-07
Position 623: 1.146395426986082e-07
Position 344: 1.1280074954300161e-07
Position 432: 7.531216123551925e-08
Position 319: 6.759803529271824e-08
Position 251: 6.411828126452804e-08
Position 113: 3.9216241471148484e-08
Position 398: 3.144109322733047e-08
Position 376: 2.4223960979689758e-08
Position 349: 1.7351937048681116e-08
Position 189: 1.2222239936292719e-08
Position 946: 9.26124779395468e-09
Position 337: 2.3241681196617234e-09
Position 316: 2.1755015585789208e-09
Position 192: 1.3938563884052399e-09
Position 392: 1.2106036166557246e-09
Position 416: 8.794376222693805e-10
Position 77: 8.224300127190009e-10
Position 334: 7.461320131848257e-10
Position 247: 4.5787956538632426e-10
Position 361: 2.3941895701772185e-10
Position 258: 2.1026629728400912e-10
Position 206: 4.555875422137395e-11
Position 219: 2.4152215071667346e-11
Position 201: 1.7361152557221456e-13
