Gene = CASZ1
Position 1363: 0.014522910402527022
Position 597: 0.012367784570793374
Position 5348: 0.008672788470446351
Position 13160: 0.008615668726115933
Position 600: 0.008212471443321724
Position 2088: 0.007301980463208412
Position 5814: 0.007196470380252677
Position 3821: 0.007171857978628498
Position 4211: 0.007061348355797556
Position 15292: 0.006240648827470666
Position 2886: 0.005262160759812827
Position 3913: 0.005256981385110643
Position 8250: 0.005197900555444188
Position 9203: 0.005176151437821138
Position 1593: 0.005164569290340794
Position 3269: 0.003710666954427994
Position 4851: 0.00302098368080113
Position 5301: 0.002796774861720543
Position 214: 0.0023454735591347245
Position 1201: 0.0020031772819159577
Position 534: 0.0018126510682932452
Position 6082: 0.0018065329387822206
Position 2860: 0.0017617176058115664
Position 2795: 0.0016822533397453947
Position 6301: 0.0014577763425276597
Position 9821: 0.0014241461844062653
Position 1044: 0.0013712031550116913
Position 1635: 0.0012511872713435112
Position 2832: 0.0012354859471007632
Position 3376: 0.001197516558523493
Position 6607: 0.0011228300542684359
Position 1022: 0.000852435665550785
Position 6167: 0.0007516344770069087
Position 603: 0.0007104631779937347
Position 493: 0.0006946606072752609
Position 1944: 0.0006766861122859725
Position 1918: 0.0006533481432972201
Position 4748: 0.0005574949466872735
Position 7656: 0.0005409830667463257
Position 623: 0.0004909880421345734
Position 5516: 0.0004321216035198868
Position 971: 0.0003353524582561569
Position 6331: 0.0002493037013116894
Position 1967: 0.00022834023960241319
Position 957: 0.0002020241325564815
Position 217: 0.00018216944827191493
Position 2762: 0.00014314397385490626
Position 999: 0.00013665929212684295
Position 628: 0.00012386562763614222
Position 740: 0.00012141319448201494
Position 1485: 8.675322429571683e-05
Position 1080: 7.633098560569441e-05
Position 1383: 5.291721003968687e-05
Position 710: 4.808485249365889e-05
Position 872: 4.804349420995508e-05
Position 670: 4.323677336356395e-05
Position 3115: 4.048493580095929e-05
Position 1323: 2.6253136484841645e-05
Position 4188: 2.280332310410216e-05
Position 687: 1.9803015085618254e-05
Position 2628: 1.9672806716824463e-05
Position 1083: 1.3116145480308138e-05
Position 1819: 1.2161079660037031e-05
Position 2280: 5.748453078168103e-06
Position 4184: 5.531792305176083e-06
Position 2662: 4.6866741413490086e-06
Position 2252: 4.257722765662891e-06
Position 896: 2.163176764308722e-06
Position 804: 2.1368963830434735e-06
Position 1001: 2.0591262376464277e-06
Position 1386: 1.6243333164964003e-06
Position 1166: 1.1909579444174077e-06
Position 1930: 1.1324306528465882e-06
Position 479: 8.329415743304554e-07
Position 358: 1.9536968007159748e-07
Position 753: 8.495732753422182e-08
Position 883: 5.923782624627827e-08
Position 429: 2.369906362134998e-08
Position 630: 1.611839812171093e-08
Position 302: 1.3459861701206099e-08
Position 774: 1.0399152273865948e-08
Position 605: 7.726873132040417e-09
Position 750: 7.256947997755754e-09
Position 467: 5.669154971847081e-09
Position 633: 5.4476722260349026e-09
Position 790: 4.3117208453763486e-09
Position 444: 3.3848905262902368e-09
Position 814: 3.2411678556753433e-09
Position 755: 3.0038381864702572e-09
