Gene = MDS2
Position 384: 0.0184249025393192
Position 2065: 0.013358939463547605
Position 12717: 0.01197742848042024
Position 6154: 0.011961773114741696
Position 1751: 0.011801690380868599
Position 2110: 0.008690590212049968
Position 1880: 0.008211570499828149
Position 13141: 0.007727882915016602
Position 500: 0.004883792495915264
Position 566: 0.004557068396958512
Position 1732: 0.004509115366357619
Position 12911: 0.004198958109146524
Position 12755: 0.004028531033789578
Position 8554: 0.003445560143813434
Position 2156: 0.0016318662213726477
Position 13231: 0.0016155039046358908
Position 5865: 0.0010597719992291167
Position 6121: 0.0010098958502973779
Position 4903: 0.0007889065554315027
Position 11106: 0.0007568428499613435
Position 196: 0.0006970904780490987
Position 5639: 0.0005409226875976853
Position 2431: 0.0005114093717687559
Position 11472: 0.0005099697511812696
Position 1993: 0.0004728796196753238
Position 724: 0.0004315269092108412
Position 3044: 0.0004126940638621098
Position 3404: 0.000410531487048127
Position 5658: 0.0003821941157472091
Position 3080: 0.000373269625074749
Position 2172: 0.0002756221867184044
Position 1934: 0.0002664156755768103
Position 593: 0.00026617221527397433
Position 2169: 0.00025960578084963993
Position 7785: 0.0002571548108252045
Position 3047: 0.0002543524787956658
Position 9602: 0.0002438243812068327
Position 1785: 0.00023886427910471203
Position 2030: 0.0002228519662567402
Position 1099: 0.00022117018085429882
Position 3575: 0.00021859986459672422
Position 2806: 0.00019412274084548153
Position 1609: 0.00017193585750048228
Position 6865: 0.00015204970358379194
Position 1418: 0.00015080185298792104
Position 1039: 0.00014392810397731966
Position 2863: 0.00012946478292152314
Position 5081: 0.00011746384732391695
Position 1555: 0.00011388351224034768
Position 1753: 0.0001128653242446573
Position 5886: 0.00011165990445267383
Position 2568: 9.91063754526433e-05
Position 1637: 9.56480964810926e-05
Position 232: 9.469240128191974e-05
Position 6118: 9.303185139396515e-05
Position 1558: 8.999113114579432e-05
Position 1174: 8.087097197516573e-05
Position 884: 7.8567077635938e-05
Position 572: 5.9655523237139153e-05
Position 1194: 5.4909234473737524e-05
Position 1249: 5.277012447215081e-05
Position 6330: 4.641642773735191e-05
Position 2787: 3.68834706235593e-05
Position 5830: 3.625716365239937e-05
Position 6298: 3.4445243704654946e-05
Position 2831: 3.1738032647521886e-05
Position 1584: 3.116413643532545e-05
Position 3547: 2.980376754245349e-05
Position 1015: 2.7741723439785417e-05
Position 887: 2.6884556825635123e-05
Position 5697: 2.3220499986098437e-05
Position 2471: 2.078098147123296e-05
Position 5013: 2.075834161251266e-05
Position 2753: 1.94937689541172e-05
Position 4796: 1.5552583463872428e-05
Position 3215: 1.2392863684565963e-05
Position 1198: 9.1869855963941e-06
Position 2929: 8.811631963528684e-06
Position 2536: 8.345687443544008e-06
Position 2905: 7.690556667957089e-06
Position 964: 6.905829141169696e-06
Position 2866: 6.8611816080494174e-06
Position 289: 5.363630322272429e-06
Position 1970: 4.7763618889717615e-06
Position 746: 3.354711678770159e-06
Position 2397: 7.906646586581108e-07
Position 2653: 2.695611719385479e-07
Position 5026: 2.407228276549078e-07
Position 2208: 1.1585600688637486e-07
Position 783: 9.259731664773846e-08
Position 820: 5.867975602702748e-08
Position 238: 3.524449760064539e-08
Position 909: 3.128883137052328e-08
Position 730: 2.670277744378633e-08
Position 397: 1.8971432640613507e-08
Position 889: 1.7908338277967953e-08
Position 2227: 1.4610682330462373e-08
Position 327: 1.0193166204160251e-08
Position 77: 9.731923288583138e-09
Position 660: 8.553804977606853e-09
Position 2448: 4.421893680484026e-09
Position 204: 3.3297115984310218e-09
Position 1111: 4.965961495805093e-10
Position 1123: 4.701074584147391e-10
Position 977: 4.667209098987212e-10
Position 637: 8.726751113647366e-12
Position 208: 2.1324478340790684e-12
