Gene = HENMT1
Position 1069: 0.001249144853059472
Position 9209: 0.0011693300362389273
Position 3283: 0.0011445056746745977
Position 11321: 0.001071992413180627
Position 585: 0.0009988237347384559
Position 10962: 0.0009792563244983964
Position 4267: 0.0009661438194214246
Position 23: 0.000911409867490268
Position 820: 0.0008813552091990917
Position 12267: 0.000830915216293474
Position 813: 0.0008283092621052465
Position 4215: 0.0007996586207311499
Position 49: 0.0006284057359970865
Position 1062: 0.0005724359627457816
Position 483: 0.0005577917840191793
Position 3626: 0.00043917149517330397
Position 776: 0.0004316070653857768
Position 12197: 0.0003828813727374997
Position 751: 0.0003772257739497231
Position 5106: 0.00037512188395693186
Position 443: 0.00026068783802854695
Position 207: 0.0002395927103955054
Position 276: 0.00022437077655046916
Position 154: 0.0001950520171978165
Position 671: 0.0001885253401577464
Position 808: 0.00016784170365381675
Position 12169: 0.00016038087041937685
Position 4326: 0.00015192935462689743
Position 12418: 0.0001482796813343342
Position 950: 0.00013829327362449212
Position 308: 0.000130475111601493
Position 593: 0.00012957507040043336
Position 11081: 0.00011914684845625519
Position 1318: 0.00011907659015663993
Position 830: 0.00010304890923633468
Position 707: 8.13430202519206e-05
Position 964: 7.524644671066682e-05
Position 555: 7.450264678367568e-05
Position 928: 6.844013584918924e-05
Position 534: 6.306071744097189e-05
Position 1698: 2.8984580791110804e-05
Position 397: 2.36117802507063e-05
Position 33: 2.2413719927401287e-05
Position 747: 1.5342850579454062e-05
Position 363: 1.267491869062609e-05
Position 608: 1.0451146862767626e-05
Position 623: 8.280203227766764e-06
Position 539: 4.918725117481165e-06
Position 758: 4.327973080102138e-06
Position 416: 4.006762123438942e-06
Position 1353: 3.7172609235286013e-06
Position 1313: 1.993830672291335e-06
Position 970: 3.220791415256907e-08
Position 217: 3.471008151300627e-09
Position 232: 2.2829338949488895e-09
Position 354: 1.3911749694627684e-09
Position 374: 6.135738500043748e-10
Position 237: 1.1337973775041666e-10
Position 82: 1.1174428978025336e-10
Position 3: 1.0029059886679516e-10
Position 512: 3.510027307888121e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10733: 0.9611222191588698
Position 12130: 0.8729436719575763
Position 3542: 0.8408317657583176
Position 9912: 0.6638724089804295
Position 6271: 0.6528578061397393
Position 1159: 0.34580262032159853
Position 1105: 0.2513332119642857
Position 5423: 0.21922227678355183
Position 3348: 0.20874585775144133
Position 917: 0.14881462583209146
Position 4797: 0.130012055700236
Position 11688: 0.08181498680875039
Position 11036: 0.06399922906112133
Position 1187: 0.05870196647724881
Position 3576: 0.050562142301973756
Position 1122: 0.04434195560299848
Position 5127: 0.042681023790430116
Position 12406: 0.03477694264836316
Position 3298: 0.033158726440114236
Position 4590: 0.032550885145893715
Position 3183: 0.02890693015068127
Position 1765: 0.028604835442407783
Position 3497: 0.021141300230704065
Position 1785: 0.01814128678206151
Position 3206: 0.017033095886447625
Position 3547: 0.014621500151825869
Position 8795: 0.014397392457288438
Position 6082: 0.011916691791188485
Position 4662: 0.011555944560856318
Position 1761: 0.009887845263651376
Position 811: 0.00842334558943347
Position 808: 0.008329195942157393
Position 9776: 0.008311658384101459
Position 3573: 0.008143964391317869
Position 5824: 0.008131159218145254
Position 4741: 0.007904502996116471
Position 4898: 0.007497820710339531
Position 6063: 0.006500708539414257
Position 1461: 0.00568409788671114
Position 758: 0.005398375506797616
Position 5776: 0.005375083774116988
Position 3407: 0.0044399898166549
Position 9135: 0.0043105831526810395
Position 5827: 0.004272765223839042
Position 3159: 0.003966177658416096
Position 8670: 0.0034437762998474936
Position 5631: 0.003399037850159537
Position 5921: 0.003206532869401656
Position 9100: 0.0032005658828068687
Position 1966: 0.0027825136555490624
Position 10686: 0.0025250017992945774
Position 4824: 0.0025010525609042806
Position 11694: 0.0022627101440028724
Position 1948: 0.0021333234210044435
Position 6934: 0.001952961951092636
Position 1985: 0.0018968785369337937
Position 3512: 0.0018759833301488977
Position 12796: 0.0017797931163735458
Position 1352: 0.0017722591711597869
Position 3619: 0.0016751493747187165
Position 1862: 0.0015186479849172345
Position 5974: 0.0015074536818109794
Position 1062: 0.0014999377901089171
Position 5275: 0.0014670415532724958
Position 4632: 0.001277223403537512
Position 4033: 0.001196095746425005
Position 5161: 0.0011930455772088166
Position 899: 0.001155965796715928
Position 6718: 0.0011292579983888484
Position 6875: 0.0010594605484299528
Position 1036: 0.0010035069748652054
Position 3231: 0.0009942843187026793
Position 3750: 0.0009252582022984844
Position 5182: 0.0008476721658854667
Position 3785: 0.000824103666861699
Position 1109: 0.000796307344295821
Position 4950: 0.0007652270785549956
Position 4349: 0.000753140404833994
Position 11507: 0.0007449052152560208
Position 4126: 0.0006896892629419124
Position 1609: 0.0006619094053928276
Position 11350: 0.000568076975829429
Position 1277: 0.0004875749857704166
Position 11202: 0.0004580231662431772
Position 12427: 0.00034156328673567234
Position 12153: 0.0003273931455783943
Position 11405: 0.00030624739342831293
Position 388: 0.00027628012199869257
Position 1189: 0.0002701859518515993
Position 1297: 0.0002683133764681977
Position 12582: 0.00025903516332158354
Position 12323: 0.00025872579039131
Position 11395: 0.00020080466486610757
Position 12657: 0.00017955788937619704
Position 363: 0.0001557183317652437
Position 1258: 0.00015333394294743245
Position 11155: 0.00012391957913904074
Position 1616: 0.00010263036134924917
Position 11118: 9.68310831640275e-05
Position 12495: 8.077734777001214e-05
Position 366: 7.709916774980708e-05
Position 12209: 7.577944411743417e-05
Position 776: 5.5808158204458565e-05
Position 10532: 5.3425030265125e-05
Position 3770: 5.246388963000705e-05
Position 4150: 3.408971085222333e-05
Position 823: 3.406395592508982e-05
Position 700: 3.170341286001403e-05
Position 520: 2.5211708502408753e-05
Position 443: 2.393974436771716e-05
Position 5461: 2.0973457123101976e-05
Position 299: 1.5233936288521225e-05
Position 201: 1.4046900137978317e-05
Position 6568: 1.114937288477427e-05
Position 585: 1.1119819798288852e-05
Position 225: 9.887912536753691e-06
Position 1003: 9.851909083744798e-06
Position 781: 6.986662745214908e-06
Position 457: 6.33503942337779e-06
Position 6492: 5.126003380799299e-06
Position 7733: 4.316595114208384e-06
Position 1010: 4.076670300810105e-06
Position 1552: 3.81886066629404e-06
Position 728: 2.3764179111451976e-06
Position 1503: 2.0917802515358187e-06
Position 481: 2.011992848531584e-06
Position 605: 1.843654356826385e-06
Position 368: 1.7527374098649077e-06
Position 830: 1.0728994490419886e-06
Position 1500: 1.0362982758213769e-06
Position 4172: 7.38600732229862e-07
Position 1382: 3.529231529996312e-07
Position 1359: 3.5207854560277573e-07
Position 1684: 3.28754409653972e-07
Position 1659: 3.068896252620979e-07
Position 1558: 2.7348056310400084e-07
Position 1244: 6.279205799728299e-08
Position 497: 3.503187252321424e-10
Position 527: 3.2589397027524265e-10
Position 311: 2.2033972579585668e-10
Position 563: 1.8379274908568906e-10
Position 262: 1.7645195199474454e-10
