Gene = MGLL
Position 294: 0.0010292828010097406
Position 328: 0.0005525065900449536
Position 500: 0.0005280335941719131
Position 2223: 0.0005143153068884278
Position 6298: 0.0004117760733965185
Position 3068: 0.00040094181403370067
Position 3973: 0.00038067576791767614
Position 4064: 0.00035281546883074926
Position 495: 0.0003058590584017534
Position 318: 0.00023861974868108338
Position 799: 0.00022913345045070705
Position 987: 0.00022526554940973474
Position 1924: 0.00019516874353703032
Position 667: 0.00018859139576006632
Position 2019: 0.0001841178068630335
Position 1072: 0.00015010372682067082
Position 614: 0.00010412810851982079
Position 279: 9.048017853958821e-05
Position 683: 8.075646074395502e-05
Position 1182: 7.915892945161389e-05
Position 300: 7.908909877727485e-05
Position 490: 6.638201171047893e-05
Position 271: 6.36859154340606e-05
Position 606: 5.736716987182867e-05
Position 277: 5.507434504726544e-05
Position 209: 3.986853574064e-05
Position 1852: 3.961455189844005e-05
Position 1133: 3.872870705282927e-05
Position 1793: 3.860535270161101e-05
Position 421: 3.127946578219697e-05
Position 281: 2.9150612425314048e-05
Position 283: 2.694270165287997e-05
Position 574: 2.3632707195291585e-05
Position 2174: 1.6418670292245663e-05
Position 448: 1.4289368845823921e-05
Position 2592: 1.205563019889755e-05
Position 2871: 1.182047901732215e-05
Position 326: 1.047637478008835e-05
Position 310: 9.62117701785587e-06
Position 316: 7.916185550969824e-06
Position 296: 4.538797400262485e-06
Position 201: 3.341353737490838e-06
Position 80: 3.1736120083331494e-06
Position 3096: 2.14984794195193e-06
Position 252: 2.083816595281552e-06
Position 234: 1.7482470378404194e-06
Position 9136: 1.6574280033924435e-06
Position 298: 1.4435221790736393e-06
Position 308: 1.3036536782335958e-06
Position 1498: 1.2211139594122801e-06
Position 285: 1.2132889292378251e-06
Position 8576: 6.836158420640013e-07
Position 1833: 5.573046094617383e-07
Position 1855: 3.4504263935744225e-07
Position 6848: 2.530693436784293e-07
Position 41: 1.2284696961369338e-07
Position 287: 9.397424023036934e-08
Position 158: 8.5978632785376e-08
Position 1686: 3.023903514467747e-08
Position 381: 1.5658392629513328e-08
Position 94: 1.4384903493584303e-08
Position 1515: 1.1290708685492254e-08
Position 1619: 6.834184584204052e-09
Position 65: 4.948731091570019e-09
Position 405: 1.7389089232168761e-09
Position 2707: 1.3345000744886591e-10
Position 1561: 1.0198384565154624e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1411: 0.9930466459923984
Position 10320: 0.9904062578955953
Position 24319: 0.9635383211404094
Position 7920: 0.8445311624677165
Position 29992: 0.8346495610381476
Position 13954: 0.7568846699231849
Position 22777: 0.5712684044449443
Position 14311: 0.5195921427481226
Position 4468: 0.5144817697502958
Position 5863: 0.46911348669716757
Position 14331: 0.4333349348042226
Position 35244: 0.33009804833769724
Position 5778: 0.2906347852033239
Position 22751: 0.2218054698075237
Position 426: 0.2150958068079845
Position 8089: 0.15541553127216973
Position 33554: 0.1517173236231383
Position 3830: 0.14070036569798242
Position 855: 0.11261401725098029
Position 26384: 0.0983843431969404
Position 895: 0.09345682320530732
Position 18278: 0.09111371877240619
Position 14612: 0.08704789417346798
Position 4211: 0.07978692955829317
Position 18236: 0.07448653852816269
Position 2379: 0.0715314648236272
Position 457: 0.06877988789985814
Position 29914: 0.06597034520520718
Position 4241: 0.050322712135184536
Position 6555: 0.03849292117606687
Position 30555: 0.03712505058791051
Position 14650: 0.03201903864296413
Position 2349: 0.024854466188432574
Position 12717: 0.022009085395980097
Position 31189: 0.021269599430893567
Position 2494: 0.015523179319545763
Position 2043: 0.015253679725795881
Position 4214: 0.014741003407539683
Position 2327: 0.014444739938792393
Position 21533: 0.011648454929855384
Position 1110: 0.010609069517596766
Position 405: 0.009556500388435458
Position 2999: 0.008683655727687202
Position 2269: 0.008297404272988152
Position 2692: 0.00828209077006288
Position 18384: 0.007432573985722741
Position 3630: 0.007372531097985707
Position 475: 0.007287440828779241
Position 1467: 0.006630499731778673
Position 1061: 0.006516297361212008
Position 797: 0.006084067967648977
Position 28357: 0.006017224395194724
Position 3691: 0.004912136276698801
Position 3309: 0.004595439539277558
Position 968: 0.004426622987160024
Position 6529: 0.00430828374306189
Position 1081: 0.003953667112495974
Position 3054: 0.003484470718453688
Position 5659: 0.0034330967748456578
Position 2072: 0.003414374025190635
Position 3238: 0.002903114805689245
Position 661: 0.002517964120714489
Position 2093: 0.002173572480066167
Position 2090: 0.0020043911807034313
Position 24106: 0.0017052098629082944
Position 2247: 0.0016417010615211944
Position 3581: 0.0015251242759445338
Position 1162: 0.0013757082724600897
Position 793: 0.0012879822391293342
Position 2285: 0.0012601242896075537
Position 785: 0.001127834068955521
Position 3250: 0.0009963516131248338
Position 506: 0.0007371183670928129
Position 2504: 0.0007039679922222359
Position 2445: 0.0005037623924390177
Position 814: 0.00046772655328420286
Position 6165: 0.00041467531153445615
Position 19888: 0.000393281411967488
Position 365: 0.0003599499744379556
Position 1033: 0.0003256386094416452
Position 867: 0.00031993993400048594
Position 816: 0.0003094769361228267
Position 649: 0.0002576165423935147
Position 17810: 0.0002470474242213805
Position 640: 0.00021977509026599942
Position 2157: 0.00021273174984340232
Position 18790: 0.0002089014135833795
Position 1778: 0.00019922735348883698
Position 18511: 0.0001818001280449167
Position 860: 0.00016705647176317343
Position 1744: 0.00014641214906860434
Position 1041: 0.00011917814582044925
Position 764: 0.0001085826166572388
Position 721: 0.00010227978345354634
Position 725: 9.282746133589421e-05
Position 761: 8.851546603557628e-05
Position 2160: 8.407919443238583e-05
Position 1860: 8.301656368400138e-05
Position 14740: 8.297332025119237e-05
Position 1482: 7.89801854535585e-05
Position 1341: 7.649644393189925e-05
Position 1430: 7.324805422590328e-05
Position 16703: 7.051839305034893e-05
Position 683: 6.787730567909354e-05
Position 15642: 5.895191852603394e-05
Position 777: 4.8738096804760334e-05
Position 18188: 4.4524600991653066e-05
Position 686: 3.93563347582046e-05
Position 14847: 3.8340168784051204e-05
Position 1690: 3.7539033845919964e-05
Position 14894: 3.599069494325791e-05
Position 2002: 3.5490853152875373e-05
Position 1747: 3.444512285210396e-05
Position 8440: 3.393110796613514e-05
Position 439: 2.926816243518925e-05
Position 1507: 2.7266118886380893e-05
Position 925: 2.057934531915493e-05
Position 1905: 1.877496247337084e-05
Position 15870: 1.7604450012202713e-05
Position 1529: 1.6275978611380634e-05
Position 1438: 1.5352060095541493e-05
Position 11352: 1.3611427077945924e-05
Position 10497: 1.2821435000984408e-05
Position 1454: 1.268599854950553e-05
Position 2394: 1.1803125322910173e-05
Position 9472: 1.1763986932329336e-05
Position 1420: 1.0388105901447948e-05
Position 12165: 1.0145419840633107e-05
Position 6878: 9.051883536316323e-06
Position 13003: 7.919854917815919e-06
Position 1373: 7.5313945536758845e-06
Position 1750: 5.220431807842806e-06
Position 7027: 4.95519057061528e-06
Position 2116: 4.888573030525207e-06
Position 514: 4.8368523318983295e-06
Position 8617: 4.7684322992908545e-06
Position 2661: 3.959476016063565e-06
Position 13079: 3.8888744513875285e-06
Position 6501: 2.7218174490973546e-06
Position 2194: 2.685482408680775e-06
Position 6121: 2.250946353290359e-06
Position 7285: 2.039036513312329e-06
Position 9665: 1.7977005255036975e-06
Position 9833: 1.7161166733729372e-06
Position 1972: 1.4452742696879573e-06
Position 582: 1.3615423073582607e-06
Position 606: 1.3595575275467423e-06
Position 9018: 1.3430080855813853e-06
Position 8704: 1.2975896680478568e-06
Position 1292: 1.0348674717757277e-06
Position 667: 9.082567337227688e-07
Position 8892: 8.689212044808808e-07
Position 1892: 3.7054728165710034e-07
Position 1841: 2.3257563735480517e-07
Position 4731: 2.2618175328763866e-07
Position 614: 1.1024359894245242e-07
Position 1546: 7.995286067528944e-08
Position 730: 5.047997026229206e-08
Position 941: 3.636065806043121e-08
Position 316: 2.519681617251114e-08
Position 534: 2.1809505994197337e-08
Position 518: 1.734826804902257e-09
Position 699: 1.3386392953187142e-09
Position 1241: 3.8071641683080527e-10
Position 523: 2.9599837855347136e-11
