Gene = AZIN2
Position 958: 3.6971806947721855e-05
Position 270: 2.7375398163166718e-05
Position 8: 2.112772942292467e-05
Position 1189: 1.9555808157965612e-05
Position 17452: 1.7623867461228978e-05
Position 1173: 1.396304781344883e-05
Position 706: 1.2298914248832218e-05
Position 974: 1.1696145322443176e-05
Position 17082: 1.0674749578235248e-05
Position 556: 7.890650502771987e-06
Position 902: 6.105044721003176e-06
Position 17197: 3.843317551174529e-06
Position 1153: 3.621402371783785e-06
Position 42: 3.512722336412223e-06
Position 17486: 2.1287948812464623e-06
Position 18080: 1.516720739022151e-06
Position 17290: 1.389731232974909e-06
Position 1167: 4.6121729459673225e-07
Position 17006: 3.41718618717758e-07
Position 52: 2.1013839348239463e-07
Position 313: 1.644535676669201e-07
Position 1117: 1.5851197899672245e-07
Position 2034: 1.4630163924649662e-07
Position 164: 8.457357224867197e-08
Position 1526: 6.430350759835956e-08
Position 17752: 7.870447124169161e-09
Position 174: 5.3546134161140746e-09
Position 445: 1.1582580482827506e-10
Position 315: 8.998322221981801e-11
Position 1009: 2.297025263082398e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16953: 0.9990926012888548
Position 10936: 0.9406207030473458
Position 1064: 0.9298361173030788
Position 10709: 0.9199194161164232
Position 15593: 0.7075846232899597
Position 13434: 0.554348336768667
Position 12168: 0.4023116427416582
Position 2840: 0.34400812427624705
Position 13468: 0.30313344701980227
Position 16025: 0.25263315774367623
Position 12145: 0.1963023823328804
Position 20493: 0.179285595684871
Position 13761: 0.1315076626261377
Position 16550: 0.13148330461424493
Position 20719: 0.11594605831343682
Position 277: 0.11203445182450501
Position 487: 0.10957307559672513
Position 15636: 0.10456858041897553
Position 274: 0.10242473875197952
Position 18069: 0.09250998133651507
Position 16352: 0.09153916906338679
Position 18643: 0.08451271497215838
Position 1904: 0.08088920519463325
Position 18184: 0.07899280982932598
Position 17671: 0.058690909660972714
Position 1949: 0.05630468086646051
Position 1084: 0.052945143715948995
Position 11839: 0.05085086863808257
Position 22532: 0.0495995791476128
Position 1864: 0.04906849108493775
Position 19340: 0.04434498627322181
Position 16469: 0.040840382586278604
Position 2909: 0.04081278697521495
Position 5244: 0.03970746786118053
Position 12939: 0.039293603198745024
Position 11005: 0.036690964845929964
Position 22281: 0.03433163785994786
Position 12252: 0.033510422843425126
Position 15948: 0.03298388342985194
Position 21281: 0.03155143234710745
Position 11748: 0.03054064283098901
Position 20669: 0.029671958450054103
Position 7292: 0.02738547323498214
Position 18421: 0.027175087940612096
Position 18482: 0.02649857482008001
Position 1925: 0.02612921429442471
Position 22529: 0.02580802631700512
Position 2695: 0.02437894298909545
Position 21399: 0.024125302528874577
Position 22122: 0.0223759520374259
Position 19773: 0.018975648560700095
Position 21201: 0.017184002618201608
Position 21308: 0.016877552824499018
Position 23326: 0.016864158057397282
Position 18887: 0.01434736741907336
Position 20591: 0.014030266036095322
Position 22209: 0.013662406214170747
Position 24917: 0.01365542086654628
Position 21396: 0.013105960391538307
Position 15969: 0.012759767984174717
Position 13449: 0.012639727337880127
Position 17178: 0.012371240380272978
Position 20408: 0.011576374091526714
Position 2945: 0.010963195037021206
Position 17152: 0.01056681642556585
Position 20110: 0.010262269521807888
Position 15615: 0.010248147997713694
Position 7052: 0.010242347712281953
Position 16204: 0.009763167305928513
Position 21140: 0.009525979347047735
Position 1997: 0.00896184837370958
Position 21046: 0.00883999381125981
Position 22790: 0.008815812586418281
Position 1751: 0.008333281147506753
Position 21010: 0.008084062714182426
Position 524: 0.007854413257886128
Position 24846: 0.006702059674763308
Position 1697: 0.006508134229135908
Position 15889: 0.00585741633905159
Position 18551: 0.005746342247653373
Position 22044: 0.005661858234910752
Position 17507: 0.0051171312224327576
Position 22721: 0.005067073698572631
Position 22512: 0.0048046254318151165
Position 1510: 0.004660514136544943
Position 1134: 0.004600534428853891
Position 20136: 0.004369972413329401
Position 18311: 0.004359823188904918
Position 1606: 0.004327015815777789
Position 7148: 0.004036459011359912
Position 12131: 0.003842819121825393
Position 1844: 0.003822124427604048
Position 20829: 0.0037344549306639573
Position 661: 0.0035817473197759246
Position 845: 0.0034800653439785714
Position 11876: 0.0033939963164704838
Position 1584: 0.003313775123993632
Position 13097: 0.0032178762077649773
Position 2792: 0.0029374751173608586
Position 21576: 0.002900999546462066
Position 352: 0.0028301206626589834
Position 20753: 0.002823171605393184
Position 1444: 0.0028135182478203832
Position 797: 0.002744599565596798
Position 13710: 0.0024449763299861514
Position 16356: 0.002340233875590523
Position 18825: 0.0023189686094733895
Position 17387: 0.0022140794869716833
Position 17539: 0.0019811333133104183
Position 19769: 0.0019211194616572452
Position 19481: 0.0018244325580951478
Position 17915: 0.0016341042878116555
Position 15130: 0.0015569349905626435
Position 5037: 0.001519693327429106
Position 18663: 0.001466459844882186
Position 1100: 0.0013864910152766548
Position 18828: 0.00136313234503198
Position 279: 0.0013615141411836274
Position 1953: 0.0011953651127451326
Position 1113: 0.0011017400602607052
Position 19366: 0.0010097630677000126
Position 324: 0.0010061676502094653
Position 18334: 0.0009904883395360279
Position 18152: 0.000987345347843198
Position 17862: 0.0009245367215918979
Position 943: 0.0008381382260454983
Position 15437: 0.0008337171977071708
Position 13304: 0.0007796028147366623
Position 1727: 0.0007462507420427863
Position 18080: 0.0007258616884677884
Position 19843: 0.0005993834200069297
Position 1034: 0.0005912106861458101
Position 15447: 0.0005637887302451497
Position 13018: 0.0005513511942850757
Position 16827: 0.0005335312954170417
Position 1285: 0.0005308817745594798
Position 1453: 0.00043167775293584946
Position 355: 0.00041101875095498773
Position 11622: 0.00039189584077558914
Position 1097: 0.0003857407756529607
Position 1645: 0.00035459548990945955
Position 1232: 0.00032431530547680183
Position 2060: 0.0003186943381919354
Position 17978: 0.0002799295847939153
Position 5088: 0.00024543706382051196
Position 1121: 0.0002366264721776638
Position 442: 0.00021235762971709313
Position 490: 0.00019207256962116976
Position 2557: 0.0001810971502268579
Position 699: 0.00017163098129654094
Position 1878: 0.000170128830452756
Position 14540: 0.00011189078837381193
Position 2111: 0.00010489760177380541
Position 1549: 9.290966393558358e-05
Position 1589: 7.332815852696511e-05
Position 747: 6.838536647502469e-05
Position 2984: 6.528441208745531e-05
Position 1739: 4.763889422458878e-05
Position 1458: 4.420287886610526e-05
Position 18019: 4.290598126294988e-05
Position 331: 4.241631582727744e-05
Position 598: 4.1998218307364475e-05
Position 805: 3.9361816824986194e-05
Position 534: 3.915766371463843e-05
Position 13381: 3.763800457547294e-05
Position 17929: 2.897838438151273e-05
Position 181: 2.7880720796399148e-05
Position 755: 2.1525398946376322e-05
Position 1315: 2.1176997963792684e-05
Position 550: 1.4840018165836425e-05
Position 381: 1.478254521765415e-05
Position 542: 1.3616237231436763e-05
Position 1556: 1.0787577339642773e-05
Position 648: 9.572217678733294e-06
Position 1369: 8.32042048376683e-06
Position 604: 7.687733278473535e-06
Position 1020: 6.527301426697713e-06
Position 556: 6.051319344331537e-06
Position 384: 5.497688498862266e-06
Position 12883: 5.136245051296127e-06
Position 625: 4.874293165156423e-06
Position 17322: 3.1355280525651188e-06
Position 622: 3.0222731365063807e-06
Position 1306: 2.9726010493475745e-06
Position 1181: 2.8846152925996594e-06
Position 847: 2.124180514777645e-06
Position 628: 1.200821308256268e-06
Position 667: 1.0550988178083114e-06
Position 1208: 2.1387977455096413e-07
Position 1302: 1.0668349801673142e-07
Position 871: 5.4177283094813345e-08
Position 1373: 4.716017507359874e-08
Position 1290: 3.725118603445061e-08
Position 146: 4.579757080923208e-09
Position 161: 3.894582049149126e-09
Position 391: 3.315686926168475e-09
Position 561: 3.2287087594508873e-09
Position 457: 3.0654359071307403e-09
Position 606: 2.955917301836141e-09
Position 445: 2.800516452648118e-09
Position 77: 1.4103345317418291e-09
Position 616: 1.2654746607740066e-09
Position 195: 1.1652768040840245e-09
Position 427: 6.806660256448141e-10
Position 186: 3.491569562747305e-10
Position 92: 1.8909850954767712e-10
Position 217: 3.6849714622548695e-11
Position 106: 3.048861076268873e-11
Position 102: 2.434350514333419e-11
Position 115: 1.5986503041039027e-11
Position 123: 1.2118590003115112e-11
Position 207: 1.0570330906087168e-11
Position 108: 4.8276357666700996e-12
Position 110: 3.351991690734167e-12
Position 400: 2.8521325446739626e-14
