Gene = CENPH
Position 48: 8.761265958653732e-07
Position 61: 6.580571172564372e-07
Position 9: 5.463364774724064e-08
Position 18: 3.308069252270458e-08
Position 260: 5.7612313347854416e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7504: 0.9793571984805616
Position 12957: 0.8739699299744736
Position 18647: 0.8532491558259623
Position 20158: 0.7642443584080754
Position 6168: 0.5050150559556306
Position 5098: 0.36957496626086117
Position 12753: 0.3048489920223607
Position 2246: 0.2577581200084566
Position 5052: 0.19312134572300138
Position 19270: 0.18345250898884605
Position 12806: 0.18234479680247165
Position 5399: 0.14915265277369302
Position 6090: 0.11183619453837104
Position 2152: 0.09758037853211128
Position 10071: 0.06679428035384925
Position 15997: 0.05957640041474564
Position 529: 0.05861768396881138
Position 20474: 0.05039981152437509
Position 585: 0.04218047447214554
Position 2363: 0.027928870506276248
Position 6618: 0.021483718367603526
Position 665: 0.01723253113419138
Position 8800: 0.014204344766573914
Position 8776: 0.013726967212690436
Position 9837: 0.012836462494797224
Position 9811: 0.009631474116129064
Position 11825: 0.008610018919051238
Position 13108: 0.008136890571101795
Position 5433: 0.0076161075686162535
Position 5071: 0.006939135849336749
Position 608: 0.006404521400260042
Position 13370: 0.004949575597537616
Position 2525: 0.0047081362469776535
Position 5221: 0.004602180053763915
Position 2012: 0.0043256338047397876
Position 7415: 0.003889670726627303
Position 13250: 0.0034712991334816677
Position 13219: 0.0034339905850641434
Position 20224: 0.0032569306216475797
Position 19241: 0.003045217397224935
Position 7694: 0.0028281680918420767
Position 11847: 0.002603938857528027
Position 2359: 0.002389430939143391
Position 2418: 0.0023187016217248906
Position 611: 0.00213167630301035
Position 9655: 0.002071118489080587
Position 6418: 0.0019681725717470883
Position 637: 0.0018909279833882633
Position 326: 0.001511722962102243
Position 13607: 0.0015051581817532318
Position 1641: 0.0014642279828793595
Position 10316: 0.0012831615608944046
Position 19432: 0.0012590239271300604
Position 6848: 0.0011856936723514044
Position 7705: 0.0010825440102364705
Position 9651: 0.0010596761275456035
Position 1716: 0.0009752984559143015
Position 19289: 0.0008653874357245772
Position 6739: 0.0007939978749779555
Position 10275: 0.0007778860420862995
Position 17379: 0.0007704169371417083
Position 19726: 0.0007702226946481121
Position 19046: 0.0007039086277024784
Position 473: 0.0006463149694783625
Position 17665: 0.000631643519211329
Position 11465: 0.0005846948613465144
Position 13472: 0.0005399375486351682
Position 11491: 0.0005283707702708453
Position 7672: 0.0004887750947795143
Position 2117: 0.00046300553988153027
Position 16679: 0.00035973635204039926
Position 1681: 0.0003558967899254499
Position 15391: 0.00034791539382508996
Position 1506: 0.0002649807900856412
Position 13449: 0.0002627905044076439
Position 476: 0.00025962091410893987
Position 16017: 0.00025684008857062337
Position 17686: 0.00024147357183304735
Position 8698: 0.00023292423044628791
Position 1601: 0.00023130988332349388
Position 13646: 0.00021072469544541463
Position 13664: 0.00021037540501866477
Position 378: 0.0001971488608414451
Position 2327: 0.00012961938910916685
Position 1024: 0.00012343859073351676
Position 16181: 0.00011668340058430066
Position 14367: 9.446683858622651e-05
Position 15415: 8.600977273074178e-05
Position 13642: 7.271677368045682e-05
Position 14777: 6.784804794586759e-05
Position 15102: 6.0708304050908e-05
Position 14952: 5.938539377927304e-05
Position 14577: 4.573044993697353e-05
Position 243: 4.409679215210425e-05
Position 2641: 3.979315338342125e-05
Position 7924: 2.853535570907776e-05
Position 8038: 2.549416071731031e-05
Position 545: 2.5420435866437717e-05
Position 292: 2.53079375594169e-05
Position 715: 2.4775507023536284e-05
Position 11208: 2.3240069352350842e-05
Position 363: 1.7503537372256405e-05
Position 9518: 1.6429781330802745e-05
Position 9321: 1.340937653997129e-05
Position 809: 1.2090862951324606e-05
Position 881: 1.0804289344382762e-05
Position 11065: 9.345829738091873e-06
Position 9497: 7.444320919324999e-06
Position 680: 7.187980419718993e-06
Position 435: 6.4613668068684465e-06
Position 976: 6.153133806838106e-06
Position 853: 6.128942403428428e-06
Position 912: 5.2581022141122635e-06
Position 7713: 4.727538101909461e-06
Position 8399: 1.34388798413058e-06
Position 7725: 1.0027921124546118e-06
Position 2027: 7.107681677742792e-08
