Gene = IBA57
Position 6178: 0.00011192427687049907
Position 6383: 0.00010931324404919707
Position 1323: 0.0001002970570049687
Position 5872: 9.481672232062408e-05
Position 559: 7.980037990894248e-05
Position 3167: 7.338323643274878e-05
Position 518: 6.776637803103291e-05
Position 2401: 5.174862367136734e-05
Position 4072: 4.6231324247343505e-05
Position 4076: 4.460934305629856e-05
Position 3550: 2.97260342091766e-05
Position 3563: 2.9080180188037023e-05
Position 2049: 2.1744839803092726e-05
Position 2025: 1.2633777884098495e-05
Position 1922: 1.2319534670884161e-05
Position 3047: 1.1046471408852193e-05
Position 602: 1.062570431692566e-05
Position 2161: 9.756032563617445e-06
Position 2187: 7.859664522864297e-06
Position 800: 4.460839282667184e-06
Position 1723: 1.8606037171015375e-06
Position 930: 1.6319538354328835e-06
Position 524: 1.5237948822241e-06
Position 246: 1.437245849906897e-06
Position 649: 1.2664986231507916e-06
Position 882: 1.157353108529079e-06
Position 779: 7.596398310748427e-07
Position 532: 7.24961159405143e-07
Position 409: 7.042220548398973e-07
Position 910: 6.315107495183847e-07
Position 574: 4.6989321999310194e-07
Position 415: 4.451480225375772e-07
Position 504: 3.7586998243947185e-07
Position 680: 3.602372351900606e-07
Position 1280: 2.792290629644443e-07
Position 607: 2.68041395525969e-07
Position 1010: 2.6750240773946514e-07
Position 685: 1.852287704046036e-07
Position 667: 1.8405963725026806e-07
Position 752: 1.775506855587907e-07
Position 490: 1.735516527038413e-07
Position 820: 1.492277180625909e-07
Position 565: 7.556953682313038e-08
Position 581: 4.508169186962369e-08
Position 593: 4.301421040371278e-08
Position 637: 3.572830527244311e-08
Position 383: 3.362421055310525e-08
Position 439: 2.785929560303742e-08
Position 465: 2.5496126755248367e-08
Position 484: 2.0151109292224217e-08
Position 654: 1.9990589455040083e-08
Position 604: 1.1096886439408099e-08
Position 535: 4.407845076211083e-09
Position 697: 4.1984089154868066e-09
Position 137: 2.7783226616448237e-09
Position 347: 2.6091672850216846e-10
