Gene = FCGR2C
Position 689: 0.0003682628795565882
Position 989: 0.00036123825495246387
Position 326: 0.0003528745121070029
Position 12320: 0.00030559143237973675
Position 522: 0.0002863845385948123
Position 880: 0.0002421829484774739
Position 1183: 0.00019162998614998163
Position 1076: 0.0001798811478333943
Position 404: 0.000170809894776329
Position 948: 0.00015455204646272876
Position 754: 0.00014454895137996348
Position 1679: 0.000136842549112244
Position 972: 0.0001225072715448921
Position 727: 0.00012107301218096492
Position 303: 0.00011766547426132283
Position 479: 0.00011229109013214247
Position 984: 0.00010242259490767159
Position 8947: 6.439412898937638e-05
Position 3174: 5.866974777341075e-05
Position 295: 5.779428590651307e-05
Position 600: 4.8853797032256155e-05
Position 639: 4.314558396629447e-05
Position 571: 4.2003666920008745e-05
Position 606: 3.905186936397986e-05
Position 636: 3.83028057384852e-05
Position 1551: 2.9943737647089154e-05
Position 3975: 2.8090444365064897e-05
Position 393: 2.6784848610702186e-05
Position 1380: 2.63379817833209e-05
Position 4274: 2.4052707263237925e-05
Position 761: 2.294823448706143e-05
Position 322: 2.2921958795022966e-05
Position 730: 2.20073549434974e-05
Position 1096: 2.021196779217179e-05
Position 4310: 2.012671521039478e-05
Position 575: 1.5191359611479511e-05
Position 2768: 1.4998259486926705e-05
Position 819: 1.4636506495418283e-05
Position 4212: 1.3201721250431937e-05
Position 1566: 1.313558117027875e-05
Position 274: 1.1846773197347404e-05
Position 3690: 8.481129865693004e-06
Position 1838: 6.746361130475824e-06
Position 1287: 6.118641154949099e-06
Position 791: 5.690955495180036e-06
Position 317: 5.280179128152376e-06
Position 524: 4.835850155695308e-06
Position 2605: 4.788955767136108e-06
Position 489: 3.4076122211557304e-06
Position 388: 3.167395412222393e-06
Position 280: 2.5733090294862257e-06
Position 584: 2.1759890579627643e-06
Position 578: 1.916410012060887e-06
Position 5385: 1.653610310536464e-06
Position 621: 1.315237876097424e-06
Position 610: 8.74453044219881e-07
Position 735: 7.9556016792135e-07
Position 194: 7.321779850135935e-07
Position 892: 6.827449231266464e-07
Position 884: 4.5285295835220823e-07
Position 1190: 3.329077177485497e-07
Position 2549: 3.1358949645481054e-07
Position 1186: 1.0791228203381085e-07
Position 1244: 1.0071383778526361e-07
Position 91: 6.878542738471905e-08
Position 336: 3.446771715861943e-08
Position 166: 1.2819253145535019e-08
Position 136: 9.863438071216895e-09
Position 614: 8.329539671515893e-09
Position 227: 4.61203560837598e-09
Position 138: 4.313698390289397e-09
Position 218: 1.2043284178088477e-09
Position 157: 1.1278306217022576e-09
Position 81: 4.474466872074703e-10
Position 95: 1.9207493814441923e-10
Position 864: 5.0982675979864655e-11
Position 253: 1.1199518879208424e-12
Position 230: 4.873550361026561e-13
Position 214: 3.9385596040793057e-13
Position 234: 2.781729447300194e-13
Position 236: 9.186837172828389e-14
Position 238: 5.575236792370578e-14
