Gene = PHYHD1
Position 218: 1.0579344284462601e-10
Position 249: 9.247516440738551e-11
Position 1592: 4.729162079411632e-11
Position 224: 4.2539854175398804e-11
Position 252: 7.512540297238226e-13
Position 455: 5.097372107807008e-17
Position 460: 3.775460071978371e-18
Position 273: 9.707929411604936e-23

Sorted 3' Splice Sites (High to Low Probability):
Position 20549: 0.9856538749438907
Position 1387: 0.9673019888283066
Position 12886: 0.9543455295933851
Position 13115: 0.9237706564029802
Position 15552: 0.9208859835317518
Position 19703: 0.9206682529708091
Position 20772: 0.8788479656841158
Position 15687: 0.8496760134091907
Position 16861: 0.6825020178482539
Position 14038: 0.2581272942387528
Position 19487: 0.22162950546899293
Position 16993: 0.2003855631597945
Position 21087: 0.19472015116589755
Position 15191: 0.19237894327957544
Position 14270: 0.12932801025366691
Position 1034: 0.1076021288733096
Position 6151: 0.10240639107039214
Position 16841: 0.10126268044177447
Position 6142: 0.09589723148788049
Position 6263: 0.06443751322761795
Position 19997: 0.0630980947118184
Position 15167: 0.050905047504237994
Position 6068: 0.04946662761406501
Position 14218: 0.04555366788481442
Position 17550: 0.04399295318468984
Position 1565: 0.03146491539847962
Position 4189: 0.019835507086234296
Position 1390: 0.01806982786799629
Position 19284: 0.017724120911719467
Position 12831: 0.016625521927950027
Position 6213: 0.01646043769693304
Position 19230: 0.015134684524931942
Position 1007: 0.014769925981647317
Position 805: 0.014710831674558628
Position 7043: 0.011351373145710622
Position 13256: 0.011292254258557899
Position 7139: 0.010729653352773174
Position 16472: 0.009497347832265832
Position 6108: 0.009459608834875245
Position 6173: 0.00902512734116872
Position 19473: 0.008681207296457992
Position 1339: 0.008407845525010699
Position 893: 0.008170744949699849
Position 13071: 0.007176641568101175
Position 15134: 0.007040500691090942
Position 7176: 0.006706403843443197
Position 18105: 0.0065677337378010885
Position 4114: 0.005752321581815088
Position 18062: 0.005473721001631304
Position 5030: 0.004847771168128129
Position 1133: 0.004350391111251026
Position 13949: 0.004182098170758247
Position 15971: 0.004034543567779166
Position 16721: 0.003950875754069252
Position 4998: 0.003889478035981104
Position 5972: 0.0037547792520649954
Position 5013: 0.0036935479154754456
Position 14052: 0.003607539476161278
Position 19650: 0.003483952539384009
Position 13625: 0.0034372642919528796
Position 13044: 0.003163066395389807
Position 14191: 0.0029217997284191957
Position 858: 0.002805696195747768
Position 20747: 0.002720862093347691
Position 20956: 0.0027062979303562745
Position 17546: 0.002599809556135209
Position 1526: 0.0025048176887526993
Position 17572: 0.0023900140911967465
Position 706: 0.0021848649840143356
Position 4375: 0.002138006001006318
Position 6939: 0.0020349497910992437
Position 4351: 0.0020093804529455095
Position 21024: 0.0019654061842363547
Position 17163: 0.0019157358046852683
Position 14000: 0.0018036476632022653
Position 13253: 0.0017799564164313656
Position 15714: 0.0016764596452373424
Position 7348: 0.001667369342299166
Position 20576: 0.0015987716533416045
Position 6031: 0.0015689156348192422
Position 946: 0.0012923101213146934
Position 14101: 0.0012366884954325991
Position 20959: 0.0011902072790539813
Position 5975: 0.001158083833545379
Position 4724: 0.0010802808815216177
Position 4286: 0.001076731319507031
Position 5034: 0.00103490124164974
Position 6006: 0.0010149583154020572
Position 15701: 0.0010135552625352982
Position 15657: 0.0009862890071650617
Position 4916: 0.0009688737995220769
Position 20573: 0.0009258264739210165
Position 16507: 0.0008620304046404208
Position 665: 0.00085934944186807
Position 1040: 0.0008073300046652146
Position 4141: 0.000780211109762747
Position 15732: 0.0007113724881933484
Position 16633: 0.0006339475921421693
Position 4155: 0.0005944840923132326
Position 823: 0.0005876694914151229
Position 21114: 0.000579100382380442
Position 13261: 0.0005437565354527226
Position 20820: 0.000530720177172625
Position 932: 0.0004369287456134487
Position 13759: 0.0004220858201196327
Position 16510: 0.00039890188599725707
Position 20202: 0.00034205727359382576
Position 4100: 0.00032807219017496714
Position 20620: 0.0003237793655124339
Position 1297: 0.000323521731080652
Position 910: 0.00028091224509375787
Position 18203: 0.0002781194131027573
Position 4144: 0.00026013444439434714
Position 20987: 0.0002559173904811696
Position 448: 0.00024661853903910766
Position 985: 0.0002417009484309024
Position 4237: 0.00021988957413416558
Position 13844: 0.00019469258318525353
Position 20909: 0.00017712674313405142
Position 679: 0.0001630134361531306
Position 20860: 0.00014537577723894765
Position 3975: 0.00013557344821681178
Position 20779: 0.00012762675859118283
Position 1401: 0.00012647331115740753
Position 586: 0.00012357273584559454
Position 1075: 0.0001141261802176055
Position 852: 0.00010565303807136611
Position 15698: 9.864775034886966e-05
Position 16480: 8.862992278928577e-05
Position 14134: 7.444707015648655e-05
Position 589: 6.361715551450939e-05
Position 4011: 6.037770903178628e-05
Position 20786: 5.766766216961126e-05
Position 4512: 5.434678610116063e-05
Position 1067: 4.932087172459152e-05
Position 4515: 4.748518824428909e-05
Position 17130: 4.455308314662498e-05
Position 982: 3.6688721881120064e-05
Position 16587: 3.3964270457151875e-05
Position 1104: 3.089516524127916e-05
Position 17042: 3.0070472936731568e-05
Position 3791: 2.889781471318319e-05
Position 21137: 2.65851149472042e-05
Position 724: 2.537779542912552e-05
Position 257: 1.996328595065286e-05
Position 233: 1.9433496056910065e-05
Position 424: 1.85156455506819e-05
Position 1180: 1.657477104982214e-05
Position 611: 1.5269154348359447e-05
Position 522: 1.526601733369575e-05
Position 1046: 1.4983778661363542e-05
Position 3973: 1.4453626775203508e-05
Position 16951: 1.4056363193084103e-05
Position 16658: 1.3872021675908646e-05
Position 900: 1.213412390775184e-05
Position 1630: 1.0651279684054874e-05
Position 902: 1.0446067215184183e-05
Position 1157: 8.725848835675196e-06
Position 1644: 8.26551222198166e-06
Position 3597: 7.409940647048344e-06
Position 784: 5.849845707063065e-06
Position 1360: 5.1353059868485475e-06
Position 1344: 3.2617131974393576e-06
Position 5060: 3.110391698056999e-06
Position 1404: 2.9451328341829247e-06
Position 1452: 2.1115869784807486e-06
Position 1532: 7.41602558690293e-07
Position 2392: 6.922876342194285e-07
Position 2069: 5.296460227760755e-07
Position 15989: 4.6997999858918693e-07
Position 15936: 4.6024167206486623e-07
Position 1458: 4.480458035422557e-07
Position 4541: 4.424687682331052e-07
Position 17121: 4.2578153665505897e-07
Position 15894: 4.045488330722686e-07
Position 1578: 3.596204536850093e-07
Position 1916: 3.0835816323802806e-07
Position 2094: 3.080098718114662e-07
Position 2366: 2.8669004522130206e-07
Position 1523: 2.643785250795289e-07
Position 1160: 2.4980080713368206e-07
Position 2445: 2.1954899456742584e-07
Position 3153: 2.080041854750265e-07
Position 2814: 1.5812091807404493e-07
Position 2656: 1.1714804868892439e-07
Position 3157: 1.1707284791404e-07
Position 2233: 8.921179828689195e-08
Position 1766: 8.066248149767712e-08
Position 1412: 7.854335562742987e-08
Position 2144: 6.62320554544226e-08
Position 1183: 5.571684169891079e-08
Position 1241: 5.5636845919237765e-08
Position 2706: 5.542575350599027e-08
Position 1723: 5.5204805730537135e-08
Position 2230: 4.9094322029397846e-08
Position 3110: 4.68726065708232e-08
Position 2739: 3.8977146593433783e-08
Position 2168: 3.621833403817909e-08
Position 485: 2.6437767959839365e-10
Position 615: 1.3592161147911127e-10
Position 591: 1.2161347820774149e-10
Position 738: 8.630296121427922e-11
Position 455: 6.933823444495662e-11
Position 335: 5.72808606109222e-11
Position 318: 5.519176041584077e-11
Position 430: 2.3777069568476295e-11
Position 460: 2.0783872646471906e-11
Position 749: 4.6682591821372884e-12
Position 546: 2.8610042968048033e-12
Position 359: 1.5417645392302424e-12
Position 534: 1.0982044369010773e-12
Position 383: 6.151888704131234e-13
Position 239: 2.9371276310620277e-13
