Gene = CHMP5
Position 2174: 0.0004472512555618142
Position 1750: 0.00041427349089185467
Position 7012: 0.00034453008483865
Position 6422: 0.00031947989505639885
Position 631: 0.00028307070575575165
Position 304: 0.00020854162672167924
Position 919: 0.0001976773668890475
Position 6579: 0.00018374454068952766
Position 64: 0.00016486373968606274
Position 2202: 0.0001484876597650907
Position 11860: 0.00014411174278398183
Position 2164: 0.0001429581580861009
Position 76: 0.00014066757625101124
Position 6349: 7.438785606354569e-05
Position 807: 7.324638251218188e-05
Position 773: 5.038554508747702e-05
Position 912: 4.871262334491979e-05
Position 1821: 4.159380583419673e-05
Position 1718: 3.213061829155095e-05
Position 1807: 3.0082110424888405e-05
Position 97: 2.4569761022770438e-05
Position 11853: 2.1522663961699614e-05
Position 742: 2.1314448500517913e-05
Position 873: 1.928004865724231e-05
Position 6499: 1.8423119576615546e-05
Position 715: 1.5030312828014706e-05
Position 1953: 1.0024174054488114e-05
Position 875: 9.440670274944061e-06
Position 110: 8.667472712371656e-06
Position 12415: 7.681588940240109e-06
Position 116: 7.170258245046493e-06
Position 6571: 6.906022245696277e-06
Position 360: 6.1657801399959045e-06
Position 1316: 5.407407253785569e-06
Position 988: 1.2944159911670314e-06
Position 610: 8.89315241879106e-07
Position 1162: 6.390959921342121e-07
Position 12184: 5.05000969592039e-08
Position 322: 2.2461206028724576e-08
Position 325: 1.979817001596398e-08
Position 458: 1.6352267541004436e-08
Position 90: 1.2769520723674398e-08
Position 108: 9.101426602248266e-09
Position 567: 1.0052601967702489e-12
Position 938: 4.694396088557199e-13
Position 439: 7.653808554500004e-14
Position 557: 4.1722147214444726e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 11513: 0.9999999999999981
Position 6209: 0.9998387350933495
Position 1067: 0.9353873755981699
Position 15866: 0.7877670202822123
Position 2910: 0.6483804857428908
Position 13170: 0.3715017180591637
Position 3455: 0.33493376124147145
Position 5680: 0.29481480923672226
Position 11703: 0.2271513382168112
Position 11719: 0.2183241622061945
Position 3659: 0.17022763100944907
Position 8055: 0.1671288276125751
Position 11731: 0.12704894452055407
Position 6598: 0.11855978544770612
Position 2019: 0.11644433504755237
Position 16029: 0.09143552254877203
Position 567: 0.08706414497364663
Position 1952: 0.07089169806252622
Position 786: 0.06468052280599834
Position 11807: 0.059578847532278933
Position 5608: 0.05553472523934054
Position 2234: 0.05070534474765218
Position 5714: 0.04364941129608249
Position 11761: 0.0369421253776557
Position 2534: 0.03611924482248163
Position 3424: 0.034400691730365855
Position 686: 0.03243850559368777
Position 15678: 0.03173202189573808
Position 11932: 0.030755418023867193
Position 13185: 0.030699154044776442
Position 15601: 0.030402560665003305
Position 8422: 0.029400936343977096
Position 969: 0.029122708133280682
Position 8399: 0.026763736938657356
Position 6979: 0.025101745163725143
Position 15829: 0.022035486658683618
Position 2237: 0.02119821411556901
Position 3515: 0.021142529186884123
Position 597: 0.020943867783142573
Position 3480: 0.020417582913552113
Position 9178: 0.0201255493704846
Position 6520: 0.019919009375535732
Position 5690: 0.019019590655186963
Position 2157: 0.01749553194044754
Position 6774: 0.017478250061891326
Position 7154: 0.01723417295132669
Position 2257: 0.016647450857883245
Position 6790: 0.014838548640424064
Position 3360: 0.014696610315625854
Position 11951: 0.014584855278174146
Position 15411: 0.009800130655649044
Position 14006: 0.009546030494097146
Position 845: 0.009452117062367087
Position 15056: 0.008630315411248658
Position 8545: 0.008195892610876582
Position 2086: 0.008066839245193521
Position 4113: 0.007847529444784332
Position 13008: 0.007265322551779701
Position 11736: 0.006957580553486398
Position 1024: 0.0066877549908248585
Position 13233: 0.006195847301946995
Position 1633: 0.005971776559290977
Position 16533: 0.0059225861531399795
Position 10156: 0.005826097428834735
Position 13423: 0.005817135806274557
Position 11956: 0.005311170204583187
Position 6938: 0.005138658498029688
Position 5225: 0.004970624697624776
Position 2379: 0.004183401713670223
Position 6957: 0.003989487961711041
Position 1034: 0.0038743469298172057
Position 1911: 0.0034217182657823603
Position 7120: 0.003291619686933564
Position 11775: 0.0029252398383022844
Position 1979: 0.0029021742488065205
Position 16346: 0.0028495497085597576
Position 6822: 0.002706161161761617
Position 11784: 0.002697624612382827
Position 3785: 0.002634320343598924
Position 3664: 0.002450634253489785
Position 7110: 0.0022555290671766094
Position 14622: 0.0021733637884432063
Position 14002: 0.002055561423563788
Position 428: 0.0019209302615947848
Position 2772: 0.0016371458454830343
Position 807: 0.0016365359976305619
Position 2296: 0.0016153284728747943
Position 3631: 0.0014659810903092155
Position 6803: 0.0014374828182811064
Position 3390: 0.00143432561223178
Position 7074: 0.0014228002800093854
Position 13721: 0.0014215136098486576
Position 271: 0.0014128140315253885
Position 754: 0.0013638186267456672
Position 3139: 0.001322818455198185
Position 13089: 0.0013180160623042624
Position 12314: 0.0012772395178907176
Position 662: 0.0012417224735795647
Position 15486: 0.0012347342723756198
Position 13254: 0.001013372164904218
Position 1078: 0.000928882778843413
Position 11763: 0.0009263023947777575
Position 2747: 0.0009180910239117797
Position 1999: 0.0007361344628466855
Position 631: 0.0006852478281911358
Position 2426: 0.000675263211167348
Position 5431: 0.0006377735264404831
Position 496: 0.0006375607488628801
Position 2419: 0.0006360814407404727
Position 3543: 0.0006026302060275989
Position 2810: 0.000600964077206854
Position 2106: 0.0005812109379050551
Position 15219: 0.0005769444705579146
Position 1100: 0.000513583182616722
Position 6472: 0.0005085965463473846
Position 577: 0.00045996774349586967
Position 1075: 0.00042580001412770416
Position 1956: 0.0004076769148979564
Position 3894: 0.00039739408259229
Position 764: 0.000393841917909233
Position 2645: 0.0003920988614279869
Position 502: 0.00033244979299811684
Position 3187: 0.0003171179158347896
Position 8214: 0.00029073011231902567
Position 6495: 0.000275628283638317
Position 1044: 0.0002636098636271303
Position 6683: 0.0002531958830930721
Position 2608: 0.00024471084550341433
Position 2202: 0.00022307156832495603
Position 13889: 0.00019619573259655902
Position 2287: 0.00019339621770867097
Position 1416: 0.00017886305984546718
Position 392: 0.00017202882458188212
Position 3027: 0.00016368048357343182
Position 699: 0.00015255855274653847
Position 6446: 0.00015066375902377592
Position 1580: 0.00015021606796049785
Position 6655: 0.00014363128072706312
Position 3778: 0.00013057061791043223
Position 13209: 0.00010395726084562333
Position 862: 0.00010051780807061056
Position 6404: 8.29741508895442e-05
Position 1282: 7.961070123785189e-05
Position 11983: 7.682474750446411e-05
Position 2315: 7.647650417488182e-05
Position 6401: 7.482149652079091e-05
Position 3096: 7.27194701186759e-05
Position 369: 6.802897121304288e-05
Position 1125: 6.0932899380250476e-05
Position 6437: 6.0555692451695896e-05
Position 1465: 6.053260415519565e-05
Position 1400: 5.136919575677255e-05
Position 1384: 5.1251501460985855e-05
Position 711: 4.9190600272979986e-05
Position 584: 3.709565685141462e-05
Position 1097: 3.690079902295921e-05
Position 1547: 3.2009896885517824e-05
Position 654: 3.0374550816358803e-05
Position 6355: 2.7611450594072952e-05
Position 773: 2.745174027532412e-05
Position 1714: 2.4696633317400183e-05
Position 668: 2.3718891258386556e-05
Position 6556: 2.3485315007174574e-05
Position 1732: 1.4974684046140548e-05
Position 1662: 1.430672265541187e-05
Position 646: 1.349683184135689e-05
Position 1083: 1.3076574500794713e-05
Position 6420: 8.701764711860804e-06
Position 1424: 7.42493620788545e-06
Position 1749: 6.4713091343277065e-06
Position 3796: 5.932098447420699e-06
Position 1690: 5.5813752314584685e-06
Position 1348: 4.890741175904272e-06
Position 1666: 4.450710060592312e-06
Position 2044: 4.445065285361344e-06
Position 11828: 4.365654493750716e-06
Position 1539: 3.959004467467939e-06
Position 1121: 3.7457199609471624e-06
Position 1501: 3.7376662633672654e-06
Position 910: 3.358381949787594e-06
Position 136: 3.213062560424511e-06
Position 1928: 3.050285053683432e-06
Position 1459: 2.89941655561993e-06
Position 873: 2.762305519853813e-06
Position 2267: 1.8857850409242129e-06
Position 905: 1.6927780879494834e-06
Position 1640: 1.498374340207169e-06
Position 1642: 1.3976847729899092e-06
Position 1493: 1.324611667102427e-06
Position 1299: 1.0894374997457624e-06
Position 1437: 1.0523887954577864e-06
Position 1726: 9.61409408794554e-07
Position 1513: 9.60373040888587e-07
Position 1260: 9.367521842062627e-07
Position 1315: 8.797762395140838e-07
Position 1472: 6.589025078882488e-07
Position 1320: 6.467518479721543e-07
Position 1583: 6.301529643634123e-07
Position 11832: 4.2126404814879083e-07
Position 1769: 3.938769306620952e-07
Position 1507: 1.740480938658361e-07
Position 1329: 1.6357666884060375e-07
Position 158: 1.5948221233959692e-07
Position 1559: 1.359996957858993e-07
Position 1142: 1.708328462340908e-08
Position 1803: 1.6676432465729673e-08
Position 1136: 7.451043760854686e-09
Position 1080: 5.739698096507214e-09
Position 12004: 5.264209619732212e-09
Position 1554: 4.925295579864417e-09
Position 1427: 4.842751409496885e-09
Position 12021: 2.6225106284544353e-09
Position 183: 2.157689914539106e-09
Position 1130: 3.7840701863259636e-10
Position 1151: 1.146112961227911e-10
Position 169: 7.920125952264262e-11
Position 231: 6.262677412403955e-11
Position 1172: 2.5838970243726026e-11
Position 228: 9.639053505465828e-13
Position 237: 2.665126295935825e-13
