Gene = DBR1
Position 12032: 4.597746397317032e-07
Position 4921: 3.956081742396058e-07
Position 10270: 3.9096250589256804e-07
Position 166: 3.269830039694211e-07
Position 1323: 3.125161158422954e-07
Position 4757: 2.6293588609833793e-07
Position 4847: 1.490089949249969e-07
Position 2047: 1.2953981506642448e-07
Position 1541: 7.055648137276463e-08
Position 1460: 6.271382044188863e-08
Position 1404: 3.856682251067322e-08
Position 1522: 3.729728268745806e-08
Position 1610: 2.926893855196558e-08
Position 1552: 2.622684876187029e-08
Position 329: 3.128391744837954e-09
Position 258: 2.378953674909167e-09
Position 313: 9.945948242786603e-10
Position 422: 6.697632268175568e-10
Position 399: 6.336575521467503e-10
Position 3761: 4.181408408958358e-10
Position 4005: 3.5223876843116994e-10
Position 119: 1.6475038567570707e-11
Position 244: 2.6736301628106333e-12
Position 765: 2.099671920429379e-14
Position 637: 1.9217742542471178e-14
Position 771: 1.3043131347799078e-14
Position 743: 1.0905778240194827e-14
Position 777: 3.7650166427131755e-16
Position 723: 3.6230585802582127e-16
Position 494: 3.0728607782063343e-16
Position 555: 2.818470481258986e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 11454: 0.9648604096404287
Position 1322: 0.9419721259910157
Position 11689: 0.7354925875965564
Position 4710: 0.644220443167207
Position 3235: 0.6098878993283811
Position 11090: 0.4553507423931695
Position 4756: 0.20043669218459498
Position 12366: 0.1594860610037501
Position 3141: 0.09608676212517403
Position 7643: 0.06891907845489546
Position 13105: 0.052350055021975934
Position 3480: 0.04141926693743722
Position 5580: 0.028257672962984492
Position 3209: 0.025466477111112985
Position 12704: 0.024892769173719288
Position 13547: 0.02456294316549522
Position 4633: 0.024358672622531555
Position 11399: 0.020135721889784644
Position 12557: 0.011946475157360676
Position 4796: 0.011463576633767113
Position 4166: 0.011123919258765477
Position 2878: 0.010912175665302287
Position 5716: 0.009925537186732539
Position 432: 0.009736743839540919
Position 11797: 0.009179598024771534
Position 11528: 0.008697547477460058
Position 13530: 0.008664775136318182
Position 3001: 0.008570269461581046
Position 2975: 0.007644131002127316
Position 935: 0.007034266956807882
Position 3882: 0.006969885821126367
Position 12324: 0.006962350823324997
Position 13857: 0.006784196220251421
Position 12477: 0.005685312326728876
Position 13130: 0.005546090734999166
Position 5480: 0.004772731800906064
Position 783: 0.0043297088156929765
Position 4338: 0.004305645650302502
Position 4172: 0.004031539689141385
Position 4224: 0.0036779213391879063
Position 11884: 0.0033013401217221526
Position 3476: 0.0030189271321299617
Position 2680: 0.0027098255062597927
Position 13604: 0.002673127564915153
Position 5688: 0.0025810123946526237
Position 5504: 0.0019794525338867114
Position 12262: 0.0018832918925674267
Position 2721: 0.0015269453783012554
Position 4718: 0.00128627162822807
Position 3035: 0.0011869414996084503
Position 1447: 0.0011667697610680202
Position 12831: 0.0011537081436942625
Position 709: 0.0011209235857610686
Position 11995: 0.0009996894851834993
Position 12570: 0.0009574902015688377
Position 3348: 0.0008077769231582655
Position 7609: 0.0007588466654833536
Position 5585: 0.0007143704052065328
Position 1750: 0.0006992709952295173
Position 11696: 0.0006813134520783488
Position 580: 0.0006761674903287389
Position 12510: 0.0006580171454270204
Position 635: 0.0005997220742799647
Position 12450: 0.0005874936031757222
Position 3181: 0.0005641442509042497
Position 276: 0.0005277803468350987
Position 955: 0.000441665496546653
Position 13666: 0.00042282641348071907
Position 11858: 0.0004153623182175277
Position 3101: 0.0004047055649673215
Position 13180: 0.0003999124822048405
Position 3793: 0.0003921427642914857
Position 3262: 0.00038012739876423486
Position 11721: 0.0003628246619179126
Position 2729: 0.00032809885140133087
Position 12617: 0.00032652399565586906
Position 5023: 0.00032192294759103584
Position 13912: 0.0002535358142185545
Position 2685: 0.0002460627783321274
Position 12577: 0.00023410008161574237
Position 223: 0.00022464700302054388
Position 11773: 0.00022073204588813863
Position 786: 0.00020509697443800036
Position 4090: 0.00018395219609501778
Position 11937: 0.00014841154815703372
Position 723: 0.00013785123047445412
Position 2795: 0.00013211435212312668
Position 12891: 0.00012685715120373713
Position 3640: 0.00012569460272008205
Position 6431: 0.00010160649898153399
Position 2209: 9.769977610063664e-05
Position 2431: 9.357964760850227e-05
Position 144: 9.122244562267956e-05
Position 2381: 8.405472257805711e-05
Position 931: 8.005199940103888e-05
Position 13893: 7.933999646225819e-05
Position 743: 7.272381714222891e-05
Position 9227: 6.327476078924114e-05
Position 5235: 5.820771017511749e-05
Position 4557: 4.535424050766748e-05
Position 2903: 4.436681104697261e-05
Position 2280: 4.258856623441571e-05
Position 483: 4.171692131916466e-05
Position 6599: 4.060014514030482e-05
Position 564: 3.755845829015066e-05
Position 115: 3.561608158432654e-05
Position 2558: 3.432290196355684e-05
Position 2080: 3.1043079510860956e-05
Position 2357: 3.092617993737531e-05
Position 1344: 3.0101180436008506e-05
Position 5379: 2.9072514310678866e-05
Position 12292: 2.6469615679928393e-05
Position 152: 2.6239460741469863e-05
Position 2288: 2.341426240406168e-05
Position 125: 1.7611951916292378e-05
Position 2225: 1.725788677302463e-05
Position 588: 1.7022458792633215e-05
Position 7004: 1.6540441451279222e-05
Position 8394: 1.6482066045086774e-05
Position 2798: 1.559783691188344e-05
Position 189: 1.2530192206595527e-05
Position 1076: 1.2136581840580111e-05
Position 6159: 1.2121875102092632e-05
Position 1798: 1.1841535227812897e-05
Position 2052: 8.65651166128091e-06
Position 1079: 8.401506218048722e-06
Position 5019: 7.0061152364822535e-06
Position 1514: 6.5688527700369055e-06
Position 534: 4.490888753998975e-06
Position 5989: 3.924049238093482e-06
Position 5880: 3.340458443796297e-06
Position 687: 3.1282468577371656e-06
Position 538: 2.768018381675833e-06
Position 3316: 2.7006146178064486e-06
Position 225: 2.4877069018617415e-06
Position 3424: 2.486528963387515e-06
Position 555: 2.4713134583248772e-06
Position 815: 1.8995639354619567e-06
Position 2942: 1.7545620687452288e-06
Position 198: 1.58287259949165e-06
Position 3643: 1.4835704805692762e-06
Position 129: 8.944778569175621e-07
Position 10036: 3.9096250589256804e-07
Position 1130: 2.633422534670478e-07
Position 2186: 1.1345693510851713e-07
Position 1105: 7.539333047511613e-08
Position 4402: 6.838786237392811e-08
Position 1158: 2.363053272528512e-08
Position 1172: 2.193116694036134e-08
Position 2193: 1.934277760946278e-08
Position 1812: 1.1422758606167594e-08
Position 3551: 9.249046112147498e-09
Position 1198: 8.381679898912578e-09
Position 1244: 6.709001898751207e-09
Position 1215: 3.3835446994031668e-09
Position 1081: 3.2335895044373587e-09
Position 1492: 2.483910622719453e-09
Position 1384: 2.1349296058222494e-09
Position 1402: 7.71545734011213e-12
Position 681: 1.6988610685316553e-14
Position 350: 1.0707282195667047e-14
Position 645: 1.0654569682768444e-14
Position 207: 5.419630874691005e-15
Position 667: 3.645637459230843e-15
Position 674: 2.854465788141498e-15
Position 517: 1.763955567315451e-15
Position 291: 1.2788009901454671e-15
Position 490: 9.72783041901265e-16
Position 324: 4.2285970578990934e-16
Position 791: 3.16772060644628e-17
Position 494: 1.3542895497765609e-17
Position 89: 1.0958795461647215e-17
Position 82: 1.4451684564770397e-19
