Gene = PDZK1IP1
Position 474: 0.00010070956156872257
Position 5172: 8.278476360505129e-05
Position 125: 7.758391519670529e-05
Position 6017: 6.581522290305798e-05
Position 2891: 6.531881446351046e-05
Position 6184: 6.522637734037973e-05
Position 5267: 6.437673271307001e-05
Position 808: 6.163824984954979e-05
Position 345: 5.9570236509821256e-05
Position 831: 5.5201290126692726e-05
Position 858: 5.3815592420916704e-05
Position 32: 4.1823322541726125e-05
Position 634: 3.7792114080944175e-05
Position 467: 3.6629101782309534e-05
Position 6246: 3.5336117046653e-05
Position 230: 3.246532365283974e-05
Position 5421: 2.9222117691867688e-05
Position 5133: 1.9916580263245135e-05
Position 373: 1.911175585226295e-05
Position 2879: 1.750818955150298e-05
Position 6133: 1.2621453308958658e-05
Position 241: 9.856257290905554e-06
Position 636: 7.984000145452023e-06
Position 922: 7.586517389463277e-06
Position 508: 6.531719960884482e-06
Position 279: 4.469651271328696e-06
Position 243: 4.358254210113292e-06
Position 1128: 2.783990611607767e-06
Position 584: 2.2967467717203675e-06
Position 1160: 1.64815197929426e-06
Position 582: 1.0294308881794652e-07
Position 165: 4.0488139867038025e-08
Position 544: 3.2853431493176726e-08
Position 575: 1.0031628985278896e-09
Position 318: 4.700320543637056e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6011: 0.9938956641551301
Position 4957: 0.9802727289444211
Position 2627: 0.8598737151200848
Position 949: 0.21512018771165942
Position 726: 0.16574412036386313
Position 2966: 0.13404971299585486
Position 3161: 0.12639560957492593
Position 2609: 0.07024177593063885
Position 3035: 0.07001401353962523
Position 262: 0.04512499314254258
Position 4031: 0.033189533705932535
Position 1377: 0.02961630038634592
Position 6306: 0.028007771616769827
Position 2514: 0.015566909846035771
Position 2656: 0.01393322922863204
Position 4842: 0.013285681119471685
Position 3501: 0.012858164363777068
Position 2583: 0.011905065451942885
Position 2942: 0.009916848903873463
Position 1257: 0.008756533448779519
Position 1046: 0.008351066571754872
Position 4590: 0.007922694325231634
Position 6184: 0.006172314415638082
Position 2989: 0.0060203618238525705
Position 3465: 0.005519697510290769
Position 2411: 0.004992315966720318
Position 4102: 0.00491744176673673
Position 2800: 0.0044170174774672815
Position 4566: 0.004146070131980525
Position 279: 0.004054971524240549
Position 6231: 0.0035982956710248907
Position 3517: 0.003441376230131148
Position 2803: 0.0030020676400759165
Position 812: 0.0029500096554715876
Position 3018: 0.002800867141897789
Position 738: 0.0027928794153034217
Position 3774: 0.0027215618428568394
Position 2074: 0.0025147346500297625
Position 1306: 0.002181850007271555
Position 1332: 0.0020952854064253436
Position 6017: 0.0011896996671109299
Position 1609: 0.0011546193567725626
Position 568: 0.0011360765047044202
Position 847: 0.0010126943291969674
Position 2901: 0.0009369471822218918
Position 4994: 0.0009283342099701357
Position 6202: 0.0008426721859983318
Position 4004: 0.0008309960447962375
Position 6236: 0.0008139233016982512
Position 2644: 0.0007567726989687042
Position 2039: 0.0006455040799056565
Position 977: 0.000632815038920531
Position 3939: 0.0006126342896921751
Position 373: 0.0005859862755001778
Position 1504: 0.0005802901610669898
Position 2708: 0.0005643065394890234
Position 1411: 0.00045763622389812273
Position 1408: 0.00043003177548739787
Position 674: 0.0004270611392400216
Position 6109: 0.000372396447370338
Position 4886: 0.000338920272601045
Position 2141: 0.00033194765248643275
Position 5092: 0.00029622452248962073
Position 6138: 0.000286196103818255
Position 325: 0.0002717874986738189
Position 6411: 0.0002683960786643487
Position 914: 0.0002417776780956215
Position 6152: 0.00019935658597968365
Position 5990: 0.00019829268299864544
Position 825: 0.0001766196538031684
Position 5203: 0.00017484250383812208
Position 399: 0.0001739517764636569
Position 5464: 0.00015640525381361054
Position 1483: 0.00015041595128849596
Position 6268: 0.000140850271439924
Position 6455: 0.0001160854674590544
Position 2849: 7.315967772432473e-05
Position 668: 6.75739485925066e-05
Position 329: 5.90279862154212e-05
Position 295: 5.613036517841095e-05
Position 6311: 5.531509009259141e-05
Position 5681: 5.497366126447152e-05
Position 5941: 5.4250904166558435e-05
Position 2429: 5.3697304221559414e-05
Position 331: 4.480272826630534e-05
Position 5729: 3.912219567971194e-05
Position 6435: 3.67319813304222e-05
Position 5168: 3.4923632177502666e-05
Position 307: 3.429901710314265e-05
Position 575: 3.2285489665656926e-05
Position 6054: 3.093714518915845e-05
Position 6117: 2.8507290739565405e-05
Position 3041: 2.849522682459226e-05
Position 5920: 2.314990978955644e-05
Position 773: 2.0527622380980434e-05
Position 532: 2.0197532975568044e-05
Position 2856: 1.852662907734408e-05
Position 386: 1.6614346302511837e-05
Position 743: 1.6552610883545108e-05
Position 5562: 1.5833033358240414e-05
Position 345: 1.4739245051678308e-05
Position 4570: 1.2991094940428401e-05
Position 407: 1.2717385570051471e-05
Position 4677: 1.266294705816511e-05
Position 5578: 1.2412325196521103e-05
Position 1311: 1.2155082091097634e-05
Position 479: 1.213583044344738e-05
Position 6441: 1.1877788492946115e-05
Position 1222: 1.1182893135518294e-05
Position 3037: 1.0851789485355972e-05
Position 389: 9.115911680302293e-06
Position 4635: 8.693941140869177e-06
Position 417: 8.152677277112293e-06
Position 646: 6.795744418904033e-06
Position 314: 6.136342717765289e-06
Position 4602: 5.600914457818679e-06
Position 695: 5.509626736860799e-06
Position 2728: 5.0340916081568305e-06
Position 786: 4.986877504119532e-06
Position 570: 4.826804519477953e-06
Position 959: 2.9710101992268306e-06
Position 3914: 2.7713497564190845e-06
Position 500: 2.1487120481881162e-06
Position 292: 1.4801073945732674e-06
Position 5905: 1.0065268397533726e-06
Position 3911: 9.130472706578373e-07
Position 5936: 8.161386005346426e-07
Position 444: 8.146524355936671e-07
Position 751: 7.95678046566227e-07
Position 745: 7.582401078823337e-07
Position 432: 3.9826523880701293e-07
Position 1450: 2.2863485686449876e-07
Position 888: 1.8393915751401057e-07
Position 456: 1.5436193652048904e-07
Position 286: 1.2965946380672606e-07
Position 439: 7.214621412515483e-08
Position 497: 6.430336366624431e-08
Position 474: 1.7381157292478368e-08
Position 136: 1.2701213196860076e-08
Position 411: 7.967760888901296e-09
Position 425: 4.872616502907494e-09
Position 441: 3.927250049754937e-09
Position 99: 2.966036608548135e-09
Position 165: 2.5601159797115575e-09
Position 96: 1.863019282072972e-09
Position 103: 1.8316821065407517e-09
Position 582: 1.741329392637799e-09
Position 178: 4.682981744109149e-10
Position 120: 3.1362368143096223e-10
