Gene = SDCCAG3
Position 507: 2.5171945075997416e-06
Position 476: 2.281381459287099e-06
Position 397: 2.1876840547654397e-06
Position 2815: 1.421209065181769e-06
Position 570: 1.2440578190588115e-06
Position 310: 1.129481180507633e-06
Position 1438: 1.0265186970351288e-06
Position 483: 8.050029546347939e-07
Position 392: 6.206102459790964e-07
Position 664: 2.5211298202889866e-07
Position 347: 1.5552167455966812e-07
Position 776: 1.1166712104540796e-07
Position 250: 9.438482934862105e-08
Position 685: 6.936621627794075e-08
Position 20: 2.780044653968896e-08
Position 356: 1.678443638208245e-08
Position 572: 8.978131682008484e-09
Position 787: 4.805289297207248e-09
Position 190: 9.085984481827651e-10
Position 353: 2.78646326272828e-10
Position 377: 2.1877848190609488e-12
Position 359: 1.0102502237874461e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2670: 0.8419235761394608
Position 7662: 0.6862645167869
Position 6414: 0.5267337892778624
Position 3381: 0.4476603275274993
Position 407: 0.3794758502589763
Position 6759: 0.29942284782869855
Position 5915: 0.24767699036673632
Position 6420: 0.20664182900935685
Position 4630: 0.19876930136158838
Position 6396: 0.16321294474474599
Position 369: 0.135502479871949
Position 4499: 0.13334420927343402
Position 7337: 0.13162856090074038
Position 2716: 0.1246804817314467
Position 5406: 0.10330355034715846
Position 3571: 0.10088163504820859
Position 6435: 0.07834813982134392
Position 1541: 0.05654027227135497
Position 7478: 0.04823130405010494
Position 7721: 0.03617654793444057
Position 4545: 0.028894708404925206
Position 589: 0.02888268514180103
Position 6884: 0.02366578354625411
Position 3047: 0.018921123028490815
Position 7170: 0.017906215467538976
Position 854: 0.017530288178851442
Position 7384: 0.017246767086386974
Position 6815: 0.0152175657528367
Position 8313: 0.012442355741800295
Position 6731: 0.011942912622073015
Position 4591: 0.011849308100396675
Position 2528: 0.01163856179125893
Position 490: 0.010818736180318944
Position 2509: 0.01076344554459827
Position 7122: 0.010529298553026312
Position 6898: 0.010418556005066646
Position 433: 0.008506151840825102
Position 1656: 0.00795636868954843
Position 6839: 0.007918151324952862
Position 2276: 0.007144615533401811
Position 519: 0.006993324307486701
Position 6513: 0.00637547537886852
Position 3496: 0.006151950532325273
Position 4508: 0.0059431291387889084
Position 4612: 0.005907769125195042
Position 2638: 0.0051856666498820885
Position 4455: 0.004985874001466193
Position 6895: 0.0048322002433224135
Position 2677: 0.004664642764198383
Position 8029: 0.004612979173936897
Position 375: 0.004284768842628777
Position 557: 0.003931505179443486
Position 6785: 0.003791398993251618
Position 7914: 0.0035516023166835553
Position 2401: 0.0032107018281168267
Position 3150: 0.0027542191691249693
Position 7587: 0.0026115467843457153
Position 6779: 0.0025777461965120737
Position 622: 0.0025558812651007025
Position 2942: 0.0025435508427689452
Position 5174: 0.002513664721089811
Position 2635: 0.0024283407950611417
Position 3449: 0.0022916525025204752
Position 6851: 0.002108861160601678
Position 8490: 0.002071026122404744
Position 2038: 0.002065302666584364
Position 6639: 0.0020287902467335337
Position 2409: 0.0018631187117614753
Position 7104: 0.001736985139076691
Position 7780: 0.0016965535508539095
Position 6738: 0.0016306656455211516
Position 3271: 0.0016116176931156335
Position 8275: 0.0015264506106560673
Position 7007: 0.001511405718365008
Position 8206: 0.0015060164048829384
Position 8532: 0.001456851197939776
Position 3385: 0.0014386628208004784
Position 951: 0.0014383988891645523
Position 1614: 0.0011181225025089123
Position 8329: 0.001074378139070195
Position 806: 0.0010712996867345398
Position 7683: 0.001027996265058877
Position 7784: 0.0009754298086529928
Position 8678: 0.0009702339346652452
Position 641: 0.0009591112391292746
Position 3866: 0.0009476021610440488
Position 1117: 0.0009227920011482816
Position 8653: 0.0008901499511862592
Position 8611: 0.0007737476371249184
Position 7841: 0.0007662416145078959
Position 6707: 0.0007107916756625564
Position 8061: 0.0007104123432637322
Position 6933: 0.0004850794431244833
Position 6858: 0.0004148276526095951
Position 1825: 0.0003699488869170034
Position 6951: 0.00034838238164401717
Position 3834: 0.0003383101335840776
Position 1851: 0.0003364812039443389
Position 2196: 0.000281443607863766
Position 3230: 0.000276712669879126
Position 2975: 0.0002730283757784727
Position 899: 0.0002692454519170762
Position 2971: 0.00026202913032705155
Position 896: 0.0002552293938808122
Position 3305: 0.00024380853419252797
Position 2720: 0.00022935748691859712
Position 981: 0.0002210662847031984
Position 1281: 0.00021913930340884994
Position 3430: 0.00019467131901891675
Position 756: 0.00018779147657527952
Position 5252: 0.0001713329218588011
Position 1162: 0.00016795169595195926
Position 8203: 0.00015979434902473145
Position 787: 0.00014500098836083531
Position 6661: 0.00013331227064558118
Position 3312: 0.0001238716990507512
Position 1382: 0.00012291016772573757
Position 3391: 0.00011726878106455791
Position 1576: 0.00011524503084316183
Position 5206: 0.0001080793466204946
Position 4529: 9.536125028750238e-05
Position 928: 8.837619888069537e-05
Position 1453: 8.626945604735981e-05
Position 8564: 7.694612033786086e-05
Position 3227: 7.179118627211833e-05
Position 2754: 6.933784518112485e-05
Position 2843: 6.344770948534667e-05
Position 1140: 4.780125828224106e-05
Position 1513: 4.2737653205626295e-05
Position 1610: 4.028175527015577e-05
Position 3416: 3.122984629566613e-05
Position 2770: 2.9460660155347003e-05
Position 3051: 2.896037555635161e-05
Position 3128: 2.5310446878731736e-05
Position 3593: 1.9629571967020958e-05
Position 3883: 1.220539741139503e-05
Position 2756: 1.0327559977686984e-05
Position 513: 6.695963850419724e-06
Position 3140: 5.710979315781236e-06
Position 386: 4.611304668437761e-06
Position 658: 2.480574977815902e-06
Position 675: 1.933045975059442e-06
Position 1039: 1.8398569177329658e-06
Position 595: 1.7584645354441961e-06
Position 419: 1.7559070228247541e-06
Position 347: 1.3809185706324393e-06
Position 2877: 1.2799644943804791e-06
Position 2855: 1.12722900546348e-06
Position 813: 7.805316176240352e-07
Position 2548: 5.272040098707377e-07
Position 182: 4.174255589352454e-07
Position 685: 3.7399367540195543e-07
Position 2199: 3.5486639743365996e-07
Position 716: 2.986663334739762e-07
Position 624: 2.929378943420654e-07
Position 731: 2.135506183535092e-07
Position 1662: 1.4549435757788282e-07
Position 664: 1.4234985086271225e-07
Position 6667: 1.2952563093852952e-07
Position 712: 1.1778364716625058e-07
Position 1708: 5.381901950390373e-08
Position 531: 4.2868642372123514e-08
Position 700: 3.6444794239759935e-08
Position 720: 3.171257929470072e-08
Position 759: 2.97531574970109e-08
Position 1394: 2.8405866484398406e-08
Position 1434: 2.833294831387783e-08
Position 342: 2.618539704247797e-08
Position 257: 2.0122121520757512e-08
Position 828: 1.7692549163888564e-08
Position 834: 1.5684084269443527e-08
Position 226: 1.2738785491083824e-08
Position 186: 1.0733659214619737e-08
Position 678: 6.112693118858482e-09
Position 526: 3.983630037133449e-09
Position 150: 3.0314369832033854e-09
Position 264: 1.420206889901881e-09
Position 164: 1.2582187794691349e-09
Position 726: 5.643327227559013e-10
Position 869: 3.5520421899723754e-10
Position 862: 3.290773924517076e-10
Position 286: 2.7683235400385654e-10
Position 294: 1.0996358604189634e-10
Position 307: 3.499106716627407e-11
Position 315: 3.43186025010135e-11
Position 302: 2.050604827409511e-12
Position 91: 1.651905151072771e-14
