Gene = HAUS6
Position 47756: 0.20573102969531637
Position 9257: 0.20223283749886717
Position 1633: 0.12218993878886453
Position 16317: 0.11986937552652949
Position 22495: 0.10385941754855418
Position 18965: 0.10304420331508772
Position 13559: 0.10094670772050551
Position 5353: 0.09908274326048537
Position 8345: 0.09399477627971202
Position 16261: 0.0879138704252483
Position 22446: 0.08349122547613338
Position 47584: 0.07698671870107704
Position 2192: 0.07458120422683437
Position 7147: 0.07327449990869396
Position 16212: 0.06167596766214315
Position 47196: 0.05628755864008255
Position 9277: 0.055667784223882535
Position 6103: 0.05027363711605122
Position 22264: 0.04893692593177344
Position 9327: 0.04549198922453335
Position 46714: 0.03795897846612217
Position 18944: 0.03418513679051334
Position 22074: 0.028009279670985772
Position 13603: 0.027950509029646207
Position 24349: 0.026715721053288063
Position 9414: 0.0254093972238675
Position 6557: 0.025092808991643085
Position 20035: 0.024927397194765513
Position 6082: 0.021589461554351985
Position 44117: 0.01942956017432581
Position 13436: 0.01770334179018669
Position 24921: 0.01641557922606736
Position 18919: 0.015578371143000052
Position 22049: 0.015358035534858589
Position 6772: 0.013482168929783687
Position 17858: 0.013255747243101045
Position 9253: 0.012685044945198783
Position 6814: 0.012047800299748168
Position 14706: 0.011630269860189791
Position 9417: 0.011544125145539326
Position 2780: 0.010554997647044338
Position 524: 0.010508313388773564
Position 22516: 0.010385649222411192
Position 10205: 0.010371834329049305
Position 19344: 0.010224846733299006
Position 7722: 0.01001890546211784
Position 4938: 0.009439239499047557
Position 10880: 0.009405806685566663
Position 6411: 0.009236886060329253
Position 17405: 0.008896132563282292
Position 2442: 0.008579212213401657
Position 22239: 0.008198364524610612
Position 6157: 0.00755403599687691
Position 7499: 0.007446964338716132
Position 37762: 0.007404077084216854
Position 17273: 0.007221970709175159
Position 22213: 0.007203741592638179
Position 17298: 0.00709803114413983
Position 14868: 0.00695601734124861
Position 13626: 0.0065761229474396304
Position 10835: 0.006496998624737048
Position 22503: 0.006439296799736594
Position 2670: 0.006417464886885922
Position 9151: 0.006275885056149202
Position 24767: 0.005923559319499465
Position 24498: 0.004876654648119148
Position 4845: 0.004620082538077608
Position 6800: 0.004447967042582474
Position 19072: 0.004082539534271237
Position 16360: 0.004041004693197923
Position 4129: 0.003931475037950052
Position 5308: 0.003928872851846756
Position 2758: 0.0037107851574612067
Position 14871: 0.0030907822081358673
Position 10908: 0.0030775003650862385
Position 1655: 0.003032586244641219
Position 7821: 0.0025769401135358506
Position 10025: 0.002565631431951788
Position 4976: 0.0025544877359898245
Position 4104: 0.002437549942631077
Position 9469: 0.002312349325381321
Position 4314: 0.002258247265427105
Position 4685: 0.0020367308864652693
Position 9395: 0.0019980878989969185
Position 10271: 0.0017724207727593912
Position 1629: 0.0017660776169716736
Position 2762: 0.0017115578042055106
Position 10855: 0.0015660633049666133
Position 10995: 0.001422458165935667
Position 24324: 0.0014185266220194353
Position 4027: 0.0013860057539874045
Position 9443: 0.0013436775681791955
Position 9351: 0.0013124500472002304
Position 14922: 0.0012735036512873663
Position 6300: 0.0011737175170056702
Position 9624: 0.0011498162133257673
Position 2337: 0.0010681260852555138
Position 20374: 0.0010299847508069898
Position 10362: 0.0009912195960898494
Position 5287: 0.0009692777918247871
Position 16089: 0.0008596036951785087
Position 2816: 0.0008450874830317377
Position 37807: 0.0008395856991416889
Position 8874: 0.0007463184313134176
Position 11822: 0.0007275815484523832
Position 500: 0.0007214097288173546
Position 9419: 0.0006735727060667603
Position 13406: 0.000594751364892586
Position 20330: 0.0005831660032077666
Position 4289: 0.0005110312162742506
Position 33447: 0.0004652955921460806
Position 4340: 0.00045072010048353707
Position 22350: 0.00037442668162385764
Position 23957: 0.00037002950063301065
Position 20395: 0.000328211956645271
Position 20539: 0.0003137334167539645
Position 12064: 0.00030304491277183894
Position 9881: 0.0002756098937547297
Position 2081: 0.0002511392162859984
Position 8908: 0.00024321066316725876
Position 9201: 0.00023949531474503182
Position 20370: 0.00023809037260234722
Position 3236: 0.00023357226486902475
Position 29529: 0.00022305865796647242
Position 1588: 0.000183305412750134
Position 503: 0.0001674703677042872
Position 16138: 0.00014690807231060782
Position 23982: 0.00014052859454002489
Position 4260: 0.0001291677826079244
Position 2303: 0.00011712786691346994
Position 9000: 0.00011639457292620267
Position 466: 0.00011527891764090787
Position 20563: 0.00011355257005737518
Position 2108: 0.00010221137207026676
Position 5512: 0.00010026347739298357
Position 20588: 9.99300974713922e-05
Position 1791: 9.540367138243394e-05
Position 25591: 9.523805626303468e-05
Position 220: 7.740857865228414e-05
Position 1773: 7.604446744377574e-05
Position 26772: 6.798108301236566e-05
Position 7210: 6.786704017152754e-05
Position 22947: 6.775339748416388e-05
Position 1508: 6.633491583556752e-05
Position 497: 4.7160120202791496e-05
Position 5241: 3.9593098466424235e-05
Position 5403: 3.6526661190978205e-05
Position 25027: 3.141128543202082e-05
Position 25007: 2.9464134301311274e-05
Position 716: 2.463288890633993e-05
Position 666: 2.4494952615135063e-05
Position 19971: 1.7200232794470598e-05
Position 17138: 1.647263500534468e-05
Position 30113: 1.4996186934135841e-05
Position 29701: 1.2803209918496332e-05
Position 1226: 1.1058124534354906e-05
Position 13444: 9.83423666777614e-06
Position 9749: 7.557417228037808e-06
Position 26138: 7.370483333498171e-06
Position 1366: 6.859072233509421e-06
Position 9686: 6.391639587812846e-06
Position 1363: 5.941248602467976e-06
Position 167: 4.818500719154604e-06
Position 472: 4.678602728039488e-06
Position 1681: 4.489570130069555e-06
Position 688: 4.10722663945565e-06
Position 1534: 3.929618129247968e-06
Position 1711: 3.919642457876327e-06
Position 1021: 3.691875622286052e-06
Position 22972: 3.6621450702530937e-06
Position 744: 3.416531956826975e-06
Position 22914: 3.3655629680211592e-06
Position 1178: 3.1086973495550294e-06
Position 299: 3.1063245744837856e-06
Position 26926: 3.0593576782049196e-06
Position 809: 2.614014840801834e-06
Position 702: 2.454860958795025e-06
Position 10211: 2.454039718314523e-06
Position 1146: 2.446446481464441e-06
Position 1817: 2.3700171033827044e-06
Position 9782: 2.333920096267986e-06
Position 21128: 2.2001948901012946e-06
Position 1741: 2.1452849794425026e-06
Position 154: 2.0480850466632066e-06
Position 23245: 1.7947253208225148e-06
Position 543: 1.7214775563569427e-06
Position 281: 1.6948563437806832e-06
Position 10413: 1.6476630974746461e-06
Position 10169: 1.5062984780723593e-06
Position 380: 1.4701713059912057e-06
Position 341: 1.433264241935402e-06
Position 25227: 1.412638224160781e-06
Position 2498: 1.361008148054978e-06
Position 731: 1.2774644011386218e-06
Position 1602: 1.119378125044838e-06
Position 1667: 1.0269051773470716e-06
Position 2545: 9.921283534009524e-07
Position 1561: 8.750180007096484e-07
Position 900: 7.74369524689426e-07
Position 1392: 7.456056173437683e-07
Position 347: 6.768915681251349e-07
Position 391: 6.676814728310206e-07
Position 754: 5.805245072362933e-07
Position 10027: 5.795202602815949e-07
Position 307: 5.011521220300818e-07
Position 1494: 4.972453965722816e-07
Position 1209: 4.9016011451355e-07
Position 759: 4.7363610585531026e-07
Position 1283: 4.378503185156209e-07
Position 1753: 4.198102449585905e-07
Position 569: 4.1500929825736133e-07
Position 416: 3.6292443632130836e-07
Position 21888: 3.614520078801809e-07
Position 1300: 3.504606200083503e-07
Position 1443: 2.55777443041021e-07
Position 1738: 2.1801178779058156e-07
Position 10721: 2.1155984809840524e-07
Position 969: 2.050360207639782e-07
Position 20759: 1.943360391873583e-07
Position 258: 1.5795698216115255e-07
Position 829: 1.5663217260742333e-07
Position 317: 1.5339942792206723e-07
Position 2032: 1.5276865182658175e-07
Position 3329: 1.2670210450688545e-07
Position 1368: 1.1904094645371262e-07
Position 3288: 1.149015597852407e-07
Position 882: 1.1259035900551781e-07
Position 539: 9.19306630200459e-08
Position 20426: 6.911657124570134e-08
Position 9563: 3.650958458594059e-08
Position 148: 3.5894447113922276e-08
Position 4826: 8.217175956472188e-09
Position 254: 3.488346626797524e-09
Position 228: 3.1965234166035244e-09
Position 116: 2.3277598655654073e-09
Position 120: 3.3046113892879555e-10
Position 344: 2.039039003489466e-10
Position 363: 1.7523291770293108e-10
Position 123: 1.7222645518928983e-10
Position 128: 1.1697112200638558e-10
Position 125: 4.922799138503254e-11
Position 405: 1.7759888883801118e-11
Position 594: 3.678060604161847e-12
Position 395: 1.13334731137876e-12
