Gene = SNRPE
Position 750: 2.8453204723560654e-07
Position 863: 2.2969637039376276e-07
Position 125: 1.818903739366094e-07
Position 537: 1.5916005870785837e-07
Position 360: 1.3568521533484544e-07
Position 167: 1.0759594073285819e-07
Position 139: 9.996777267973616e-08
Position 92: 7.033270427207935e-08
Position 394: 3.53218420958036e-08
Position 188: 1.427931551178674e-10
Position 616: 1.0095311980946562e-10
Position 128: 5.249160401012898e-13
