Gene = SHISA4
Position 2048: 0.0031488332370913806
Position 3229: 0.0028834069870771703
Position 3573: 0.002858056875816994
Position 1645: 0.002681307878117801
Position 163: 0.0026166455076438977
Position 2727: 0.002096959502401645
Position 214: 0.00196996935382146
Position 1860: 0.0014025795948776993
Position 220: 0.0012461594688975535
Position 474: 0.0012389828880001407
Position 1718: 0.0011041357449104341
Position 2722: 0.001064147134274449
Position 1496: 0.0010468328004572733
Position 3422: 0.0009403610395654597
Position 1462: 0.0008900929774744205
Position 1145: 0.000880180599641621
Position 2388: 0.0008706914820609959
Position 1857: 0.0008273762778103033
Position 1020: 0.0007987249385736738
Position 2989: 0.000786083426650354
Position 3133: 0.000773428166177058
Position 1774: 0.0007431677228410443
Position 2845: 0.0005610003642577283
Position 1554: 0.0004913283271145619
Position 1618: 0.0004754472607303036
Position 2423: 0.00047289220284715036
Position 2006: 0.0004489019659730497
Position 278: 0.0004145760997736093
Position 2502: 0.0004099605462764649
Position 854: 0.00040227542270726774
Position 1594: 0.0003943871158938453
Position 2554: 0.0003738358810222408
Position 1392: 0.00036548656900787076
Position 2237: 0.0003395958572977412
Position 2860: 0.00033460982894877283
Position 2652: 0.00025153130339426803
Position 3438: 0.0002469886408689741
Position 1762: 0.00022527348912957122
Position 1674: 0.00018643781564508537
Position 499: 0.00017791720523627119
Position 1439: 0.0001683177879534151
Position 502: 0.00015851724300660366
Position 1351: 0.00015710962190836373
Position 1584: 0.00013632609404477648
Position 2310: 0.0001313129468583774
Position 1629: 0.0001287587422734465
Position 2551: 0.00012315312907150238
Position 1759: 0.00012066529425122943
Position 1709: 0.00010887736953977304
Position 908: 0.00010702033681191922
Position 631: 0.00010314718472210473
Position 1295: 0.00010266267461470259
Position 427: 0.00010180120433608673
Position 151: 8.449424001224087e-05
Position 1221: 7.129846455350108e-05
Position 2109: 6.921841474529078e-05
Position 3247: 6.67682303555924e-05
Position 3378: 6.488339203898775e-05
Position 3287: 5.841726008861164e-05
Position 256: 5.421441459494358e-05
Position 168: 4.83093600195991e-05
Position 165: 4.820425495349359e-05
Position 2635: 4.760274848225076e-05
Position 2076: 4.5860360009622385e-05
Position 1579: 4.407158216529143e-05
Position 133: 3.9545042330896934e-05
Position 2019: 3.924010046393934e-05
Position 1451: 3.8689199004223936e-05
Position 2529: 3.4902252072982034e-05
Position 960: 3.359806110338526e-05
Position 1414: 2.5467422392407105e-05
Position 557: 2.2146303551034258e-05
Position 3518: 1.962311999590882e-05
Position 2460: 1.9585972402938234e-05
Position 807: 1.932301420489485e-05
Position 1558: 1.761878994733105e-05
Position 606: 1.432198262815347e-05
Position 3254: 1.3804599780314438e-05
Position 648: 1.3272691797310197e-05
Position 3405: 1.0038870916979694e-05
Position 1119: 6.838480444992221e-06
Position 1226: 6.7770506092818915e-06
Position 750: 6.748206891880096e-06
Position 3580: 6.35059867373727e-06
Position 115: 5.999349864566548e-06
Position 1093: 5.107763100147508e-06
Position 1202: 3.757907518535082e-06
Position 881: 2.1116319941218995e-06
Position 1240: 7.648774558374757e-07
Position 1314: 7.381882936883883e-07
Position 1158: 6.895088836411912e-07
Position 521: 6.488177523474665e-07
Position 386: 5.869691699767478e-07
Position 888: 4.833759953456802e-07
Position 175: 4.352210036106479e-07
Position 409: 4.169537137715568e-07
Position 885: 3.7683205401021146e-07
Position 180: 3.0406562991980655e-07
Position 879: 2.842403686124483e-07
Position 364: 2.372349848501595e-07
Position 1879: 1.7719652637999687e-07
Position 509: 1.7595232432272146e-07
Position 1866: 1.7519310884466395e-07
Position 177: 1.2703007695911582e-07
Position 405: 1.2663881244641276e-07
Position 1194: 1.26568516636776e-07
Position 186: 1.1792401810384386e-07
Position 511: 1.0805209711838053e-07
Position 539: 9.32350772377222e-08
Position 678: 7.825934380053702e-08
Position 414: 7.227444885343863e-08
Position 618: 5.465605986492232e-08
Position 563: 5.162270161222049e-08
Position 598: 4.683820921790146e-08
Position 1684: 4.598607476921009e-08
Position 668: 2.7541366428603038e-08
Position 1398: 2.4615199231836292e-08
Position 613: 2.433092303504624e-08
Position 515: 1.8727814114598857e-08
Position 1028: 1.4810903579403143e-08
Position 641: 1.1293604403158222e-08
Position 569: 3.649213580905686e-09
Position 575: 3.30870423494845e-10
Position 891: 1.8797062023663962e-10
Position 573: 1.753311978990053e-10
