Gene = SMCO1
Position 7356: 0.0007118963617579383
Position 2592: 0.000622798047576977
Position 7015: 0.0006033891721495246
Position 2044: 0.0005832812804984489
Position 631: 0.0005531566296485446
Position 1162: 0.0005482988178130571
Position 4971: 0.0005456745496020898
Position 2559: 0.0005358242128351518
Position 4470: 0.0004860022809998846
Position 6169: 0.0004541091605178387
Position 8395: 0.00041006342033849123
Position 7376: 0.00039070758404971534
Position 735: 0.00035020005578195523
Position 7163: 0.0003362679986575048
Position 1506: 0.0003361731969332961
Position 5006: 0.0003120789494906013
Position 7434: 0.00027439657745254823
Position 8142: 0.0002671049276953883
Position 153: 0.0002567862840532128
Position 1159: 0.0002463343975889981
Position 1741: 0.00024421711766604734
Position 578: 0.00023831058231873017
Position 1064: 0.00021754841522769375
Position 6342: 0.0002142151292119341
Position 7679: 0.00017843884548910543
Position 5559: 0.0001690360035392866
Position 7578: 0.00016696510347213308
Position 7116: 0.0001531035621336271
Position 1061: 0.00014552853476897804
Position 536: 0.00014177205121054874
Position 6438: 0.00013240549751293942
Position 7303: 0.00013030604453045778
Position 360: 0.0001289012005360126
Position 2297: 0.00012701369336302402
Position 8446: 0.0001228591529916508
Position 6493: 0.00012015551480844231
Position 6574: 0.00011402156689539614
Position 5650: 0.00010856670643265179
Position 6598: 9.959294081139356e-05
Position 1302: 9.4112008890999e-05
Position 6968: 8.467630015653907e-05
Position 6053: 8.326495339925725e-05
Position 1168: 7.65181844505569e-05
Position 7234: 7.334857020631876e-05
Position 5624: 6.888066540177025e-05
Position 1764: 6.618899733716892e-05
Position 2451: 6.523093140466335e-05
Position 1306: 6.16966749444705e-05
Position 7285: 5.81250096465539e-05
Position 1901: 5.3605064748063606e-05
Position 7237: 3.945371356176825e-05
Position 156: 2.9790611354762507e-05
Position 7081: 1.0719384869437137e-05
Position 4318: 7.195531866238531e-06
Position 7166: 6.96375577142235e-06
Position 4281: 6.824481079259528e-06
Position 5953: 2.9113701544417393e-06
Position 5927: 2.7242647641648106e-06
Position 784: 1.0384308176235735e-06
Position 1002: 5.316923156133312e-07
Position 693: 3.3813088999837626e-07
Position 549: 3.3791019282708786e-07
Position 589: 3.1663918762472774e-07
Position 878: 3.098559109559506e-07
Position 487: 3.089541221052035e-07
Position 1535: 2.4827836889856654e-07
Position 6904: 2.1173872402154192e-07
Position 1461: 1.7667068599179498e-07
Position 648: 1.4046889383236495e-07
Position 465: 1.2716192678892684e-07
Position 1200: 1.2266545023012417e-07
Position 777: 1.2097438687258005e-07
Position 916: 1.1240347172837356e-07
Position 1230: 7.409616660818331e-08
Position 1123: 6.993404934127539e-08
Position 1126: 5.5752256399723024e-08
Position 791: 4.856488660755365e-08
Position 514: 4.681482939998701e-08
Position 1236: 4.4657326964343165e-08
Position 612: 4.3133055543036417e-08
Position 377: 4.016642391644849e-08
Position 493: 3.696226699819122e-08
Position 1196: 3.4430508941458765e-08
Position 392: 3.167527974353862e-08
Position 510: 2.982174241373901e-08
Position 677: 2.343576492031465e-08
Position 640: 1.6074720180937904e-08
Position 942: 1.1447184015006491e-08
Position 192: 1.092384955549049e-08
