Gene = P4HTM
Position 7105: 0.0026455230999669994
Position 917: 0.002630664228390931
Position 5881: 0.00253016535000798
Position 13582: 0.0024944382342169226
Position 16132: 0.0024393288752267324
Position 1131: 0.0023454102847209023
Position 14660: 0.002298799363918575
Position 14044: 0.0019163383307051972
Position 16897: 0.0016684108658666728
Position 2123: 0.001643161454368041
Position 5296: 0.0016427326081221785
Position 13443: 0.0016350033921022332
Position 4337: 0.0015850459224547515
Position 4520: 0.0015521420667209572
Position 12959: 0.0015188146862840993
Position 13980: 0.0014996397590467682
Position 1424: 0.0014381240037599052
Position 981: 0.001399485084540904
Position 16518: 0.0013390001868672792
Position 4259: 0.0013108639466773543
Position 17139: 0.0012144170313190014
Position 5510: 0.001198951557727851
Position 4157: 0.0011009295981857941
Position 4334: 0.001068591755594433
Position 16698: 0.0009805446967497075
Position 16862: 0.0007872290862056602
Position 13095: 0.0007860410285789789
Position 5406: 0.0007014993074353076
Position 2290: 0.0006726596192923404
Position 4256: 0.0006482985801728037
Position 16815: 0.0005799320121963083
Position 667: 0.0005645334802553026
Position 1136: 0.0005233798249348922
Position 5348: 0.00046183633782979455
Position 7064: 0.0004335679477129513
Position 2224: 0.00042517941815524516
Position 1462: 0.0003875298037833285
Position 12277: 0.00037074754771471244
Position 12421: 0.0003493172500834092
Position 14663: 0.000334961851431045
Position 16050: 0.00033061969327321714
Position 1005: 0.0002876788030300928
Position 16442: 0.00028001472995691136
Position 16454: 0.0002390410560898812
Position 16967: 0.00022287723411395954
Position 16586: 0.00022054012791928752
Position 16641: 0.0002168560989055682
Position 692: 0.00020711770570568127
Position 2243: 0.00016629672035347053
Position 639: 0.00014218233054408183
Position 12368: 0.00011837201459294439
Position 16595: 0.00010792900613793955
Position 377: 9.504250833609741e-05
Position 712: 8.112140769141326e-05
Position 13116: 7.901511526041378e-05
Position 16378: 6.844985355627394e-05
Position 1971: 6.237098550245925e-05
Position 153: 5.895785937658934e-05
Position 316: 5.590055033180879e-05
Position 16950: 4.9605924854119656e-05
Position 636: 4.3998815767633316e-05
Position 2356: 4.215888968611045e-05
Position 266: 4.124339339317219e-05
Position 16357: 4.063193579769496e-05
Position 789: 4.028001974610161e-05
Position 1145: 2.7913461747818094e-05
Position 16676: 2.7494411332155634e-05
Position 1427: 2.2131559060771254e-05
Position 2214: 1.8337676259790758e-05
Position 389: 1.759678538593734e-05
Position 2086: 1.4870355036490184e-05
Position 421: 1.2989533581965933e-05
Position 460: 1.2313840528376222e-05
Position 2203: 9.554350561773382e-06
Position 2307: 9.372756532621184e-06
Position 223: 8.885579370099951e-06
Position 1400: 8.306962787671392e-06
Position 252: 6.665100406220939e-06
Position 1246: 6.450736955889244e-06
Position 2821: 4.889480031642805e-06
Position 682: 4.789633005780417e-06
Position 243: 3.4749632543105706e-06
Position 449: 3.211611989430498e-06
Position 721: 3.2064973422576823e-06
Position 436: 3.0213216252042613e-06
Position 394: 2.769565555721963e-06
Position 768: 2.183427951754757e-06
Position 520: 2.0992766787563854e-06
Position 1030: 1.9538864336908353e-06
Position 403: 1.4147418980514214e-06
Position 2796: 1.335254695071441e-06
Position 466: 1.0734842206284787e-06
Position 2603: 1.0434422925730575e-06
Position 774: 1.0031795870042527e-06
Position 3627: 9.573814350302184e-07
Position 2959: 8.902366404756228e-07
Position 2643: 7.487298431411578e-07
Position 3013: 6.162688013969603e-07
Position 961: 6.115529054741518e-07
Position 191: 5.602786408626814e-07
Position 132: 4.695511315176814e-07
Position 2316: 4.666974404527691e-07
Position 2962: 4.075644832854786e-07
Position 967: 3.929347742925475e-07
Position 167: 3.7494187267700263e-07
Position 4090: 3.5824391932628586e-07
Position 3031: 3.372597345289471e-07
Position 1529: 3.300787502533983e-07
Position 3667: 3.0568105462612716e-07
Position 1085: 2.1454578047923225e-07
Position 955: 1.981439591296506e-07
Position 1508: 1.8852603949028346e-07
Position 3055: 1.863650321423912e-07
Position 2131: 1.8408690325007416e-07
Position 1133: 1.8267837498772083e-07
Position 493: 1.5045152000877085e-07
Position 197: 1.445805976931106e-07
Position 429: 1.317487835408705e-07
Position 123: 1.2813813042424426e-07
Position 2468: 1.0150355661000806e-07
Position 418: 9.454191206347262e-08
Position 1477: 7.912025892078099e-08
Position 1483: 6.906536317146407e-08
Position 1038: 6.329572259468903e-08
Position 125: 5.8703736353051746e-08
Position 1354: 5.821261169438695e-08
Position 1012: 4.6961695633490336e-08
Position 3166: 4.191825512833529e-08
Position 1335: 3.472626450634735e-08
Position 162: 2.290842867788113e-08
Position 1147: 2.1951835846177408e-08
Position 1163: 1.542434794904846e-08
Position 1058: 1.4494476734695284e-08
Position 776: 1.3831999612910095e-08
Position 1158: 1.0081680850160925e-08
Position 1744: 4.770077640850007e-09
Position 1421: 1.3586739954740303e-09
Position 1675: 1.041922020506345e-09
Position 1804: 9.488887838429527e-10
Position 1763: 7.950829879658788e-10
Position 726: 7.108035928084511e-10
Position 1695: 4.051071201917642e-10
Position 1684: 3.850981983388451e-10
Position 1792: 3.3288722135660174e-10
Position 1814: 3.007476995901847e-10
Position 1618: 2.0590238641501213e-10
Position 173: 1.0217000740462491e-10
Position 201: 5.1864251053644667e-11
Position 207: 2.2756355003657086e-13
Position 164: 9.887947432449071e-14
