Gene = JAZF1
Position 5261: 1.7502402301971846e-05
Position 470: 1.212643107304855e-05
Position 17486: 7.719343870161665e-06
Position 1252: 5.656295608520989e-06
Position 496: 5.251500704986883e-06
Position 306: 4.940429941050862e-06
Position 400: 3.831996778663362e-06
Position 814: 2.448916014053072e-06
Position 1097: 2.1703040196310896e-06
Position 906: 6.435056233174633e-07
Position 12664: 4.850784048878523e-07
Position 1585: 2.3354137851739394e-07
Position 3733: 1.0034667757256437e-07
Position 3160: 2.420562273647735e-08
Position 2475: 2.127590507337388e-08
Position 3087: 1.502828241490353e-08
Position 2661: 1.4326602718669345e-08
Position 2177: 1.3913204752621445e-08
Position 684: 1.1123551826956286e-08
Position 2061: 1.1115431129223041e-08
Position 1869: 1.0370788999469764e-08
Position 1523: 8.48320414882109e-09
Position 1685: 4.7478564160605225e-09
Position 1838: 3.9718236316820365e-09
Position 1794: 2.8201453949100535e-09
Position 559: 2.4999303857382314e-09
Position 158: 2.3368240754473743e-09
Position 676: 1.742814838613042e-09
Position 1336: 1.466822247377332e-09
Position 1457: 1.2570211533852075e-09
Position 1090: 8.084926943494655e-10
Position 896: 5.404774372894142e-10
Position 420: 5.330280651092083e-10
Position 360: 4.787662822235884e-10
Position 780: 3.5846288642834617e-10
Position 612: 2.0095611600013646e-10
Position 593: 1.9814046544213404e-10
Position 698: 1.675230349681717e-10
Position 1129: 2.389545937651917e-14
Position 701: 1.748057627099891e-14
Position 707: 1.728456017854763e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 17355: 0.9972094340682244
Position 23965: 0.9960708614852826
Position 36146: 0.9329387087503449
Position 9975: 0.7594975560979959
Position 9766: 0.7012178781242008
Position 6545: 0.6383491232304163
Position 9161: 0.5479372936500281
Position 23704: 0.4005751521658036
Position 9238: 0.3954873030875776
Position 15581: 0.3566302666535296
Position 30665: 0.3310817851812032
Position 4891: 0.27299140885324424
Position 18840: 0.19703948897683124
Position 29893: 0.08605722829487542
Position 4610: 0.08378600515115714
Position 9803: 0.05306799358233453
Position 5072: 0.04947337822585929
Position 1396: 0.048779721833299206
Position 10489: 0.04322714308540399
Position 6466: 0.04236930498302892
Position 17988: 0.04148602728390578
Position 6310: 0.04127753003708777
Position 9994: 0.041086094353639975
Position 8811: 0.02953425491479073
Position 33531: 0.029305008979463535
Position 25829: 0.028804967066174615
Position 9563: 0.02799262622809724
Position 7386: 0.024017524469849495
Position 8179: 0.023460774366009615
Position 25924: 0.02247783511885206
Position 10513: 0.022449087262102634
Position 4527: 0.0184039852083705
Position 8247: 0.015772543491133165
Position 18656: 0.01346744360187665
Position 8939: 0.012733335703759428
Position 4822: 0.01211564568025192
Position 18150: 0.011300938622291793
Position 10493: 0.011269823445825004
Position 6111: 0.010585204738617075
Position 8763: 0.010271780576086156
Position 25864: 0.009908584991697751
Position 4483: 0.008966834719649139
Position 6220: 0.00883279463613196
Position 6866: 0.008421062268157902
Position 9931: 0.007823409028079976
Position 1949: 0.006609631629475343
Position 9396: 0.006490331989359932
Position 18205: 0.006389283174137839
Position 1790: 0.005917923954918056
Position 6203: 0.005594211371788834
Position 1471: 0.005471020662673854
Position 4868: 0.005162034702345191
Position 7632: 0.004846264331304587
Position 29791: 0.004805765333500099
Position 1857: 0.004716571194040247
Position 6472: 0.004171935961915445
Position 9174: 0.003958259427708732
Position 1443: 0.0038393261717048367
Position 1757: 0.0037683174882778324
Position 9780: 0.003553376794958387
Position 7041: 0.003469169982044349
Position 2759: 0.0032478189037319807
Position 6944: 0.0030990215012385632
Position 18176: 0.002854004855548081
Position 10539: 0.0028455305150311186
Position 6257: 0.002795631166282602
Position 3480: 0.0025766584616753606
Position 30879: 0.002297359095414445
Position 7062: 0.002296040394286501
Position 24363: 0.0022186323144380124
Position 7653: 0.0021871487376013674
Position 1819: 0.0020526248722597747
Position 4772: 0.0020129666280214583
Position 1599: 0.0019325139981583468
Position 24360: 0.0018849727045764882
Position 28954: 0.0017037601310950163
Position 17690: 0.001697050478001288
Position 4365: 0.0016855955106841213
Position 1734: 0.0016584341797836603
Position 27492: 0.001617201928770715
Position 18006: 0.0016126539930439603
Position 28618: 0.0016082519543625727
Position 1244: 0.0011000077353142275
Position 7532: 0.0010512780199194674
Position 3698: 0.0010353806448944543
Position 27918: 0.0009321723052725761
Position 9580: 0.0009189643459954731
Position 2818: 0.0008102875537231889
Position 9093: 0.0006368710233897725
Position 1381: 0.0006235818067819686
Position 2676: 0.0006167993929824769
Position 2615: 0.0005785577379383246
Position 2877: 0.0005772598720869972
Position 1399: 0.0005691575015850823
Position 2834: 0.000535235688646327
Position 2999: 0.0005255017989468403
Position 1493: 0.0005086877152374309
Position 2590: 0.0005034617677224777
Position 18187: 0.0004735226274583361
Position 1696: 0.0004670935145536405
Position 1292: 0.0004502778913616087
Position 19601: 0.00041814191132672407
Position 777: 0.0004179089575925339
Position 27971: 0.000405337229602576
Position 3118: 0.0003966223495079409
Position 22629: 0.00038149221175321266
Position 2880: 0.00036990302060940127
Position 25062: 0.00034380679850477163
Position 1334: 0.00033459748275270625
Position 21105: 0.0003058212240645132
Position 25255: 0.00027411335289360256
Position 4661: 0.00026906256062600025
Position 21705: 0.00026520210087074386
Position 3499: 0.0002471219861538955
Position 21009: 0.0002319228991426111
Position 1903: 0.0002103669417270303
Position 2593: 0.0001793976720182243
Position 2822: 0.0001763801893422698
Position 1885: 0.00015058429420387623
Position 1739: 0.00014133746510467545
Position 1910: 0.00012254419196934663
Position 4639: 0.00010995958657602397
Position 4121: 9.614734879398612e-05
Position 13481: 9.046024709548601e-05
Position 803: 8.487624045463314e-05
Position 24290: 8.267710920186548e-05
Position 22951: 8.139627056128303e-05
Position 19487: 7.823871670364339e-05
Position 850: 6.547625497341666e-05
Position 19950: 6.208647090512215e-05
Position 9954: 5.7115087592211314e-05
Position 3203: 5.6821662904886356e-05
Position 21496: 5.653283354822508e-05
Position 3764: 5.634749836696518e-05
Position 2562: 5.53648714713149e-05
Position 784: 4.918871014257484e-05
Position 21429: 4.6803849205569057e-05
Position 18324: 4.621135753746882e-05
Position 21685: 4.461823042049785e-05
Position 18031: 4.45275128937977e-05
Position 4046: 4.323134940792097e-05
Position 4053: 4.122531563598443e-05
Position 20647: 4.0286435101525854e-05
Position 4955: 3.842828556442199e-05
Position 1925: 3.3464288695439045e-05
Position 10014: 3.31061746321363e-05
Position 729: 3.1803890747830835e-05
Position 3131: 3.0467530348119308e-05
Position 2723: 2.8374951677982408e-05
Position 4137: 2.781696278834233e-05
Position 6999: 2.689036263798856e-05
Position 4968: 2.4960640180414937e-05
Position 913: 2.4897370555034826e-05
Position 3592: 2.381737297809154e-05
Position 3066: 2.3440491953782333e-05
Position 19797: 2.0716885797305334e-05
Position 900: 1.9626989609607037e-05
Position 10040: 1.8914539583003298e-05
Position 2707: 1.7456017042784254e-05
Position 1119: 1.5858715793773503e-05
Position 4749: 1.3106530492616008e-05
Position 2072: 1.2960819967820538e-05
Position 1772: 1.2498629534463887e-05
Position 19712: 8.083243961904415e-06
Position 19446: 7.065247324158891e-06
Position 12365: 6.556502237711175e-06
Position 10752: 3.012951048066585e-06
Position 14758: 1.7900842921882978e-06
Position 18801: 6.225919114045007e-07
Position 10713: 2.703875268460206e-07
Position 12526: 2.3945100867473686e-07
Position 1577: 4.1066170221209305e-08
Position 1509: 3.414441871646394e-08
Position 1309: 3.181346632909853e-08
Position 2258: 2.009870236198626e-08
Position 1089: 1.9837349626377185e-08
Position 1531: 1.4796222465458238e-08
Position 710: 1.4333578249606522e-08
Position 1251: 1.352797476363857e-08
Position 1603: 1.048858942929185e-08
Position 1641: 1.0414451077576993e-08
Position 1145: 9.730007249510316e-09
Position 1447: 7.927417648273337e-09
Position 1534: 7.834280215291606e-09
Position 533: 7.206879438319911e-09
Position 987: 3.961902007612599e-09
Position 2297: 3.5027583780434426e-09
Position 10620: 3.467804691655745e-09
Position 819: 3.036749346544974e-09
Position 2038: 2.9743142014404713e-09
Position 1627: 2.8029374455810956e-09
Position 2643: 2.584253162941165e-09
Position 674: 2.2618625157726425e-09
Position 556: 1.9095718465557616e-09
Position 1579: 1.4677964231090975e-09
Position 2530: 1.3029062491504593e-09
Position 724: 1.0816164493085336e-09
Position 639: 7.578638924071952e-10
Position 1859: 6.829337154022092e-10
Position 707: 4.6110102413041145e-10
Position 813: 3.9181933945710617e-10
Position 1182: 3.542570810494049e-10
Position 2365: 3.5184232739237633e-10
Position 688: 1.9038079776507693e-10
Position 1658: 1.6101121924928386e-10
Position 612: 6.06063113519357e-11
Position 716: 1.1973265178189313e-11
Position 495: 8.811563630295656e-12
