Gene = TFG
Position 37661: 0.0027253244572071665
Position 141: 0.002373473082397016
Position 37392: 0.0021993382873833696
Position 2101: 0.002177854488395157
Position 1986: 0.002157242921947474
Position 39423: 0.002086954238326154
Position 35739: 0.0017678599812658115
Position 2069: 0.0016481096245448289
Position 37893: 0.0015059573527929063
Position 37339: 0.0013147311832427267
Position 8571: 0.0013023362806998617
Position 27426: 0.001188939144893392
Position 4127: 0.0011831078951187778
Position 7525: 0.0008898394237614043
Position 300: 0.0008450598698791558
Position 1567: 0.0007859813654160115
Position 29560: 0.000758721133388494
Position 27810: 0.0007314149819967591
Position 36347: 0.0007311236023539607
Position 1906: 0.0006919332707450945
Position 3322: 0.0006870585339626545
Position 38955: 0.0006555230345199635
Position 38774: 0.000654122173094754
Position 39077: 0.0006171615983036642
Position 38092: 0.000616461361835691
Position 1909: 0.0006058561308395822
Position 173: 0.0005497937841225877
Position 1537: 0.0005360621453578046
Position 30062: 0.0005010900575817156
Position 28883: 0.00046220243187875497
Position 744: 0.00040940646626245694
Position 7485: 0.00040029272568160433
Position 2276: 0.000391728638977917
Position 36215: 0.00039072307525552555
Position 3880: 0.00036455881574628477
Position 7471: 0.0003568038607293805
Position 35913: 0.00033856245931907116
Position 2264: 0.00032978609815294263
Position 36158: 0.0002814375330483465
Position 38871: 0.0002788189382809271
Position 37452: 0.00027278118414762444
Position 27491: 0.00023434860818957786
Position 35459: 0.00021058469268420512
Position 28018: 0.00020938964738297393
Position 35836: 0.00020124304859891933
Position 36802: 0.00019656059609299192
Position 36227: 0.00019074938274076398
Position 159: 0.00017952660703591175
Position 613: 0.00017385082933393215
Position 38811: 0.0001727991071024247
Position 35639: 0.00016122535212952427
Position 36487: 0.00015533757610683953
Position 3276: 0.00015261720098330887
Position 272: 0.00013822189543115005
Position 36778: 0.00012025094232693726
Position 3499: 0.00011642114028651257
Position 3125: 0.00011216424989999072
Position 36566: 0.00010741170499601464
Position 39236: 8.870622883412823e-05
Position 35924: 8.800826979308605e-05
Position 36912: 8.33941733519286e-05
Position 2360: 8.263744078866806e-05
Position 1592: 8.160701821139258e-05
Position 799: 6.580686588337886e-05
Position 1743: 6.32658920366653e-05
Position 1649: 6.229838893703987e-05
Position 23279: 5.68796337191911e-05
Position 669: 5.290513283665565e-05
Position 37551: 4.909800796505498e-05
Position 36872: 4.230646116636848e-05
Position 277: 3.80958873241744e-05
Position 1543: 3.746301360732232e-05
Position 2208: 3.450659739289995e-05
Position 1867: 3.131031661717022e-05
Position 1621: 2.714363766872279e-05
Position 783: 2.3195063087938567e-05
Position 1380: 1.8863035368949606e-05
Position 198: 1.4741528320727795e-05
Position 37574: 1.3625777341513494e-05
Position 1438: 1.3621948255362118e-05
Position 1444: 1.0959929646986199e-05
Position 2292: 9.074298087089265e-06
Position 883: 7.3962351393416254e-06
Position 747: 7.121753267021052e-06
Position 616: 6.743335000324618e-06
Position 1251: 6.565035948693589e-06
Position 35815: 2.442974121261097e-07
Position 227: 9.965447970070069e-08
Position 35792: 9.936430732007525e-08
Position 35933: 9.483889524087348e-08
Position 35194: 3.219715880692201e-08
