Gene = DOLPP1
Position 5215: 0.002454207778833109
Position 1812: 0.0023470107162412075
Position 2919: 0.0020457852820307343
Position 1938: 0.002040780071169594
Position 2394: 0.0020262797062015067
Position 7706: 0.0020118554691391606
Position 3021: 0.0019846164993174986
Position 8013: 0.0017382013514406376
Position 6012: 0.0015913921718522007
Position 5537: 0.0015622673301138076
Position 2612: 0.0015019078985302884
Position 7013: 0.001326872552960258
Position 5295: 0.0012143473255295989
Position 903: 0.0011260132037457264
Position 397: 0.0010463071687785144
Position 4910: 0.001014497925314708
Position 1946: 0.0009922537385088958
Position 4297: 0.0009543873143757035
Position 1208: 0.0009446147565636358
Position 4064: 0.0008802134747335848
Position 1874: 0.0008488425556175761
Position 5219: 0.0007609056099385958
Position 3133: 0.0007544934416689055
Position 2674: 0.0007229253851327661
Position 3095: 0.0006749998309452922
Position 303: 0.0005802970275165073
Position 3837: 0.0004742987711617601
Position 8253: 0.00042287531417220395
Position 5114: 0.0004100273506449051
Position 972: 0.00035471297787782117
Position 586: 0.00033086206834992524
Position 356: 0.00033082377460740095
Position 1680: 0.0003278384972689371
Position 212: 0.0002791074299799256
Position 810: 0.0002598468648285494
Position 789: 0.0002518338619268194
Position 1111: 0.00022929320634272753
Position 5196: 0.0001937783687157899
Position 2509: 0.00018316068366415518
Position 1985: 0.00015722198711688945
Position 3813: 0.00012397995968710778
Position 118: 0.00012394047718896478
Position 3883: 7.962313271384659e-05
Position 3673: 7.425682459583411e-05
Position 1123: 6.573620415307465e-05
Position 4503: 5.459799494923767e-05
Position 278: 5.23754756793869e-05
Position 4198: 3.650868021398702e-05
Position 5703: 3.437284281203669e-05
Position 6179: 3.372984761060265e-05
Position 729: 3.026269209022873e-05
Position 3628: 2.965932136163615e-05
Position 92: 2.829854583337288e-05
Position 5918: 2.787449303415515e-05
Position 5666: 2.5472145921572527e-05
Position 721: 2.5406147523706576e-05
Position 3869: 2.4572424835036556e-05
Position 158: 1.679867523662872e-05
Position 3959: 1.4530198114841889e-05
Position 897: 1.2792719373798068e-05
Position 3624: 1.2292114705073155e-05
Position 5672: 8.939743179861245e-06
Position 5555: 8.147421125162274e-06
Position 967: 7.551281815961849e-06
Position 4254: 6.067939007704453e-06
Position 985: 5.001340027889928e-06
Position 5875: 4.293381299241268e-06
Position 595: 1.654413673872925e-06
Position 384: 1.5611905878442424e-06
Position 5757: 1.4257114861970297e-06
Position 19: 8.849516624155053e-07
Position 4556: 6.291042874087388e-07
Position 4442: 3.0598417357952664e-07
Position 49: 1.8402765015296474e-07
Position 559: 1.1367620022719973e-07
Position 229: 6.360183867104836e-08
Position 395: 6.31910315333094e-08
Position 484: 4.691798074583496e-08
Position 592: 6.198689824113861e-09
Position 514: 3.795487411217843e-09
Position 561: 3.681797931989631e-09
Position 4211: 8.482519074538142e-10
Position 275: 5.677460724866266e-10
Position 221: 2.1588939483734934e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3567: 0.998734396724629
Position 5608: 0.9908186063619592
Position 4106: 0.9145393195730606
Position 4417: 0.914075387248595
Position 7870: 0.8622363410855616
Position 3922: 0.5539423772607501
Position 5038: 0.4353131471008712
Position 3919: 0.3631658919078185
Position 1751: 0.32893782012245804
Position 5845: 0.3207593095255327
Position 6940: 0.20148363249922868
Position 1460: 0.1905195396988748
Position 8490: 0.09686820181456698
Position 1441: 0.07926680251418816
Position 4206: 0.06218012063279436
Position 7117: 0.05829484165445924
Position 6878: 0.05574213584001115
Position 2459: 0.052187069837810955
Position 4948: 0.051313650280634754
Position 7597: 0.0486120047544852
Position 7120: 0.036185000722399094
Position 5364: 0.032921771208849114
Position 3748: 0.029055449508777358
Position 3868: 0.02844624312298585
Position 691: 0.021712151795352325
Position 269: 0.01857332954200523
Position 8295: 0.016529997072648874
Position 2894: 0.0161399425082598
Position 5069: 0.016049592038766148
Position 9140: 0.015664808136555682
Position 5155: 0.014932400148681255
Position 4441: 0.013376010387397051
Position 8523: 0.01314670223106825
Position 4118: 0.009506408461398826
Position 5968: 0.009439770110175641
Position 2837: 0.00893650698892832
Position 5278: 0.0085298203264359
Position 4840: 0.008165431886123077
Position 1371: 0.0075977966348469645
Position 3315: 0.006888590157286531
Position 460: 0.006501158475169655
Position 3188: 0.006026452053595003
Position 5326: 0.005501312621030049
Position 868: 0.00510333002882946
Position 7360: 0.004957224585925612
Position 1108: 0.004930012302352535
Position 8621: 0.00475800791527138
Position 6029: 0.004736358625920393
Position 851: 0.004596396414138555
Position 1332: 0.004323008779221058
Position 1320: 0.004315471042995328
Position 2611: 0.004273415076614737
Position 4689: 0.004151968115008769
Position 3366: 0.004078785406618837
Position 3753: 0.003932185444511542
Position 883: 0.0035839644987654246
Position 514: 0.0035500014120160286
Position 107: 0.0034132876497542436
Position 7962: 0.0033446613747316707
Position 3812: 0.0031823179356313836
Position 3732: 0.0027002060928822042
Position 2366: 0.0025821776735757253
Position 5305: 0.002531313239997439
Position 2674: 0.0025197649191349538
Position 5129: 0.0024621000958676325
Position 4121: 0.002262069112692155
Position 1264: 0.0019788965569791047
Position 1081: 0.001839887314137855
Position 6857: 0.0017847370635523346
Position 922: 0.0015945027888472456
Position 2862: 0.0015520993587773975
Position 1465: 0.0015275450620224498
Position 3132: 0.0015230854816691364
Position 810: 0.0013931773981978317
Position 3784: 0.0013664009285683347
Position 6236: 0.001335810116072676
Position 6897: 0.001201168635403869
Position 6944: 0.0011713003228154119
Position 4503: 0.001148660747639371
Position 2177: 0.001126928416298339
Position 5944: 0.0011089025625327018
Position 7654: 0.0010842128938934313
Position 7147: 0.0010746188026713116
Position 8907: 0.0009511691273362309
Position 2303: 0.0008588375173868537
Position 4694: 0.0008454286070945872
Position 1775: 0.0008258404565008376
Position 5285: 0.000802547927927305
Position 2230: 0.0007672705944831503
Position 5065: 0.0007276966020225055
Position 1385: 0.0007091590238657432
Position 4353: 0.0006456364152404179
Position 1207: 0.0006331614579801954
Position 4914: 0.0006044289237224318
Position 1667: 0.0005286924260491405
Position 8708: 0.000511440892691689
Position 4227: 0.0004856072978983258
Position 612: 0.0004362248560468
Position 3709: 0.0004050322653470292
Position 4866: 0.0003979850639543784
Position 3462: 0.0003973657486889913
Position 1493: 0.0003928278886414289
Position 919: 0.00038677692447468173
Position 961: 0.00037264756355286587
Position 8243: 0.0003451860179880147
Position 4606: 0.0003450908476574112
Position 5561: 0.00029829394852360323
Position 5082: 0.00027739773185910086
Position 4159: 0.00026646158080201944
Position 1383: 0.0002518192708269789
Position 3836: 0.00022966895950738488
Position 630: 0.00022253258239506935
Position 2588: 0.0002203499494220213
Position 711: 0.00020453630681826273
Position 144: 0.0001921227573870397
Position 5794: 0.0001726933521816212
Position 3842: 0.0001571673912615613
Position 3882: 0.00015104874109276466
Position 5481: 0.0001474304136367226
Position 3988: 0.0001388661085768121
Position 4751: 0.00013737004508265153
Position 4248: 0.00012490759734339846
Position 1008: 0.00012345516287948837
Position 832: 0.00012247429962579403
Position 3890: 0.00011800126400752465
Position 1295: 0.00010782869838863764
Position 1535: 0.00010438212516782752
Position 4277: 9.558813970622233e-05
Position 4312: 9.550805925681489e-05
Position 4462: 9.11061939662854e-05
Position 1140: 8.671603666683062e-05
Position 4391: 8.403887457972794e-05
Position 1497: 8.306989948426299e-05
Position 5524: 6.817357522145997e-05
Position 482: 6.282784466086997e-05
Position 4668: 5.776604623672104e-05
Position 1024: 5.630623645852693e-05
Position 3872: 5.537981936489248e-05
Position 4149: 5.2656217920486464e-05
Position 1511: 5.0731635097686083e-05
Position 229: 4.501912859270697e-05
Position 4044: 4.0704351739340855e-05
Position 6053: 3.831933770565277e-05
Position 5973: 2.8550707072890766e-05
Position 3653: 2.4458845662726296e-05
Position 2144: 2.309144020541899e-05
Position 985: 2.2864418281301654e-05
Position 4011: 2.0729462061643536e-05
Position 3898: 2.008445750862083e-05
Position 947: 1.9897695814043918e-05
Position 4663: 1.9706284768233622e-05
Position 3875: 1.851095331732195e-05
Position 721: 1.7963457568051273e-05
Position 3955: 1.7742264527011902e-05
Position 609: 1.743292436353051e-05
Position 4711: 1.693987139612869e-05
Position 4367: 1.6771190697906684e-05
Position 7173: 1.5349454372518975e-05
Position 4513: 1.5276381373157e-05
Position 534: 1.3704370868497203e-05
Position 275: 1.3608410628620026e-05
Position 3430: 1.2480786973276202e-05
Position 965: 1.1932259254708806e-05
Position 2706: 1.1465899711104283e-05
Position 464: 1.0734652205280179e-05
Position 131: 9.259705648857222e-06
Position 2637: 9.187751073880314e-06
Position 1039: 6.60176633424227e-06
Position 1063: 6.400429437938079e-06
Position 706: 6.1110353250707405e-06
Position 5132: 5.5373669950211576e-06
Position 793: 4.6169426462284606e-06
Position 935: 4.168902588644242e-06
Position 489: 4.110139967751263e-06
Position 1881: 3.71240717263472e-06
Position 158: 2.7392129678550866e-06
Position 5764: 1.5261512737443144e-06
Position 4626: 1.2243567500028241e-06
Position 342: 6.270068303994393e-07
Position 759: 3.5321652924437905e-07
Position 1115: 3.0655552108658706e-07
Position 462: 2.3312344772109174e-07
Position 540: 2.138260413389625e-07
Position 763: 1.380156651324882e-07
Position 728: 1.0896511254297405e-07
Position 183: 1.0078721243260016e-07
Position 1044: 9.180369854097152e-08
Position 656: 7.793134254678168e-08
Position 559: 6.566179943143766e-08
Position 114: 4.9418568062122556e-08
Position 567: 4.390660672951951e-08
Position 634: 2.7139668637579583e-08
Position 411: 2.0760804706112612e-08
Position 241: 1.4411972341719588e-08
Position 192: 1.349724218424659e-08
Position 307: 9.920170927731958e-09
Position 290: 2.0343998770633548e-09
Position 389: 1.818465895527767e-09
Position 401: 1.2558115868796798e-09
Position 493: 1.1608788292037007e-09
Position 1716: 1.1577440758433628e-09
Position 284: 1.7165531392324312e-10
