Gene = RBBP5
Position 353: 0.00011372230365208342
Position 25690: 0.00011371403081257953
Position 447: 0.00011290227258877749
Position 23802: 7.929515275725402e-05
Position 24995: 7.622611154675818e-05
Position 27447: 7.524804762053015e-05
Position 27322: 7.107614182681111e-05
Position 24686: 6.948361475157923e-05
Position 20935: 6.345822911698394e-05
Position 25235: 6.155584156188833e-05
Position 6909: 6.032072437933636e-05
Position 24883: 5.939187136858666e-05
Position 20618: 5.4336165430206104e-05
Position 23417: 5.380905856166873e-05
Position 23389: 5.141119622829229e-05
Position 25264: 4.856948329922772e-05
Position 26729: 4.81266023737764e-05
Position 23828: 4.219745957092615e-05
Position 23431: 3.919849692067521e-05
Position 24493: 3.790069226655243e-05
Position 24383: 3.200746662831155e-05
Position 389: 3.1823926906600834e-05
Position 300: 2.9271250535155716e-05
Position 22804: 1.6578689171231885e-05
Position 707: 1.4611691029174452e-05
Position 1400: 1.3978997820680937e-05
Position 26715: 1.1105006002098583e-05
Position 26704: 8.83399777765775e-06
Position 1397: 8.727021394391216e-06
Position 6945: 7.899264794583011e-06
Position 25053: 7.830425458780284e-06
Position 24286: 5.655320850542495e-06
Position 22738: 4.284853373375772e-06
Position 933: 4.261645013695141e-06
Position 1426: 3.828088830919376e-06
Position 855: 3.7090806798417094e-06
Position 1452: 3.261463236794614e-06
Position 1017: 3.0535038487837804e-06
Position 1061: 1.9032835371903371e-06
Position 27427: 1.898046400465595e-06
Position 20807: 1.7237611156651625e-06
Position 24853: 1.4899147813800595e-06
Position 22307: 1.2986124660101748e-06
Position 22329: 1.1910502583438214e-06
Position 830: 1.1106318138830932e-06
Position 1067: 1.1076208290837047e-06
Position 812: 1.0602083452898154e-06
Position 435: 9.658914289432283e-07
Position 24796: 7.87068763450135e-07
Position 27197: 6.993320822785099e-07
Position 1034: 6.746804686230842e-07
Position 1109: 5.926037384072988e-07
Position 22996: 5.792615001281974e-07
Position 22529: 5.687323647662207e-07
Position 418: 4.942949588111184e-07
Position 977: 4.344398447578047e-07
Position 951: 3.82018147395815e-07
Position 719: 3.4223377213867e-07
Position 879: 2.782317197892911e-07
Position 1077: 2.249842912858436e-07
Position 559: 1.7501301676614939e-07
Position 1031: 1.7365997887636152e-07
Position 501: 1.2536171917187206e-07
Position 294: 1.096019709576111e-07
Position 596: 1.0451354193464062e-07
Position 518: 7.192071879384621e-08
Position 221: 6.698086066643882e-08
Position 23490: 3.491834592997511e-08
