Gene = MUTYH
Position 1024: 0.0006776919425596659
Position 203: 0.0006698044739158456
Position 3338: 0.0006598873299004945
Position 9230: 0.0006155776127187769
Position 4903: 0.0005640875854662109
Position 8158: 0.0005484181548510999
Position 2663: 0.0005271213143643365
Position 1547: 0.00045952677888789275
Position 4355: 0.0004139379944257178
Position 4123: 0.00040001369669230883
Position 162: 0.00038380378259973046
Position 9701: 0.0002346055095887245
Position 190: 0.00022430505345753162
Position 8005: 0.00020396535924036886
Position 976: 0.0001665310163105118
Position 1474: 0.0001561672988200016
Position 124: 0.0001531780507930267
Position 8020: 0.00014787681951218144
Position 7841: 0.00014007455183572467
Position 944: 0.00012515269954183568
Position 8177: 0.00011491496406328556
Position 849: 0.0001005108490697703
Position 513: 9.324024839292797e-05
Position 7317: 6.829941484708381e-05
Position 159: 5.9272715258742545e-05
Position 3346: 5.86259976851733e-05
Position 999: 4.88666633271697e-05
Position 7945: 4.28087488997083e-05
Position 479: 3.268510433397787e-05
Position 1969: 2.4432804890592418e-05
Position 7701: 2.3527704875263152e-05
Position 7981: 2.2398711526904156e-05
Position 1810: 1.2971106073250483e-05
Position 2141: 6.680173547868976e-06
Position 2016: 5.067049314564908e-06
Position 253: 3.285998817472693e-06
Position 3471: 2.6450363058064698e-06
Position 375: 2.3492433555065225e-06
Position 242: 2.208278157373192e-06
Position 229: 1.4181197481529107e-06
Position 2169: 1.3816275921316213e-06
Position 264: 1.0747352388264483e-06
Position 85: 7.740778686792923e-07
Position 118: 4.675225343447858e-07
Position 7933: 1.2643235223042802e-07
Position 350: 1.0150462508203318e-07
Position 212: 7.19122452241038e-08
Position 272: 4.2246146355584716e-08
Position 237: 2.8286689671948994e-08
Position 459: 2.2626248613404825e-09
Position 328: 2.1297417235273785e-09
Position 457: 2.425373158994308e-12
Position 505: 6.307001480482244e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7553: 0.9899618173206669
Position 8831: 0.950913128545071
Position 5876: 0.8754852083297744
Position 7899: 0.8377183554160279
Position 7217: 0.7108324580147853
Position 9830: 0.7035512209525269
Position 10950: 0.6413351601776386
Position 1731: 0.6272923005894703
Position 8077: 0.6265132300378518
Position 8301: 0.5264861210876779
Position 7063: 0.38389041734512985
Position 6890: 0.3558835546025097
Position 9053: 0.3482616016090557
Position 8538: 0.3346206867431056
Position 5420: 0.2755272509031473
Position 6892: 0.2354718207897282
Position 6826: 0.1509497182020026
Position 7700: 0.13149853342909712
Position 6823: 0.08849122184306644
Position 10535: 0.07948311607144493
Position 8555: 0.05065354568999739
Position 10166: 0.04917750303642843
Position 344: 0.043479669676644635
Position 8515: 0.039645703530759004
Position 6770: 0.03777658080738126
Position 9975: 0.03771257781282016
Position 8678: 0.03574151670328724
Position 8843: 0.03421753172742832
Position 1946: 0.03149839930461585
Position 7867: 0.03077030158251085
Position 4581: 0.026949277833789496
Position 10032: 0.025912251336772114
Position 4607: 0.024556268774656165
Position 7428: 0.020664700158169375
Position 3439: 0.018795995399288203
Position 10985: 0.018230310299157174
Position 1748: 0.017969921891631407
Position 8620: 0.017734458800235012
Position 7872: 0.016512837063735672
Position 10751: 0.01630413376989905
Position 10162: 0.015605661037613414
Position 7365: 0.015018992536005063
Position 5034: 0.011661387790632255
Position 2528: 0.010954210315980574
Position 10574: 0.01025314087802562
Position 7737: 0.009609323199843568
Position 9910: 0.009565111301680107
Position 1823: 0.009325820642295906
Position 269: 0.009233557677520123
Position 9080: 0.008860913861499772
Position 9306: 0.008667432829833321
Position 8168: 0.008488671798311987
Position 5382: 0.008215884822659147
Position 2056: 0.007081940240664929
Position 8714: 0.0061979801619918
Position 8882: 0.0055919352628203915
Position 1881: 0.005587188676336667
Position 4695: 0.005489905002542605
Position 3949: 0.00547500492256154
Position 1243: 0.005435142423351947
Position 7740: 0.005204116326539952
Position 9144: 0.004562594136053132
Position 7229: 0.004487303942027642
Position 8085: 0.003830121066509001
Position 4791: 0.003666471395158845
Position 9605: 0.003666166644611697
Position 7171: 0.003437057658885836
Position 8058: 0.0032926581592653227
Position 477: 0.0030911254795380947
Position 6861: 0.003046749433612667
Position 8061: 0.0029672376367467757
Position 8483: 0.002857472141083059
Position 7556: 0.0027489219398868117
Position 1363: 0.002674771369218563
Position 9797: 0.0026142296296346483
Position 5654: 0.0023973325743227554
Position 1270: 0.002352677322388861
Position 7852: 0.002324873958783748
Position 4072: 0.0022217554991498197
Position 1316: 0.0020633934128514025
Position 4577: 0.002054594920372456
Position 9848: 0.0020046854059771746
Position 8582: 0.0019463393891833273
Position 8594: 0.0019416674030165915
Position 9283: 0.0018914038445078188
Position 527: 0.0018277994644060908
Position 7291: 0.0017570027128480177
Position 9330: 0.0017068972909632996
Position 10401: 0.0015662698200536057
Position 908: 0.001515854481422318
Position 4698: 0.0015070910492157078
Position 5109: 0.0014174506893251334
Position 2083: 0.0013529484821341409
Position 7070: 0.0013501106101775318
Position 10717: 0.001314161498459242
Position 7814: 0.0013058708367085527
Position 3549: 0.0012602821591346956
Position 5457: 0.0011771595324319396
Position 10348: 0.0011550437999996506
Position 10924: 0.0010812141321999993
Position 4935: 0.0010561901301750641
Position 298: 0.0010490911278336888
Position 1686: 0.0010228217915180958
Position 8624: 0.0009498365228330847
Position 8409: 0.0009295386931843976
Position 9467: 0.0008433657802337164
Position 780: 0.0008001538922335468
Position 6696: 0.0007429400889381549
Position 2134: 0.000728253927474741
Position 6754: 0.0006323833910479097
Position 1810: 0.000629055246462477
Position 9470: 0.0006224311700534211
Position 9698: 0.0006137139749484947
Position 8182: 0.000601468847899978
Position 11143: 0.0005886114249518991
Position 7927: 0.00044517345788608955
Position 9164: 0.0003947353491530523
Position 9119: 0.00038482016669321757
Position 7992: 0.00037314422182581564
Position 7067: 0.00035613639401357937
Position 8310: 0.00035397429468006665
Position 8106: 0.000342477159688235
Position 633: 0.0002806314146179999
Position 8911: 0.0002691256373852277
Position 3102: 0.00026365021539604083
Position 3317: 0.00026225424619215576
Position 7246: 0.0002238820605431788
Position 2069: 0.00021751974326535928
Position 10319: 0.00019750306494344615
Position 1337: 0.0001921692223005271
Position 7754: 0.00017362526060873124
Position 757: 0.00015410912415544242
Position 8115: 0.00014160022523205572
Position 1446: 0.0001270276192763907
Position 532: 0.00012595582255062822
Position 7989: 0.00012131920849070999
Position 1461: 0.00012085066996985296
Position 1395: 0.0001183780553463496
Position 8307: 0.00011353433935660659
Position 7973: 0.0001120431786306911
Position 8219: 0.00010669842946716395
Position 3210: 0.00010563036007244894
Position 605: 0.00010543919085154724
Position 1487: 9.569640294663838e-05
Position 3198: 8.286590408440642e-05
Position 294: 8.255511161795518e-05
Position 8090: 7.486583273508291e-05
Position 7782: 7.374941970348784e-05
Position 8093: 7.369600767060975e-05
Position 6544: 7.130106703828049e-05
Position 6454: 6.670420335834576e-05
Position 8118: 6.556059199103775e-05
Position 7610: 6.0056676852225935e-05
Position 1968: 5.9770857084944065e-05
Position 2028: 5.6236288288652744e-05
Position 7742: 5.0971304324170285e-05
Position 637: 5.069606178124523e-05
Position 7751: 4.804538436110889e-05
Position 602: 4.676600323255517e-05
Position 7089: 4.543428759700837e-05
Position 925: 4.4293798087564274e-05
Position 8133: 4.2031031102794336e-05
Position 9997: 2.894506412490956e-05
Position 1131: 2.687739521080295e-05
Position 1281: 2.472553173545247e-05
Position 7970: 2.3439180734967916e-05
Position 730: 2.2960563230813212e-05
Position 875: 2.115601675858224e-05
Position 10011: 2.0731866032744516e-05
Position 661: 1.8897702514017454e-05
Position 7707: 1.880132818325745e-05
Position 1366: 1.5471541652135787e-05
Position 1499: 1.289305948837546e-05
Position 2167: 1.1363451798123757e-05
Position 706: 1.0809083932910043e-05
Position 1404: 9.935221973959578e-06
Position 1788: 9.566782004348695e-06
Position 568: 9.516793717623112e-06
Position 375: 9.257416697888668e-06
Position 493: 7.888361896003267e-06
Position 9607: 7.76945375013886e-06
Position 360: 6.233937032893143e-06
Position 400: 6.1334455104136305e-06
Position 1912: 5.399933333250395e-06
Position 865: 5.2613504095362965e-06
Position 823: 5.254932297352262e-06
Position 3312: 4.931506821765463e-06
Position 2001: 3.914921435227801e-06
Position 387: 3.7412096997916107e-06
Position 665: 3.7322927269048856e-06
Position 529: 3.6328802197517162e-06
Position 7243: 3.0897275459511203e-06
Position 5523: 2.4331174432963577e-06
Position 1573: 1.1229739419576693e-06
Position 2161: 1.0105139202337e-06
Position 1833: 1.0086156445073113e-06
Position 9114: 2.5682709445868115e-07
Position 208: 2.197476403793343e-09
Position 575: 2.173853442832514e-09
Position 999: 2.1492748589114606e-09
Position 788: 1.3773249889922192e-09
Position 635: 4.693292370020908e-10
Position 402: 2.9858547663491204e-10
Position 580: 2.142188211006339e-10
Position 571: 1.8904996883466072e-10
Position 735: 1.881211959370517e-10
Position 559: 1.3227898023679158e-10
Position 212: 1.148881889538126e-10
Position 547: 3.464512523507841e-11
Position 646: 9.558061096370681e-12
Position 159: 3.2654869139106413e-12
Position 500: 1.0505620086633494e-12
Position 412: 4.6133325422050084e-14
